ID,Title,SKU,Price,Is_Discounted,Category,Company,Weight,Colors,Materials,Dimensions
168,Chicco Echo Stroller in Turquoise,43606191.0,99.99,False,Strollers / Lightweight Strollers,Chicco,17 lb.,,,"33""/19""/42"""
169,Chicco Echo Stroller in Coal,43606184.0,99.99,False,Strollers / Lightweight Strollers,Chicco,17 lb.,,,"33""/19""/42"""
170,Inglesina Quad Stroller in Sahara,43783359.0,599.99,False,Strollers / Full Size Strollers,Inglesina,26.45 lb.,,aluminum,"38.5""/24""/43"""
171,UPPAbaby 2015 CRUZ Stroller in Maeve,43209309.0,499.99,False,Strollers / Full Size Strollers,UPPAbaby, 22 lb. (frame: 16.5 lb. plus seat: 5.5 lb.),,aluminum,"37""/22.25""/39.5"""
172,Baby Jogger City Select Single Stroller in Onyx,42073840.0,499.99,False,Strollers / Full Size Strollers,Baby Jogger,28 lbs.,black,aluminum,"43.5""/25.75""/38.5"""
173,Inglesina Quad Stroller in Sand,43783366.0,599.99,False,Strollers / Full Size Strollers,Inglesina,26.45 lb.,,aluminum,"38.5""/24""/43"""
174,Simmons  Tour Buggy Stroller with Reversible Seat,17957511.0,269.99,False,Strollers / Full Size Strollers,Simmons,29 lb.,,,"1/4""/1/2""/1/2"""
175,UPPAbaby 2015 CRUZ Stroller in Pascal,43209316.0,529.99,False,Strollers / Full Size Strollers,UPPAbaby, 22 lb. (frame: 16.5 lb. plus seat: 5.5 lb.),,aluminum,"37""/22.25""/39.5"""
176,guzzie+Guss Connec+ +3 Stroller in Stripe,42959908.0,499.99,False,Strollers / Full Size Strollers,Guzzie + Guss,32 lb.,,,"36""/27""/42"""
177,Baby Jogger City Mini Single Stroller in Black/Grey,42074113.0,249.99,False,Strollers / Full Size Strollers,Baby Jogger, 16.8 lb.,,,-/-/-
178,Inglesina Trilogy Stroller in Jeans,43783397.0,499.99,False,Strollers / Full Size Strollers,Inglesina,21.5 lb.,,aluminum,"42""/32.7""/22.2"""
179,Peg-Perego Book Pop-Up Stroller in Circles Choco,44061753.0,849.99,False,Strollers / Full Size Strollers,Peg Perego, 17.6 lb.,,,"15.25""/33""/-"
180,phil&teds Smart Compact Buggy Stroller in Black,41757987.0,299.99,False,Strollers / Full Size Strollers,Phil & Teds,18 lbs.,,,-/-/-
181,Simmons  Tour Buggy LX Stroller with Reversible Seat,17957520.0,289.99,False,Strollers / Full Size Strollers,Simmons,29 lb.,,,"1/4""/1/2""/1/2"""
182,UPPAbaby 2015 CRUZ Stroller in Samantha,43209323.0,529.99,False,Strollers / Full Size Strollers,UPPAbaby, 22 lb. (frame: 16.5 lb. plus seat: 5.5 lb.),,aluminum,"37""/22.25""/39.5"""
183,guzzie+Guss Connec+ +4 Stroller in Black,42959946.0,499.99,False,Strollers / Full Size Strollers,Guzzie + Guss,33 lb.,,,"36""/26""/44"""
184,UPPAbaby 2015 VISTA Stroller in Denny,43209194.0,819.99,False,Strollers / Full Size Strollers,UPPAbaby, 27.5 lb. (frame and seat); 28.5 lb. (frame and bassinet),,aluminum,"37""/26.5""/39.5"""
185,Stokke Trailz Stroller in Black,44201302.0,1.0,False,Strollers / Full Size Strollers,Stokke, 30 lb.,,aluminum,"37.6""/24.4""/50"""
186,Baby Jogger City Mini Single 4 Wheel Stroller in Black/Grey,42074175.0,259.99,False,Strollers / Full Size Strollers,Baby Jogger,,,,-/-/-
187,Stokke Scoot Stroller in Slate Blue,42980230.0,499.99,True,Strollers / Full Size Strollers,Stokke,28 lb.,,,"30.7""/21.6""/L"
188,Quinny Buzz Xtra 15 Stroller in Rocking Black,43309870.0,479.99,True,Strollers / Full Size Strollers,Quinny, 25 lb.,,aluminum,"33.46""/25.2""/37.8-41.3"""
189,Inglesina Trilogy Stroller in Juta,43783403.0,499.99,False,Strollers / Full Size Strollers,Inglesina,21.5 lb.,,aluminum,"42""/32.7""/22.2"""
190,Baby Jogger City Elite Single Stroller in Black,42074274.0,399.99,False,Strollers / Full Size Strollers,Baby Jogger, 26.5 lb.,,,"33.5""/26.5""/14"""
191,phil&teds Smart Compact Buggy Bundle in Black,41757994.0,399.99,False,Strollers / Full Size Strollers,Phil & Teds,18 lbs.,,,-/-/-
192,Mountain Buggy Cosmopolitan Buggy in Chilli,41510261.0,549.99,False,Strollers / Full Size Strollers,Mountain Buggy, 26 lb.,,,-/-/-
193,guzzie+Guss Connec+v +4 Stroller in Blue,42959977.0,499.99,False,Strollers / Full Size Strollers,Guzzie + Guss,33 lb.,,,"36""/26""/44"""
194,UPPAbaby 2015 VISTA Stroller in Georgie,43209200.0,859.99,False,Strollers / Full Size Strollers,UPPAbaby, 27.5 lb. (frame and seat); 28.5 lb. (frame and bassinet),blue,aluminum,"37""/26.5""/39.5"""
195,phil&teds Dot Stroller in Red,40495866.0,449.99,False,Strollers / Full Size Strollers,Phil & Teds, 25 lb.,,,-/-/-
196,Stroll Air CosmoS Single Stroller in Black,42607830.0,499.99,False,Strollers / Full Size Strollers,Stroll Air,20 lb.,,aluminum,-/-/-
197,babyroues letour lux II classique Bassinet and Stroller Silver Frame System in Lizard Cocoa,42643555.0,579.99,False,Strollers / Full Size Strollers,BabyRoues, 20 pounds,,aluminum,-/-/-
198,Stokke Trailz Stroller in Red,44201319.0,1.0,False,Strollers / Full Size Strollers,Stokke, 30 lb.,,aluminum,"37.6""/24.4""/50"""
199,Stokke Scoot Stroller in Red,42980247.0,599.99,False,Strollers / Full Size Strollers,Stokke,28 lb.,,,"30.7""/21.6""/L"
200,babyroues letour lux II classique Bassinet and Stroller Black Frame System in Croco Black,42643609.0,579.99,False,Strollers / Full Size Strollers,BabyRoues, 20 pounds,black,aluminum,-/-/-
201,Inglesina Trilogy Stroller in Positano,43783410.0,499.99,False,Strollers / Full Size Strollers,Inglesina,21.5 lb.,,aluminum,"42""/32.7""/22.2"""
202,Baby Jogger City Elite Single Stroller in Red,42074298.0,399.99,False,Strollers / Full Size Strollers,Baby Jogger, 26.5 lb.,,,-/-/-
203,BOB Motion Stroller in Orange,42512400.0,349.99,False,Strollers / Full Size Strollers,BOB Strollers, 23 lb.,,aluminum,"38""/21.8""/42"""
204,guzzie+Guss Connec+ +4 Stroller in Stripe,42959960.0,499.99,False,Strollers / Full Size Strollers,Guzzie + Guss,33 lb.,,,"36""/26""/44"""
205,Mountain Buggy Cosmopolitan Buggy in Stone,41510278.0,499.99,False,Strollers / Full Size Strollers,Mountain Buggy, 26 lb.,,,-/-/-
206,phil&teds Navigator 2012 Go Everywhere in Line in Golden Kiwi,40495804.0,499.99,False,Strollers / Full Size Strollers,Phil & Teds, 26 lb.,,plastic,-/-/-
207,guzzie+Guss Connec+ +4 Stroller in Purple,42959953.0,499.99,False,Strollers / Full Size Strollers,Guzzie + Guss,33 lb.,,,"36""/26""/44"""
208,Bugaboo Cameleon3 2015 Classic Collection Complete Stroller in Navy,44322427.0,1.0,False,Strollers / Full Size Strollers,Bugaboo,,,aluminum,"35""/24""/44.5"""
209,UPPAbaby 2015 VISTA Stroller in Jake,43209217.0,859.99,False,Strollers / Full Size Strollers,UPPAbaby, 27.5 lb. (frame and seat); 28.5 lb. (frame and bassinet),,aluminum,"37""/26.5""/39.5"""
210,phil&teds Dot Stroller in Green Apple,40495880.0,449.99,False,Strollers / Full Size Strollers,Phil & Teds, 25 lb.,,,-/-/-
211,UPPAbaby 2015 VISTA Stroller in Taylor,43209248.0,819.99,False,Strollers / Full Size Strollers,UPPAbaby, 27.5 lb. (frame and seat); 28.5 lb. (frame and bassinet),,aluminum,"37""/26.5""/39.5"""
212,Cybex Eternis M4 Stroller in Grape Juice,44795115.0,369.99,False,Strollers / Full Size Strollers,Cybex,,,,"34""/22""/40"""
213,Quinny Zapp Xtra with Folding Seat in Pink Precious,41524619.0,279.99,True,Strollers / Full Size Strollers,Quinny,just 19.5 lb.,,aluminum,-/-/-
214,Peg Perego Booklet Stroller in Fleur,43871926.0,349.99,False,Strollers / Full Size Strollers,Peg Perego, 19.6 lb.,,aluminum,"38.5""/21.5""/40.75"""
215,babyroues letour lux II Bassinet and Stroller Frosted Silver Frame System in Mauve Leatherette,42643371.0,549.99,False,Strollers / Full Size Strollers,BabyRoues, 20 pounds,,aluminum,-/-/-
216,babyroues letour lux II Bassinet and Stroller Black Frame System in Navy Leatherette,42643425.0,549.99,False,Strollers / Full Size Strollers,BabyRoues, 20 pounds,black,aluminum,-/-/-
217,Mountain Buggy 2015 Swift Compact Stroller in Black,44756192.0,399.99,False,Strollers / Full Size Strollers,Phil & Teds, 20 lb.,,aluminum,"32.5""/23""/26-39"""
218,Stroll Air CosmoS Single Stroller in Red,42607847.0,499.99,False,Strollers / Full Size Strollers,Stroll Air,20 lb.,,aluminum,-/-/-
219,babyroues letour lux II Bassinet and Stroller Frosted Silver Frame System in Blue Leatherette,42643517.0,549.99,False,Strollers / Full Size Strollers,BabyRoues, 20 pounds,,aluminum,-/-/-
220,babyroues letour lux II classique Bassinet and Stroller Black Frame System in Lizard Cocoa,42643562.0,579.99,False,Strollers / Full Size Strollers,BabyRoues, 20 pounds,black,aluminum,-/-/-
221,Mountain Buggy Mini Stroller in Black/Chilli,41276914.0,349.99,False,Strollers / Full Size Strollers,Mountain Buggy, 17 lb.,,,-/-/-
222,Stokke Crusi Stroller in Black Melange,41297391.0,1.0,False,Strollers / Full Size Strollers,Stokke,28 lbs.,,,-/-/-
223,Stokke Trailz Stroller in Purple,44201326.0,1.0,False,Strollers / Full Size Strollers,Stokke, 30 lb.,,aluminum,"37.6""/24.4""/50"""
224,phil&teds Smart Lux Stroller in Cobalt,42617198.0,399.99,False,Strollers / Full Size Strollers,Phil & Teds, 26.2 pounds,,velcro / aluminum,"43.3""/21.65""/41.3"""
225,Quinny moodd Stroller in Natural Delight,40053851.0,559.99,True,Strollers / Full Size Strollers,Quinny,30 lbs.,,,-/-/-
226,Joovy Qool Single Stroller with Graphite Grey Frame in Apple,42598053.0,549.99,False,Strollers / Full Size Strollers,Joovy, 21.5 lb.,,aluminum,"37""/21.5""/42"""
227,Quinny Zapp Xtra Stroller in South Beach Blue,44380175.0,299.99,True,Strollers / Full Size Strollers,Quinny, 19.6 lb.,,aluminum,"31.9""/23.2""/40.1"""
228,Bugaboo Buffalo Escape Stroller in Balsam Green,43915743.0,1.0,False,Strollers / Full Size Strollers,Bugaboo,27 lb.,green,aluminum,"35""/23""/13.5"""
229,Cybex Balios M Stroller in Grape Juice,44795047.0,469.99,False,Strollers / Full Size Strollers,Cybex,,,,"34""/23""/40"""
230,Summer Infant Spectra Stroller in Jet Set,42182030.0,219.99,False,Strollers / Full Size Strollers,Summer Infant,"less than 20 lbs. and features a sturdy aluminum frame, convenient one-hand, self-standing fold design, and a multi-position reclining seat suitable for use by a child from birth up to 50 lbs.",,aluminum,-/-/-
231,Stokke Xplory Stroller in Purple,17439146.0,1.0,False,Strollers / Full Size Strollers,Stokke, 26.5 lb.,,plastic / aluminum,"29""/23""/32.5"""
232,Inglesina Trilogy Stroller in Caffe,42568315.0,499.99,False,Strollers / Full Size Strollers,Inglesina,21.5 lb.,,aluminum,"42""/32.7""/22.2"""
233,babyroues letour II Bassinet and Stroller Black Frame System in Purple,42643630.0,499.99,False,Strollers / Full Size Strollers,BabyRoues, 20 pounds,black,aluminum,-/-/-
234,BOB Motion Stroller in Black,42512394.0,349.99,False,Strollers / Full Size Strollers,BOB Strollers, 23 lb.,,aluminum,"38""/21.8""/42"""
235,Baby Jogger City Elite Single Stroller in Grey,42074304.0,399.99,False,Strollers / Full Size Strollers,Baby Jogger, 26.5 lb.,,,"33.5""/26.5""/14"""
236,guzzie+Guss Connec+ +3 Stroller in Red,42959878.0,499.99,False,Strollers / Full Size Strollers,Guzzie + Guss,32 lb.,,,"36""/27""/42"""
237,BOB Motion Stroller in Navy,42512417.0,349.99,False,Strollers / Full Size Strollers,BOB Strollers,,,aluminum,-/-/-
238,Peg-Perego Book Pop-Up Stroller in Circles Grey,44061739.0,849.99,False,Strollers / Full Size Strollers,Peg Perego, 17.6 lb.,,,"15.25""/33""/-"
239,Baby Jogger City Mini Single Stroller in Teal/Grey,42074151.0,249.99,False,Strollers / Full Size Strollers,Baby Jogger, 16.8 lb.,,aluminum,"42""/24""/41.5"""
240,Stokke Scoot Stroller in Black Melange,42980216.0,599.99,False,Strollers / Full Size Strollers,Stokke,28 lb.,,,"30.7""/21.6""/L"
241,Quinny Buzz Xtra 15 Stroller in Purple Pace,43309856.0,479.99,True,Strollers / Full Size Strollers,Quinny, 25 lb.,,aluminum,"33.46""/25.2""/37.8-41.3"""
242,Mountain Buggy Cosmopolitan Buggy in Turquoise,41510285.0,499.99,False,Strollers / Full Size Strollers,Mountain Buggy, 26 lb.,,,-/-/-
243,phil&teds Navigator 2012 Go Everywhere in Line in Cherry,40495811.0,499.99,False,Strollers / Full Size Strollers,Phil & Teds, 26 lb.,,plastic,-/-/-
244,Baby Jogger City Select BJ23436 Single Stroller in Red,42073932.0,499.99,False,Strollers / Full Size Strollers,Baby Jogger,,,,"38.5""/25.75""/43.5"""
245,Stokke Crusi Stroller in Urban Blue,42272502.0,1.0,False,Strollers / Full Size Strollers,Stokke,27.5 lb.,,,-/-/-
246,Britax Affinity Base Stroller,42510628.0,299.99,True,Strollers / Full Size Strollers,Britax,25 lb.,,aluminum,"28""/23.75""/40"""
247,Combi Catalyst Stroller in Graphite,40613789.0,379.99,False,Strollers / Full Size Strollers,Combi,25 lbs.,,,-/-/-
248,guzzie+Guss Connec+ +4 Stroller in Red,42959939.0,499.99,False,Strollers / Full Size Strollers,Guzzie + Guss,33 lb.,,,"36""/26""/44"""
249,Bugaboo Buffalo 2015 Base Stroller in Aluminum/Black,44322434.0,1.0,False,Strollers / Full Size Strollers,Bugaboo,,,,"34.5""/23.5""/36-44"""
250,Mamas & Papas Armadillo Flip XT Stroller in Teal Tide,44929152.0,599.99,False,Strollers / Full Size Strollers,Mamas & Papas, 20 lb.,,metal / aluminum,"36.22""/21.65""/38.58"""
251,Bugaboo Cameleon3 2015 Base Stroller in Black/Black,44322403.0,1.0,False,Strollers / Full Size Strollers,Bugaboo,21 lb.,,plastic / aluminum,"35""/24""/44.5"""
252,Mamas & Papas Armadillo Flip Stroller in Black Jack,44928520.0,499.99,False,Strollers / Full Size Strollers,Mamas & Papas, 20 lb.,,metal / aluminum,"36.22""/21.65""/38.58"""
253,UPPAbaby 2015 VISTA Stroller in Lindsey,43209224.0,819.99,False,Strollers / Full Size Strollers,UPPAbaby, 27.5 lb. (frame and seat); 28.5 lb. (frame and bassinet),,aluminum,"37""/26.5""/39.5"""
254,Quinny Zapp Xtra with Folding Seat in Natural Mavis,41524596.0,279.99,True,Strollers / Full Size Strollers,Quinny,just 19.5 lb.,,aluminum,-/-/-
255,babyroues letour lux II Bassinet and Stroller Black Frame System in Raspberry Leatherette,42643401.0,549.99,False,Strollers / Full Size Strollers,BabyRoues, 20 pounds,black,aluminum,-/-/-
256,UPPAbaby 2015 VISTA Stroller in Samantha,43209255.0,859.99,False,Strollers / Full Size Strollers,UPPAbaby, 27.5 lb. (frame and seat); 28.5 lb. (frame and bassinet),,aluminum,"37""/26.5""/39.5"""
257,Stokke Scoot II Stroller in Soft Pink,44359461.0,599.99,False,Strollers / Full Size Strollers,Stokke, 28 lb.,,aluminum,"-/21.7""/30.7"""
258,Cybex Balios M Stroller in Moon Dust,44671877.0,469.99,False,Strollers / Full Size Strollers,Cybex,,,,"34""/23""/40"""
259,Graco FastAction Fold Jogger Click Connect Stroller in Azalea,43019922.0,189.99,False,Strollers / Full Size Strollers,Graco, 21.47 lb.,,aluminum,"31""/24.5""/42"""
260,Quinny Zapp Xtra with Folding Seat in Rocking Black,41524626.0,279.99,True,Strollers / Full Size Strollers,Quinny,just 19.5 lb.,,aluminum,-/-/-
261,guzzie+Guss Connec+ +3 Stroller in Blue,42959915.0,499.99,False,Strollers / Full Size Strollers,Guzzie + Guss,32 lb.,,,"36""/27""/42"""
262,Stokke Xplory 15 Stroller in True Black,43322053.0,1.0,False,Strollers / Full Size Strollers,Stokke, 26.5 lb.,black,metal / aluminum,"40.16""/22.44""/48.42"""
263,Bugaboo Cameleon3 2015 Base Stroller in Aluminum/Dark Grey,44322380.0,1.0,False,Strollers / Full Size Strollers,Bugaboo,21 lb.,,plastic / aluminum,"35""/24""/44.5"""
264,babyroues letour lux II Bassinet and Stroller Black Frame System in Mauve Leatherette,42643388.0,549.99,False,Strollers / Full Size Strollers,BabyRoues, 20 pounds,black,aluminum,-/-/-
265,Joovy Caboose Too Ultralight Stand-On Tandem Stroller in Black,41328057.0,299.99,False,Strollers / Full Size Strollers,Joovy,21 lbs,,,-/-/-
266,CYBEX Eternis M3 Stroller in Hot & Spicy,44671891.0,359.99,False,Strollers / Full Size Strollers,Cybex, 19 lb.,,aluminum,"38""/23""/41"""
267,Baby Jogger City Mini GT Single Stroller in Black,42074212.0,349.99,False,Strollers / Full Size Strollers,Baby Jogger, 21 lb.,,aluminum,"44""/24.5""/30-43.5"""
268,CYBEX Eternis M3 Stroller in True Blue,44794965.0,359.99,False,Strollers / Full Size Strollers,Cybex, 19 lb.,,aluminum,"38""/23""/41"""
269,babyroues letour lux II Bassinet and Stroller Frosted Silver Frame System in Grey Leatherette,42643432.0,549.99,False,Strollers / Full Size Strollers,BabyRoues, 20 pounds,,aluminum,-/-/-
270,Baby Jogger City Mini GT Single Stroller in Sand/Stone,42074236.0,349.99,False,Strollers / Full Size Strollers,Baby Jogger, 21 lb.,,aluminum,"44""/24.5""/30-43.5"""
271,Recaro Performance Denali Stroller in Royal,43869558.0,269.99,False,Strollers / Full Size Strollers,Recaro,,,,"36""/21.5""/41"""
272,Mountain Buggy 2015 Swift Compact Stroller in Berry,44756208.0,399.99,False,Strollers / Full Size Strollers,Phil & Teds, 20 lb.,,aluminum,"32.5""/23""/26-39"""
273,Bugaboo Cameleon3 Stroller & Accessories in Sand,41420812.0,889.99,False,Strollers / Full Size Strollers,Bugaboo,,black,,-/-/-
274,Baby Jogger City Select Single Stroller in Ruby,42073857.0,499.99,False,Strollers / Full Size Strollers,Baby Jogger,28 lbs.,,aluminum,"43.5""/25.75""/38.5"""
275,Joovy Qool Single Stroller with Silver Frame in Purpleness,42598169.0,549.99,False,Strollers / Full Size Strollers,Joovy, 21.5 lb.,,aluminum,"37""/21.5""/42"""
276,babyroues letour lux II Bassinet and Stroller Frosted Silver Frame System in Tan Leatherette,42643456.0,549.99,False,Strollers / Full Size Strollers,BabyRoues, 20 pounds,,aluminum,-/-/-
277,Inglesina Quad Stroller in Artic,42568209.0,599.99,False,Strollers / Full Size Strollers,Inglesina,26.5 lb.,,aluminum,"30.3/38.6""/24""/32.3/42.3"""
278,Bugaboo Donkey Stroller Base in Aluminum/Black,42152569.0,1.0,False,Strollers / Full Size Strollers,Bugaboo, 29 lb to 33 lb. (depending on configuration),,,-/-/-
279,UPPAbaby 2015 CRUZ Stroller in Georgie,43209279.0,529.99,False,Strollers / Full Size Strollers,UPPAbaby, 22 lb. (frame: 16.5 lb. plus seat: 5.5 lb.),blue,aluminum,"37""/22.25""/39.5"""
280,Stroll Air CosmoS Single Stroller in Green,42607854.0,499.99,False,Strollers / Full Size Strollers,Stroll Air,20 lb.,,aluminum,-/-/-
281,Baby Jogger City Mini GT Single Stroller in Teal/Grey,42074250.0,349.99,False,Strollers / Full Size Strollers,Baby Jogger,21 lb.,,,-/-/-
282,babyroues letour lux II Bassinet and Stroller Black Frame System in Blue Leatherette,42643524.0,549.99,False,Strollers / Full Size Strollers,BabyRoues, 20 pounds,black,aluminum,-/-/-
283,babyroues letour lux II classique Bassinet and Stroller Silver Frame System in Classico Silver,42643579.0,579.99,False,Strollers / Full Size Strollers,BabyRoues, 20 pounds,,aluminum,-/-/-
284,Stokke Crusi Stroller in Red,41297438.0,1.0,False,Strollers / Full Size Strollers,Stokke,28 lbs.,,,-/-/-
285,Stokke Trailz Stroller in Beige,44201333.0,1.0,False,Strollers / Full Size Strollers,Stokke, 30 lb.,,aluminum,"37.6""/24.4""/50"""
286,Peg Perego Booklet Stroller in Onyx,43871896.0,349.99,False,Strollers / Full Size Strollers,Peg Perego, 19.6 lb.,,aluminum,"38.5""/21.5""/40.75"""
287,Bumbleride Flyer Stroller in Aqua,40206271.0,399.99,False,Strollers / Full Size Strollers,Bumbleride,only 19 lb. and has a reversible handle that flips with ease.,,,-/-/-
288,4moms origami stroller,16995932.0,849.99,False,Strollers / Full Size Strollers,4Moms,27 - 32 lb.,,,-/-/-
289,phil&teds Smart Lux Stroller in Taupe,42617204.0,399.99,False,Strollers / Full Size Strollers,Phil & Teds, 26.2 pounds,,velcro / aluminum,"43.3""/21.65""/41.3"""
290,Baby Jogger City Select BJ20428 Single Stroller in Amethyst,42073871.0,499.99,False,Strollers / Full Size Strollers,Baby Jogger,,,,"38.5""/25.75""/43.5"""
291,Quinny moodd Stroller in Pink Passion,40053899.0,559.99,True,Strollers / Full Size Strollers,Quinny,30 lbs.,,,-/-/-
292,Joovy Qool Single Stroller with Graphite Grey Frame in Purpleness,42598060.0,549.99,False,Strollers / Full Size Strollers,Joovy, 21.5 lb.,,aluminum,"37""/21.5""/42"""
293,Britax Affinity Stroller with Black Frame and Red Pepper Color Pack,42453536.0,374.99,True,Strollers / Full Size Strollers,Britax,27 lb.,,aluminum,"28""/23.75""/40"""
294,Baby Jogger City Mini Zip in Teal,42469759.0,249.99,False,Strollers / Full Size Strollers,Baby Jogger, 16 pounds,,,"39.5""/19.5""/39.5"""
295,Cybex Eternis M4 Stroller in Autumn Gold,44795078.0,369.99,False,Strollers / Full Size Strollers,Cybex,,,,"34""/22""/40"""
296,babyroues letour lux II Bassinet and Stroller Frosted Silver Frame System in Black Leatherette,42643470.0,549.99,False,Strollers / Full Size Strollers,BabyRoues, 20 pounds,,aluminum,-/-/-
297,Inglesina Quad Stroller in Forest,42568216.0,599.99,False,Strollers / Full Size Strollers,Inglesina,26.5 lb.,,aluminum,"30.3/38.6""/24""/32.3/42.3"""
298,Cybex Balios M Stroller in Hot & Spicy,44795054.0,469.99,False,Strollers / Full Size Strollers,Cybex,,,,"34""/23""/40"""
