ID_A,ID_B,Name_A,Name_B,Zipcode_A,Zipcode_B,Address_A,Address_B
1085,1063,Osteria - Palo Alto,Osteria,94301.0,94301.0,247 Hamilton Ave,247 Hamilton Ave
5112,5095,Epic Burger,Epic Burger,60611.0,60611.0,227 E Ontario St Ste B,40 E Pearson St
3501,5295,Bedford Village Pastry,Bedford Village Pastry,10506.0,10506.0,426 Old Post Rd,426 Old Post Rd
4112,4235,Spindletop,Spindletop,77002.0,77002.0,1200 Louisiana St,1200 Louisiana St
2431,2391,Shiki Beverly Hills,Shiki Beverly Hills,90210.0,90210.0,410 N Canon Dr,410 N Canon Dr
1907,3508,Da Pasquale,Da Pasquale Restaurant,90210.0,90210.0,9749 Santa Monica Blvd,9749 S Santa Monica Blvd
1229,1209,Cafe Bliss,Cafe Bliss,94002.0,94002.0,2039 Ralston Ave,2039 Ralston Ave
3237,3371,Cosi,Cosi,60606.0,60606.0,230 W Monroe St,230 W Washington St
3077,3190,Trevini Restaurant,Trevini Restaurant,33480.0,33480.0,290 Sunset Ave,290 Sunset Ave
3275,3253,La Cocina,La Cocina,60606.0,60606.0,45 N Wells St,178 N Franklin St
826,813,Erawan Thai Restaurant,Erawan Thai Restaurant,94063.0,94063.0,2639 Broadway St,2639 Broadway St
1738,817,Las Juntas Restaurant,Las Juntas Restaurant,94063.0,94063.0,2505 Middlefield Rd,2505 Middlefield Rd
650,763,Lucias,Villa Lucias,94061.0,94061.0,1725 Woodside Rd,1725 Woodside Rd
4451,4442,Tomo Japanese Restaurant,Tomo Japanese Restaurant,30326.0,30326.0,3630 Peachtree Road NE #140,3630 Peachtree Rd
717,685,Woodside Delicatessen,Woodside Delicatessen,94061.0,94061.0,1453 Woodside Rd,1453 Woodside Rd
4787,4838,Lighthouse Restaurant,Lighthouse Restaurant,34108.0,34108.0,9180 Gulf Shore Dr,9180 Gulf Shore Dr
994,991,Bombay Garden,Bombay Garden,94401.0,94401.0,172 E 3rd Ave,172 E 3rd Ave
5555,5447,Capers & Lemons Restaurant,Capers & Lemons Restaurant,19808.0,19808.0,301 Little Falls Dr,301 Little Falls Dr
5841,5767,Manhattan Express,Manhattan Express,63105.0,63105.0,7641 Wydown Blvd,7641 Wydown Blvd
1918,2047,Mille Fleurs,Mille Fleurs Restaurant,92067.0,92067.0,6009 Paseo Delicias,6009 Paseo Delicias
4650,4605,La Coquille Restaurant,La Coquille,11030.0,11030.0,1669 Northern Blvd,1669 Northern Blvd
5155,5227,Cold Spring Plaza Delicatessen,Cold Spring,11724.0,11724.0,15 Harbor Rd,405 Main St
4513,4501,On The Border Mexican Grill & Cantina,On The Border Mexican Grill & Cantina,30326.0,30326.0,3495 Buckhead Loop NE,1 Buckhead Loop NE
615,679,Pizza Hut,Pizza Hut,94404.0,94404.0,1141 Triton Dr,1141 Triton Ave
991,915,Osteria Coppa,Osteria Coppa,94401.0,94401.0,139 S B St,139 S B St
5371,5333,Asia Hamachi Restaurant,Asia Hamachi Restaurant,10576.0,10576.0,54 Westchester Ave,54 Westchester Ave
3744,3808,Las Palapas,Las Palapas,78257.0,78257.0,23725 W Interstate 10,23725 W Ih 10
1752,1056,Darbar Indian Cuisine,Darbar Indian Cuisine,94301.0,94301.0,129 Lytton Ave,129 Lytton Ave
1227,1219,Sushi Monster,Sushi Monster,94002.0,94002.0,955 Ralston Ave,955 Ralston Ave
3918,3934,Cravings,Cravings,32963.0,32963.0,3149 Ocean Dr,3149 Ocean Dr
1535,1708,Cafe Borrone,Cafe Borrone,94025.0,94025.0,1010 El Camino Real,1010 El Camino Real
722,681,Bravo Taqueria,Bravo Taqueria,94061.0,94061.0,980 Woodside Rd,980 Woodside Rd
5835,5706,Shu Feng Restaurant,Shu Feng Restaurant,63132.0,63132.0,8435 Olive Blvd,8435 Olive Blvd
5772,5652,I Love Mr Sushi,I Love Mr Sushi,63132.0,63132.0,9443 Olive Blvd,9443 Olive Blvd
1477,1732,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
3877,3921,The Tides Restaurant,The Tides Restaurant,32963.0,32963.0,3103 Cardinal Dr,3103 Cardinal Dr
2511,2579,Bluefin Restaurant,Bluefin,92657.0,92657.0,7952 E Pacific Coast Hwy,7952 E Pacific Coast Hwy
5016,4931,The Capital Grille,The Capital Grille,60611.0,60611.0,633 N Saint Clair St,633 N Saint Clair St
3311,3296,Starbucks Coffee,Starbucks,60606.0,60606.0,10 S Riverside Plz Ste 130,200 W Madison St
1831,1890,Seasons 52,Seasons 52,90067.0,90067.0,10250 Santa Monica Blvd,10250 Santa Monica Blvd
1736,1390,Menlo Grill Bistro & Bar,Menlo Grill Bistro & Bar,94025.0,94025.0,100 El Camino Real,100 El Camino Real
2197,1442,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
2204,1827,Angelo Mio,Angelo Mio,94025.0,94025.0,820 Santa Cruz Ave,820 Santa Cruz Ave
4576,4462,Sarku Japan,Sushi Bar Sarku Japan,30326.0,30326.0,"3393 Peachtree Rd NE , Sp #K-113",Buckhead
125,64,Bibimbowl,Bibimbowl,94085.0,94085.0,415 N Mary Ave,415 N Mary Ave
2720,2825,Nebraska Steakhouse,Nebraska Steakhouse,10004.0,10004.0,15 Stone St,15 Stone St
1093,1135,Buca di Beppo,Buca di Beppo Italian Restaurant,94301.0,94301.0,643 Emerson St,643 Emerson St
3596,5280,One Twenty Three Restaurant & Bar,One Twenty Three Restaurant & Bar,10590.0,10590.0,407 Smith Ridge Rd,407 Smith Ridge Rd
5787,5695,Yen Ching,Yen Ching Restaurant,63117.0,63117.0,1012 S Brentwood Blvd,1012 S Brentwood Blvd
1753,1365,Mp Mongolian BBQ,MP Mongolian BBQ,94025.0,94025.0,700 El Camino Real,700 El Camino Real
4443,4448,Twist Restaurant,Twist Restaurant & Tapas Bar,30326.0,30326.0,3500 Peachtree Rd NE # D1,3500 Peachtree Rd NE
3572,5272,North Star Restaurant,North Star Restaurant,10576.0,10576.0,85 Westchester Ave,85 Westchester Ave
1781,1044,Nola Restaurant & Bar,NOLA Restaurant & Bar,94301.0,94301.0,535 Ramona St,535 Ramona St
1476,1735,LB Steak,LB Steak,94025.0,94025.0,898 Santa Cruz Ave,898 Santa Cruz Ave
1519,1414,Fey Restaurant,Fey Restaurant,94025.0,94025.0,1368 El Camino Real,1368 El Camino Real
2262,1154,Siam Royal Authentic Thai Cuisine,Siam Royal Authentic Thai Cuisine,94301.0,94301.0,338 University Ave,338 University Ave
3667,3748,Cosi,Cosi,78257.0,78257.0,17503 La Cantera Pkwy Ste 108,17503 La Cantera Pkwy
669,685,Woodside Delicatessen,Woodside Delicatessen,94061.0,94061.0,1453 Woodside Rd,1453 Woodside Rd
1510,1442,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
5803,5734,Choice Saint Louis,Choice Saint Louis,63105.0,63105.0,7807 Clayton Rd,7807 Clayton Rd
641,639,Pho Little Saigon,Pho Little Saigon,94403.0,94403.0,2978 S Norfolk St,2978 S Norfolk St
3308,3339,Nesh Mediterranean Grill Downtown,Nesh Mediterranean Grill,60606.0,60606.0,110 N Wells St,110 S  Wells St
2331,3565,Il Tramezzino,Il Tramezzino - Beverly Hills,90210.0,90210.0,460 N Canon Dr,454 N Canon Dr
1540,1368,Sultana,Sultana,94025.0,94025.0,1149 El Camino Real,1149 El Camino Real
3165,3117,Pizza Girls,Pizza Girls,33401.0,33401.0,114 S Clematis St,114 S Clematis St
4822,4784,Baleen Naples,Baleen Naples,34108.0,34108.0,9891 Gulf Shore Dr,9891 Gulf Shore Dr
2246,1400,Stacks,Stacks,94025.0,94025.0,600 Santa Cruz Ave,600 Santa Cruz Ave
2235,1036,Tamarine Restaurant,Tamarine Restaurant,94301.0,94301.0,546 University Ave,546 University Ave
4829,4797,Trattoria Abruzzo,Trattoria Abruzzo,34108.0,34108.0,835 Vanderbilt Beach Rd,835 Vanderbilt Beach Rd
4886,4794,Grill,Chipotle Mexican Grill,34108.0,34108.0,280 Vanderbilt Beach Rd,9100 Mercato Dr
2983,2915,Tre Angelina Ristoeante,Tre Angelina,10605.0,10605.0,478 Mamaroneck Ave,478 Mamaroneck Ave
1991,2054,Leucadia Pizzeria & Italian Restaurant,Leucadia Pizzeria,92091.0,92091.0,16085 San Dieguito Rd,16085 San Dieguito Rd
2845,2900,Cobble Stone,Cobble Stone,10577.0,10577.0,620 Anderson Hill Rd,620 Anderson Hill Rd
2158,2248,Portola Cafe Deli,Portola Cafe Deli,94028.0,94028.0,3 Portola Rd,3 Portola Rd
1647,1442,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
4380,4260,Top Pot Doughnuts,Top Pot Doughnuts,75225.0,75225.0,8611 Hillcrest Ave Ste 195,8611 Hillcrest Ave
207,152,Thai Spoons,Thai Spoons,94087.0,94087.0,909 W El Camino Real,909 W El Camino Real
1547,2233,Starbucks Coffee,Starbucks,94025.0,94025.0,863 El Camino Real,325 Sharon Park Dr
3089,3072,Cafe Boulud,Cafe Boulud,33480.0,33480.0,301 Australian Ave,The Brazilian Court Hotel  301 Australian Ave
4150,4152,Bangkok Chef,Bangkok Chef,77002.0,77002.0,914 Main St,914 Main St
3921,3974,Polo Grill,Polo Grill,32963.0,32963.0,2855 Ocean Drive,2855 Ocean Dr
1816,1873,Hinoki & The Bird,Hinoki & The Bird,90067.0,90067.0,10 W Century Dr.,10 W Century Dr
4397,4273,Miss Chi Vietnamese,Miss Chi Vietnamese,75225.0,75225.0,6030 Luther Ln Suite 130,6030 Luther Ln
235,242,White Elephant Gourmet,White Elephant,95050.0,95050.0,930 El Camino Real,930 El Camino Real
706,682,Diner Japonica,Diner Japonica,94061.0,94061.0,593 Woodside Rd,593 Woodside Rd
3319,3296,Starbucks Coffee,Starbucks,60606.0,60606.0,200 W Madison St,200 W Madison St
3906,3933,Ocean Grill,Ocean Grill,32963.0,32963.0,1050 Beachland Blvd,1050 Beachland Blvd
3635,5283,Haiku Asian Bistro & Sushi Bar,Haiku Asian Bistro & Sushi Bar,10518.0,10518.0,1 Cross River Shopping Ctr,1 Cross River Shopping Ctr
5117,4941,Gyu-Kaku,Gyu-Kaku Japanese BBQ,60611.0,60611.0,210 E Ohio St,210 E Ohio St
603,544,Rickshaw Corner Restaurant,Rickshaw Corner Restaurant,94404.0,94404.0,901 Edgewater Blvd,901 Edgewater Blvd
2402,2440,Bedford & Burns,Bedford & Burns,90210.0,90210.0,369 N Bedford Dr,369 Bedford Dr
1434,1453,Menlo BBQ,Menlo BBQ,94025.0,94025.0,555 Willow Rd,555 Willow Rd
1090,1437,Nola Restaurant & Bar,NOLA Restaurant & Bar,94301.0,94301.0,535 Ramona St,535 Ramona St
1609,1742,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
1479,1400,Stacks,Stacks,94025.0,94025.0,600 Santa Cruz Ave,600 Santa Cruz Ave
737,1473,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
4651,4600,Toku Modern Asian,Toku,11030.0,11030.0,2014 Northern Blvd,2014 Northern Blvd
2535,2599,The Resort at Pelican Hill,The Resort at Pelican Hill,92657.0,92657.0,22701 Pelican Hill Rd S,22701 S Pelican Hill Rd
3769,3763,Taste Crepes & More,Taste Crepes & More,78257.0,78257.0,17503 La Cantera Pkwy,17503 La Cantera Pkwy
3502,3575,Bedford Gourmet,Bedford Gourmet,10506.0,10506.0,652 Old Post Rd,460 Old Post Rd
5152,5103,Harbor Mist Restaurant,Harbor Mist,11724.0,11724.0,105 Route 25A,105 Harbor Rd
914,901,Kaz Teriyaki Grill,Kaz Teriyaki Grill,94401.0,94401.0,71 E 4th Ave,71 E 4th Ave
1833,1939,Greenleaf Gourmet Chopshop,Greenleaf Gourmet Chopshop,90067.0,90067.0,1888 Century Park E,1888 Century Park E
738,1742,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
2306,2489,Caffe Roma,Caffe Roma,90210.0,90210.0,350 N Canon Dr,350 N Canon Dr
4322,4255,True Food Kitchen,True Food Kitchen,75225.0,75225.0,833 Preston Center Plz,"8383 Preston Ctr Plz, Ste 100"
3835,3789,The Cheesecake Factory,The Cheesecake Factory,78256.0,78256.0,15900 La Cantera Pkwy,15900 La Cantera Parkway
873,1251,The Counter,The Counter - San Mateo,94403.0,94403.0,41 W Hillsdale Blvd,41 W Hillsdale Blvd
2146,1473,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
1802,1875,Gulfstream,Gulfstream,90067.0,90067.0,10250 Santa Monica Blvd Ste 656,10250 Santa Monica Blvd
3967,3964,Bonefish Grill,Bonefish Grill,32960.0,32960.0,2075 Indian River Blvd,2075 Indian River Blvd.
3162,3076,Kabuki Sushi Thai Tapas,Kabuki Sushi Thai Tapas,33401.0,33401.0,308 Clematis St,308 Clematis St
1519,1714,Fey Restaurant,Fey Restaurant,94025.0,94025.0,1368 El Camino Real,1368 El Camino Real
3086,3216,Polo Steakhouse,The Polo Steakhouse,33480.0,33480.0,155 Hammon Ave,155 Hammon Ave
1472,1451,Trellis Restaurant,Trellis Restaurant,94025.0,94025.0,1077 El Camino Real,1077 El Camino Real
1969,2049,Morada,Morada,92067.0,92067.0,5951 Linea Del Cielo,5951 Linea Del Cielo
1189,1041,Bistro Maxine,Bistro Maxine,94301.0,94301.0,548 Ramona St,548 Ramona St
4913,4794,Chipotle Mexican Grill,Chipotle Mexican Grill,34108.0,34108.0,9100 Strada Pl Unit 2110,9100 Mercato Dr
5128,5053,Nico Osteria,Nico Osteria,60611.0,60611.0,1015 N Rush St,1015 N Rush St
3977,4005,Amalfi Grille,Amalfi Grille,32960.0,32960.0,398 21st St,398 21st St
3309,3279,Market Creations Cafe,Market Creations Cafe,60606.0,60606.0,20 N Wacker Dr Fl 3,233 S Wacker Dr
810,1424,El Grullense E & E,El Grullense,94063.0,94063.0,2401 Middlefield Rd,795 5th Ave
5773,5620,La Pizza,La Pizza,63130.0,63130.0,8137 Delmar Blvd,8137 Delmar Blvd
1907,2395,Da Pasquale,Da Pasquale Restaurant,90210.0,90210.0,9749 Santa Monica Blvd,9749 S Santa Monica Blvd
2972,2905,Nanase,Sushi Nanase,10605.0,10605.0,522 Mamaroneck Ave,522 Mamaroneck Ave
3176,3143,Il Bellagio,Il Bellagio,33401.0,33401.0,600 S Rosemary Ave,600 S Rosemary Ave
2665,2754,Pranzo,Pranzo,10004.0,10004.0,34 Water St,34 Water St
2346,2381,Urasawa Restaurant,Urasawa,90210.0,90210.0,218 N Rodeo Dr,218 N Rodeo Dr
2412,2384,Harajuku Crepe,Harajuku Crepe,90210.0,90210.0,9405 Santa Monica Blvd,9405 S Santa Monica Blvd
