ID_A,ID_B,Flag,Title_A,Title_B,ISBN13_A,ISBN13_B
1434,1888,,Bitch! The Autobiography of Lady Lawford,Tone on Tone/Of All That Is: The Spiritual Autobiography of Kenneth Grahame,,9.78148E+12
2841,538,,"Hummingbirds to Elephants and Other Tales; Autobiography of Murray E. Fowler, DVM","The Literature of Ancient Egypt: An Anthology of Stories, Instructions, Stelae, Autobiographies, and Poetry / Edition 3",9.78096E+12,9.7803E+12
899,2622,,Mummy's Boy: My Autobiography. by Larry Lamb,"Autobiography, letters and literary remains of Mrs. Piozzi (Thrale)",9.78144E+12,2.94002E+12
2865,2040,,The Fiction of Autobiography: Reading and Writing Identity,The Autobiography of Dayanand Saraswati,,2.94001E+12
41,3482,,Omnibus: The Complete Autobiography,Autobiography of Friedrich Froebel,9.78041E+12,2.94002E+12
3499,2854,,Falwell: An Autobiography,The Revelation of a Star's Endless Shine: A Young Woman's Autobiography of a 20-Year Tale of Trials and Tribulations,9.78189E+12,9.78062E+12
1708,2189,,Autobiography: A Reader For Writers,The Autobiography of Kevin M. McCarthy,9.7802E+12,9.78151E+12
414,232,,The Autobiography of Martin Van Buren,"Grown Gray in War: From Iwo Jima to the Chosin Reservoir to the Tet Offensive, the Autobiography of a True Marine Hero",9.78118E+12,2.94015E+12
3602,2343,,The Autobiography,Achsa: An Autobiography,9.78184E+12,9.78189E+12
3592,2530,,Annie Besant: An Autobiography,Something Like an Autobiography,9.78143E+12,2.94001E+12
2661,273,,"Under My Skin: Volume One of My Autobiography, to 1949","Three Negro Classics: Up from Slavery, The Souls of Black Folk, The Autobiography of an Ex-Colored Man",9.78006E+12,9.78038E+12
1818,1590,,Maradona: The Autobiography of Soccer's Greatest and Most Controversial Star,"Autobiography of Thomas Wilkinson Wallis : sculptor in wood, and extracts from his sixty years' journal ..",,2.94002E+12
846,2891,,Ron Santo: For Love of Ivy - The Autobiography of Ron Santo,The Autobiography of St Ignatius,9.78093E+12,9.78178E+12
1684,931,,The Autobiography of Jack Woodford,"His Majesty, the Queen: An Autobiography",,9.78069E+12
1171,455,,The Fantastic Lodge: The Shocking Autobiography of a Girl Addict,Ansel Adams: An Autobiography,,9.78082E+12
235,566,,On the Side of the Angels: Autobiography,"Best of the Sellers George Washington Carver ( autobiography, diary, journal, life, life story, memoir, picture, profile, sketch, confessions, experience, letter, life history, personal account )",9.78075E+12,2.94015E+12
3023,3343,,Les Brownlee: The Autobiography of a Pioneering African-American Journalist,Million Dollar Mermaid: An Autobiography,9.78193E+12,9.78079E+12
1712,2019,,An Open Book - My Autobiography,A Portuguese Colonial in America: Belmira Nunes Lopes: The Autobiography of a Cape Verdean-American,,9.78094E+12
2253,1144,,The Face:An Autobiography.,"Little Masterpieces ; Selections From Autobiography, Poor Richard's Almanac, Advice to a Young Tradesman, the Whistle, Necessary Hints to Those That Would Be Rich, Motion for Prayers, Selected Letters",9.78086E+12,9.78129E+12
1977,2333,,An Autobiography,When a Blind Man Perceives...: The Autobiography of Donald D.Vess,9.78145E+12,9.78147E+12
2106,2606,,Rhinestone Cowboy An Autobiography,"The Bishop, the Hunchback, & the Lunatic: The Autobiography of a Mad-Doctor",9.78085E+12,9.78148E+12
3143,1357,,Living Without Love: An Autobiography,Autobiography of Francis Torrey Townsend...,9.7806E+12,9.78131E+12
3964,1839,,"Pauli Murray: The Autobiography of a Black Activist, Feminist, Lawyer, Priest, and Poet",The Autobiography of Jack the Ripper: As Revealed to Clanash Farjeon,9.78087E+12,9.78089E+12
3082,3224,,"Baby Zeke: Into the Mine: The diary of a chicken jockey, book 2 (an unofficial Minecraft autobiography) (Baby Zeke the Chicken Jockey)",From Labor to Letters: A Novel Autobiography,,9.78093E+12
3946,725,,Confessions of a Dangerous Mind: An Unauthorized Autobiography (Confessions of a Dangerous Mind #1),Bushwhacker: Autobiography of Samuel S. Hildebrand,9.78079E+12,2.94015E+12
654,293,,The Autobiography of S. S. McClure,My Inventions (Rediscovered Books): The Autobiography of Nikola Tesla,9.7808E+12,9.78163E+12
2085,921,,How to Be Seventy: An Autobiography,"I Came, I Saw: An Autobiography",9.78023E+12,9.78148E+12
2023,2311,,And One To Grow On (American Autobiography),"Queen Vashti: The Autobiography of a Guernsey cow : her Owners, Companions, Caretakers, Ancestors and Descendants",9.78078E+12,9.7813E+12
2940,2695,,Israel Rank: The Autobiography of a Criminal,Meaning a Life: An Autobiography,,9.78088E+12
2028,2505,,Journey with Children: The Autobiography of a Teacher,"The Life of William Carleton, Vol. 2: Being His Autobiography and Letters; And an Account of His Life and Writings, From the Point at Which the Autobiography Breaks Off (Classic Reprint)",9.78087E+12,9.78133E+12
2875,1301,,The Unknown Star: The Autobiography Of Elton Rokusek,Mucking about: An Autobiography,9.78098E+12,9.78188E+12
1906,348,,I Wanted to Be an Actress - The Autobiography of Katharine Cornell,"Works of James Fenimore Cooper: (35 Works). Includes The Last of the Mohicans, Homeward Bound, Autobiography of a Pocket-Handkerchief and more",9.78141E+12,9.78161E+12
2058,3387,,Reg Gutteridge: My Autobiography,Autobiography of a Small Town Coach,9.78186E+12,9.78126E+12
2085,1868,,How to Be Seventy: An Autobiography,Harcourt School Publishers Trophies: On-Lvl:Autobiography/Dog G6 AUTOBIOGRAPHY/DOG,9.78023E+12,9.78015E+12
966,2714,,Darling: A Spiritual Autobiography,The Autobiography of Alexander Luria A Dialogue With the Making of Mind,9.78067E+12,9.78081E+12
2738,1336,,Soldier: The Autobiography,As If: An Autobiography,9.78059E+12,9.78047E+12
1681,2314,,The Autobiography,"Autobiography and Letters of Orville Dewey, D. D (Classic Reprint)",9.78072E+12,9.78133E+12
2756,2091,,The Autobiography of Charles Darwin,Secret Selves: Confession and Same-Sex Desire in Victorian Autobiography,,9.78081E+12
2951,3657,,Autobiography and Black Identity Politics: Racialization in Twentieth-Century America,A Fragment Of Autobiography,9.78052E+12,2.94002E+12
2230,2240,,A Foot In Both Worlds: A Doctor's Autobiography Of Psychic Experience,Our Irish Theatre: A Chapter of Autobiography (Classic Reprint),9.78086E+12,9.78133E+12
3538,3028,,Autobiography,Gewaad Van Rouw: An Autobiography of an Extreme Calvinistic Upbringing,9.78075E+12,9.78146E+12
2091,3371,,"Experiment in Autobiography, Vol 2",Lawman-an Autobiography,9.78057E+12,9.78023E+12
2800,1672,,An Autobiography or the Story of My Experiments with Truth: A Table of Concordance,My Autobiography and Reminiscences,9.78042E+12,9.78131E+12
750,335,,"Midlife Queer: Autobiography of a Decade, 1971-1981",Something Like An Autobiography,9.7803E+12,9.78031E+12
774,71,,INXS: Story to Story: The Official Autobiography,"I, Claudius: From the Autobiography of Tiberius Claudius",,2.94015E+12
929,2545,,"Autobiography of Andrew George Salzer, an American Life",A Labor of Love: An Autobiography,9.78098E+12,9.78074E+12
2123,434,,The Autobiography of Ralph de Boissiere,Rome: The Autobiography,,9.78178E+12
1466,2967,,"""Blackcat"" The Autobiography of a Feral Cat","Autobiography, 1800-1875",,2.94002E+12
914,2025,,Diary of a Minecraft Bat: (an unofficial Minecraft autobiography),A Sailor's Story: The Autobiography of Percy Paul Provost,,9.78141E+12
1054,27,,Autobiography of Mother Jones,"Play On: Now, Then, and Fleetwood Mac: The Autobiography",9.78049E+12,9.78032E+12
3077,647,,Things I Couldn't Tell My Mother: My Autobiography,HOPEFUL - an autobiography,9.78009E+12,9.78147E+12
1721,2707,,Letters to His Family: An Autobiography,Autobiography of William G. Schauffler: For Forty-nine Years a Missionary in ...,9.78081E+12,2.94003E+12
1539,494,,Frame of Mind: The Autobiography of the World Snooker Champion,HELEN KELLER: THE TWO AUTOBIOGRAPHIES The Story of My Life,9.78184E+12,2.94001E+12
3111,3466,,Life of a Rolling Stone: Autobiography,From the Hills of Georgia: An Autobiography in Paintings,9.78092E+12,9.78032E+12
2684,2123,,Mark Twain's Own Autobiography,The Stories of My Life: A Kibbutznik's Autobiography,9.78074E+12,9.78126E+12
442,2039,,Autobiography,The World's Most Successful Failure - An Autobiography,,9.78178E+12
983,2954,,The Sand Man: An Autobiography,Reminiscences of foreign travel. A fragment of autobiography,9.78158E+12,2.94002E+12
3856,40,,Billy the Kid: An Autobiography,An Ordinary Man: An Autobiography,,9.78014E+12
263,2386,,Assisted: An Autobiography,"The Picture - A Nosegay For Amateurs, Painters, Picture-Dealers, Picture-Cleaners, Liners, Repairers, And All The Craft - Being The Autobiography Of A Holy Family, By Raphael, Faithfully Written From Actual Dictation Of The Picture Itself",,9.78145E+12
3409,2614,,After Confession: Poetry as Autobiography,The autobiography of a Spanish adventurer,9.78156E+12,2.94002E+12
3038,1431,,"Three and Two! The Autobiography of Tom Gorman, the Great Major League Umpire",Jenny Pitman: The Autobiography,9.78068E+12,9.78145E+12
1732,1489,,Scu: The Autobiography Of A Champion,The Life and Times of the Rev. Robert Burns ... Including an Unfinished Autobiography,9.78075E+12,9.7813E+12
1251,1939,,Unlikely Spy: An Autobiography,"It Is What It Is: Systematic Incarceration / Disguised Racism - The Autobiography of Gerald H. Duffy, Jr.",9.78075E+12,2.94003E+12
3516,1002,,Daughter Of Destiny: An Autobiography,A Daughter of Han: The Autobiography of a Chinese Working Woman,9.78067E+12,9.7808E+12
720,1751,,Emlyn (Autobiography #2),Take It Like a Man: The Autobiography of Boy George,9.78037E+12,9.78006E+12
151,2749,,I Know Nothing: The Autobiography,Storm in a C Cup: My Autobiography,9.78185E+12,9.78147E+12
3561,2111,,Twiggy: An Autobiography,"Autobiography of Thomas Guthrie, and Memoir",9.78025E+12,9.78133E+12
3783,3231,,Hoyt Street: An Autobiography,"A Better Class of Person: An Autobiography, 1929-1956",9.78083E+12,9.78057E+12
3612,3264,,The Way It Was: My Autobiography,Black Bolshevik: Autobiography of an Afro-American Communist,9.78075E+12,9.78093E+12
3191,237,,The Autobiography Of Denis Zachaire,All in a Lifetime: An Autobiography,9.78156E+12,9.78045E+12
253,3051,,In My Own Way: An Autobiography,A Trooper In The 'Tins' Autobiography Of A Lifeguardsman,9.78158E+12,9.78185E+12
2811,2486,,Putting the Record Straight: The Autobiography of John Culshaw,History of Psychology in Autobiography / Edition 1,9.78067E+12,9.78039E+12
2660,2666,,Autobiography of Benvenuto Cellini,"Autobiography of James Silk Buckingham, Vol. 2 (Classic Reprint)",9.78143E+12,9.78133E+12
1512,3194,,Finding My Way: Autobiography of an Optimist,"An Autobiography My Schools and Schoolmasters; or, the Story of My Education",9.78097E+12,9.78143E+12
2969,2990,,What's Welsh for Zen: The Autobiography of John Cale,Wandering recollections of a somewhat busy life : an autobiography,9.78158E+12,2.94002E+12
706,2742,,"Ehanamani ""Walks Among"": An Autobiography",An Accidental Autobiography,9.78096E+12,9.7804E+12
3490,2674,,Dreaming to Some Purpose: The Autobiography of Colin Wilson,The Pioneer Preacher: An Autobiography - Scholar's Choice Edition,9.78184E+12,9.7813E+12
3123,898,,Dalglish: My Autobiography,Ba,9.78034E+12,9.78151E+12
149,1092,,Time and Space: A Poetic Autobiography,Autobiography of a Yogi: A 52-Card Deck & Booklet,9.7806E+12,9.78157E+12
1009,2314,,"Josyp Terelya, Witness to Apparitions and Persecution in the USSR: An Autobiography","Autobiography and Letters of Orville Dewey, D. D (Classic Reprint)",9.78188E+12,9.78133E+12
3507,708,,World War II: The Autobiography,The Autobiography Of Abbie Hoffman,9.78076E+12,9.78157E+12
2414,1293,,"As I Remember, Adam: An Autobiography of a Festival",The Autobiography of Benvenuto Cellini,,2.94002E+12
1244,3614,,Shocking Life: The Autobiography of Elsa Schiaparelli,"An Autobiography: In Three Parts, With Essays (Classic Reprint)",9.78185E+12,9.78133E+12
205,779,,The Autobiography of Abraham Lincoln (Classic Reprint),"Burn, Ba",,9.78025E+12
3242,1653,,Autobiography of Dan Young,Life and Letters of Sir Charles Hall: Being an Autobiography 1819-1860 (Classic Reprint),,9.78133E+12
657,137,,Joking Apart: My Autobiography,The Story of a Soul (L'Histoire d'une Ame): The Autobiography of St. Therese of Lisieux With Additional Writings and Sayings of St. Therese,9.78185E+12,2.94002E+12
1377,2698,,The Autobiography and Maxims of Master Han Shan,Street Fighting Years: An Autobiography of the Sixties,,9.78184E+12
303,959,,Stalker! Chris Walker: The Autobiography,Autobiography of Goethe: Truth and Poetry Relating to My Life,9.78001E+12,9.78178E+12
2816,377,,Holy Boldness: Women Preachers' Autobiographies And The Sanctified Self,Man Who Lives in Paradise: Autobiography of A. C. Gilbert with Marshall McClintock,9.78157E+12,9.78091E+12
2372,2240,,The Autobiography of James T. Kirk,Our Irish Theatre: A Chapter of Autobiography (Classic Reprint),,9.78133E+12
425,1547,,A Sole Survivor: Bits of Autobiography,One and Only Second Autobiography of Ralph Miller: The Dog Who Knew He Was a Boy,9.78157E+12,9.78093E+12
824,2052,,My Autobiography,Not Much of an Engineer: An Autobiography,9.78032E+12,9.78156E+12
1596,542,,Autobiography of an Actor,From the Deep Woods to Civilization: Chapters in the Autobiography of an Indian (Illustrated),,2.94002E+12
3848,1191,,The Real West Marginal Way: A Poet's Autobiography,Jumbo's Keeper: The Autobiography of Matthew Scott and His Biography of P. T. Barnum's Great Elephant Jumbo,9.78039E+12,9.78148E+12
2206,2888,,"Looking Forward, Looking Back: An Autobiography","Autobiography of Samuel S. Hildebrand, the renowned Missouri bushwhacker ... being his complete confession",9.78034E+12,2.94002E+12
1144,714,,Hazel Court - Horror Queen: An Autobiography,The Milesian Mistress. The Autobiography of Aspasia of Miletus,9.78095E+12,2.94001E+12
2297,181,,Autobiography of an Englishman,"Hitler Biography: Best Seller! Standing Down Hitler ( autobiography, diary, journal, life, life story, memoir, picture, profile, sketch, confessions, experience, letter, life history, personal account )",9.78086E+12,2.94015E+12
97,676,,If everyone cared: Autobiography of Margaret Tucker,Toussaint L'Ouverture: A Biography and Autobiography,,9.78163E+12
238,2513,,The Autobiography of Albert Schweitzer,Bay Boy or the Autobiography of a Youth of Massachusetts Bay,,9.78068E+12
3250,756,,Louis Spohr Autobiography,"Alone atop the Hill: The Autobiography of Alice Dunnigan, Pioneer of the National Black Press",,9.78082E+12
2083,174,,FLYING WING: AN AUTOBIOGRAPHY,Benjamin Franklin - His Autobiography (Illustrated edition),9.78009E+12,2.94002E+12
2313,1664,,The Autobiography of Satan,An Autobiography: Volume 1 and 2,9.78145E+12,2.94015E+12
934,3044,,The Right Place at the Wrong Time: The Autobiography of Corne Krige,One Furrow at a Time: The Autobiography of Dave Low,9.78177E+12,9.78189E+12
1777,3030,,Reminiscences of a Soldier's Wife: An Autobiography,Modern Classics Autobiography,9.78055E+12,9.78014E+12
2156,2135,,My Journey to Betterment: An Autobiography,Failure: An Autobiography,9.78053E+12,9.78191E+12
2010,2126,,The Autobiography of Saint Gemma Galgani,Ilios. The city and country of the Trojans: the results of researches and discoveries on the site of Troy and through the Troad in the years 1871-72-73-78-79; including an autobiography of the author,9.78178E+12,2.94002E+12
511,1081,,Chapters from an Autobiography,Twelve Years a Slave (Barnes & Noble Signature Editions),9.78091E+12,9.78014E+12
807,1560,,Recipe for Life: The Autobiography,The One and Only Autobiography of Ralph Miller: The Dog Who Knew He Was a Boy,9.78141E+12,9.78093E+12
1327,3327,,A Mind That Found Itself An Autobiography,"Recollections of my life and times, an autobiography",,2.94003E+12
3118,3043,,In Spite of the Handicap: An Autobiography,"An autobiography of Anna Kay Scott, M.D. [microform]",9.78084E+12,2.94003E+12
1265,1137,,NEVER A NORMAL MAN: AN AUTOBIOGRAPHY,The Turning Point: The Autobiography of Klaus Mann,9.78E+12,9.78091E+12
1233,2019,,"The Bahama Queen: The Autobiography of Gertrude ""Cleo"" Lythgoe",A Portuguese Colonial in America: Belmira Nunes Lopes: The Autobiography of a Cape Verdean-American,9.78098E+12,9.78094E+12
3849,1174,,How NOT to be a Football Millionaire - Keith Gillespie My Autobiography,They Shall Not Pass: The Autobiography of La Pasionaria,,9.78072E+12
754,2923,,Out of My Bone: The Letters of Joy Davidman: The Letters and Autobiography of Joy Davidman,"Autobiography of Anton Rubinstein, 1829-1889",9.7808E+12,2.94002E+12
2867,2246,,Ian Rush - An Autobiography With Ken Gorman,How My Death Revealed the Secret to Life: An Autobiography,9.78145E+12,9.78098E+12
3419,1901,,"Autobiography of Mark Twain, Volume 3: The Complete and Authoritative Edition",Autobiography of Friedrich Froebel - Scholar's Choice Edition,9.78052E+12,9.7813E+12
1205,2791,,Autobiography of a Nobody,The Autobiography of Michel de Montaigne,9.78111E+12,9.78157E+12
2362,1508,,The Player: The Autobiography,"Wild Wind: My Stormy Youth, an Autobiography",9.78059E+12,9.78819E+12
3140,1944,,The Autobiography Of Strong Child,The Autobiography of an Attitude,,9.7804E+12
2836,192,,Pilgrim of the Heavenly Way: The Autobiography of Daniel Smith Christian Missionary to Asia,"Mad, Bad & Dangerous to Know: The Autobiography",9.78098E+12,9.78034E+12
2682,159,,Is Love All? an autobiography,Crusade for Justice: The Autobiography of IDA B. Wells,,9.78023E+12
1692,351,,Fowler: My Autobiography,A Very Private Eye: An Autobiography in Diaries and Letters,9.78033E+12,9.78145E+12
3579,1150,,The Education of Henry Adams: An Autobiography,"Sites of Southern Memory: The Autobiographies of Katharine du Pre Lumpkin, Lillian Smith, and Pauli Murray / Edition 1",9.78062E+12,9.78081E+12
1382,708,,Naked Through the Gate: A Spiritual Autobiography,The Autobiography Of Abbie Hoffman,9.78096E+12,9.78157E+12
920,1386,,Woman of No Character: An Autobiography of Mrs. Manley,Autobiography of seventy years,9.78057E+12,2.94002E+12
1808,3700,,"Articles on Indian Books, Including: The Autobiography of an Unknown Indian, Autobiography of a Yogi, the Legacy of Muslim Rule in India, Shyamchi Aai","Autobiography of a Winnebago Indian: Life, Ways, Acculturation, and the Peyote Cult",9.78124E+12,9.78049E+12
3187,485,,A Great Experiment: An Autobiography,Born to Ride: The Autobiography of Stephen Roche,,9.78145E+12
3521,3294,,The Autobiography,"The autobiography of Thomas Allen,",9.78056E+12,2.94003E+12
3935,1118,,Where's The Rest Of Me?: The Autobiography Of Ronald Reagan,The Autobiography of Lincoln Steffens,9.78092E+12,9.7816E+12
2063,1589,,How to Be Seventy: An Autobiography,"Sir William Gregory, K. C. M. G. - Formerly Member of Parliament and Sometime Governor of Ceylon - An Autobiography",9.78023E+12,9.78145E+12
1534,369,,The War at Sixteen: Autobiography Volume II (1916-1919),Autobiography of a Female Slave - Scholar's Choice Edition,9.78071E+12,9.78129E+12
1657,1976,,"Yellowtail, Crow Medicine Man and Sun Dance Chief: An Autobiography",The Autobiography of a Stage-coachman,9.78081E+12,2.94003E+12
2347,3235,,An Autobiography of George Washington As Told to His Scribe,The Autobiography of Sergeant William Lawrence,9.78098E+12,2.94001E+12
3211,3059,,"In Joy Still Felt: The Autobiography, 1954-1978 (The Autobiography of Isaac Asimov #2)",An autobiography,9.78039E+12,2.94002E+12
3235,137,,19th Century Actor Autobiographies,The Story of a Soul (L'Histoire d'une Ame): The Autobiography of St. Therese of Lisieux With Additional Writings and Sayings of St. Therese,9.78813E+12,2.94002E+12
2526,2563,,The Autobiography of Heinrich Stilling,"Bruce Eytinge, Actor, Inventor, Aviator: An Autobiography",9.78112E+12,9.78081E+12
172,1028,,No Life of My Own: An Autobiography,Football in the Blood: My Autobiography,9.78161E+12,9.78185E+12
1464,190,,Super Mex An Autobiography,Spitfire: The Autobiography,9.78009E+12,9.78147E+12
618,1641,,"The Court Years, 1939-1975: The Autobiography of William O. Douglas",Seeds of Violence: The Autobiography of a Subversive,9.78039E+12,9.7816E+12
706,845,,"Ehanamani ""Walks Among"": An Autobiography",A Shirt Box Full of Songs: The Autobiography,9.78096E+12,9.78076E+12
763,1089,,My Days: Autobiography,God's Grace for Graham: An Autobiography,9.78819E+12,9.78149E+12
1631,211,,After I Was Sixty: A Chapter Of Autobiography,Freedom in Exile: The Autobiography of the Dalai Lama,9.78018E+12,9.78006E+12
2234,32,,The Autobiography of Sir Harry Smith 1787-1819,Angela Davis: An Autobiography,9.78009E+12,9.78072E+12
1069,3019,,Autobiography,Prayer: My Soul's Adventure with God: A Spiritual Autobiography,,9.78085E+12
3590,681,,Blitzed!: The Autobiography of Steve Strange,Guerilla Days In Ireland: Tom Barry's Autobiography,9.78075E+12,9.78186E+12
2056,959,,W.O. The Autobiography of W.O. Bentley,Autobiography of Goethe: Truth and Poetry Relating to My Life,,9.78178E+12
2804,797,,Treat It Gentle: An Autobiography,The Autobiographies of Frederick Douglass,9.78031E+12,9.78151E+12
3914,896,,"Alone atop the Hill: The Autobiography of Alice Dunnigan, Pioneer of the National Black Press","The Autobiography of Malcolm X,",9.78082E+12,2.94001E+12
3921,2533,,Lessons an Autobiography: An Autobiography,John Hick: An Autobiography,9.7802E+12,9.78185E+12
1472,2227,,An Autobiography,My Story: An Autobiography,9.78068E+12,9.78159E+12
1416,2976,,There's No Answer To That! An Autobiography,An Eye for a Bird; the Autobiography of a Bird Photographer,9.78021E+12,9.78084E+12
3509,1997,,"Story of My Life: The Autobiography of George Sand (Suny Series, Women Writers in Translation)",The House of Quiet: An Autobiography - Scholar's Choice Edition,9.78079E+12,9.7813E+12
712,1889,,Tom Finney Autobiography,Born 1900: The Autobiography of Julius Hay,9.78076E+12,9.78091E+12
2939,1686,,The Autobiography of a Runaway Slave,The autobiography of Leigh Hunt ..,9.78039E+12,2.94002E+12
2689,3043,,"""Bitch!"": The Autobiography of Lady Lawford","An autobiography of Anna Kay Scott, M.D. [microform]",9.78083E+12,2.94003E+12
1880,3059,,"Don't Flinch: Barry Alvarez, the Autobiography: The Story of Wisconsin's All-Time Winningest Coach",An autobiography,9.78098E+12,2.94002E+12
1607,2631,,Autobiography of a Homegirl,Dream Big..But Make the Best with What You Got!: A Poor American's Autobiography,9.7806E+12,9.7815E+12
153,3366,,Dick Johnson Autobiography,"The Autobiography of Sir Henry Morton Stanley, G.C.B",9.78174E+12,9.78111E+12
1428,2037,,A Man of Honor: The Autobiography of Joseph Bonanno,Life and labours of the Rev. Wm. McClure [microform] : for more than forty years a minister of the Methodist New Connexion : chiefly an autobiography,9.78031E+12,2.94003E+12
2836,1659,,Pilgrim of the Heavenly Way: The Autobiography of Daniel Smith Christian Missionary to Asia,"Neptune; Or, the Autobiography of a Newfoundland Dog,",9.78098E+12,2.94003E+12
3121,1641,,The Autobiography Of Denis Zachaire,Seeds of Violence: The Autobiography of a Subversive,9.78156E+12,9.7816E+12
327,2016,,Anthropology and Autobiography,"Three Women, Plus the Stuff That Dreams Are Made of: Fictional Autobiography",9.78042E+12,9.78149E+12
3231,494,,Medora Leigh; A History And An Autobiography,HELEN KELLER: THE TWO AUTOBIOGRAPHIES The Story of My Life,9.7804E+12,2.94001E+12
2166,2972,,"Reed Anthony, Cowman: An Autobiography",The Great Platypus Caper & Other Hilarious Misadventures: an unreliable autobiography,,9.78151E+12
2899,1238,,The Autobiography of an ExtraTerrestrial Saga: Waking Thyron,"Miss Rhythm: The Autobiography of Ruth Brown, Rhythm and Blues Legend",,9.78031E+12
2611,3677,,From Many Angles: An Autobiography,The Small Object My Life in Thumbprints: An Inky Autobiography,,9.78145E+12
2532,3492,,Daisy: The Autobiography of a Cat,Our Irish theater; a chapter of autobiography,,2.94002E+12
2790,1228,,"A Slot Machine, a Broken Test Tube: An Autobiography",Reminiscences of a Soldier's Wife: an autobiography,9.78006E+12,2.94002E+12
1337,190,,A Rare Book Saga: The Autobiography Of H. P. Kraus,Spitfire: The Autobiography,9.7804E+12,9.78147E+12
552,2058,,My Life Behaving Badly: The Autobiography,The Last Minstrel: An Autobiography By George Callaghan,9.78075E+12,9.78148E+12
3782,79,,Matters Of Discretion: An Autobiography,My Autobiography,9.78938E+12,9.78161E+12
2902,1702,,Touched by Frost: The Autobiography of Jimmy Frost,Vanessa Redgrave: An Autobiography,9.7819E+12,9.78052E+12
3687,2096,,Autobiography of my Body,"The autobiography of John Brown the cordwainer, ed.",9.78045E+12,2.94002E+12
3788,1901,,Yvonne: An Autobiography,Autobiography of Friedrich Froebel - Scholar's Choice Edition,9.78031E+12,9.7813E+12
1000,1799,,All In My Head: The Autobiography,"BORN, RAISED, BRED, AND FLED- THE FIRST FIFTY YEARS or THE AUTOBIOGRAPHY OF LEW HOPSON",9.78145E+12,9.7815E+12
2361,2126,,An Autobiography,Ilios. The city and country of the Trojans: the results of researches and discoveries on the site of Troy and through the Troad in the years 1871-72-73-78-79; including an autobiography of the author,9.78025E+12,2.94002E+12
2496,1699,,Around the World with Nephrology: An Autobiography: An Autobiography,Stand and Deliver: The Autobiography,9.78981E+12,9.78028E+12
125,2244,,Blues of a Lifetime: The Autobiography of Cornell Woolrich,Science as Autobiography: The Troubled Life of Niels Jerne,9.78088E+12,9.7803E+12
1693,2139,,Encyclopedia of Women's Autobiography,"A Better Class of Person: An Autobiography, 1929-1956",9.78031E+12,9.78053E+12
3049,2666,,The Autobiography of a Slave/Autobiografia De UN Esclavo (Latin American Literature and Culture Series),"Autobiography of James Silk Buckingham, Vol. 2 (Classic Reprint)",9.78081E+12,9.78133E+12
2321,918,,My Bloody Roots: From Sepultura to Soulfly and beyond - The Autobiography,On Reflection: An Autobiography,9.78191E+12,9.78159E+12
1951,2829,,"Autobiography,The",Philosopher at Large: An Intellectual Autobiography,9.78024E+12,9.78003E+12
262,941,,The Real McRae: The Autobiography of the People's Champion,The Autobiography of St Ignatius,9.78009E+12,9.78151E+12
876,327,,Fiat 500: The Autobiography,Becoming Anna: The Autobiography of a Sixteen-Year-Old / Edition 2,9.78085E+12,9.78023E+12
