ID,Title,Authors,ISBN13,Pages,Rating,Ratings_Count,Publisher,Publish_Date
203,Up Till Now: The Autobiography,"William Shatner, David Fisher",9781429937979,368,4.3,34,St. Martin's Press,04/28/2009
204,Blue Plate Special: An Autobiography of My Appetites,Kate Christensen,9780385536271,368,3.1,6,Knopf Doubleday Publishing Group,07/09/2013
205,My House of Memories: An Autobiography,Merle Haggard,9780062023216,259,,,HarperCollins Publishers,12/28/2010
206,Clark: The Autobiography of Clark Terry,Clark Terry,9780520287518,344,3.6,3,University of California Press,06/12/2015
207,Long Time Gone : The Autobiography of David Cros,,9780979048906,570,,,David\Crosby#&amp; Carl Gottlieb,08/28/2007
208,Back from the Brink: The Autobiography,Paul McGrath,9781446409602,432,,,Random House Adult Trade Publishing Group,12/15/2010
209,Finally Free: An Autobiography,"Michael Vick, Brett Honeycutt",9781617950704,304,2.5,78,Worthy Publishing,09/04/2012
210,The Autobiography of Charles Darwin (Barnes & Noble Library of Essential Reading),Charles Darwin,9781411429178,464,3.0,2,Barnes &amp; Noble,09/01/2009
211,Freedom in Exile: The Autobiography of the Dalai Lama,Dalai Lama,9780060987015,320,5.0,8,HarperCollins Publishers,05/01/2008
212,I Dreamed I Was a Very Clean Tramp: An Autobiography,Richard Hell,9780062190840,304,3.6,3,HarperCollins Publishers,02/18/2014
213,Commando: The Autobiography of Johnny Ramone,Johnny Ramone,9780810996601,176,5.0,2,Abrams Image,04/01/2012
214,Ely: An Autobiography,University of Georgia Press,9780820323978,284,,,University of Georgia Press,01/28/2004
215,"Autobiography: Childhood, Boyhood and Youth",Leo Tolstoy,9781515138228,208,,,CreateSpace Publishing,07/19/2015
216,The Name Above the Title: An Autobiography,Frank Capra,9780306807718,513,,,Da Capo Press,04/28/1997
217,My Life: An Attempt at an Autobiography,Leon Trotsky,9780486456096,624,,,Dover Publications,06/05/2007
218,The Autobiography of an Ex-Colored Man / Edition 1,James Weldon Johnson,9780393972863,512,3.0,2,"Norton, W. W. &amp; Company, Inc.",02/12/2015
219,Race with the Devil: The Autobiography of Joseph Pearce,Joseph Pearce,9781618900654,264,5.0,1,Saint Benedict Press,08/30/2013
220,Autobiography of Mark Twain - 100th Anniversary Edition,Mark Twain,9781608427710,600,2.0,1,KRE,07/02/2013
221,"Autobiography of a Recovering Skinhead: The Frank Meeink Story as Told to Jody M. Roy, Ph.D.","Frank Meeink, Jody M. Roy",9780979018893,316,4.7,14,"Hawthorne Books &amp; Literary Arts, Incorporated",08/24/2010
222,Autobiography of Jefferson (1743-1790),Thomas Jefferson,9781455415281,,5.0,1,B&amp;R Samizdat Express,09/03/2011
223,Autobiography of George Muller,George Muller,9781603741767,,4.7,4,Whitaker House,09/11/2009
224,Always Managing: My Autobiography,Harry Redknapp,9781407060736,432,5.0,1,Ebury Publishing,10/10/2013
225,Fading Into The Limelight: The Autobiography,Peter Sallis,9781409105725,,,,"Orion Publishing Group, Limited",09/18/2008
226,"The Mystery of the Missing Socks...Wow, You Actually Managed to Write an Autobiography Title Entry With Bio 4 That Wasn't So Ridiculously Long...Um",Xavier Cockroachal Damon,9781329331020,,,,Lulu.com,07/06/2015
227,An Autobiography - The Story of My Life and Work,Booker T. Washington,9783849644024,451,,,Jazzybee Verlag,05/05/2014
228,The Autobiography and Other Writings,Benjamin Franklin,9780553904987,384,3.0,3,Random House Publishing Group,04/29/2008
229,"Pioneering the West, 1846 to 1878: Major Howard Egan's Diary; Also Thrilling Experiences of Pre-Frontier Life Among Indians, Their Traits, Civil and Savage, and Part of Autobiography, Inter-Related to His Father's (Classic Reprint)",Howard Egan,9781331168287,312,,,FB &amp;c Ltd,07/11/2015
230,Buck 'Em!: The Autobiography of Buck Owens,"Randy Poe, Buck Owens",9781480366916,304,5.0,1,Hal Leonard Corporation,11/01/2013
231,"American History: Vietnam ( autobiography, diary, journal, life, life story, memoir, picture, profile, sketch, confessions, experience, letter, life history, personal account )","Vietnam War, World War, History Books",2940149993284,,5.0,1,Resounding Wind Publishing,12/16/2014
232,"Grown Gray in War: From Iwo Jima to the Chosin Reservoir to the Tet Offensive, the Autobiography of a True Marine Hero","Len Maffioli, Bruce H Norton",2940150473096,358,,,Quadrant Books,11/10/2014
233,Only When I Laugh: My Autobiography,Paul Merton,9781448146307,352,,,Ebury Publishing,09/25/2014
234,The Autobiography and Other Writings,Benjamin Franklin,9781101907603,344,,,Knopf Doubleday Publishing Group,09/08/2015
235,My Life and Ethiopia's Progress 1892-1937: The Autobiography of Haile Sellassie,"Haile Sellassie, Haile, Haile Selassie",9780948390401,335,,,Frontline Books,12/28/1999
236,Autobiography of a Corpse,Sigizmund Krzhizhanovsky,9781590176702,256,4.0,1,New York Review Books,12/03/2013
237,All in a Lifetime: An Autobiography,"Ruth Westheimer, Ben Yagoda",9780446677615,366,,,Grand Central Publishing,10/31/1997
238,A Pilgrim's Journey: The Autobiography of Ignatius of Loyola,"Joseph N. Tylenda S.J., Ignatius",9780898708103,204,,,Ignatius Press,07/28/2001
239,Kaffe Fassett: Dreaming in Color: An Autobiography,Kaffe Fassett,9781584799962,224,5.0,1,STC Craft/A Melanie Falick Book,09/15/2012
240,The Long Haul: An Autobiography / Edition 1,Myles Horton,9780807737002,256,5.0,1,Teachers College Press,08/01/2003
241,"Way Down: Playing Bass with Elvis, Dylan, the Doors and More - The Autobiography of Jerry Scheff",Jerry Scheff,9781617130328,256,,,Hal Leonard Corporation,03/01/2012
242,Did They Mention the Music?: The Autobiography of Henry Mancini,Henry Mancini,9780815411758,312,4.5,2,"Rowman &amp; Littlefield Publishers, Inc.",12/28/2001
243,"Sun Chief: The Autobiography of a Hopi Indian, Second Edition","Don C. Talayesva, Leo W. Simmons, Matthew Sakiestewa Gilbert",9780300198898,,,,Yale University Press,10/13/2013
244,The Autobiography of Foudini M. Cat,Susan Fromberg Schaeffer,9780307766304,176,4.7,7,Random House Publishing Group,08/24/2011
245,"Smokin' Joe: The Autobiography of a Heavyweight Champion of the World, Smokin' Joe Frazier","Joe Frazier, Phil Berger",9781620642160,213,,,"Blackstone Audio, Inc.",10/10/2013
246,Ginger Baker: Hellraiser: The Autobiography of the World's Greatest Drummer,Ginger Baker,9781857828641,292,3.0,2,"John Blake Publishing, Limited",07/09/2010
247,Autobiography of George Fox,George Fox,9781610250849,,5.0,1,Christian Classics Ethereal Library,10/07/2010
248,UNREPENTANT SINNER - The Autobiography of Col. Charles Askins,Col. Charles Askins,2940012585295,336,,,Paladin Press,01/01/1991
249,Mirror to America: The Autobiography of John Hope Franklin,John Hope Franklin,9780374707040,416,,,"Farrar, Straus and Giroux",04/15/2007
250,Mark Twain's Autobiography VOL 1 & 2,Mark Twain,2940013663541,,2.7,4,WDS Publishing,01/16/2012
251,Faithfull: An Autobiography,Marianne Faithfull,9781461660972,336,3.0,2,"Rowman &amp; Littlefield Publishers, Inc.",06/06/2000
252,The Totally Secret Origin of Foxman: Excerpts from an EPIC Autobiography: A Tor.Com Original,Kelly McCullough,9781466892422,,,,Tom Doherty Associates,07/22/2015
253,The Test: My Autobiography,Brian O'Driscoll,9780241962695,,5.0,1,Penguin UK,10/23/2014
254,Never Die Easy: The Autobiography of Walter Payton,Walter Payton,9780375758218,288,4.7,33,Random House Publishing Group,09/11/2001
255,Steps in Time: An Autobiography,Fred Astaire,9780061567568,384,4.8,8,HarperCollins Publishers,08/05/2008
256,Dear Theo: The Autobiography of Vincent Van Gogh,Irving Stone,9780452275041,480,,,Penguin Publishing Group,09/28/1995
257,Maradona: The Autobiography of Soccer's Greatest and Most Controversial Star,Diego Armando Maradona,9781616081867,328,3.0,6,Skyhorse Publishing,02/23/2011
258,Bob,Whitlock: A Rock 'n' Roll Autobiography,9780786458943,260,5.0,9,"McFarland &amp; Company, Incorporated Publishers",12/17/2010
259,Learning to Fly: The Autobiography,Victoria Beckham,9781405916974,1,,,Penguin Publishing Group,08/13/2014
260,My Story: A Fill-in-the-Blank Autobiography,Alex A. Lluch,9781934386286,100,,,"WS Publishing Group, Inc.",12/15/2008
261,Autobiography of Red Cloud: War Leader of the Oglalas,"R. Eli Paul, Charles Wesley Allen",9780917298509,222,5.0,1,Montana Historical Society Press,01/01/1997
262,Some Of These Days The Autobiography Of Sophie Tucker - Scholar's Choice Edition,Sophie Tucker,9781297029646,324,,,Scholar's Choice,02/15/2015
263,Candidate Without a Prayer: An Autobiography of a Jewish Atheist in the Bible Belt,Herb Silverman,9780984493296,256,5.0,7,Pitchstone Publishing,05/01/2015
264,My Side of Life: The Autobiography,Shane Filan,9780753556047,336,,,Virgin Books,05/01/2015
265,"The Autobiography of Benjamin Franklin: In His Own Words, the Life of the Inventor, Philosopher, Satirist, Political Theorist, Statesman, and Diplomat","Benjamin Franklin, Ben Franklin, Poor Richard",9781611043297,182,5.0,1,ReadaClassic.com,12/28/2010
266,Beyond the Secret: The Autobiography of Dr. Louis Turi,Dr. Louis Turi,9781257429097,,,,Lulu.com,08/16/2011
267,The Autobiography of Santa Claus,Jeff Guinn,9781101127773,304,4.1,65,Penguin Publishing Group,10/19/2006
268,Where White Men Fear to Tread: The Autobiography of Russell Means,"Marvin J. Wolf, Russell Means",2940151498685,573,5.0,1,"Antenna Books, Inc.",04/24/2015
269,Jesus: My Autobiography,Tina Louise Spalding,2940151422512,304,,,Light Technology Publishing,06/01/2015
270,Jimmy White: Second Wind - My Autobiography,Trinity Mirror Sport Media,9781908319531,352,,,Trinity Mirror Sport Media,11/07/2014
271,Writing Your Life: A Guide to Writing Autobiographies,Mary Borg,9781618210876,175,,,"Sourcebooks, Incorporated",03/01/2013
272,Still Growing: An Autobiography,"Kirk Cameron, Lissa Halls Johnson",9781441266026,224,4.0,25,Baker Publishing Group,05/01/2008
273,"Three Negro Classics: Up from Slavery, The Souls of Black Folk, The Autobiography of an Ex-Colored Man","James Weldon Johnson, W. E. B. DuBois, Booker T. Washington",9780380015818,512,,,HarperCollins Publishers,02/28/1999
274,Elisabeth Sladen: The Autobiography,Elisabeth Sladen,9781845138264,320,5.0,8,"Aurum Press, Limited",10/01/2012
275,Children of the Storm: The Autobiography of Natasha Vins,Natasha Vins,9781579248543,135,,,"Jones, Bob University Press",01/28/2003
276,Israel Rank: The Autobiography of a Criminal,Roy Horniman,9781500857806,392,,,CreateSpace Publishing,08/27/2014
277,Iacocca,"Lee Iacocca, William Novak",9780307788689,384,4.3,8,Random House Publishing Group,04/13/2011
278,Samurai!: The Autobiography of Japan's World War Two Flying Ace,Saburo Sakai,9781507795859,296,,,CreateSpace Publishing,01/31/2015
279,My Inventions Nikola Tesla's Autobiography,Nikola Tesla,9781312382824,100,,,Lulu.com,07/25/2014
280,Flock: The Autobiography of a Multiple Personality,Joan Frances Casey l Summary & Study Guide,2940013017078,,,,BookRags.com,08/20/2011
281,The Log-Cabin Lady An Anonymous Autobiography,Unknown,9781512211115,38,3.7,4,CreateSpace Publishing,05/15/2015
282,AUTOBIOGRAPHY WRITING FOR SENIORS,MARGOT A. TIRADO,9781466910928,60,,,Trafford Publishing,01/10/2012
283,Driven: An Autobiography,"Larry H. Miller, Doug Robinson",9781606418925,,4.7,4,Deseret Book Company,02/06/2012
284,"One Tough Marine: The Autobiography of First Sergeant Donald N. Hamblen, USMC","Donald Hamblen, Bruce Norton",2940148945291,324,5.0,1,Quadrant Books,11/20/2013
285,Faster than Lightning: My Autobiography,Usain Bolt,9780007523658,320,5.0,2,HarperCollins Publishers,09/12/2013
286,Ansel Adams: An Autobiography / Edition 1,"Ansel Adams, Adams Publishing Ansel, Mary Street Alinder",9780821215968,400,,,Bulfinch,10/28/1985
287,The Story of My Experiments with Truth: An Autobiography,Mohandas Karamchand (Mahatma) Gandhi,9781499142471,168,,,CreateSpace Publishing,04/13/2014
288,Society's Child: My Autobiography,Janis Ian,9781440635168,384,4.5,8,Penguin Publishing Group,07/24/2008
289,THE AUTOBIOGRAPHY OF MARK TWAIN Nook Edition (100th Anniversary Newly Edited and Commented Version) Special Nook Enabled Features The Autobiography of Mark Twain NOOKbook,Mark Twain,2940012096456,,3.8,71,Literary Classics Press,01/25/2011
290,SAS: The Autobiography,Jon E. Lewis,9781849019330,300,4.6,25,"Little, Brown Book Group",06/23/2011
291,Sharon Osbourne Extreme: My Autobiography,Sharon Osbourne,9780759568945,,4.4,26,"Little, Brown and Company",10/11/2006
292,Benjamin Franklin - Autobiography [Illustrated edition],"Benjamin Franklin, Frank Woodworth Pine, Elmer Boyd Smith",2940015843033,,5.0,1,Unforgotten Classics,06/24/2015
293,My Inventions (Rediscovered Books): The Autobiography of Nikola Tesla,Nikola Tesla,9781633847217,80,,,"Wilder Publications, Inc.",02/27/2015
294,No Tears for the Clown: The Autobiography,Les Dawson,9781782431893,,,,Michael O'Mara Books,07/01/2013
295,A Backward Glance,Edith Wharton,9781291637205,,3.8,11,Lulu.com,11/20/2013
296,"My Lord, What a Morning: An Autobiography",Marian Anderson,9780252070532,352,5.0,1,University of Illinois Press,02/28/2002
297,Playing It My Way: My Autobiography,Sachin Tendulkar,9781473605183,416,4.0,4,"Hodder &amp; Stoughton, Ltd.",12/20/2014
298,Musical Stages: An Autobiography,Richard Rodgers,9780306811340,349,,,Da Capo Press,04/16/2002
299,Remembering Your Story: Creating Your Own Spiritual Autobiography,Richard Lyon Morgan,9780835809634,176,,,Upper Room Books,04/28/2002
300,The Autobiography of St. Ignatius,Saint Ignatius Loyola,9781505726435,66,,,CreateSpace Publishing,12/25/2014
301,Dear Reader: The Unauthorized Autobiography of Kim Jong Il,Michael Malice,9781495283253,420,3.0,2,CreateSpace Independent Publishing Platform,01/25/2014
302,The Autobiography of Emperor Haile Sellassie I: King of All Kings and Lord of All Lords; My Life and Ethiopia's Progress 1892-1937 Vol 2,"Haile Sellassie, Haile",9780948390326,190,,,Frontline Books,03/28/1999
303,A Bazaar Life: The Autobiography of David Alliance,David Alliance,9781849541923,448,,,"Biteback Publishing, Ltd.",06/02/2015
304,Vidal: The Autobiography,Vidal Sassoon,9780230753792,,,,Pan Macmillan,09/03/2010
305,Otto: The Autobiography of a Teddy Bear,Tomi Ungerer,9780714857664,36,,,Phaidon Press,10/20/2010
306,Intimate Memories: The Autobiography of Mabel Dodge Luhan,"Lois Palken Rudnick, Mabel Dodge Luhan",9780826332493,296,,,University of New Mexico Press,07/01/2014
307,An Only Child and My Father's Son: The Autobiography,Frank O'Connor,9781497655072,464,,,Open Road Media,08/12/2014
308,Ernest Borgnine: My Autobiography,Ernest Borgnine,9781907532542,256,,,JR Books Ltd,02/18/2013
309,Present Indicative: The First Autobiography of No?l Coward,Noël Coward,9781408190784,352,,,Bloomsbury USA,09/25/2014
310,Autobiography of a Female Slave,Martha Griffith Browne,2940013005747,,5.0,1,Cherry Lane Ebooks,09/04/2011
311,The Autobiography of Peter Cartwright,Peter Cartwright,2940150168954,,,,Jawbone Digital,12/13/2014
312,Jonny: My Autobiography,Jonny Wilkinson,9780755362905,,,,"Headline Book Publishing, Limited",11/10/2011
313,"Still Running: The Autobiography of Kentucky's Nate Northington, the First African American Football Player in the Southeastern Conference",Nathaniel Northington,9781491745922,258,3.0,1,"iUniverse, Incorporated",09/30/2014
314,My Life and Work - An Autobiography of Henry Ford,Henry Jr. Ford,9781500804947,216,,,CreateSpace Publishing,08/10/2014
315,Luna the Autobiography of a Super Cat,Luna Challis,2940011506413,,4.5,15,Steve Challis,08/28/2011
316,Going Off Alarming: The Autobiography: Vol 2,Danny Baker,9780297870128,,,,"Orion Publishing Group, Limited",09/25/2014
317,Out of My Life and Thought: An Autobiography,Albert Schweitzer,9781466882942,272,3.7,4,"Holt, Henry &amp; Company, Inc.",10/07/2014
318,Seven and Nine Years Among the Comanches and Apaches - An Autobiography,Edwin Eastman,2940012218001,,3.5,2,Robin Michell,03/14/2011
319,My Land and My People: The Original Autobiography of His Holiness the Dalai Lama of Tibet,Dalai Lama,9780446553476,,,,Grand Central Publishing,12/14/2008
320,Autobiography of A Hunted Priest,S.J. Gerard,2940044167254,,4.5,2,Ignatius Press,08/22/2012
321,Bruce: The Autobiography,Bruce Forsyth,9780330475945,,,,Pan Macmillan,09/06/2012
322,A Short Autobiography,"F. Scott Fitzgerald, James L. W. West III",9781439199077,224,5.0,1,Scribner,08/02/2011
323,From the Holocaust to Hogan's Heroes: An Autobiography of Robert Clary,Robert Clary,9781589793453,248,,,Taylor Trade Publishing,02/25/2008
324,Not Flying Alone: An Autobiography,Ray Lemmon,9781496974204,508,,,AuthorHouse,06/10/2015
325,My Silent War: The Autobiography of a Spy,Kim Phil,9780375759833,256,,,Random House Publishing Group,09/24/2002
326,The Autobiography Of Ben Franklin,Benjamin Franklin,9781595475725,152,4.0,1,NuVision Publications,02/01/2009
327,Becoming Anna: The Autobiography of a Sixteen-Year-Old / Edition 2,Anna J. Michener,9780226524030,256,,,University of Chicago Press,09/28/1999
328,Autobiography of Benvenuto Cellini,Benvenuto Cellini,9781502931412,454,2.7,4,CreateSpace Publishing,05/08/2015
329,From Slavery to the Bishopric in the A. M. E. Church. an Autobiography,William Heard,9781456359515,52,,,CreateSpace Independent Publishing Platform,06/23/2000
330,His Eye Is on the Sparrow: An Autobiography,"Ethel Waters, Charles Samuels",9780306804779,304,5.0,3,Da Capo Press,04/01/1992
