ID_A,ID_B,Title_A,Title_B,ISBN13_A,ISBN13_B
3856,40,Billy the Kid: An Autobiography,An Ordinary Man: An Autobiography,,9780143038603
263,2386,Assisted: An Autobiography,"The Picture - A Nosegay For Amateurs, Painters, Picture-Dealers, Picture-Cleaners, Liners, Repairers, And All The Craft - Being The Autobiography Of A Holy Family, By Raphael, Faithfully Written From Actual Dictation Of The Picture Itself",,9781446086292
3409,2614,After Confession: Poetry as Autobiography,The autobiography of a Spanish adventurer,9781555973551,2940017763575
3038,1431,"Three and Two! The Autobiography of Tom Gorman, the Great Major League Umpire",Jenny Pitman: The Autobiography,9780684161693,9781446497937
1732,1489,Scu: The Autobiography Of A Champion,The Life and Times of the Rev. Robert Burns ... Including an Unfinished Autobiography,9780747209171,9781297648823
1251,1939,Unlikely Spy: An Autobiography,"It Is What It Is: Systematic Incarceration / Disguised Racism - The Autobiography of Gerald H. Duffy, Jr.",9780747515975,2940033271481
3516,1002,Daughter Of Destiny: An Autobiography,A Daughter of Han: The Autobiography of a Chinese Working Woman,9780671696030,9780804706063
720,1751,Emlyn (Autobiography #2),Take It Like a Man: The Autobiography of Boy George,9780370104836,9780060173685
151,2749,I Know Nothing: The Autobiography,Storm in a C Cup: My Autobiography,9781849546362,9781471154416
3561,2111,Twiggy: An Autobiography,"Autobiography of Thomas Guthrie, and Memoir",9780246108951,9781330753125
3783,3231,Hoyt Street: An Autobiography,"A Better Class of Person: An Autobiography, 1929-1956",9780826340207,9780571163991
3612,3264,The Way It Was: My Autobiography,Black Bolshevik: Autobiography of an Afro-American Communist,9780747264279,9780930720520
3191,237,The Autobiography Of Denis Zachaire,All in a Lifetime: An Autobiography,9781558181427,9780446677615
253,3051,In My Own Way: An Autobiography,A Trooper In The 'Tins' Autobiography Of A Lifeguardsman,9781577315841,9781847349330
2811,2486,Putting the Record Straight: The Autobiography of John Culshaw,History of Psychology in Autobiography / Edition 1,9780670583263,9780387885001
2660,2666,Autobiography of Benvenuto Cellini,"Autobiography of James Silk Buckingham, Vol. 2 (Classic Reprint)",9781428600102,9781330390795
1512,3194,Finding My Way: Autobiography of an Optimist,"An Autobiography My Schools and Schoolmasters; or, the Story of My Education",9780966505177,9781425561369
2969,2990,What's Welsh for Zen: The Autobiography of John Cale,Wandering recollections of a somewhat busy life : an autobiography,9781582340685,2940022173505
706,2742,"Ehanamani ""Walks Among"": An Autobiography",An Accidental Autobiography,9780962197727,9780395860007
3490,2674,Dreaming to Some Purpose: The Autobiography of Colin Wilson,The Pioneer Preacher: An Autobiography - Scholar's Choice Edition,9781844131884,9781296253714
3123,898,Dalglish: My Autobiography,Ba,9780340660119,9781512164022
149,1092,Time and Space: A Poetic Autobiography,Autobiography of a Yogi: A 52-Card Deck & Booklet,9780595002627,9781565892231
1009,2314,"Josyp Terelya, Witness to Apparitions and Persecution in the USSR: An Autobiography","Autobiography and Letters of Orville Dewey, D. D (Classic Reprint)",9781877678172,9781330331330
3507,708,World War II: The Autobiography,The Autobiography Of Abbie Hoffman,9780762437351,9781568581972
2414,1293,"As I Remember, Adam: An Autobiography of a Festival",The Autobiography of Benvenuto Cellini,,2940023961132
1244,3614,Shocking Life: The Autobiography of Elsa Schiaparelli,"An Autobiography: In Three Parts, With Essays (Classic Reprint)",9781851776702,9781330431139
205,779,The Autobiography of Abraham Lincoln (Classic Reprint),"Burn, Ba",,9780252076848
3242,1653,Autobiography of Dan Young,Life and Letters of Sir Charles Hall: Being an Autobiography 1819-1860 (Classic Reprint),,9781332524846
657,137,Joking Apart: My Autobiography,The Story of a Soul (L'Histoire d'une Ame): The Autobiography of St. Therese of Lisieux With Additional Writings and Sayings of St. Therese,9781848270978,2940016162003
1377,2698,The Autobiography and Maxims of Master Han Shan,Street Fighting Years: An Autobiography of the Sixties,,9781844670291
303,959,Stalker! Chris Walker: The Autobiography,Autobiography of Goethe: Truth and Poetry Relating to My Life,9780007259861,9781775411468
2816,377,Holy Boldness: Women Preachers' Autobiographies And The Sanctified Self,Man Who Lives in Paradise: Autobiography of A. C. Gilbert with Marshall McClintock,9781572333109,9780911581201
2372,2240,The Autobiography of James T. Kirk,Our Irish Theatre: A Chapter of Autobiography (Classic Reprint),,9781330272428
425,1547,A Sole Survivor: Bits of Autobiography,One and Only Second Autobiography of Ralph Miller: The Dog Who Knew He Was a Boy,9781572330184,9780933849310
824,2052,My Autobiography,Not Much of an Engineer: An Autobiography,9780316647281,9781560911579
1596,542,Autobiography of an Actor,From the Deep Woods to Civilization: Chapters in the Autobiography of an Indian (Illustrated),,2940015683479
3848,1191,The Real West Marginal Way: A Poet's Autobiography,Jumbo's Keeper: The Autobiography of Matthew Scott and His Biography of P. T. Barnum's Great Elephant Jumbo,9780393308600,9781480107984
2206,2888,"Looking Forward, Looking Back: An Autobiography","Autobiography of Samuel S. Hildebrand, the renowned Missouri bushwhacker ... being his complete confession",9780340520802,2940017763568
1144,714,Hazel Court - Horror Queen: An Autobiography,The Milesian Mistress. The Autobiography of Aspasia of Miletus,9780953192687,2940012960399
2297,181,Autobiography of an Englishman,"Hitler Biography: Best Seller! Standing Down Hitler ( autobiography, diary, journal, life, life story, memoir, picture, profile, sketch, confessions, experience, letter, life history, personal account )",9780860071990,2940150020757
97,676,If everyone cared: Autobiography of Margaret Tucker,Toussaint L'Ouverture: A Biography and Autobiography,,9781629215679
238,2513,The Autobiography of Albert Schweitzer,Bay Boy or the Autobiography of a Youth of Massachusetts Bay,,9780682491808
3250,756,Louis Spohr Autobiography,"Alone atop the Hill: The Autobiography of Alice Dunnigan, Pioneer of the National Black Press",,9780820347981
2083,174,FLYING WING: AN AUTOBIOGRAPHY,Benjamin Franklin - His Autobiography (Illustrated edition),9780091750749,2940015855920
2313,1664,The Autobiography of Satan,An Autobiography: Volume 1 and 2,9781445551159,2940150659667
934,3044,The Right Place at the Wrong Time: The Autobiography of Corne Krige,One Furrow at a Time: The Autobiography of Dave Low,9781770070974,9781887301008
1777,3030,Reminiscences of a Soldier's Wife: An Autobiography,Modern Classics Autobiography,9780548104217,9780141186863
2156,2135,My Journey to Betterment: An Autobiography,Failure: An Autobiography,9780533126545,9781905736218
2010,2126,The Autobiography of Saint Gemma Galgani,Ilios. The city and country of the Trojans: the results of researches and discoveries on the site of Troy and through the Troad in the years 1871-72-73-78-79; including an autobiography of the author,9781783792689,2940019540808
511,1081,Chapters from an Autobiography,Twelve Years a Slave (Barnes & Noble Signature Editions),9780912516608,9780143125419
807,1560,Recipe for Life: The Autobiography,The One and Only Autobiography of Ralph Miller: The Dog Who Knew He Was a Boy,9781405912846,9780933849051
1327,3327,A Mind That Found Itself An Autobiography,"Recollections of my life and times, an autobiography",,2940026038466
3118,3043,In Spite of the Handicap: An Autobiography,"An autobiography of Anna Kay Scott, M.D. [microform]",9780836988840,2940030573847
1265,1137,NEVER A NORMAL MAN: AN AUTOBIOGRAPHY,The Turning Point: The Autobiography of Klaus Mann,9780002555005,9780910129145
1233,2019,"The Bahama Queen: The Autobiography of Gertrude ""Cleo"" Lythgoe",A Portuguese Colonial in America: Belmira Nunes Lopes: The Autobiography of a Cape Verdean-American,9780977372515,9780935480078
3849,1174,How NOT to be a Football Millionaire - Keith Gillespie My Autobiography,They Shall Not Pass: The Autobiography of La Pasionaria,,9780717804689
754,2923,Out of My Bone: The Letters of Joy Davidman: The Letters and Autobiography of Joy Davidman,"Autobiography of Anton Rubinstein, 1829-1889",9780802863997,2940017678480
2867,2246,Ian Rush - An Autobiography With Ken Gorman,How My Death Revealed the Secret to Life: An Autobiography,9781448175796,9780984426928
3419,1901,"Autobiography of Mark Twain, Volume 3: The Complete and Authoritative Edition",Autobiography of Friedrich Froebel - Scholar's Choice Edition,9780520279940,9781297224102
1205,2791,Autobiography of a Nobody,The Autobiography of Michel de Montaigne,9781105436161,9781567920987
2362,1508,The Player: The Autobiography,"Wild Wind: My Stormy Youth, an Autobiography",9780593053447,9788188575855
3140,1944,The Autobiography Of Strong Child,The Autobiography of an Attitude,,9780403007585
2836,192,Pilgrim of the Heavenly Way: The Autobiography of Daniel Smith Christian Missionary to Asia,"Mad, Bad & Dangerous to Know: The Autobiography",9780981732169,9780340951699
2682,159,Is Love All? an autobiography,Crusade for Justice: The Autobiography of IDA B. Wells,,9780226893440
1692,351,Fowler: My Autobiography,A Very Private Eye: An Autobiography in Diaries and Letters,9780330437639,9781447265405
3579,1150,The Education of Henry Adams: An Autobiography,"Sites of Southern Memory: The Autobiographies of Katharine du Pre Lumpkin, Lillian Smith, and Pauli Murray / Edition 1",9780618056668,9780813920726
1382,708,Naked Through the Gate: A Spiritual Autobiography,The Autobiography Of Abbie Hoffman,9780962038709,9781568581972
920,1386,Woman of No Character: An Autobiography of Mrs. Manley,Autobiography of seventy years,9780571146659,2940017335031
1808,3700,"Articles on Indian Books, Including: The Autobiography of an Unknown Indian, Autobiography of a Yogi, the Legacy of Muslim Rule in India, Shyamchi Aai","Autobiography of a Winnebago Indian: Life, Ways, Acculturation, and the Peyote Cult",9781243036322,9780486200965
3187,485,A Great Experiment: An Autobiography,Born to Ride: The Autobiography of Stephen Roche,,9781448129669
3521,3294,The Autobiography,"The autobiography of Thomas Allen,",9780563487388,2940026701612
3935,1118,Where's The Rest Of Me?: The Autobiography Of Ronald Reagan,The Autobiography of Lincoln Steffens,9780918294166,9781597140164
2063,1589,How to Be Seventy: An Autobiography,"Sir William Gregory, K. C. M. G. - Formerly Member of Parliament and Sometime Governor of Ceylon - An Autobiography",9780233974538,9781446076316
1534,369,The War at Sixteen: Autobiography Volume II (1916-1919),Autobiography of a Female Slave - Scholar's Choice Edition,9780714529691,9781294947004
1657,1976,"Yellowtail, Crow Medicine Man and Sun Dance Chief: An Autobiography",The Autobiography of a Stage-coachman,9780806126029,2940026646333
2347,3235,An Autobiography of George Washington As Told to His Scribe,The Autobiography of Sergeant William Lawrence,9780976968009,2940012703675
3211,3059,"In Joy Still Felt: The Autobiography, 1954-1978 (The Autobiography of Isaac Asimov #2)",An autobiography,9780385155441,2940017594124
3235,137,19th Century Actor Autobiographies,The Story of a Soul (L'Histoire d'une Ame): The Autobiography of St. Therese of Lisieux With Additional Writings and Sayings of St. Therese,9788132016939,2940016162003
2526,2563,The Autobiography of Heinrich Stilling,"Bruce Eytinge, Actor, Inventor, Aviator: An Autobiography",9781117698335,9780811105552
172,1028,No Life of My Own: An Autobiography,Football in the Blood: My Autobiography,9781608992874,9781845027483
1464,190,Super Mex An Autobiography,Spitfire: The Autobiography,9780091513504,9781472107824
618,1641,"The Court Years, 1939-1975: The Autobiography of William O. Douglas",Seeds of Violence: The Autobiography of a Subversive,9780394492407,9781599262598
706,845,"Ehanamani ""Walks Among"": An Autobiography",A Shirt Box Full of Songs: The Autobiography,9780962197727,9780755363865
763,1089,My Days: Autobiography,God's Grace for Graham: An Autobiography,9788185986166,9781490850412
1631,211,After I Was Sixty: A Chapter Of Autobiography,Freedom in Exile: The Autobiography of the Dalai Lama,9780176050085,9780060987015
2234,32,The Autobiography of Sir Harry Smith 1787-1819,Angela Davis: An Autobiography,9780094797406,9780717806676
1069,3019,Autobiography,Prayer: My Soul's Adventure with God: A Spiritual Autobiography,,9780849929502
3590,681,Blitzed!: The Autobiography of Steve Strange,Guerilla Days In Ireland: Tom Barry's Autobiography,9780752849362,9781856357234
2056,959,W.O. The Autobiography of W.O. Bentley,Autobiography of Goethe: Truth and Poetry Relating to My Life,,9781775411468
2804,797,Treat It Gentle: An Autobiography,The Autobiographies of Frederick Douglass,9780306800863,9781514387184
3914,896,"Alone atop the Hill: The Autobiography of Alice Dunnigan, Pioneer of the National Black Press","The Autobiography of Malcolm X,",9780820347981,2940013228962
3921,2533,Lessons an Autobiography: An Autobiography,John Hick: An Autobiography,9780201074086,9781851683925
1472,2227,An Autobiography,My Story: An Autobiography,9780679409212,9781591096917
1416,2976,There's No Answer To That! An Autobiography,An Eye for a Bird; the Autobiography of a Bird Photographer,9780213168032,9780839702900
3509,1997,"Story of My Life: The Autobiography of George Sand (Suny Series, Women Writers in Translation)",The House of Quiet: An Autobiography - Scholar's Choice Edition,9780791405819,9781297226601
712,1889,Tom Finney Autobiography,Born 1900: The Autobiography of Julius Hay,9780755311064,9780912050539
2939,1686,The Autobiography of a Runaway Slave,The autobiography of Leigh Hunt ..,9780394718323,2940018863694
2689,3043,"""Bitch!"": The Autobiography of Lady Lawford","An autobiography of Anna Kay Scott, M.D. [microform]",9780828319959,2940030573847
1880,3059,"Don't Flinch: Barry Alvarez, the Autobiography: The Story of Wisconsin's All-Time Winningest Coach",An autobiography,9780975876978,2940017594124
1607,2631,Autobiography of a Homegirl,Dream Big..But Make the Best with What You Got!: A Poor American's Autobiography,9780595205561,9781495926303
153,3366,Dick Johnson Autobiography,"The Autobiography of Sir Henry Morton Stanley, G.C.B",9781742759777,9781108031196
1428,2037,A Man of Honor: The Autobiography of Joseph Bonanno,Life and labours of the Rev. Wm. McClure [microform] : for more than forty years a minister of the Methodist New Connexion : chiefly an autobiography,9780312979232,2940028790607
2836,1659,Pilgrim of the Heavenly Way: The Autobiography of Daniel Smith Christian Missionary to Asia,"Neptune; Or, the Autobiography of a Newfoundland Dog,",9780981732169,2940027202552
3121,1641,The Autobiography Of Denis Zachaire,Seeds of Violence: The Autobiography of a Subversive,9781558181427,9781599262598
327,2016,Anthropology and Autobiography,"Three Women, Plus the Stuff That Dreams Are Made of: Fictional Autobiography",9780415051897,9781492978848
3231,494,Medora Leigh; A History And An Autobiography,HELEN KELLER: THE TWO AUTOBIOGRAPHIES The Story of My Life,9780404567590,2940013559622
2166,2972,"Reed Anthony, Cowman: An Autobiography",The Great Platypus Caper & Other Hilarious Misadventures: an unreliable autobiography,,9781507639597
2899,1238,The Autobiography of an ExtraTerrestrial Saga: Waking Thyron,"Miss Rhythm: The Autobiography of Ruth Brown, Rhythm and Blues Legend",,9780306808883
2611,3677,From Many Angles: An Autobiography,The Small Object My Life in Thumbprints: An Inky Autobiography,,9781452135373
2532,3492,Daisy: The Autobiography of a Cat,Our Irish theater; a chapter of autobiography,,2940020302778
2790,1228,"A Slot Machine, a Broken Test Tube: An Autobiography",Reminiscences of a Soldier's Wife: an autobiography,9780060912130,2940022795257
1337,190,A Rare Book Saga: The Autobiography Of H. P. Kraus,Spitfire: The Autobiography,9780399120640,9781472107824
552,2058,My Life Behaving Badly: The Autobiography,The Last Minstrel: An Autobiography By George Callaghan,9780752888378,9781483426853
3782,79,Matters Of Discretion: An Autobiography,My Autobiography,9789380480800,9781612191935
2902,1702,Touched by Frost: The Autobiography of Jimmy Frost,Vanessa Redgrave: An Autobiography,9781904317265,9780517171615
3687,2096,Autobiography of my Body,"The autobiography of John Brown the cordwainer, ed.",9780451172525,2940017651223
3788,1901,Yvonne: An Autobiography,Autobiography of Friedrich Froebel - Scholar's Choice Edition,9780312002176,9781297224102
1000,1799,All In My Head: The Autobiography,"BORN, RAISED, BRED, AND FLED- THE FIRST FIFTY YEARS or THE AUTOBIOGRAPHY OF LEW HOPSON",9781448152216,9781502368256
2361,2126,An Autobiography,Ilios. The city and country of the Trojans: the results of researches and discoveries on the site of Troy and through the Troad in the years 1871-72-73-78-79; including an autobiography of the author,9780252069772,2940019540808
2496,1699,Around the World with Nephrology: An Autobiography: An Autobiography,Stand and Deliver: The Autobiography,9789814458863,9780283070273
125,2244,Blues of a Lifetime: The Autobiography of Cornell Woolrich,Science as Autobiography: The Troubled Life of Niels Jerne,9780879725358,9780300094411
1693,2139,Encyclopedia of Women's Autobiography,"A Better Class of Person: An Autobiography, 1929-1956",9780313327391,9780525066347
3049,2666,The Autobiography of a Slave/Autobiografia De UN Esclavo (Latin American Literature and Culture Series),"Autobiography of James Silk Buckingham, Vol. 2 (Classic Reprint)",9780814325377,9781330390795
2321,918,My Bloody Roots: From Sepultura to Soulfly and beyond - The Autobiography,On Reflection: An Autobiography,9781908279637,9781590772904
1951,2829,"Autobiography,The",Philosopher at Large: An Intellectual Autobiography,9780241955918,9780025004900
262,941,The Real McRae: The Autobiography of the People's Champion,The Autobiography of St Ignatius,9780091880903,9781511845298
876,327,Fiat 500: The Autobiography,Becoming Anna: The Autobiography of a Sixteen-Year-Old / Edition 2,9780847837205,9780226524030
