#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.ID
#foreign_key_rtable=rtable.ID
_id,ltable.ID,rtable.ID,ltable.address,ltable.name,ltable.phone,ltable.zip,rtable.address,rtable.name,rtable.phone,rtable.zip
170,342,671,412 N. Milwaukee Avenue,Pete Miller's Seafood & Prime Steak,(847) 243-3700,60090,2732 N Milwaukee Ave,The Harding Tavern,(773) 697-9340,60647
171,343,749,"1160 N. Dearborn Street, Chicago",Chicago Q,(312) 642-1160,60610,1160 N Dearborn St,Chicago q,(312) 642-1160,60610
172,354,686,"100 E. Ontario Street, Chicago",Lawry's the Prime Rib,(312) 787-5000,60611,60 E Grand Ave,"Joe’s Seafood, Prime Steak & Stone Crab",(312) 379-5637,60611
173,355,129,720 N. Wells Street,The Boarding House,(312) 280-0720,60654,321 N Clark St,Bridge House Tavern,(312) 644-0283,60654
174,355,361,720 N. Wells Street,The Boarding House,(312) 280-0720,60654,720 N Wells St,The Boarding House,(312) 280-0720,60654
175,355,631,720 N. Wells Street,The Boarding House,(312) 280-0720,60654,11 W. Illinois,Bohemian House {BoHo},(779) 333-0236,60654
176,358,323,"2827 N. Broadway Street, Chicago",Renaldi's Pizza Pub,(773) 248-2445,60657,953 W Belmont,Blaze Fast Fire’d Pizza,(773) 348-6255,60657
177,358,556,"2827 N. Broadway Street, Chicago",Renaldi's Pizza Pub,(773) 248-2445,60657,3033 N Ashland Ave,The Art of Pizza,(773) 327-5600,60657
178,363,188,"3159 N. Southport Avenue, Chicago",Harmony Grill,(773) 525-2508,60657,2936 N Broadway,Sumo Sushi & Hibachi Grill,(773) 477-8510,60657
179,363,259,"3159 N. Southport Avenue, Chicago",Harmony Grill,(773) 525-2508,60657,921 W Belmont Ave,bopNgrill Belmont,(773) 799-8868,60657
180,363,269,"3159 N. Southport Avenue, Chicago",Harmony Grill,(773) 525-2508,60657,2908 N Broadway Ave,Troy Mediterranean Grill,(773) 770-3866,60657
181,363,367,"3159 N. Southport Avenue, Chicago",Harmony Grill,(773) 525-2508,60657,3461 N Clark St,Zam Zam Middle Eastern Grill,(872) 802-3601,60657
182,363,381,"3159 N. Southport Avenue, Chicago",Harmony Grill,(773) 525-2508,60657,3159 N Southport Ave,Schubas,(773) 525-2508,60657
183,365,647,"Northwestern Memorial Hospital, 259 E. Erie Street, 18th Floor, Chicago",GreenRiver,(312) 337-0101,60611,259 E Erie St18th Fl,GreenRiver,(312) 337-0101,60611
184,372,3159,128 W. Main Street,Emmett's Tavern & Brewing Co,(847) 428-4500,60118,218 S. Main Street,1855 Saloon and Grill,(608) 839-3700,53527
185,383,548,"3311 W. Fullerton Avenue, Chicago",Cafe Bella,(773) 292-5040,60647,3311 W Fullerton Ave,Cafe Bella,(773) 292-5040,60647
186,385,203,950 W. Diversey Parkway,Penny's Noodle Shop,(773) 281-8448,60614,2453 N Halsted St,Noodles In the Pot,(773) 975-6177,60614
187,400,519,550 S. Milwaukee Avenue,Tuscany,(847) 465-9988,60090,2050 N Milwaukee Ave,Turbo Tacos,(773) 360-8892,60647
188,400,620,550 S. Milwaukee Avenue,Tuscany,(847) 465-9988,60090,401 N. Milwaukee Ave,Black Iron Tavern,(312) 690-4000,60654
189,402,84,"2201 N. Clybourn Avenue, Chicago",The Drinkingbird,(773) 472-9920,60614,2201 N Clybourn Ave,The Drinkingbird,(773) 472-9920,60614
190,404,604,"2532 N. California Avenue, Chicago",Anong Thai Cuisine,(773) 292-5007,60647,2062 N Damen Ave,O’Cha Thai Cuisine,(773) 235-6242,60647
191,408,159,"730 S. Clark Street, Chicago",Umai,(312) 986-8888,60605,730 S Clark St,Umai,(312) 986-8888,60605
192,409,730,"953 W. Fulton Market, Chicago",The Aviary,(312) 226-0868,60607,955 W Fulton Market,The Office,(312) 226-0868,60607
193,413,42,"3254 W. Lawrence Avenue, Chicago",Great Seas Chinese Restaurant,(773) 478-9129,60625,4959 N Kedzie Ave,Restaurante El Mogote,(773) 463-5612,60625
194,419,650,2163 S. China Place,Lao Shanghai Restaurant,(312) 808-0830,60616,2238 S Wentworth Ave,Emperor’s Choice Restaurant,(312) 225-8800,60616
195,421,364,"1720 N. California Avenue, Chicago",El Nuevo Borinquen Restaurant,(773) 227-6038,60647,2200 N Kimball Ave,Punta Cana Restaurant,(773) 292-7400,60647
196,421,515,"1720 N. California Avenue, Chicago",El Nuevo Borinquen Restaurant,(773) 227-6038,60647,2731 W Fullerton Ave,El Nandu Restaurant,(773) 278-0900,60647
197,426,504,"1324 N. Milwaukee Avenue, Chicago",Kokopelli,(773) 698-7670,60622,1324 N Milwaukee Ave,Kokopelli,(815) 600-8421,60622
198,433,617,"30 E. Huron Street, Chicago",L'Appetito,(312) 787-9881,60611,30 E Huron St,L’Appetito,(312) 787-9881,60611
199,437,607,"1825 W. North Avenue, Chicago",Lucia's Ristorante,(773) 292-9700,60622,2146 W Division St,Enoteca Roma Ristorante,(773) 772-7700,60622
200,442,597,"2051 N. California Avenue, Chicago",Bang Bang Pie Shop,(773) 276-8888,60647,2525 W North Ave,West Town Pizza Shop,(773) 252-2299,60647
201,449,102,"2408 N. Lincoln Avenue, Chicago",Allende Restaurant,(773) 477-7114,60614,1655 N Sedgwick St,Twin Anchors Restaurant & Tavern,(312) 266-1616,60614
202,449,520,"2408 N. Lincoln Avenue, Chicago",Allende Restaurant,(773) 477-7114,60614,2506 N Clybourn Ave,CRĪO Bar and Restaurant,(773) 525-2100,60614
203,449,566,"2408 N. Lincoln Avenue, Chicago",Allende Restaurant,(773) 477-7114,60614,2408 N Lincoln Ave,Allende Restaurant,(773) 477-7114,60614
204,452,155,"230 E. Ontario Street, Chicago",Ron of Japan,(312) 644-6500,60611,210 E Ohio St,Gyu-Kaku Japanese BBQ,(312) 266-8929,60611
205,454,66,60 W. Ontario Street,Chicago Chop House,(312) 787-7100,60654,316 N Clark St,The Kitchen Chicago,(312) 836-1300,60654
206,454,129,60 W. Ontario Street,Chicago Chop House,(312) 787-7100,60654,321 N Clark St,Bridge House Tavern,(312) 644-0283,60654
207,454,361,60 W. Ontario Street,Chicago Chop House,(312) 787-7100,60654,720 N Wells St,The Boarding House,(312) 280-0720,60654
208,454,391,60 W. Ontario Street,Chicago Chop House,(312) 787-7100,60654,51 W Huron St,Chicago Raw,(312) 664-2729,60654
209,454,631,60 W. Ontario Street,Chicago Chop House,(312) 787-7100,60654,11 W. Illinois,Bohemian House {BoHo},(779) 333-0236,60654
210,454,639,60 W. Ontario Street,Chicago Chop House,(312) 787-7100,60654,456 N Clark St,Roka Akor - Chicago,(312) 477-7652,60654
211,457,286,"171 N. Wells Street, Chicago",Naansense,(312) 578-8825,60606,171 N Wells St,Naansense,(312) 578-8825,60606
212,464,29,"405 N. Wabash Avenue, Chicago",Bongiorno's Italian Deli & Pizzeria,(312) 755-1255,60611,201 E Grand Ave,Volare Ristorante Italiano,(312) 410-9900,60611
213,464,570,"405 N. Wabash Avenue, Chicago",Bongiorno's Italian Deli & Pizzeria,(312) 755-1255,60611,405 N Wabash Ave,Bongiorno’s Italian Deli & Pizzeria,(312) 755-1255,60611
214,465,225,"820 W. Lake Street, Chicago",Momotaro,(312) 733-4818,60607,820 W Lake St,Momotaro,(312) 733-4818,60607
215,470,78,"444 W. Fullerton Parkway, Chicago",Sarks in the Park,(773) 404-9000,60614,500 W Diversey Pkwy,The Panini Republic,(773) 525-2000,60614
216,470,166,"444 W. Fullerton Parkway, Chicago",Sarks in the Park,(773) 404-9000,60614,2434 N Clark St,The Pasta Bowl,(773) 525-2695,60614
217,470,203,"444 W. Fullerton Parkway, Chicago",Sarks in the Park,(773) 404-9000,60614,2453 N Halsted St,Noodles In the Pot,(773) 975-6177,60614
218,472,533,"2118 N. Damen Avenue, Chicago",Red Door,(773) 697-7221,60647,2118 N Damen Ave,Red Door,(773) 697-7221,60647
219,473,10,1740 Milwaukee Avenue,Johnny's Kitchen & Tap,(847) 699-9999,60025,455 N Milwaukee Ave,The Roost Carolina Kitchen,(312) 877-5738,60654
220,473,345,1740 Milwaukee Avenue,Johnny's Kitchen & Tap,(847) 699-9999,60025,669 N Milwaukee Ave,Delux Bar & Grill,(312) 850-4008,60622
221,473,713,1740 Milwaukee Avenue,Johnny's Kitchen & Tap,(847) 699-9999,60025,415 N Milwaukee Ave,Paramount Room,(312) 829-6300,60654
222,476,593,"2622 N. Clark Street, Chicago",The Wiener's Circle,(773) 477-7444,60614,2418 N Ashland Ave,The Squared Circle,(773) 904-8170,60614
223,479,102,"2552 N. Clark Street, Chicago",Frances' Restaurant & Deli,(773) 248-4580,60614,1655 N Sedgwick St,Twin Anchors Restaurant & Tavern,(312) 266-1616,60614
224,479,520,"2552 N. Clark Street, Chicago",Frances' Restaurant & Deli,(773) 248-4580,60614,2506 N Clybourn Ave,CRĪO Bar and Restaurant,(773) 525-2100,60614
225,479,566,"2552 N. Clark Street, Chicago",Frances' Restaurant & Deli,(773) 248-4580,60614,2408 N Lincoln Ave,Allende Restaurant,(773) 477-7114,60614
226,481,738,"169 N. Wells Street, Chicago",Perogi Heaven,(312) 263-9305,60606,169 N Wells St,Pierogi Heaven,(312) 263-9305,60606
227,488,4,"3030 N. Milwaukee Avenue, Chicago",Staropolska Restaurant,(773) 342-0779,60618,3030 N Milwaukee Ave,Staropolska Restaurant,(773) 342-0779,60618
228,488,340,"3030 N. Milwaukee Avenue, Chicago",Staropolska Restaurant,(773) 342-0779,60618,2147 W Roscoe St,Turquoise Restaurant,(773) 549-3523,60618
229,488,478,"3030 N. Milwaukee Avenue, Chicago",Staropolska Restaurant,(773) 342-0779,60618,4200 N Lincoln Ave,Cho Sun Ok Restaurant,(773) 549-5555,60618
230,495,110,"820 W. Randolph Street, Chicago",Little Goat Bakery,(312) 888-3455,60607,809 W Randolph St,Girl & the Goat,(312) 492-6262,60607
231,495,287,"820 W. Randolph Street, Chicago",Little Goat Bakery,(312) 888-3455,60607,820 W Randolph St,Little Goat,(312) 888-3455,60607
232,498,10,"Hotel Palomar Chicago, 505 N. State Street, Chicago",Sable Kitchen & Bar - Hotel Palomar Chicago,(312) 755-9704,60654,455 N Milwaukee Ave,The Roost Carolina Kitchen,(312) 877-5738,60654
233,498,66,"Hotel Palomar Chicago, 505 N. State Street, Chicago",Sable Kitchen & Bar - Hotel Palomar Chicago,(312) 755-9704,60654,316 N Clark St,The Kitchen Chicago,(312) 836-1300,60654
234,498,179,"Hotel Palomar Chicago, 505 N. State Street, Chicago",Sable Kitchen & Bar - Hotel Palomar Chicago,(312) 755-9704,60654,413 N Clark St,LYFE Kitchen,(312) 836-5933,60654
235,498,312,"Hotel Palomar Chicago, 505 N. State Street, Chicago",Sable Kitchen & Bar - Hotel Palomar Chicago,(312) 755-9704,60654,505 N State St,Sable,(312) 755-9704,60654
236,498,391,"Hotel Palomar Chicago, 505 N. State Street, Chicago",Sable Kitchen & Bar - Hotel Palomar Chicago,(312) 755-9704,60654,51 W Huron St,Chicago Raw,(312) 664-2729,60654
237,498,639,"Hotel Palomar Chicago, 505 N. State Street, Chicago",Sable Kitchen & Bar - Hotel Palomar Chicago,(312) 755-9704,60654,456 N Clark St,Roka Akor - Chicago,(312) 477-7652,60654
238,501,298,"1954 N. Halsted Street, Chicago",Summer House Santa Monica,(773) 634-4100,60614,1954 N Halsted St,Summer House,(773) 634-4100,60614
239,501,480,"1954 N. Halsted Street, Chicago",Summer House Santa Monica,(773) 634-4100,60614,816 W Fullerton Ave,Chicago’s Dog House,(773) 248-3647,60614
240,501,576,"1954 N. Halsted Street, Chicago",Summer House Santa Monica,(773) 634-4100,60614,1419 W Fullerton Ave,The Warehouse Bar & Pizzeria Chicago,(773) 661-6454,60614
241,502,129,"11 W. Illinois Street, Chicago",Bohemian House,(312) 955-0439,60654,321 N Clark St,Bridge House Tavern,(312) 644-0283,60654
242,502,361,"11 W. Illinois Street, Chicago",Bohemian House,(312) 955-0439,60654,720 N Wells St,The Boarding House,(312) 280-0720,60654
243,502,631,"11 W. Illinois Street, Chicago",Bohemian House,(312) 955-0439,60654,11 W. Illinois,Bohemian House {BoHo},(779) 333-0236,60654
244,505,39,"112 N. Green Street, Chicago",Green Street Smoked Meats,(312) 754-0434,60607,112 N Green St,Green Street Smoked Meats,(312) 754-0431,60607
245,505,167,"112 N. Green Street, Chicago",Green Street Smoked Meats,(312) 754-0434,60607,825 W Fulton Market St,Publican Quality Meats,(312) 445-8977,60607
246,505,376,"112 N. Green Street, Chicago",Green Street Smoked Meats,(312) 754-0434,60607,1437 W Taylor St,Chilango Mexican Street Food,(312) 846-6216,60607
247,505,526,"112 N. Green Street, Chicago",Green Street Smoked Meats,(312) 754-0434,60607,800 S DesPlaines St,Rubi’s at the New Maxwell Street Market,(773) 318-9526,60607
248,505,588,"112 N. Green Street, Chicago",Green Street Smoked Meats,(312) 754-0434,60607,548 W Polk St,Polk Street Pub,(312) 786-1142,60607
249,505,695,"112 N. Green Street, Chicago",Green Street Smoked Meats,(312) 754-0434,60607,111 S Morgan St,Morgan Street Cafe,(312) 850-0234,60607
250,506,532,"110 W. Illinois Street, Chicago",Sunda,(312) 644-0500,60654,110 W Illinois St,Sunda,(312) 644-0500,60654
251,517,295,"445 N. Clark Street, Chicago",Frontera Grill,(312) 661-0381,60654,445 N Clark St,Frontera Grill,(312) 661-1434,60654
252,518,615,"1073 W. Vernon Park Plaza, Chicago",Tufano's Vernon Park Tap,(312) 733-3393,60607,1073 W Vernon Park Pl,Tufano’s Vernon Park  Tap,(312) 733-3393,60607
253,522,129,51 W. Kinzie Street,Siena Tavern,(312) 595-1322,60654,321 N Clark St,Bridge House Tavern,(312) 644-0283,60654
254,522,213,51 W. Kinzie Street,Siena Tavern,(312) 595-1322,60654,51 W Kinzie St,Siena Tavern,(312) 595-1322,60654
255,522,620,51 W. Kinzie Street,Siena Tavern,(312) 595-1322,60654,401 N. Milwaukee Ave,Black Iron Tavern,(312) 690-4000,60654
256,523,281,"5020 N. Sheridan Road, Chicago",Tweet,(773) 728-5576,60640,5020 N Sheridan Rd,Tweet,(773) 728-5576,60640
257,524,565,"2568 N. Clark Street, Chicago",Del Seoul,(773) 248-4227,60614,2568 N Clark St,Del Seoul,(773) 248-4227,60614
258,525,53,"1516 N. Wells Street, Chicago",Topo Gigio Ristorante,(312) 266-9355,60610,1516 N Wells St,Topo Gigio Ristorante,(312) 266-9355,60610
259,528,611,"116 W. Hubbard Street, Chicago",Slurping Turtle,(312) 464-0466,60654,116 W Hubbard St,Slurping Turtle,(312) 464-0466,60654
260,532,732,"1039 N. Western Avenue, Chicago",Bite Cafe,(773) 395-2483,60622,1035 N Western Ave,Bite Cafe,(773) 395-2483,60622
261,535,118,"2152 N. Damen Avenue, Chicago",The Bristol,(773) 862-5555,60647,2152 N Damen Ave,The Bristol,(773) 862-5555,60647
262,536,12,"2056 N. Lincoln Park West, Chicago",R.J. Grunts,(773) 929-5363,60614,2056 N Lincoln Park W,RJ Grunts,(773) 929-5363,60614
263,538,62,"1359 W. Taylor Street, Chicago",Davanti Enoteca,(312) 226-5550,60607,1359 W Taylor St,Davanti Enoteca,(312) 226-5550,60607
264,540,89,"868 N. Franklin Street, Chicago",mk The Restaurant,(312) 482-9179,60610,860 N Orleans St,BIG & little’s Restaurant,(312) 943-0000,60610
265,540,152,"868 N. Franklin Street, Chicago",mk The Restaurant,(312) 482-9179,60610,1245 N Clybourn St,Tabaq Restaurant,(312) 944-1245,60610
266,540,539,"868 N. Franklin Street, Chicago",mk The Restaurant,(312) 482-9179,60610,868 N Franklin St,MK Restaurant,(312) 482-9179,60610
267,542,528,"123 N. Jefferson Street, Chicago",Sepia,(312) 441-1920,60661,123 N Jefferson St,Sepia,(312) 441-1920,60661
268,546,555,"1520 N. Damen Avenue, Chicago",The Violet Hour,(773) 252-1500,60622,1520 N Damen Ave,The Violet Hour,(773) 252-1500,60622
269,547,54,"228 W. Chicago Avenue, Chicago",Farmhouse,(312) 280-4960,60654,228 W Chicago Ave,Farmhouse,(312) 280-4960,60654
270,547,432,"228 W. Chicago Avenue, Chicago",Farmhouse,(312) 280-4960,60654,2228 W Chicago Ave,Old Lviv,(773) 772-7250,60622
271,549,66,"300 N. LaSalle Street, Chicago",Chicago Cut Steakhouse,(312) 329-1800,60654,316 N Clark St,The Kitchen Chicago,(312) 836-1300,60654
272,549,391,"300 N. LaSalle Street, Chicago",Chicago Cut Steakhouse,(312) 329-1800,60654,51 W Huron St,Chicago Raw,(312) 664-2729,60654
273,549,639,"300 N. LaSalle Street, Chicago",Chicago Cut Steakhouse,(312) 329-1800,60654,456 N Clark St,Roka Akor - Chicago,(312) 477-7652,60654
274,550,686,"1028 N. Rush Street, Chicago",Gibsons Bar & Steakhouse,(312) 266-8999,60611,60 E Grand Ave,"Joe’s Seafood, Prime Steak & Stone Crab",(312) 379-5637,60611
275,551,479,"1616 N. Damen Avenue, Chicago",Feast,(773) 772-7100,60647,1616 N Damen Ave,Feast,(773) 772-7100,60647
276,552,309,26 E. Congress Parkway,Cafecito,(312) 922-2233,60605,26 E Congress Pkwy,Cafecito,(312) 922-2233,60605
277,553,562,"5347 N. Clark Street, Chicago",Big Jones,(773) 275-5725,60640,5347 N Clark St,Big Jones,(773) 275-5725,60640
278,554,121,"2211 W. North Avenue, Chicago",Birchwood Kitchen,(773) 276-2100,60647,2211 W North Ave,Birchwood Kitchen,(773) 276-2100,60647
279,554,471,"2211 W. North Avenue, Chicago",Birchwood Kitchen,(773) 276-2100,60647,3306 W Fullerton Ave,Dena Kitchen,(773) 697-3504,60647
280,556,102,"1729 N. Halsted Street, Chicago",Boka Restaurant & Bar,(312) 337-6070,60614,1655 N Sedgwick St,Twin Anchors Restaurant & Tavern,(312) 266-1616,60614
281,556,272,"1729 N. Halsted Street, Chicago",Boka Restaurant & Bar,(312) 337-6070,60614,1729 N Halsted St,Boka,(312) 337-6070,60614
282,556,520,"1729 N. Halsted Street, Chicago",Boka Restaurant & Bar,(312) 337-6070,60614,2506 N Clybourn Ave,CRĪO Bar and Restaurant,(773) 525-2100,60614
283,556,566,"1729 N. Halsted Street, Chicago",Boka Restaurant & Bar,(312) 337-6070,60614,2408 N Lincoln Ave,Allende Restaurant,(773) 477-7114,60614
284,561,624,"600 N. Michigan Avenue, Chicago",Grand Lux Cafe,(312) 276-2500,60611,535 N Michigan Ave,Labriola Chicago: La Stanza Ristorante and Labriola Cafe,(312) 955-3100,60611
285,564,111,"1321 W. Grand Avenue, Chicago",Coalfire,(312) 226-2625,60642,1321 W Grand Ave,Coalfire Pizza,(312) 226-2625,60642
286,569,513,"353 W. Hubbard Street, Chicago",The Hampton Social,(312) 464-0500,60654,353 W Hubbard St,The Hampton Social,(312) 464-0500,60654
287,571,273,"676 N. St. Clair Street, Chicago",Tru,(312) 202-0001,60611,676 N St. Clair St,Tru,(312) 202-0001,60611
288,574,31,"832 W. Randolph Street, Chicago",Bar Siena,(312) 492-7775,60607,832 W Randolph St,Bar Siena,(312) 492-7775,60607
289,575,554,"3130 N. Broadway Street, Chicago",Wilde Bar & Restaurant,(773) 244-0404,60657,1034 W Belmont Ave,BIG & little’s Restaurant,(773) 857-6677,60657
290,576,3510,630 Church Street,Mt. Everest Restaurant,(847) 491-1069,60201,200 Church St,Tribeca’s Kitchen,(646) 893-1022,10013
291,577,699,"739 N. Clark Street, Chicago",Zed451,(312) 266-6691,60654,739 N Clark St,ZED451,(312) 266-6691,60654
292,578,1654,5247 N. Western Avenue,San Soo Gab San,(773) 334-1589,60625,147 N Western Ave,The Foodshop,(323) 871-8833,90004
293,582,185,"1912 N. Western Avenue, Chicago",Belly Shack,(773) 252-1414,60647,2416 W Schubert Ave,Fat Willy’s Rib Shack,(773) 782-1800,60647
294,582,726,"1912 N. Western Avenue, Chicago",Belly Shack,(773) 252-1414,60647,1912 N Western Ave,Belly Shack,(773) 252-1414,60647
295,584,311,"1927 W. North Avenue, Chicago",Piece,(773) 772-4422,60622,1927 W North Ave,Piece Brewery and Pizzeria,(773) 772-4422,60622
296,585,217,"306 S. Halsted Street, Chicago",Artopolis,(312) 559-9000,60661,306 S Halsted St,Artopolis,(312) 559-9000,60661
297,587,413,"230 W. Kinzie Street, Chicago",Gilt Bar,(312) 464-9544,60654,230 W Kinzie St,Gilt Bar,(312) 464-9544,60654
298,588,136,"1751 W. Chicago Avenue, Chicago",Yuzu Sushi and Robata Grill,(312) 666-4100,60622,1751 W Chicago Ave,Yuzu Sushi & Robata Grill,(312) 666-4100,60622
299,588,145,"1751 W. Chicago Avenue, Chicago",Yuzu Sushi and Robata Grill,(312) 666-4100,60622,1024 N Western Ave,Lockdown Bar & Grill,(773) 451-5625,60622
300,588,345,"1751 W. Chicago Avenue, Chicago",Yuzu Sushi and Robata Grill,(312) 666-4100,60622,669 N Milwaukee Ave,Delux Bar & Grill,(312) 850-4008,60622
301,588,535,"1751 W. Chicago Avenue, Chicago",Yuzu Sushi and Robata Grill,(312) 666-4100,60622,1608 W North Ave,Tarboush Mediterranean Grill,(773) 770-3599,60622
302,588,557,"1751 W. Chicago Avenue, Chicago",Yuzu Sushi and Robata Grill,(312) 666-4100,60622,1413 N Ashland Ave,Mish Grill,(773) 661-9766,60622
303,588,573,"1751 W. Chicago Avenue, Chicago",Yuzu Sushi and Robata Grill,(312) 666-4100,60622,1317 N Milwaukee Ave,Falafel & Grill,(773) 292-8888,60622
304,588,635,"1751 W. Chicago Avenue, Chicago",Yuzu Sushi and Robata Grill,(312) 666-4100,60622,2100 W Division St,Folklore Argentine Grill,(773) 292-1600,60622
305,589,10,"419 N. Clark Street, Chicago",Lyfe Kitchen,(312) 836-5933,60654,455 N Milwaukee Ave,The Roost Carolina Kitchen,(312) 877-5738,60654
306,589,66,"419 N. Clark Street, Chicago",Lyfe Kitchen,(312) 836-5933,60654,316 N Clark St,The Kitchen Chicago,(312) 836-1300,60654
307,589,179,"419 N. Clark Street, Chicago",Lyfe Kitchen,(312) 836-5933,60654,413 N Clark St,LYFE Kitchen,(312) 836-5933,60654
308,590,418,"1072 N. Milwaukee Avenue, Chicago",Frontier,(773) 772-4322,60642,1072 N Milwaukee Ave,Frontier,(773) 772-4322,60642
309,591,341,"807 W. Webster Avenue, Chicago",Athenian Room,(773) 348-5155,60614,807 W Webster Ave,Athenian Room,(773) 348-5155,60614
310,593,241,"118 W. Grand Avenue, Chicago",Tanta,(312) 222-9700,60654,118 W Grand Ave,Tanta,(312) 222-9700,60654
311,596,592,"1314 W. Wrightwood Avenue, Chicago",Rose Angelis,(773) 296-0081,60614,1314 W Wrightwood Ave,Rose Angelis,(773) 296-0081,60614
312,599,92,"4300 N. Lincoln Avenue, Chicago",The Bad Apple,(773) 360-8406,60618,4300 N Lincoln Ave,The Bad Apple,(773) 360-8406,60618
313,600,155,"332 E. Illinois Street, Chicago",Niu Japanese Fusion Lounge,(312) 527-2888,60611,210 E Ohio St,Gyu-Kaku Japanese BBQ,(312) 266-8929,60611
314,602,2829,1502 Sherman Avenue,Prairie Moon,(847) 864-8328,60201,1207 N Sherman Avenue,Falbo Bros Pizza Sherman,(608) 223-9800,53704
315,603,384,"39 E. Chicago Avenue, Chicago",Devon Seafood Grill,(312) 440-8660,60611,835 N Michigan Ave,Mity Nice Bar & Grill,(312) 335-4745,60611
316,603,686,"39 E. Chicago Avenue, Chicago",Devon Seafood Grill,(312) 440-8660,60611,60 E Grand Ave,"Joe’s Seafood, Prime Steak & Stone Crab",(312) 379-5637,60611
