ID,Title,Authors,ISBN,Publisher,Pages,Price
bn_204,"Advances in Databases: 14th British National Conference on Database, BNCOD 14 Edinburgh, UK, July 3 - 5, 1996. Proceedings / Edition 1",Ronald Morrison,9783540614425,Springer Berlin Heidelberg,245.0,$89.99
bn_205,Soft Computing Applications For Database Technologies,K. Anbumani,9781605668147,IGI Global,348.0,$180.00
bn_206,Databases,J. Paradaens,9780125449625,Elsevier Science & Technology Books,261.0,
bn_207,WebRAD: Building Database Applications on the Web with Visual Foxpro and Web Connection,"Harold Chattaway,  Whil Hentzen,  Randy Pearson",9781930919075,Hentzenwerke Publishing,450.0,
bn_208,Oracle DBA Automation Scripts,Rajendra Gutta,9780672322686,Pearson Education,408.0,
bn_209,Oracle 8 Administration and Management with Cdrom,Michael R. Ault,9780471192343,Wiley,880.0,
bn_210,Mastering Data Warehouse Design: Relational and Dimensional Techniques / Edition 1,"Claudia Imhoff,  Jonathan G. Geiger,  Nicholas Galemmo",9780471324218,Wiley,456.0,$26.49
bn_211,Video Mining / Edition 1,Azriel Rosenfeld,9781441953834,Springer US,340.0,$199.00
bn_212,Computer Data-Base Organization,James Martin,9780131655065,Prentice Hall,558.0,
bn_213,Oracle Database 11g SQL / Edition 1,Jason Price,9780071498500,McGraw-Hill Professional Publishing,688.0,$9.75
bn_214,"Beginning PHP, Apache, MySQL Web Development","Michael K. Glass,  Yann Le Scouarnec,  Elizabeth Naramore,  Gary Mailer",9780764557446,Wiley,720.0,
bn_215,Knowledge Mining: Proceedings of the NEMIS 2004 Final Conference / Edition 1,Spiros Sirmakessis,9783540250708,Springer Berlin Heidelberg,290.0,$119.00
bn_216,Visual FoxPro 5 Enterprise Development Professional Programming,"Rod Paddock,  John Peterson,  Ron Talmage,  Eric Ranft",9780761509035,Premier Press,576.0,
bn_217,Transact-SQL,William C. Amo,9780764580482,Wiley,526.0,
bn_218,Impromptu Startup! / Edition 1,Brian Olah,9780130191151,Prentice Hall,528.0,$61.47
bn_219,OCA Oracle Database 11g: SQL Fundamentals I: A Real World Certification Guide (1ZO-051),Steve Ries,9781849683654,Packt Publishing,,$20.99
bn_220,Microsoft Office Access 2003 Complete,"Stephen Haag,  James T. Perry",9780072830767,"McGraw-Hill Companies, The",688.0,
bn_221,"Cooperative Information Systems: 7th International Conference, CoopIS 2000 Eilat, Israel, September 6-8, 2000 Proceedings",Opher Etzion,9783540410218,Springer Berlin Heidelberg,340.0,$99.00
bn_222,Logical Data Modeling: What it is and How to do it / Edition 1,"Alan Chmura,  J. Mark Heumann",9780387229508,Springer New York,228.0,$169.00
bn_223,Programming with dBASE III Plus,"Cary N. Prague,  James E. Hammitt",9780830627264,"McGraw-Hill Companies, The",384.0,
bn_224,SQL/400: A Professional Programmer's Guide,"Tim Martyn,  Richard Johnson,  Tim Hartley",9780070407992,"McGraw-Hill Companies, The",499.0,
bn_225,Lecture Notes in Data Mining,Browne Murray,9789812568021,"World Scientific Publishing Company, Incorporated",236.0,$79.08
bn_226,Web and Network Data Science: Modeling Techniques in Predictive Analytics,Thomas W. Miller,9780133886443,Pearson FT Press,384.0,$63.84
bn_227,Pro Apache Hadoop,"Jason Venner,  Sameer Wadkar,  Madhu Siddalingaiah",9781430248637,Apress,444.0,$35.32
bn_228,Microsoft SQL Server 6.5 DBA Survival Guide,Mark Spenik,9780672309595,Macmillan Computer Publishing,912.0,
bn_229,Microsoft Access 95: Developer's Handbook,"Paul Litwin,  Mike Gilbert,  Ken Getz,  Greg Reddick",9780782117653,"Wiley, John & Sons, Incorporated",1600.0,
bn_230,"Data Mining, Data Warehousing and Client/Server Databases: Proceedings of the 8th International Hong Kong Computer Society Database Workshop (Industrial Stream)",Brian Siu,9789813083530,"Springer-Verlag New York, LLC",303.0,
bn_231,Top Secret Data Encryption Techniques,Gilbert Held,9780672302930,Macmillan Computer Publishing,218.0,
bn_232,"Database Tuning: Principles, Experiments, and Troubleshooting Techniques / Edition 1","Dennis Shasha,  Philippe Bonnet",9781558607538,Elsevier Science,440.0,$66.51
bn_233,"Biomedical Imaging, Visualization, and Analysis / Edition 1",Richard A. Robb,9780471283539,Wiley,339.0,$19.49
bn_234,Quick Course in Microsoft Access 97,Inc Online Press,9780735610729,Microsoft Press,192.0,
bn_235,Data Base Management Systems in Business,"Shirley Neal,  Kenneth Le Traunik",9780131959910,Prentice Hall Professional Technical Reference,176.0,
bn_236,Analysis of Social Interaction Systems: SYMLOG Research and Applications,"Herbert G. Baker,  Hare a Paul",9780761829393,The Rowman & Littlefield Publishing Group Inc,550.0,$91.00
bn_237,Using Paradox 3,"Walter R. Bruce,  E David. Kramer",9780880223621,Que,500.0,
bn_238,Oracle9i SQLJ Programming,"Nirva Morisseau-Leroy,  Gerald P. Momplaisir,  Martin K. Solomon",9780072190939,"McGraw-Hill Companies, The",687.0,
bn_239,Database Analysis and Design,I. T. Hawryszkiewycz,9780574214850,Science Research Associates,578.0,
bn_240,"SAS-Access Interface to Oracle: Usage and Reference, Version 6","S A S Institute,  Incorporated",9781555445805,SAS Publishing,296.0,
bn_241,The FoxPro 2.6 Codebook,Yalk A. Griver,9780782115512,"Wiley, John & Sons, Incorporated",748.0,
bn_242,DB2 Udb Evaluation Guide for Linux and Windows,Whei-Jen Chen,9780738429267,I B M,392.0,
bn_243,Management of Heterogeneous and Autonomous Database Systems / Edition 1,Ahmed K. Elmagarmid,9781558602168,Elsevier Science,432.0,$19.50
bn_244,Database Applications: Job-Based Tasks/Student Package Book and Disk,"Paradigm Publishing,  Incorporated",9781561183944,EMC/Paradigm Publishing,,
bn_245,"Data Mining and Knowledge Discovery: Theory, Tools, and Technology V",Belur V. Dasarathy,9780819449580,SPIE Press,298.0,
bn_246,Access 97: Projects for Microsoft,Philip Koneman,9780201372052,Prentice Hall Professional Technical Reference,368.0,$24.17
bn_247,Oracle Data Integrator 11g Cookbook,"Christophe Dupupet,  Peter C. Boyd-Bowman,  Denis Gray,  Julien Testut",9781849681759,Packt Publishing Pvt. Ltd.,,$23.09
bn_248,Database Management Systems / Edition 3,"Raghu Ramakrishnan,  Johannes Gehrke",9780072465631,McGraw-Hill Higher Education,1104.0,$35.74
bn_249,Data Types and Persistence,Malcolm P. Atkinson,9783642648700,Springer Berlin Heidelberg,294.0,$169.00
bn_250,Introduction to Online Information Systems,David I. Raitt,9780904933451,"Information Today, Incorporated",300.0,
bn_251,"Database Concurrency Control: Methods, Performance, and Analysis / Edition 1",Alexander Thomasian,9781441951618,Springer US,146.0,$239.00
bn_252,Developing with Couchbase Server,MC Brown,9781449331160,"O'Reilly Media, Incorporated",88.0,$19.99
bn_253,Agent-Based Computing,Duarte Bouca,9781608766840,"Nova Science Publishers, Incorporated",334.0,$160.00
bn_254,End-User Searching: Services and Providers,"Martin Kesselman,  Sarah Watstein",9780838904886,American Library Association,300.0,
bn_255,Principles of Data Security,Ernst Leiss,9781468443189,Springer US,238.0,$99.00
bn_256,SQL Server Security Distilled,"CURLINGST,  Culringstone Author Team",9781904347071,Apress,304.0,
bn_257,"Safe and Secure: Secure Your Home Network, and Protect Your Privacy Online","Arman Danesh,  Ali Mehrassa,  Felix Lau",9780672322433,Pearson Education,359.0,
bn_258,Sams Teach Yourself SQL in One Hour a Day (Sams Teach Yourself -- Hours Series),"Ryan Stephens,  Ryan K. Stephens,  Ronald R. Plew,  Ron Plew",9780672330254,Sams,840.0,$42.58
bn_259,SIGIR 92: 15th Annual International ACM-SIGIR Conference on Research and Development in Information Retrieval,Association for Computing Machinery,9780897915236,Association for Computing Machinery,360.0,
bn_260,"Entity-Relationship Approach - ER &#039;92: 11th International Conference on the Entity-Relationship Approach, Karlsruhe, Germany, October 7-9, 1992. Proceedings / Edition 1",Gunther Pernul,9783540560234,Springer Berlin Heidelberg,444.0,$119.00
bn_261,DB2 10 for z/OS Database Administration: Certification Study Guide,"Susan Lawson,  Daniel Luksetich",9781583473696,Mc Press,1008.0,$74.95
bn_262,End-User Computing: Concepts and Applications,Kathleen P. Wagoner,9780538704977,Cengage South-Western,601.0,
bn_263,Oracle RMAN 11g Backup and Recovery / Edition 1,"Robert Freeman,  Matthew Hart",9780071628600,McGraw-Hill Professional Publishing,688.0,$36.40
bn_264,ASP .NET Programming with C# &amp; SQL Server / Edition 1,"Don Gosselin,  Gosselin",9781423903246,Cengage Learning,672.0,$25.46
bn_265,Information Systems: The Connection of People and Resources for Innovation a Textbook,Cheng Hsu,9789814383516,"World Scientific Publishing Company, Incorporated",360.0,$83.60
bn_266,Microsoft Access Version 2002 Plain and Simple,Curtis Frye D.,9780735614543,Microsoft Press,240.0,
bn_267,SQL Server and Power Pivot - Tabular Modeling Cookbook,Paul te Braak,9781782170884,Packt Publishing,320.0,$54.99
bn_268,Data Analysis for Data Base Design,D. R. Howe,9780713136883,Butterworth-Heinemann,317.0,
bn_269,Sams Teach Yourself Visual Studio 6 Megabundle,"Greg M. Perry,  Davis Chapman,  Michael Van Hoozer",9780672315961,Sams,2400.0,
bn_270,MongoDB: Der praktische Einstieg,Tobias Trelle,9783864915345,dpunkt.verlag,290.0,$36.99
bn_271,Advantage Series Microsoft Access 2000 Complete Edition (Expert and Level 1),"Sarah Hutchinson-Clifford,  Glen J. Coulthard,  Glen J. Coulthard",9780072348019,"McGraw-Hill Companies, The",328.0,
bn_272,Oracle8i Web Development,"Bradley D. Brown,  Joseph C. Trezzo,  Richard J. Niemiec",9780072122428,Osborne/McGraw-Hill,1119.0,
bn_273,Game Data Analysis - Tools and Methods,Coupart Thibault,9781849697910,Packt Publishing,,$12.59
bn_274,Distributed Multimedia Databases: Techniques and Applications,Zee,9781931777735,IGI Global,384.0,
bn_275,"Financial Cryptography and Data Security: 10th International Conference, FC 2006 Anguilla, British West Indies, February 27 - March 2, 2006, Revised Selected Papers / Edition 1",Giovanni Di Crescenzo,9783540462552,Springer Berlin Heidelberg,327.0,$109.00
bn_276,Oracle PL/SQL Programming,"Steven Feuerstein,  Bill Pribyl",9780596553142,"O'Reilly Media, Incorporated",1200.0,$29.99
bn_277,The Legal Protection of Databases: A Comparative Analysis,Estelle Derclaye,9781847201331,"Elgar, Edward Publishing, Inc.",392.0,$164.34
bn_278,Building the Operational Data Store,W. H. Inmon,9780471328889,Wiley,336.0,
bn_279,DB2 Fundamentals Certification for Dummies with CD-ROM,"Paul C. Zikopoulos,  Jennifer Gibbs,  Roman B. Melnyk",9780764508417,Wiley,450.0,
bn_280,The dBASE III Plus: Power User's Guide,Edward C. Jones,9780078813177,McGraw-Hill Osborne,750.0,
bn_281,Data Warehousing: Architecture and Implementation / Edition 1,"Mark W. Humphries,  Michael W. Hawkins,  Michelle C. Dy,  Michelle C. Dy",9780130809025,Prentice Hall,362.0,$1.99
bn_282,Information Security,J. E. Ettinger,9780412414404,"Springer-Verlag New York, LLC",195.0,
bn_283,Cataloging the Web,"Wayne Jones,  Judith R. Ahronheim,  Josephine Crawford",9780810841437,"Rowman & Littlefield Publishers, Inc.",208.0,
bn_284,Foxfase Plus Simplified: MacIntosh Edition,Michael P. Masterson,9780830631872,T A B Books,480.0,
bn_285,"What Is The Use Of Pdf File: Discover Everything You Need To Know About PDF Files, Converter, Editor, Reader, Software, Comparing And More!",Gerardo M. Everts,2940016435466,Aztec Publishing,,$6.99
bn_286,"Database Security, V: Status and Prospects",Carl E. Landwher,9780444895189,Elsevier Science & Technology Books,401.0,
bn_287,dBASE III Plus Networking and Multi-User Systems,Joseph David Carrabis,9780943518268,"Wiley, John & Sons, Incorporated",270.0,
bn_288,Claris FileMaker Pro 3.0 for Windows 95 and MacIntosh: With Disk,Betsy Newberry,9780538715676,Cengage Learning,160.0,
bn_289,Paradox 4.5 DOS: Star Series,"Boyd and Fraser Staff,  Edward Harms",9780877098218,South-Western,180.0,
bn_290,Learning MySQL and MariaDB: Heading in the Right Direction with MySQL and MariaDB,Russell J. T. Dyer,9781449362904,"O'Reilly Media, Incorporated",408.0,$39.90
bn_291,Clipper: A Programmer's Guide,Gary Beam,9780830632077,McGraw-Hill Professional Publishing,240.0,
bn_292,Microsoft SQL Server 7 Administrator's Guide,Ronald R. Talmage,9780761513896,Premier Press,770.0,
bn_293,Teach Yourself ODBC Programming in 21 Days,"Bill Whiting,  Jeff Perkins,  Bryan Morgan",9780672306099,Sams,480.0,
bn_294,Mastering FoxPro,Charles Siegel,9780895886712,"Wiley, John & Sons, Incorporated",639.0,
bn_295,Databases and On-line Data in Astronomy,M.A Albrecht,9780792312475,"Springer-Verlag New York, LLC",288.0,
bn_296,Data Scientists at Work,Sebastian Gutierrez,9781430265986,Apress,364.0,$19.63
bn_297,Start Predicting In A World Of Data Science And Predictive Analysis,Matthew Abbitt,2940045155007,Matthew Abbitt,,$5.99
bn_298,Smart Business Intelligence Solutions with Microsoft SQL Server 2008,"Lynn Langit,  Kevin S. Goff,  Davide Mauri,  Sahil Malik",9780735638341,Pearson Education,800.0,$23.49
bn_299,SQL Server Fundamentals for the Accidental DBA,Eric Johnson,9780321602770,Addison-Wesley,80.0,$134.99
bn_300,Learn FoxPro 2.5 for Windows in a Day,Wan M. Wong,9781556223716,"Wordware Publishing, Inc.",144.0,
bn_301,Oracle Troubleshooting: The Ultimate Guide for Preventive Maintenance and Oracle Problem Solving,"Rama Velpuri,  Anand Adkoli",9780078823886,"McGraw-Hill Companies, The",431.0,
bn_302,SAS(R) 9.1.3 Java Metadata Interface: User's Guide,SAS Publishing,9781590475232,SAS Institute Inc.,52.0,
bn_303,Mining Imperfect Data: Dealing with Contamination and Incomplete Records,Ronald K. Pearson,9780898715828,SIAM,184.0,
bn_304,Learning Python Data Visualization,Chad Adams,9781783553334,Packt Publishing,212.0,$47.99
bn_305,Microsoft Access 7 for Windows 95: Introductory,Joseph J. Adamski,9780760035429,"Course Technology, Inc.",304.0,
bn_306,Microsoft Access 2000: Core and Expert Certification,"Nita Hewitt Rutkosky,  Meredith Flynn,  Nita Hewitt Rutkosky",9780763802400,EMC/Paradigm Publishing,436.0,
bn_307,Database Design for Information Retrieval: A Conceptual Approach,Raya Fidel,9780471827863,Wiley,232.0,
bn_308,Life Science Data Mining,Stephen Wong,9789812700650,"World Scientific Publishing Company, Incorporated",388.0,$78.85
bn_309,Berkeley DB,"Sleepycat Software,  Inc Sleepycat Software",9780735710641,Pearson Technology Group 2,688.0,$54.99
bn_310,Mastering and Using Microsoft Access 2000 / Edition 1,"H. Albert Napier,  Philip J. Judd",9780538426114,Cengage Learning,448.0,$4.09
bn_311,"Business Analytics Principles, Concepts, and Applications: What, Why, and How","Marc Schniederjans,  Dara Schniederjans,  Christopher Starkey",9780133552188,Pearson FT Press,400.0,$108.33
bn_312,Administrator's Guide to Microsoft SQL Server 6.5,"Kevin Cox,  William Jones",9781882419531,Twenty Ninth Street Press,469.0,
bn_313,Sap R-3's Abap-4 Command Reference,"Dennis Barrett,  Dennis Barnett",9780789714169,Que,326.0,
bn_314,Security and Privacy: 1996 IEEE Symposium On,"IEEE,  Society Staff",9780818674174,IEEE Computer Society Press,248.0,
bn_315,PHP and MySQL Phrasebook / Edition 1,Christian Wenz,9780321834638,Addison-Wesley,360.0,$22.66
bn_316,"SAS ODBC Driver Technical Report: User's Guide and Programmer's Reference, Release 6. 11",SAS Institute Staff,9781555446307,SAS Publishing,60.0,
bn_317,Microsoft Access 2000: Complete Concepts and Techniques,"Shelly Cashman,  Gary B. Shelly,  Philip J. Pratt,  Thomas J. Cashman",9780789546715,"Course Technology, Inc.",416.0,
bn_318,LINQ for Visual C# 2005,"Fabio Claudio Ferracchiati,  Klaus Ferracchiati",9781590598269,Apress,176.0,$29.99
bn_319,Predictive Analytics and Data Mining: Concepts and Practice with RapidMiner,"Vijay Kotu,  Bala Deshpande",9780128014608,Elsevier Science,446.0,$49.71
bn_320,Access 97 for Windows 95,Cathy Vento,9781562435004,DDC Publishing,164.0,
bn_321,The Language of SQL: How to Access Data in Relational Databases / Edition 1,Larry Rockoff,9781435457515,Cengage Learning,256.0,$10.40
bn_322,Multimedia Databases: An Object-Relational Approach / Edition 1,Lynne Dunkley,9780201788990,Pearson,452.0,$2.47
bn_323,Nontraditional Database Systems,Yahiko Kambayashi,9780415302067,Taylor & Francis,270.0,$172.95
bn_324,Mastering Oracle SQL and SQL*Plus,"Lex deHaan,  Lex De Haan",9781590594483,Apress,488.0,
bn_325,DCE: A Guide to Developing Portable Applications,Michael T. Peterson,9780079118004,"McGraw-Hill Companies, The",568.0,
bn_326,LINQ for VB 2005,"Fabio Claudio Ferracchiati,  Klaus Ferracchiati",9781590598405,Apress,176.0,$29.99
bn_327,Instant SQL Computer,CELKO,9781874416500,Apress,389.0,
bn_328,dBASE III,"Catherine Garrison,  Marilyn K. Popyk,  Mercedes McGowen",9780201116250,Addison-Wesley,128.0,
bn_329,Microsoft SQL Server 2005,"Andrew Brust,  Stephen Forte",9780735619234,Microsoft Press,928.0,
bn_330,Object Database Standard: ODMG-93,"Roderick G. G. Cattell,  Tom Atwood",9781558603028,Elsevier Science & Technology Books,200.0,
bn_331,"Research Advances in Database and Information Systems Security: IFIP TC11 WG11.3 Thirteenth Working Conference on Database Security July 25-28, 1999, Seattle, Washington, USA / Edition 1","Vijay Atluri,  John Hale",9780792378488,Springer US,332.0,$179.00
bn_332,Oracle Business Intelligence 11g Developers Guide / Edition 1,Mark Rittman,9780071798747,McGraw-Hill Professional Publishing,1088.0,$46.37
bn_333,Disaster Proofing Information Systems: A Complete Methodology for Eliminating Single Points of Failure / Edition 1,Robert Buchanan,9780071409223,McGraw-Hill Professional Publishing,268.0,$61.00
bn_334,Linux Recipes for Oracle DBAs / Edition 1,"Darl Kuhn,  Bernard Lopuz,  Charles Kim",9781430215752,Apress,528.0,$26.65
bn_335,Pro SQL Server 2008 Replication,Sujoy Paul,9781430218074,Apress,936.0,$84.99
bn_336,Data Warehousing and Decision Support: The State of the Art,"Pam Roth,  Gordon Design,  Camino Design",9781571090058,Spiral Books,200.0,
bn_337,Teach Yourself VISUALLY Access 2010,Faithe Wempen,9780470577653,Wiley,352.0,$19.98
