ID,Title,Authors,ISBN,Publisher,Pages,Price
B881,"SQL: The Complete Reference, 3rd Edition","Paul N. Weinberg, Andrew J. Oppel",9780071592550.0," McGraw-Hill Education; 3 edition (September 2, 2009)",912.0,$39.34
B882,"Microsoft Office Access 2007, Exam 77-605, with Student Cd-Rom High School Edition (Microsoft Official Academic Course Series)",,9780470470107.0," Wiley; Pap/Cdr edition (November 17, 2008)",411.0,$57.49
B883,Einführung in SAP Business Information Warehouse (German Edition),Peter Cissek,9783540311249.0," Springer; 2006 edition (March 7, 2006)",274.0,
B884,Beginning Access 2000 VBA,"Robert Smith, Dave Sussman",9780764543838.0," Wrox (April 3, 2000)",896.0,$4.07
B885,Digital Signal Processing Using MATLAB Version 4: A Bookware Companions Problems Book (A volume in the PWS BookWare Companion Series),"Vinay K. Ingle, John G. Proakis",9780534938055.0," CL Engineering; 1 edition (June 28, 1996)",420.0,$7.57
B886,Microsoft Access 97: Second Course,,9780760051542.0, Course Technology Ptr (Sd); 10 edition (July 1997),192.0,
B887,DB2 for Z/Os and Websphere Integration for Enterprise Java Applications,,9780738438399.0," Vervante (August 7, 2013)",638.0,
B888,"Algorithms in Bioinformatics: First International Workshop, WABI 2001, Aarhus, Denmark, August 28-31, 2001, Proceedings (Lecture Notes in Computer Science)",,9783540425168.0," Springer; 2001 edition (September 21, 2001)",314.0,
B889,SQL Server 2012 Exam Prep and Reference for Exam 70-461,Don Goodman,9780991291106.0," Jakes Books (December 8, 2013)",286.0,
B890,Professional SQL Server 7.0 Programming,,9781861002310.0, Wrox Press; 1st edition (June 1999),1139.0,
B891,Konzeption Eines Frameworks Zur Erstellung Von Grafischen Benutzerschnittstellen Mit Der Ide PowerBuilder (German Edition),Ralph Sommermeier,9783640487714.0," GRIN Verlag (October 14, 2013)",80.0,
B892,Instant Weka How-to,,9781782163862.0," Packt Publishing (June 21, 2013)",80.0,
B893,Data Architecture,Thomas J. Kelly,9781850328599.0, Intl Thomson Computer Press; Pap/Cdr edition (January 1996),375.0,
B894,SQL Server 2014 Development Essentials,Basit A. Masood-Al-Farooq,9781782172550.0," Packt Publishing - ebooks Account (July 14, 2014)",150.0,
B895,"Computational Forensics: Second International Workshop, IWCF 2008, Washington, DC, USA, August 7-8, 2008, Proceedings (Lecture Notes in Computer Science)",,9783540853022.0," Springer; 2008 edition (September 11, 2008)",229.0,$89.99
B896,O'Leary Series: Microsoft Access 97,,9780070125940.0," Mcgraw-Hill College (August 1, 1997)",216.0,$3.99
B897,"The Compass: Essential Reading about XML, Dita, and Web 2.0 (Second Edition)",,9780970473394.0," Scriptorium Publishing Services, Inc.; 2 edition (April 20, 2010)",220.0,
B898,"Advanced Communication and Networking: International Conference, ACN 2011, Brno, Czech Republic, August 15-17, 2011, Proceedings (Communications in Computer and Information Science)",,9783642233111.0," Springer; 2011 edition (September 29, 2011)",468.0,$129.00
B899,Exploring Microsoft Access 2.0 for Windows,,9780130794925.0," Prentice Hall College Div; 1 edition (August 17, 1994)",256.0,$6.29
B900,Oracle Warehouse Builder 11g R2: Getting Started 2011,,9781849683449.0," Packt Publishing (May 16, 2011)",424.0,
B901,Building Microsoft® Access Applications (Business Skills),,9780735620391.0," Microsoft Press; PAP/CDR edition (February 24, 2005)",720.0,$22.30
B902,"Beginning PHP and PostgreSQL E-Commerce: From Novice to Professional (Beginning, from Novice to Professional)",Cristian Darie,9781590596487.0," Apress; 1 edition (December 26, 2006)",640.0,
B903,Data Resource Quality: Turning Bad Habits into Good Practices,Michael H. Brackett,9780201713060.0," Addison-Wesley Professional; 1 edition (September 18, 2000)",384.0,
B904,Microsoft SQL Server 2000 Programming by Example,,9780789724496.0," Que Publishing (April 27, 2001)",792.0,$59.99
B905,dBase IV Developer's Reference Guide,,9781558280106.0," MIS Press,U.S. (October 1990)",300.0,
B906,IBM Ess and IBM DB2 Udb Working Together,,9780738422589.0, Ibm (November 2001),158.0,
B907,Data Warehousing in the Real World: A practical guide for building Decision Support Systems,,9780201175196.0," Addison-Wesley Professional; 1 edition (July 24, 1997)",368.0,$0.49
B908,"End-User Computing: Concepts and Applications : Wordperfect 5.1, Lotus 1-2-3, dBASE IV",Kathleen P. Wagoner,9780538704977.0, Course Technology Ptr (Sd) (March 1992),601.0,
B909,DB2 Table Editor Tool Version 4.2 (Ibm Redbooks),,9780738426310.0, Ibm; 1st edition (October 2002),182.0,
B910,"Knowledge Discovery from Sensor Data: Second International Workshop, Sensor-KDD 2008, Las Vegas, NV, USA, August 24-27, 2008, Revised Selected Papers ... Applications, incl. Internet/Web, and HCI)",,9783642125188.0," Springer; 2010 edition (June 4, 2010)",227.0,$99.00
B911,Oracle Development Unleashed (3rd Edition),,9780672315756.0, Sams; 3rd edition (June 1999),1584.0,
B912,"PHP, MySQL, JavaScript & HTML5 All-in-One For Dummies","Steve Suehring, Janet Valade",9781118213704.0," For Dummies; 1 edition (April 1, 2013)",720.0,$30.38
B913,Logic and Structured Design for Computer Programmers,Harold J. Rood,9780534373863.0," Course Technology; 3 edition (December 26, 2000)",464.0,$24.98
B914,e-Government and Employment Services: A Case Study in Effectiveness (SpringerBriefs in Applied Sciences and Technology),Piercarlo Maggiolini,9783319020297.0," Springer; 2014 edition (December 28, 2014)",95.0,
B915,"Combinatorial Algorithms: 22th International Workshop, IWOCA 2011, Victoria, Canada, July 20-22, 2011, Revised Selected Papers (Lecture Notes in ... Computer Science and General Issues)",,9783642250101.0," Springer; 2012 edition (February 21, 2012)",387.0,
B916,Special Edition Using FileMaker 9,Jesse Feiler,9780789737236.0," Que Publishing; 1 edition (November 26, 2007)",912.0,$49.99
B917,"How To Set Up A Server With Apache, PhP, Perl, MySQL & PhpAdmin: Set Up Yours Now",,9781492759300.0," CreateSpace Independent Publishing Platform (September 22, 2013)",88.0,
B918,Data Warehouse: From Architecture to Implementation,Barry Devlin,9780201964257.0," Addison-Wesley Professional; 1 edition (November 14, 1996)",448.0,$49.95
B919,Access 2003 For Dummies,John Kaufeld,9780764538810.0," For Dummies; 1 edition (October 10, 2003)",384.0,$10.26
B920,Digital Signal Processing Using MATLAB (Bookware Companion),,9780495073116.0," CL Engineering; 2 edition (August 10, 2006)",605.0,$39.84
B921,Microsoft Big Data Solutions,"Adam Jorgensen, James Rowland-Jones",9781118729083.0," Wiley; 1 edition (March 10, 2014)",408.0,$25.37
B922,"Building Intelligent Systems: Utilizing Computer Vision, Data Mining, and Machine Learning",Phil Tian,9781934053522.0," Intel Press (May 21, 2013)",460.0,
B923,Oracle8 & Windows Nt Black Book (Black Book (Coriolis Group Books Paperback)),Mike Curtis,9781576102480.0, Coriolis Group (May 1998),819.0,
B924,Microsoft Office Access 2007-Illustrated Brief (Available Titles Skills Assessment Manager (SAM) - Office 2007),,9781423905172.0," Course Technology; 1 edition (May 8, 2007)",152.0,$3.99
B925,PostgreSQL: Up and Running,"Regina Obe, Leo Hsu",9781449326333.0," O'Reilly Media; 1 edition (July 18, 2012)",168.0,$13.93
B926,Learning Python Design Patterns,Gennadiy Zlobin,9781783283378.0," Packt Publishing (November 25, 2013)",100.0,
B927,"Advanced Information Systems Engineering: 10th International Conference, CAiSE'98, Pisa, Italy, June 8-12, 1998, Proceedings (Lecture Notes in Computer Science)",,9783540645566.0," Springer; 1998 edition (October 15, 1998)",421.0,
B928,Programming Pig,Alan Gates,9781449302641.0," O'Reilly Media; 1 edition (October 23, 2011)",224.0,$33.78
B929,Client/Server Computing With Oracle,Joe Salemi,9781562761219.0, Ziff Davis Pr (June 1993),232.0,
B930,The Virtual Reference Librarian's Handbook,Anne Grodzins Lipow,9781555704452.0," Neal Schuman Pub (January 1, 2003)",150.0,
B931,Oracle Designer: A Template for Developing An Enterprise Standards Document,"Mark A. Kramm, Kent Graziano",9780130153432.0," Prentice Hall PTR (October 8, 1999)",300.0,
B932,Oracle APEX 4.2 Reporting,,9781849684989.0," Packt Publishing (August 26, 2013)",428.0,
B933,SPSS Statistics for Data Analysis and Visualization,Keith McCormick,9781119003557.0," Wiley; 1 edition (January 11, 2016)",456.0,$28.50
B934,Advanced PowerBuilder(r) 7 Techniques,Ramesh Chandak,9780471354512.0," Wiley (August 27, 1999)",896.0,$1.13
B935,ASP.NET Database Programming Weekend Crash Course,,9780764548307.0," Wiley (December 15, 2001)",406.0,$0.02
B936,MOS 2013 Study Guide for Microsoft Access (MOS Study Guide),John Pierce,9780735669192.0," Microsoft Press; 1 edition (June 25, 2013)",232.0,$16.15
B937,SQL: Visual QuickStart Guide (3rd Edition),,9780321553577.0," Peachpit Press; 3 edition (June 14, 2008)",496.0,$26.04
B938,MySQL and Perl for the Web,,9780735710542.0," Sams Publishing; 1 edition (August 13, 2001)",552.0,$3.99
B939,Microsoft Access: Bases De Datos/ Databases (Spanish Edition),,9788496256279.0," Ideas Propias Publicidad Sl (June 30, 2003)",111.0,
B940,"Knowledge Science, Engineering and Management: 4th International Conference, KSEM 2010, Belfast, Northern Ireland, UK, September 1-3, 2010, ... / Lecture Notes in Artificial Intelligence)",,9783642152795.0," Springer; 2010 edition (December 23, 2010)",618.0,$94.75
B941,Essentials: Microsoft Access 2003 Level 2 (Essentials Series for Office 2003),Pamela R. Toliver,9780131435636.0," Prentice Hall; 4 edition (April 25, 2004)",368.0,$1.99
B942,"e-Infrastructure and e-Services for Developing Countries: 6th International Conference, AFRICOMM 2014, Kampala, Uganda, November 24-25, 2014, Revised ... and Telecommunications Engineering)",,9783319168852.0," Springer; 2015 edition (April 21, 2015)",304.0,
B943,DB2: Maximizing Performance of Online Production Systems,,9780471570080.0, *A Wiley-QED Publication; 1 edition (September 1993),388.0,$4.79
B944,"Advances in Autonomous Robotics Systems: 15th Annual Conference, TAROS 2014, Birmingham, UK, September 1-3, 2014. Proceedings (Lecture Notes in Computer Science)",,9783319104003.0," Springer; 2014 edition (July 22, 2014)",284.0,
B945,Oracle PL/SQL by Example (3rd Edition),,9780131172616.0," Prentice Hall; 3 edition (September 20, 2003)",768.0,$9.07
B946,Java Oracle Database Development,David Gallardo,9780130462183.0," Prentice Hall PTR; 1st edition (December 30, 2002)",420.0,
B947,Microsoft Excel Power User's Kit (Business Skills),Marco Russo,9780735659452.0," Microsoft Press; 1 edition (March 25, 2011)",1216.0,
B948,Oracle Essentials: Oracle Database 11g,"Rick Greenwald, Robert Stackowiak",," O'Reilly Media; Fourth Edition edition (November 8, 2007)",408.0,$18.23
B949,"Recent Trends in Data Type Specification: 9th Workshop on Specification of Abstract Data Types Joint with the 4th COMPASS Workshop, Caldes de ... Papers (Lecture Notes in Computer Science)",,9783540578673.0," Springer; 1994 edition (May 27, 1994)",356.0,
B950,Microsoft Access 2000 Guia Visual (Teach Yourself Visually (Spanish Ed)) (Spanish Edition),Trejos Hermanos,9789977540894.0, Trejos Hermanas (January 2001),225.0,
B951,Microsoft Dynamics CRM 2011 Reporting and Business Intelligence,,9781849682305.0," Packt Publishing (July 13, 2012)",308.0,
B952,Practical MVS JCL for Today's Programmer,James G. Janossy,9780471836483.0," Wiley; 1 edition (May 14, 1987)",480.0,$0.41
B953,The ABC's of Microsoft Access,Robert Cowart,9780782111897.0, Sybex Inc (February 1993),300.0,
B954,MCTS 70-431 Exam Cram: Implementing and Maintaining Microsoft SQL Server 2005 Exam,Thomas Moore,9780789735881.0," Pearson IT Certification; 1 edition (August 10, 2006)",456.0,$0.39
B955,"Multimodal Technologies for Perception of Humans: International Evaluation Workshops CLEAR 2007 and RT 2007, Baltimore, MD, USA, May 8-11, 2007, ... Papers (Lecture Notes in Computer Science)",,9783540685845.0," Springer; 2008 edition (August 6, 2008)",558.0,$119.00
B956,Learn Access 97 in a Weekend,Diane Tinney,9780761513797.0, Premier (February 1998),293.0,
B957,Oracle Database 11g R2: Grid Infrastructure & ASM,,9781936930159.0," Sideris Courseware Corp. (May 9, 2011)",274.0,
B958,Data Mining,Pieter Adriaans,9780201403800.0," Addison-Wesley Professional (June 16, 1996)",176.0,
B959,Modelling Computing Systems: Mathematics for Computer Science (Undergraduate Topics in Computer Science),"Faron Moller, Georg Struth",9781848003217.0," Springer; 2013 edition (July 12, 2013)",500.0,
B960,"Field Guide to Hadoop: An Introduction to Hadoop, Its Ecosystem, and Aligned Technologies",Marshall Presser,9781491947937.0," O'Reilly Media; 1 edition (March 23, 2015)",132.0,$25.85
B961,Datenstrukturen und Algorithmen (XLeitfäden der Informatik) (German Edition),"Ralf Hartmut Güting, Stefan Dieker",9783519221210.0," Vieweg+Teubner Verlag; 3. Aufl. 2004 edition (December 10, 2004)",377.0,$49.95
B962,MySQL 5.1 Plugin Development,,9781849510608.0," Packt Publishing (August 26, 2010)",288.0,
B963,Data Quality: The Accuracy Dimension (The Morgan Kaufmann Series in Data Management Systems),Jack E. Olson,9781558608917.0," Morgan Kaufmann; 1 edition (January 9, 2003)",300.0,$49.15
B964,Contemporary Issues in Exploratory Data Mining in the Behavioral Sciences (Quantitative Methodology Series),,9780415817097.0," Routledge (August 29, 2013)",496.0,$55.20
B965,Oracle Fusion Developer Guide: Building Rich Internet Applications with Oracle ADF Business Components and Oracle ADF Faces (Oracle Press),Frank Nimphius,9780071622547.0," McGraw-Hill Education; 1 edition (January 1, 2010)",768.0,$32.50
B966,Oracle 10g  Data Warehousing,Shilpa Lawande,9781555583224.0," Digital Press; 1 edition (December 1, 2004)",872.0,$94.95
B967,"New Perspectives on Computer Concepts, Comprehensive, Eighth Edition",,9780619267650.0," Course Technology; 8 edition (February 28, 2005)",808.0,$10.59
B968,SAP and BW Data Warehousing: How to plan and implement,,9780595340798.0," iUniverse, Inc. (January 18, 2005)",472.0,
B969,Informix: Client/Server Application Development (Mcgraw-Hill Series on Client/Server Computing),"Paul R. Allen, Joseph J. Bambara, Richard J. Bambara",9780079130563.0," Computing Mcgraw-Hill (January 1, 1997)",576.0,
B970,Modeling and Data Mining in Blogosphere (Synthesis Lectures on Data Mining and Knowledge Discovery),"Huan Liu, Nitin Agarwal",9781598299083.0," Morgan and Claypool Publishers (July 30, 2009)",114.0,$30.00
B971,Oracle Design: The Definitive Guide (Nutshell Handbooks),"Dave Ensor, Ian Stevenson",9781565922686.0," O'Reilly Media; 1 edition (March 11, 1997)",552.0,
B972,FileMaker Pro 8 for Windows & Macintosh,Nolan Hester,," Peachpit Press; 1 edition (June 23, 2006)",288.0,$4.98
B973,Sams Teach Yourself Core Data for Mac and iOS in 24 Hours,Jesse Feiler,9780672335778.0," Sams Publishing; 1 edition (November 19, 2011)",480.0,$39.99
B974,DB2 for Os/390 and Z/OS Powering the World's E-Business Solutions,,9780738422541.0, Ibm (June 2001),342.0,
B975,Microsoft Access 2.0 for Windows (Acumen),Michelle Poolet,9780877099833.0, Boyd & Fraser Pub Co (February 1995),304.0,
B976,Data Modeling: A Beginner's Guide,,9780071623988.0," McGraw-Hill Education; 1 edition (January 11, 2010)",368.0,$21.00
B977,Database Design and Development: A Visual Approach,"Raymond Frost, Craig Van Slyke",9780130351227.0," Prentice Hall; 1 edition (November 3, 2005)",528.0,$4.96
B978,"SQL Server: Common Problems, Tested Solutions",,," Apress (December 21, 2000)",598.0,
B979,DB2 for Solaris: The Official Guide (IBM Press Series--Information Management),,9780130463807.0," Prentice Hall PTR (September 18, 2003)",560.0,
B980,"Emerging Trends in Knowledge Discovery and Data Mining: PAKDD 2012 International Workshops: DMHM, GeoDoc, 3Clust, and DSDM, Kuala Lumpur, Malaysia, ... / Lecture Notes in Artificial Intelligence)",,9783642367779.0," Springer; 2013 edition (February 9, 2013)",157.0,
B981,DB2 Cube Views: A Primer,,9780738499734.0, Ibm (September 2003),754.0,
B982,"Software and Data Technolgoies: Third International Conference, ICSOFT 2008, Porto, Portugal, July 22-24, 2008 (Communications in Computer and Information Science)",,9783642052002.0," Springer; 2009 edition (December 15, 2009)",231.0,$129.00
B983,"Learning to Use Wordperfect 5.0/5.1, Lotus 1-2-3 Release 2.2, and dBASE IV (Shelly Cashman Series)",,9780878357758.0, Boyd & Fraser Pub Co (June 1991),1500.0,
