ID_A,ID_B,Name_A,Name_B,Zipcode_A,Zipcode_B,Address_A,Address_B
1162,811,Ricobene's,Mot Hai Ba,60616,75206,"252 W. 26th Street, Chicago",6047 Lewis St
7112,1514,Little Cupcake Bakeshop,Cane Rosso,10012,75226,"30 Prince Street, New York",2612 Commerce St
5226,702,Paoli Schoolhouse Shops & Cafe,Tacos Tequilas,53508,60618,6857 Paoli Rd.,2919 N Milwaukee Ave
1492,94,Victor Tango's,Irazu,75206,60647,"3001 N. Henderson Avenue, Dallas",1865 N Milwaukee Ave
4951,1945,1855 Saloon & Grill,ISA Japanese Restaurant,53527,90036,218 S. Main St,916 S La Brea Ave
4137,1158,Pizzasaurus Rex,Amberjax Fish Market Grille,91325,75212,17646 Lassen St,3011 Gulden LnSte 107
6399,333,Maizal,Dinosaur Bar-B-Que,10305,60642,990 Bay St,923 W Weed St
3116,404,Springbok Bar & Grill,Acadia,91406,60616,16153 Victory Blvd,1639 S Wabash Ave
5720,2365,Growlers Crowne Plaza,Seongbukdong,53704,90020,"4402 E. Washington Ave, Madison",3303 W 6th St
3479,3798,Baby Blues BBQ,Milk & Honey,90046,11230,"7953 Santa Monica Blvd, Los Angeles",1119 Newkirk Ave
945,3462,Pleasant House Bakery,The Jeffrey Craft Beer & Bites,60608,10022,"964 W. 31st Street, Chicago",311 E 60th St
6065,577,Recette,Native Foods Cafe,10014,60657,"328 W 12th Sreet, New York",1023 W Belmont Ave
569,2403,The Hampton Social,Sushi Muramoto,60654,53705,"353 W. Hubbard Street, Chicago",546 N Midvale Blvd
3066,632,Mama's Secret Bakery & Cafe,Duke Of Perth,90048,60657,"8314 W. 3rd Street, Los Angeles",2913 N Clark St
1426,127,En Hakkore,Lowcountry,60622,60657,"1840 N. Damen Avenue, Chicago",3343 N Clark St
6793,669,Dovetail,Joe Boston’s Italian Beef,10024,60622,"103 West 77th Street, New York",2932 W Chicago Ave
1636,1153,P.F. Chang's,Pho Crimson,75287,75204,"18323 Dallas Parkway, Dallas",3000 Blackburn StSte 140C
3440,2611,California Donuts,Noodles & Company,90028,53703,"5753 Hollywood Blvd, Los Angeles",232 State St
3350,1117,Wexler's Deli,Oishii,90013,75219,"317 S Broadway, Los Angeles",2525 Wycliff AveSte 110
6081,0,Sushi of Gari,Patino’s Grill,10024,60618,"370 Columbus Avenue, New York",2943 W Irving Park Rd
6486,1460,Nurnberger Bierhaus,Freebirds World Burrito,10310,75206,817 Castleton Avenue,5500 Greenville AveSte 209
5559,1059,Silver Eagle Bar & Grill,Clark Food & Wine Co,53716,75206,5805 Monona Dr,1920 Greenville Ave
5546,3455,Granite City Food & Brewery,SriPraPhai Thai Restaurant,53719,11377,"72 W Towne Mall, Madison",6413 39th Ave
7486,4038,Birch Coffee,Bea,10016,10036,"21 E 27th Street, New York",403 W 43rd St
6457,3749,ilili Restaurant,Nam Nam,10001,11206,"236 5th Avenue, New York",109 Montrose Ave
1297,2179,Renga-Tei,Nabeeya,60712,90014,3956 W. Touhy Avenue,766 S Santee St
5126,1528,Mother Fool's Coffee House,JNJ Burger Shack,53703,90016,"1101 Williamson St, Madison",5754 W Adams Blvd
2652,480,Rock & Reilly's Irish Pub,Chicago’s Dog House,90069,60614,8911 W. Sunset Blvd.,816 W Fullerton Ave
5956,1030,Reynard,Five-Sixty,11211,75207,"Wythe Hotel, 80 Wythe Avenue, Brooklyn",Reunion Tower300 E Reunion Blvd
6582,2492,Jacob Restaurant Soul Food & Salad Bar,Blowin’ Smoke BBQ Food Cart,10027,53703,"373 Lenox Avenue, New York",East Main and South Pinckney
5580,2977,Tex Tubbs Taco Palace,Athens Gyros,53704,53711,"2009 Atwood Ave, Madison",1614 Monroe St
7401,914,The Hungarian Pastry Shop,Avanti Ristorante,10025,75204,"1030 Amsterdam Avenue, New York",2720 McKinney Ave
7237,2199,Paradou,Kachi Deli Cafe & Grill,10014,90017,"8 Little West 12th Street, New York",1055 Wilshire Blvd
1282,119,Rollapalooza,Iguana Café,60657,60642,"3344 N. Halsted Street, Chicago",517 N Halsted St
1320,2883,Brick House Tavern + Tap,The Cooper’s Tavern,60515,53703,1461 Butterfield Road,20 W Mifflin St
2016,2634,Toulouse Cafe and Bar,The Boathouse,75205,53703,"3314 Knox Street, Dallas",1001 Wisconsin Pl
2148,1827,Uptown Pub,Hotel Café,75204,90028,"3605 McKinney Avenue, Dallas",1623 1/2 N Cahuenga Blvd
6217,2972,Curry in a Hurry,Mickey’s Tavern,10016,53703,"119 Lexington Avenue, New York",1524 Williamson St
2158,2127,Miguel's Cantina,New Dragon Seafood Restaurant,75201,90012,"214 N Akard Street, Dallas",936 N Hill St
