ID_A,ID_B,Flag,Name_A,Name_B,Zipcode_A,Zipcode_B,Address_A,Address_B
6811,3266,,Buttermilk Channel,Buttermilk Channel,11231,11231,"524 Court Street, Brooklyn",524 Court St
4996,2828,,Gates & Brovi,Gates & Brovi,53711,53711,"3502 Monroe St, Madison",3502 Monroe St
5004,2992,,Cold Fusion,Cold Fusion,53562,53562,2644 Branch St,2644 Branch St
5103,3016,,The Fountain,The Fountain,53703,53703,"122 State St, Madison",122 State St
5982,3760,,Saigon Shack,Saigon Shack,10012,10012,"114 MacDougal Street, New York",114 Macdougal St
6410,3489,,The Grey Dog's Coffee,The Grey Dog,10011,10011,"242 West 16th Street, New York, NY",242 W 16th St
5640,3003,,Great Dane Pub,Great Dane Pub & Brewing Co.,53704,53704,"4000 International Lane, Madison",4000 International Ln
4863,2646,,HuHot Mongolian Grill,HuHot Mongolian Grill,53717,53717,"610 Junction Rd, Madison",610 Junction Rd
5151,2809,,Pizza Pit Extreme,Pizza Pit Extreme,53711,53711,"1614 Monroe St., Madison",1614 Monroe St
5240,2776,,Heritage Bakery & Cafe,Heritage Bakery & Cafe,53716,53716,"4674 Cottage Grove Road, Madison",4674 Cottage Grove Rd
5865,3754,,Balzem,Balzem,10012,10012,"202 Mott Street, New York",202 Mott St
6033,3685,,Moto,Café Moto,11211,11211,"394 Broadway, Brooklyn",394 Broadway
4396,2984,,Quaker Steak & Lube,Quaker Steak & Lube,53562,53562,2259 Deming Way,2259 Deming Way
5151,2799,,Pizza Pit Extreme,Pizza Pit Extreme,53711,53711,"1614 Monroe St., Madison",1614 Monroe St
5177,2734,,Java Cat,Java Cat,53716,53716,"3918 Monona Dr, Madison",3918 Monona Dr
5524,3005,,Lao Laan-Xang Restaurant,Lao Laan-Xang Restaurant,53703,53703,"1146 Williamson St, Madison",1146 Williamson St
5857,3536,,Supper,Supper,10009,10009,"156 E 2nd Street, New York",156 E 2nd St
6678,3536,0,Bobwhite Lunch & Supper Counter,Supper,10009,10009,"94 Avenue C, New York",156 E 2nd St
4910,2994,,Tempest Oyster Bar,Tempest Oyster Bar,53703,53703,"120 E Wilson St, Madison",120 E Wilson St
5048,2980,,Prairie Cafe & Bakery,Prairie Cafe & Bakery,53562,53562,6720 Frank Lloyd Wright Ave,6720 Frank Lloyd Wright Ave
5552,2575,,Firehouse Subs,Firehouse Subs,53713,53713,"1403 Emil Street, Madison",1403 Emil St.
5913,3623,,Bouley,Bouley,10013,10013,"163 Duane Street, New York",163 Duane St
4474,2970,,Villa Dolce,Villa Dolce,53562,53562,1828 Parmenter St,1828 Parmenter St
4912,2983,,Madison Sourdough Company,Madison Sourdough,53703,53703,"916 Williamson St, Madison",916 Williamson St
4939,2973,,HomeTown Buffet,HomeTown Buffet,53704,53704,"1745 Parkside Dr, Madison",1745 Parkside Dr
6082,3737,,Burger & Barrel,Burger & Barrel,10012,10012,"25 W Houston Street, New York",25 W Houston St
6221,3588,,Cafe Gitane,Cafe Gitane,10014,10014,"The Jane Hotel, 113 Jane Street",113 Jane St
6820,3613,,Nyonya,Nyonya,10013,10013,"199 Grand Street, New York",199 Grand St
4326,1821,,Stella Barra,Stella Barra Pizzeria,90028,90028,"6372 West Sunset Boulevard, Los Angeles",6372 W Sunset Blvd
6567,3481,,Nai Tapas,Nai Tapas Bar,10009,10009,"174 1st Avenue, New York",174 1st Ave
4995,2582,,New Seoul Korean Restaurant,New Seoul Korean,53717,53717,"721 N High Point Rd, Madison",721 N High Point Rd
5268,2535,,Parkway Family Restaurant,Parkway Family Restaurant,53713,53713,"1221 Ann St, Madison",1221 Ann St
5902,3366,,Trattoria Trecolori,Trattoria Trecolori,10036,10036,"254 W 47th Street, New York",254 W 47th St
4596,2638,,Glass Nickel Pizza Co.,Glass Nickel Pizza,53705,53705,"5003 University Ave Ste 170, Madison",5003 University AveSte 170
5337,2725,,The Taco Shop,The Taco Shop,53715,53715,"604 University Ave, Madison",604 University Ave
5451,2562,,El Burrito Loco,El Burrito Loco Restaurant,53717,53717,"745 N High Point Rd, Madison",745 N High Point Rd
4962,2493,,El Pastor,El Pastor,53713,53713,"2010 S Park St, Madison",2010 S Park St
5032,2727,,Copper Top Restaurant,Copper Top Restaurant,53711,53711,"5401 W Beltline Hwy, Madison",5401 W Beltline Hwy
5184,2635,,Marrakesh Restaurant,Marrakesh,53705,53705,"5510 University Ave, Madison",5510 University Ave
5484,2961,,The Side Door Grill and Tap,The Side Door Grill and Tap,53703,53703,"240 West Gilman Street, Madison",240 W Gilman St
4818,2950,,Umami Ramen & Dumpling Bar,Umami Ramen & Dumpling Bar,53703,53703,"923 Williamson St., Madison",923 Williamson St
4857,2938,,Vin Santo,Vin Santo,53562,53562,7462 Hubbard Ave,7462 Hubbard Ave
5294,2804,,Legends Sports Bar & Grill,Legends Sports Bar & Grill,53719,53719,"439 Grand Canyon Drive, Madison",439 Grand Canyon Dr
5426,2514,,Las Islas Del Mar,Las Islas Del Mar,53716,53716,"5696 Monona Dr, Madison",5696 Monona Dr
6042,3576,,Russ & Daughters Cafe,Russ & Daughters Cafe,10002,10002,"127 Orchard Street, New York",127 Orchard St
6207,3684,,The Bao,The Bao,10003,10003,"13 Saint Marks Place, New York",13 St Marks Pl
5071,2425,,Mediterranean Hookah Lounge,Mediterranean Hookah Lounge and Cafe,53713,53713,"77 Sirloin Strip, Madison",77 Sirloin Strip
5562,2928,,Good Food,Good Food,53703,53703,"E Main St & S Pinckney St, Madison",33 E Main St
6109,3528,,Rye,Rye,11211,11211,"247 S 1st Street, Brooklyn",247 S 1st St
6316,3543,,Chalk Point Kitchen,Chalk Point Kitchen,10013,10013,"527 Broome Street, New York",527 Broome St
4729,2543,,Oliva,Oliva,53717,53717,"751 N High Point Rd, Madison",751 N High Point Rd
4891,2922,,Hubbard Avenue Diner,Hubbard Avenue Diner,53562,53562,7445 Hubbard Ave,7445 Hubbard Ave
4900,2927,,A La Brasa,A La Brasa,53703,53703,"15 N Broom St, Madison",15 N Broom St
5424,2694,,Inka Heritage,Inka Heritage,53715,53715,"602 South Park Street, Madison",602 S Park St
5376,2933,,Cracker Barrel,Cracker Barrel Old Country Store,53704,53704,"2147 E Springs Dr, Madison",2147 E Springs Dr
5408,2585,,Itzza Pizza,Itzza Pizza,53705,53705,"2825 University Ave, Madison",2825 University Ave
5491,2917,,Sofra Family Bistro,Sofra Family Bistro,53562,53562,7457 Elmwood Ave,7457 Elmwood Ave
6275,3242,,Almar,AlMar,11201,11201,"111 Front Street, Brooklyn",111 Front St
5074,2929,,Olive Garden,Olive Garden Italian Restaurant,53704,53704,"4320 East Town Boulevard, Madison",4320 E Towne Blvd
5088,2774,,Haveli,Haveli Restaurant,53719,53719,5957 McKee Road,5957 McKee Rd
4551,2568,,Flat Top Grill,Flat Top Grill,53705,53705,"538 N Midvale Blvd, Madison",Hilldale Shopping Center538 N Midvale Blvd
4883,2906,,The Free House Pub,The Free House Pub,53562,53562,1902 Parmenter Street,1902 Parmenter St
5065,2757,,Happy Wok,Happy Wok,53719,53719,"429 Commerce Dr, Madison",429 Commerce Dr
5146,2622,,Laurel Tavern,Laurel Tavern,53711,53711,"2505 Monroe St, Madison",2505 Monroe St
5011,2475,,Mr. Brews Taphouse,Mr. Brews Taphouse All American Burgers,53717,53717,"610 Junction Rd, Madison",610 Junction RdSte 107
4851,2755,,Ginza of Tokyo West,Ginza of Tokyo,53719,53719,"6734 Odana Rd, Madison",6734 Odana Rd
5110,2584,,Taste of India,Taste of India,53711,53711,"2623 Monroe St, Ste 150, Madison",2623 Monroe St
5232,2899,,Fair Trade Coffee House,Fair Trade Coffee,53703,53703,"418 State St, Madison",418 State St
5574,2677,,Wingstop,Wingstop,53715,53715,"1234 Regent St., Madison",1234 Regent St
6401,3645,,Boqueria,Boqueria,10012,10012,"171 Spring Street, New York",171 Spring St
6467,3441,,Sweet Chick,Sweet Chick,11211,11211,"164 Bedford Avenue, Brooklyn",164 Bedford Avenue
6841,3627,,Momofuku Ko,Momofuku Ko,10003,10003,"8 Extra Place, New York",8 Extra Pl
5602,2462,,Pho Nam,Pho Nam Noodle House,53717,53717,"610 Junction Rd Suite 109, Madison",610 Junction RdSte 109
5312,2581,,The Wise,The Wise,53711,53711,"1501 Monroe St, Madison",Hotel Red1501 Monroe St
5613,2409,,La Baguette,La Baguette,53717,53717,"7424 Mineral Point Rd, Madison",7424 Mineral Point Rd
4390,2912,,Steak Escape,Steak Escape,53704,53704,"213 E Towne Mall, Madison",213 East Towne Mall
4629,2711,0,Pancake Cafe,Pancake Cafe,53719,53719,6220 Nesbitt Rd Ste B,724 S Gammon Rd
4848,2894,,Nostrano,Nostrano,53703,53703,"111 S Hamilton St, Madison",111 S Hamilton St
5635,2668,,Hong Kong Cafe,Hong Kong Cafe,53715,53715,"2 S Mills St, Madison",2 S Mills St
6127,3595,,Bistro Les Amis,Bistro Les Amis,10012,10012,"180 Spring Street, New York",180 Spring St
4914,2862,,Dhaba Indian Bistro,Dhaba Indian Bistro,53562,53562,"8333 Greenway Blvd, Ste 100",8333 Greenway BlvdSte 100
5139,2555,,Bonefish Grill,Bonefish Grill,53711,53711,"7345 Mineral Point Rd, Madison",7345 Mineral Point Rd
5162,2698,,La Bamba,La Bamba,53719,53719,"710 South Gammon Road, Madison",710 S Gammon Rd
5390,2698,,La Bamba,La Bamba,53719,53719,"710 S Gammon Rd, Madison",710 S Gammon Rd
5618,2490,,Fit 2 Eat,Fit 2 Eat,53705,53705,"3742 Speedway Road, Madison",3742 Speedway Rd
6824,3429,,Marc Forgione,Marc Forgione,10013,10013,"134 Reade Street, New York",134 Reade St
5603,2892,,Kollege Klub,The Kollege Klub,53703,53703,"529 N Lake St, Madison",529 N Lake St
4849,2652,,EDO Japanese Restaurant,Edo Japanese Restaurant,53715,53715,"532 S Park St, Madison",532 S Park St
4930,2675,,LongHorn Steakhouse,LongHorn Steakhouse,53719,53719,"418 South Gammon Road, Madison",418 S Gammon Rd
5180,2550,,Pizza Brutta,Pizza Brutta,53711,53711,"1805 Monroe St, Madison",1805 Monroe St
5513,2473,,Original Pancake House,Original Pancake House,53705,53705,"5518 University Ave, Madison",5518 University Ave
4913,2643,,QQ Express,QQ Express,53715,53715,"1401 University Ave, Madison",1401 University Ave
6118,3453,,Mezetto,Mezetto,10002,10002,"161 East Houston Street, New York",161 E Houston St
6761,3420,,Smith and Mills,Smith and Mills,10013,10013,"71 N Moore Street, New York",71 N Moore St
6821,3388,,Extra Virgin,Extra Virgin,10014,10014,"259 W 4th Street, New York",259 W 4th St
5105,2545,,Chang Jiang,Chang Jiang Restaurant,53711,53711,2935 S Fish Hatchery Rd Ste 9,5710 Raymond Rd
4796,2645,,The Melting Pot,The Melting Pot,53719,53719,"6816 Odana Rd, Madison",6816 Odana Rd
5470,2882,0,Silver Mine Subs,Silver Mine Subs,53703,53703,"328 W Gorham St, Madison",311 N Frances St
5446,2458,,La Brioche,La Brioche True Food,53705,53705,"2862 University Ave, Madison",2862 University Ave
5094,2508,,Suwanasak Thai Cuisine,Suwanasak,53711,53711,"811 S. Gammon Rd., Madison",811 S Gammon Rd
5117,2457,,Wings Over Madison,Wings Over Madison,53705,53705,"2739 University Ave, Madison",2739 University Ave
5561,2642,,Sarku Japan,Sarku Japan,53719,53719,"111 W Towne Mall, Madison",111 W Towne Mall
5723,2880,,Irish Pub,Irish Pub,53703,53703,"317 State St Ste A, Madison",317 State St
5735,2880,,Brocach Irish Pub,Irish Pub,53703,53703,"7 W Main St, Madison",317 State St
5156,2633,,The Library,The Library Cafe & Bar,53715,53715,"320 N Randall Ave, Madison",320 N Randall Ave
4926,2632,,Taj Indian Restaurant,Taj Indian Restaurant,53715,53715,"1256 S Park St, Madison",1256 S Park St
5396,2872,,Chez Nanou,Chez Nanou,53703,53703,"805 Williamson St, Madison",805 Williamson St
5768,2623,,Sa-Bai Thong,Sa-Bai Thong West,53719,53719,"6802 Odana Rd, Madison",6802 Odana Rd
5063,2443,,Village Bar,Village Bar,53705,53705,"3801 Mineral Point Rd, Madison",3801 Mineral Point Rd
6446,3326,,The Spotted Pig,The Spotted Pig,10014,10014,"314 W 11th Street, New York",314 W 11th St
4862,2434,,Oakcrest Tavern,Oakcrest Tavern,53705,53705,"5371 Old Middleton Rd, Madison",5371 Old Middleton Rd
5501,2491,,Hong Kong Station,Hong Kong Station,53711,53711,"1441 Regent St, Madison",1441 Regent St
5036,2403,,Sushi Muramoto,Sushi Muramoto,53705,53705,"546 N Midvale Blvd, Madison",546 N Midvale Blvd
5270,2548,,Twist Bar & Grill,Twist Bar & Grill,53719,53719,"6617 Odana Rd, Madison",6617 Odana Rd
5373,2599,,New Orient House,Orient House,53715,53715,"626 S. Park St, Madison",626 S Park St
4562,2472,,Jacs,Jacs Dining and Tap House,53711,53711,"2611 Monroe St, Madison",2611 Monroe St
4931,2565,,La Hacienda Restaurant,La Hacienda,53715,53715,"515 S Park St, Madison",515 S Park St
5612,2854,,Espresso Royale Caffe,Espresso Royale Caffe,53703,53703,"208 State St, Madison",208 State St
6368,3264,,Buvette,Buvette,10014,10014,"42 Grove Street, New York",42 Grove St
6629,3427,,Manousheh,Manousheh,10012,10012,"193 Bleecker Street, New York",193 Bleecker St
5214,2854,,Espresso Royale,Espresso Royale Caffe,53703,53703,"650 State St, Madison",208 State St
5527,2529,,Chick-fil-A,Chick-fil-A,53719,53719,"423 S Gammon Rd, Madison",430 S Gammon Rd
6262,3425,,Favela Cubana,Cuba,10012,10012,"543 LaGuardia Place, New York",222 Thompson St
4932,2430,,Seafood Center,The Seafood Center,53711,53711,"712 S Whitney Way, Madison",712 S Whitney Way
4363,2839,,Manna Cafe & Bakery,Manna Cafe & Bakery,53704,53704,"611 N Sherman Ave, Madison",611 N Sherman Ave
6105,3273,,Galli Restaurant,Galli,10013,10013,"45 Mercer Street, New York, NY",45 Mercer St
5703,2544,,Taco Bros,The Taco Bros,53715,53715,"604 University Ave, Madison",604 E University Ave
5064,2418,,Brocach Irish Pub,Brocach,53711,53711,"1843 Monroe St, Madison",1843 Monroe St
5173,2845,,City Bar,City Bar,53703,53703,"636 State St, Madison",636 State St
6063,3240,,The Brooklyn Star,Brooklyn Star,11211,11211,"593 Lorimer Street, Brooklyn",593 Lorimer St
5447,2417,,Brasserie V,Brasserie V,53711,53711,"1923 Monroe St., Madison",1923 Monroe St
5546,2487,,Granite City Food & Brewery,Granite City Food & Brewery,53719,53719,"72 W Towne Mall, Madison",72 West Towne Mall
5769,2524,,Sushi Express,Sushi Express,53715,53715,"610 University Ave, Madison",610 University Ave
5968,3316,,Jane,Jane,10012,10012,"100 West Houston Street, New York",100 W Houston St
4992,2836,,Chipotle Mexican Grill,Chipotle Mexican Grill,53703,53703,"658 State St, Madison",658 State St
5328,2485,,Freshii,Freshii,53719,53719,"422 Gammon Pl, Madison",422 Gammon Pl
6022,3333,,The Boil,The Boil,10002,10002,"139 Chrystie Street, New York",139 Chrystie St
4925,2517,,Taqueria Guadalajara,Taqueria Guadalajara,53715,53715,"1033 S Park St, Madison",1033 S Park St
5780,2382,,Bluephies Restaurant & Vodkatorium,Bluephies,53711,53711,"2701 Monroe St Ste 700, Madison",2701 Monroe StSte 700
6707,3337,,Ducks Eatery,Ducks Eatery,10003,10003,"351 East 12th Street, New York",351 E 12th St
4957,2818,,Red Lobster,Red Lobster,53704,53704,"4502 E Towne Blvd, Madison",4502 East Towne Blvd.
5167,2463,,Thai Basil,Thai Basil,53719,53719,"6714 Raymond Rd, Madison",6714 Raymond Rd
6743,3330,,The Cellar At Beecher's Handmade Cheese,The Cellar,10003,10003,"Beecher's Handmade Cheese, 900 Broadway, New York",900 Broadway900 Broadway
5018,2494,,Indie Coffee,Indie Coffee,53715,53715,"1225 Regent St, Madison",1225 Regent St
5223,2816,,Monsoon Siam 2,Monsoon Siam,53704,53704,"2045 Atwood Ave, Madison",2045 Atwood AveSte 109
4674,2817,,Graze,Graze,53703,53703,"1 S Pinckney Street, Madison",1 S Pinckney St
5050,2429,,VIP Asian Cuisine,VIP,53719,53719,"6718 Odana Rd, Madison",6718-6722 Odana Rd
6421,3279,,Cocoron,Cocoron,10002,10002,"61 Delancey Street, New York",61 Delancey St
5087,2489,,Zuzu Cafe,ZuZu Cafe & Market,53715,53715,"1336 Drake St, Madison",1336 Drake St
5874,3278,,Pig And Khao,Pig And Khao,10002,10002,"68 Clinton Street, New York",68 Clinton St
4640,2408,,La Mestiza,La Mestiza,53719,53719,"6644 Odana Rd, Madison",6644 Odana Rd
5325,2788,,Great China,Great China,53704,53704,"619 N Sherman Ave, Madison",619 N Sherman Ave
5079,2451,,The Curve,The Curve,53715,53715,"653 S Park St, Madison",653 S Park St
5614,2773,,Players Sports Bar & Grill,Players Sports Bar,53704,53704,"2013 Winnebago St, Madison",2013 Winnebago St
6146,3229,,Freemans,Freemans,10002,10002,"8 Rivington Street, New York",191 Chrystie StSte 2F
5380,2796,,Vientiane Palace,Vientiane Palace Restaurant,53703,53703,"151 W Gorham St, Madison",151 W Gorham St
5194,2794,,Cento,Cento,53703,53703,"122 W Mifflin St, Madison",122 W Mifflin St
5237,2766,,Hooters,Hooters,53704,53704,"2639 E Springs Drive, Madison",2639 E Springs Dr
5118,2793,,Casa DE Lara,Casa de Lara,53703,53703,"341 State St Ste 2, Madison",341 State St
5031,2397,,Ichiban,Ichiban Sichuan,53715,53715,"610 S Park St, Madison",610 S Park St
5005,2386,,Asian Sweet Bakery,Asian Sweet Bakery,53715,53715,"1017 S Park St, Madison",1017 S Park St
5646,2760,,Maharana,Maharana Indian Restaurant,53704,53704,"1707 Thierer Rd, Madison",1707 Theirer Rd
5566,2781,,Main Depot,Main Depot Tavern,53703,53703,"627 W Main St, Madison",627 W Main St
4869,2772,,Marigold Kitchen,Marigold Kitchen,53703,53703,"118 S Pinckney St, Madison",118 S Pinckney St
5057,2747,,Red Robin Gourmet Burgers,Red Robin Gourmet Burgers,53704,53704,"2440 E Springs Dr, Madison",2440 East Springs Drive
5192,2742,,Eagle Crest Bar,Eagle Crest Bar,53704,53704,"3710 County Road T, Madison",3710 County Rd T
5398,2770,,Get Some Burritos,Get Some Burritos,53703,53703,"309 North Henry Street, Madison",309 N  Henry St
5319,2769,,Osaka House,Osaka House,53703,53703,"505 State St, Madison",505 State St
4834,2761,,Fresco,Fresco,53703,53703,"227 State St, Madison",227 State St
5252,2724,,Cool Beans Coffee Cafe,Cool Beans Coffee Cafe,53704,53704,"1748 Eagan Rd, Madison",1748 Eagan Rd
4673,2754,,Bellini,Bellini Italian Restaurant,53703,53703,"401 E Washington Ave, Madison",401 E Washington Ave
5129,2713,,Buffalo Wild Wings,Buffalo Wild Wings,53704,53704,"240 East Towne Mall, Madison",240 East Towne Mall
4429,2750,,Red Sushi,Red Sushi,53703,53703,"106 King Street, Madison",106 King St
5030,2706,,La Taguara,La Taguara,53704,53704,"3502 East Washington Avenue, Madison",3502 E Washington Ave
4901,2743,,Capitol Chophouse,Capitol Chophouse,53703,53703,"9 E Wilson St, Madison",9 E Wilson St
5467,2670,,Sarku Japan,Sarku Japan,53704,53704,"89 E Towne Mall, Madison",89 E Towne Mall
5512,2666,,Chico's Villa Tap,Villa Tap,53704,53704,"2302 Packers Ave, Madison",2302 Packers Ave
5002,2728,,Eldorado Grill,Eldorado Grill,53703,53703,"744 Williamson St, Madison",744 Williamson St
4854,2660,,Nau-Ti-Gal,Nau-Ti-Gal,53704,53704,"5360 Westport Rd, Madison",5360 Westport Rd
5460,2726,,Dragon I,Dragon I,53703,53703,"422 State Street, Madison",422 State St
4909,2658,,Texas Roadhouse,Texas Roadhouse,53704,53704,"4841 Annamark Dr., Madison",4841 Annamark Dr
5672,2718,,Tiki Shack,Tiki Shack,53703,53703,"124 State St, Madison",122 State St
5076,2716,,Asian Kitchen,Asian Kitchen,53703,53703,"449 State St Ste E, Madison",449 State St
5137,2705,,Johnson Public House,Johnson Public House,53703,53703,"908 E. Johnson St, Madison",908 E Johnson St
4948,2624,,Kavanaugh's Esquire Club,Esquire Club,53704,53704,"1025 N Sherman Ave, Madison",1025 N Sherman Ave
5023,2613,,Flaming Wok,Flaming Wok,53704,53704,"4237 Lien Rd Ste H, Madison",4237 Lien RdSte H
5044,2608,,The Lazy Oaf Lounge,Lazy Oaf Lounge,53704,53704,"1617 N. Stoughton Rd, Madison",1617 N Stoughton Rd
5272,2603,,China Wok,China Wok,53704,53704,"1724 Fordem Ave, Madison",1724 Fordem Ave
5468,2693,,Gooseberry on the Square,Gooseberry on the Square,53703,53703,"1 S Pinckney St, Madison",1 S Pinckney StSte 104
5077,2671,,Potbelly Sandwich Shop,Potbelly Sandwich Shop,53703,53703,"564 State St, Madison",564 State St
4833,2667,,Five Guys Burgers and Fries,Five Guys Burgers and Fries,53703,53703,"517 State St., Madison",517 State St
5200,2486,,Fast Biryani,Fast Biryani,53704,53704,"4738 E Washington Ave, Madison",4738 E Wash Ave
4952,2480,,Harmony Bar & Grill,Harmony Bar & Grill,53704,53704,"2201 Atwood Ave, Madison",2201 Atwood Ave
5250,2647,,Colectivo Coffee,Colectivo Coffee,53703,53703,"25 South Pinckney St, Madison",583 State St
5485,2644,,Steep & Brew,Steep & Brew,53703,53703,"544 State St Ste 1, Madison",544 State St
5591,2435,,Glass Nickel Pizza Co,Glass Nickel Pizza,53704,53704,"2916 Atwood Ave, Madison",2916 Atwood Ave
5521,2423,,Next Door Brewing Company,Next Door Brewing Company,53704,53704,"2439 Atwood Avenue, Madison",2439 Atwood Ave
5336,2639,,Ha Long Bay,Ha Long Bay Vietnamese & Thai Bistro,53703,53703,"1353 Williamson St., Madison",1353 Williamson St
5101,2421,,Doolittles Woodfire Grill,Doolittles Woodfire Grill,53704,53704,"4323 E Towne Blvd, Madison",4323 E Towne Blvd
4707,2415,,Takumi Japanese Restaurant,Takumi Japanese Restaurant,53704,53704,"4222 E Towne Blvd, Madison",4222 E Towne Blvd
5280,2620,,Restaurant Muramoto,Restaurant Muramoto,53703,53703,"225 King St, Madison",225 King St
5702,2400,,Cafe La Bellitalia,Cafe La Bellitalia,53704,53704,"1026 N Sherman Ave, Madison",1026 N Sherman Ave
4847,2617,,Tornado Steak House,Tornado Steak House,53703,53703,"116 S Hamilton St, Madison",116 S Hamilton St
5113,2399,,Chocolaterian,Chocolaterian Cafe,53704,53704,"2004 Atwood Ave, Madison",2004 Atwood Ave
5145,2396,,Crostini Sandwiches,Crostini Sandwiches,53704,53704,"231 North Street, Madison",231 North St
5674,2615,,Badgerland Bar & Grill,Badgerland Bar & Grill,53703,53703,"525 W Johnson St, Madison",525 W Johnson St
5428,2612,,Statehouse,The Statehouse,53703,53703,"1001 Wisconsin Pl, Madison",1001 Wisconsin Pl
5624,2611,,Noodles & Company,Noodles & Company,53703,53703,"232 State St, Madison",232 State St
5713,2393,,Daisy Cafe and Cupcakery,Daisy Cafe and Cupcakery,53704,53704,"2827 Atwood Dr., Madison",2827 Atwood Ave
4903,2606,,Sardine,Sardine,53703,53703,"617 Williamson St, Madison",617 Williamson St
5638,2388,,Magic Wok,Magic Wok,53704,53704,"2044 Atwood Ave, Madison",2044 Atwood Ave
5086,2602,,Vintage Spirits & Grill,Vintage Spirits & Grill,53703,53703,"529 University Ave, Madison",529 University Ave
5464,2598,,Red Rock Saloon,Red Rock Saloon,53703,53703,"322 W Johnson St, Madison",322 W Johnson St
4618,2597,,Wasabi Japanese Restaurant,Wasabi Japanese Restaurant & Sushi Bar,53703,53703,"449 State St Ste 2G, Madison",449 State StSte G
4972,2596,,Rising Sons,Rising Sons Deli,53703,53703,"617 State St, Madison",617 State St
4892,2595,,The Old Fashioned,The Old Fashioned,53703,53703,"23 N Pinckney St, Madison",23 N Pinckney St
5459,2593,,Buck & Badger Northwoods Lodge,Buck & Badger,53703,53703,"115 State St, Madison",115 State St
5222,2592,,Teddywedgers,Teddywedgers,53703,53703,"101 State St, Madison",101 State St
4518,2588,,State Street Brats,State Street Brats,53703,53703,"603 State St, Madison",603 State St
4867,2586,,Pizza DI Roma,Pizza Di Roma,53703,53703,"313 State St, Madison",313 State St
5119,2583,,Spot,The Spot,53703,53703,"827 Johnson St, Madison",827 E Johnson St
4967,2574,,Capital Tap Haus,Capital Tap Haus,53703,53703,"107 State Street, Madison",107 State St
4762,2572,,Osteria Papavero,Osteria Papavero,53703,53703,"128 E Wilson St, Madison",128 E Wilson St
4902,2571,,Takara Japanese Restaurant,Takara Japanese Restaurant,53703,53703,"315 State St, Madison",315 State St
4696,2554,,AJ Bombers,AJ Bombers,53703,53703,"201 W Gorham St, Madison",201 W Gorham St
5633,2553,,Pita Pit,Pita Pit,53703,53703,"449 State Street, Madison",449 State St
5656,2552,,That BBQ Joint,That BBQ Joint,53703,53703,"1511 Williamson St, Madison",901 Williamson St
5090,2541,,Blair Street BBQ,Blair Street BBQ & Catering,53703,53703,"605 E. Washington Avenue, Madison",605 E Washington Ave
4718,2539,,Dlux,DLUX,53703,53703,"117 Martin Luther King Blvd, Madison",117 Martin Luther King Jr Blvd
5147,2530,,Parthenon Gyros Restaurant,Parthenon Gyros Restaurant,53703,53703,"316 State St, Madison",316 State St
5028,2528,,Bassett Street Brunch Club,Bassett Street Brunch Club,53703,53703,"444 West Johnson Street, Madison",444 W Johnson St
4346,2521,,Which Wich,Which Wich,53703,53703,"411 State St, Madison",411 State St
5150,2520,,Come Back In,Come Back In,53703,53703,"508 E Wilson St, Madison",508 E Wilson St
5362,2518,,Argus Bar Grille,Argus,53703,53703,"123 E. Main St., Madison",123 E Main St
4880,2516,,Samba Brazilian Grill,Samba Brazilian Grill,53703,53703,"240 W Gilman St, Madison",240 W Gilman StFl 2
5208,2507,,Brass Ring,The Brass Ring,53703,53703,"701 E Washington Ave Ste 104, Madison",701 E Washington Ave
4923,2497,,Bahn Thai Restaurant,Bahn Thai Restaurant,53703,53703,"944 Williamson St, Madison",944 Williamson St
5069,2495,,Tipsy Cow,The Tipsy Cow,53703,53703,"102 King St, Madison",102 King St
4463,2484,,A Pig in a Fur Coat,A Pig In a Fur Coat,53703,53703,"940 Williamson St., Madison",940 Williamson St
5502,2483,,Merchant,Merchant Madison,53703,53703,"121 S Pinckney St, Madison",121 S Pinckney St
5533,2482,,Cheba Hut,Cheba Hut,53703,53703,"453 W Gilman St, Madison",453 W Gilman St
5258,2479,,Sunroom Cafe,Sunroom Cafe,53703,53703,"638 State St, Madison",638 State St
5643,2477,,Lakeview Bakery and Deli,Lakeview Bakery and Deli,53703,53703,"524 E. Wilson St., Madison",524 E Wilson St
5291,2467,,Essen Haus,Essen Haus,53703,53703,"514 E Wilson St, Madison",514 E Wilson St
5469,2466,,Harvest,Harvest,53703,53703,"21 N Pinckney St, Madison",21 N Pinckney St
5558,2461,,Weary Traveler Freehouse,The Weary Traveler Freehouse,53703,53703,"1201 Williamson St, Madison",1201 Williamson St
4875,2460,,Burrito Drive,Burrito Drive,53703,53703,"310 S Brearly St, Madison",310 S Brearly St
5014,2456,,Brickhouse BBQ,Brickhouse BBQ,53703,53703,"408 West Gorham St., Madison",408 W Gorham St
5235,2454,,Los Gemelos,Los Gemelos,53703,53703,"244 Gilman, Madison",244 W Gilman St
5277,2454,,Los Gemelos,Los Gemelos,53703,53703,"244 W Gilman St, Madison",244 W Gilman St
5269,2449,,The Bayou,The Bayou,53703,53703,"117 S, Butler St., Madison",117 S Butler St
4507,2446,,Opus Lounge,Opus Lounge,53703,53703,"116 King St, Madison",116 King St
5052,2445,,Rare Steakhouse,Rare Steakhouse,53703,53703,"14 W Mifflin St, Madison",14 W Mifflin St
5333,2440,,Shamrock Bar,Shamrock Bar & Grille,53703,53703,"117 W Main St, Madison",117 W Main St
