ID_A,ID_B,Flag,Name_A,Name_B,Director_A,Director_B,Year_A,Year_B
tt0098276,the_amazing_spider_man,,Second Sight,The Amazing Spider-Man,Joel Zwick,Marc Webb,1989,2011 2012 2013
tt0181865,1003957-chase,,Traffic,The Chase,Steven Soderbergh,Arthur Penn,2000,1965 1966 1967
tt0111477,rock_school,,Trapped in Paradise,Rock School,George Gallo,Don Argott,1994,2004 2005 2006
tt0107048,1010792-its_a_wonderful_life,,Groundhog Day,It's a Wonderful Life,Harold Ramis,Frank Capra,1993,1945 1946 1947
tt0090098,special_extended_edition_the_lord_of_the_rings_the_fellowship_of_the_ring,,Summer Rental,Special Extended Edition The Lord Of The Rings: The Fellowship Of The Ring,Carl Reiner,Peter Jackson,1985,2002 2003 2004
tt2023765,unstable-fables-goldilocks-and-the-3-bears,,The Unspeakable Act,Unstable Fables: Goldilocks and the 3 Bears,Dan Sallitt,"Howard E. Baker,Arish Fyzee",2012,2007 2008 2009
tt0974661,silkwood,,17 Again,Silkwood,Burr Steers,Mike Nichols,2009,1982 1983 1984
tt2577990,miracle_woman,,Valentine Road,The Miracle Woman,Marta Cunningham,Frank Capra,2013,1930 1931 1932
tt0185431,homeward_bound_2_lost_in_san_francisco,,Little Nicky,Homeward Bound II - Lost in San Francisco,Steven Brill,David R. Ellis,2000,1995 1996 1997
tt0466342,1165800-rm,,Date Movie,The R.M.,"Aaron Seltzer,Jason Friedberg",Kurt Hale,2006,2002 2003 2004
tt0049470,the_wolverine_2012,,The Man Who Knew Too Much,The Wolverine,Alfred Hitchcock,James Mangold,1956,2012 2013 2014
tt2273657,logans_run,,True Story,Logan's Run,Rupert Goold,"Michael Anderson,Michael Anderson Jr.",2015,1975 1976 1977
tt0120888,sweet_dreams_2013,,The Wedding Singer,Sweet Dreams,Frank Coraci,"Lisa Fruchtman,Billy Redieck,Rob Fruchtman",1998,2012 2013 2014
tt0072253,the-other-boleyn-girl-2003,,The Tamarind Seed,The Other Boleyn Girl,Blake Edwards,Philippa Lowthorpe,1974,2002 2003 2004
tt1133985,banished-women,,Green Lantern,Savage Island (Banished Women),Martin Campbell,"Nicholas Beardsly,Edward Muller,Nicholas Beardsley",2011,1984 1985 1986
tt1247691,longshots,,Shannon's Rainbow,The Longshots,Frank E. Johnson,Fred Durst,2009,2007 2008 2009
tt2334879,1014592-mysterious_island,,White House Down,Mysterious Island,Roland Emmerich,"Cyril Endfield,Cy Endfield,Cy Raker Endfield",2013,1960 1961 1962
tt0038777,the_maltese_falcon_one_magnificent_bird,,A Night in Casablanca,The Maltese Falcon: One Magnificent Bird,Archie Mayo,Gary Leva,1946,2005 2006 2007
tt0091313,apex,,Born American,A.P.E.X.,Renny Harlin,"Bobby Roth,Phillip J. Roth,Philip J. Roth",1986,1993 1994 1995
tt0069834,1175162-until_death,,Cahill U.S. Marshal,Until Death,Andrew V. McLaglen,Simon Fellows,1973,2006 2007 2008
tt3279124,me_myself_and_irene,,Last Days in Vietnam,"Me, Myself & Irene",Rory Kennedy,"Chris Cooper,Jim Carrey,Renée Zellweger,Richard Jenkins,Robert Foster,Peter Farrelly,Bobby Farrelly",2014,1999 2000 2001
tt0117218,rambo-first-blood-part-ii,,The Nutty Professor,Rambo: First Blood Part II,Tom Shadyac,George P. Cosmatos,1996,1984 1985 1986
tt0098067,night_train_to_venice,,Parenthood,Night Train to Venice (Train to Hell),Ron Howard,Carlo U. Quinterio,1989,1993 1994 1995
tt0082846,win_win_2011,,On Golden Pond,Win Win,Mark Rydell,"Oliver Bokelberg,Tom McCarthy",1981,2010 2011 2012
tt3042804,where_the_wild_things_are,,Spencer,Where the Wild Things Are,Geoff Lerer,Spike Jonze,2013,2008 2009 2010
tt0811137,1013077-magnificent_seven,,The Do-Deca-Pentathlon,The Magnificent Seven,"Jay Duplass,Mark Duplass",John Sturges,2012,1959 1960 1961
tt0498380,little-dorrit-nobodys-fault-little-dorrits-story,,Letters from Iwo Jima,Little Dorrit (Nobody's Fault) (Little Dorrit's Story),Clint Eastwood,Christine Edzard,2006,1987 1988 1989
tt0050798,michael_2011,,Old Yeller,Michael,Robert Stevenson,Markus Schleinzer,1957,2011 2012 2013
tt0082813,big_sur_2013,,Night Warning,Big Sur,William Asher,Michael Polish,1982,2012 2013 2014
tt4053698,10010193-heartbreak_hotel,,Assassin's Creed: A Pirate's Life,Heartbreak Hotel,Justin Lee,Colin Nutley,2013,2005 2006 2007
tt3783510,the-finest-hours,,A Dog and Pony Show,The Finest Hours,Demetrius Navarro,Peter Baylis,2016,1963 1964 1965
tt0465502,antony_and_cleopatra_2015,,Igor,Antony And Cleopatra (Stratford Festival),Anthony Leondis,Gary Griffin,2008,2014 2015 2016
tt0031445,the_survivor_1998,,Hotel Imperial,Survivor,Robert Florey,Michael Shackleton,1939,1997 1998 1999
tt0928363,somebody_up_there_likes_me,,The Double Born,Somebody Up There Likes Me,Tony Randel,Robert Wise,2008,1955 1956 1957
tt0041178,tomorrowland_2015,,The Big Steal,Tomorrowland,Don Siegel,Brad Bird,1949,2014 2015 2016
tt0080707,adventures_of_rocky_and_bullwinkle,,The Exterminator,The Adventures of Rocky & Bullwinkle,James Glickenhaus,Des McAnuff,1980,1999 2000 2001
tt0067454,fountainhead,,Multiple Maniacs,The Fountainhead,John Waters,King Vidor,1970,1948 1949 1950
tt0028843,alien_vs_predator,,Every Day's a Holiday,AVP - Alien Vs. Predator,A. Edward Sutherland,"Paul Anderson,Agathe De La Boulaye,Carsten Norgaard,Colin Salmon,Ewen Bremner,Joseph Rye,Lance Henriksen,Raoul Bova,Sam Troughton,Sanaa Lathan,Tommy Flanagan,Paul W.S. Anderson",1937,2003 2004 2005
tt0896866,1084881-lolita,,Standard Operating Procedure,Lolita,Errol Morris,Adrian Lyne,2008,1996 1997 1998
tt0090110,lewis_black_black_on_broadway,,Sweet Dreams,Lewis Black: Black on Broadway,Karel Reisz,Paul Miller,1985,2003 2004 2005
tt0018742,the-ace-of-hearts1921,,The Cameraman,The Ace of Hearts,"Edward Sedgwick,Buster Keaton","Wallace Worsley,Wallace Worsley Sr.",1928,1920 1921 1922
tt2059171,ten_thousand_saints_2015,,13 Sins,Ten Thousand Saints,Daniel Stamm,"Robert Pulcini,Shari Springer Berman",2014,2014 2015 2016
tt0089469,black_stallion,,Legend,The Black Stallion,Ridley Scott,Carroll Ballard,1985,1978 1979 1980
tt0062741,the_american_scream_2012,,The Blood of Fu Manchu,The American Scream,Jesús Franco,Michael Paul Stephenson,1968,2011 2012 2013
tt1885299,roger_waters_the_wall,,Lucky Them,Roger Waters The Wall,Megan Griffiths,"Roger Waters the Wall,Roger Waters,Sean Evans",2013,2014 2015 2016
tt0047811,high_society_a_pot_boiler,,All That Heaven Allows,High Society: A Pot Boiler,Douglas Sirk,Kristian Davies,1955,2008 2009 2010
tt1051904,soul_food,,Goosebumps,Soul Food,Rob Letterman,"George Tillman Jr.,George Tillman Jr",2015,1996 1997 1998
tt0244970,w_2008,,Someone Like You...,W.,Tony Goldwyn,Oliver Stone,2001,2007 2008 2009
tt0098384,la-vida-conyugal-conjugal-life,,Steel Magnolias,La Vida Conyugal (Married Life),Herbert Ross,Carlos Carrera,1989,1992 1993 1994
tt1712563,1001425-aviator,,Promises Written in Water,The Aviator,Vincent Gallo,George T. Miller,2010,1984 1985 1986
tt0425123,the_orphanage,,Just Like Heaven,The Orphanage,Mark Waters,Juan Antonio Bayona,2005,2006 2007 2008
tt1798684,love-is-a-four-letter-word,,Southpaw,Love Is a Four Letter Word,Antoine Fuqua,Harvey Frost,2015,2006 2007 2008
tt2577990,fog,,Valentine Road,The Fog,Marta Cunningham,Rupert Wainwright,2013,2004 2005 2006
tt1972663,mothers-day,,Into the Abyss,Mother's Day,Werner Herzog,Darren Lynn Bousman,2011,2011 2012 2013
tt1584016,1038176-medicine_man,,Catfish,Medicine Man,"Henry Joost,Ariel Schulman",John McTiernan,2010,1991 1992 1993
tt0109951,four_rooms,,Guarding Tess,Four Rooms,Hugh Wilson,"Allison Anders,Robert Rodriguez,Alexandre Rockwell,Quentin Tarantino",1994,1995 1996 1997
tt0021992,the-soul-of-a-man,,Illicit,The Soul of a Man,Archie Mayo,Wim Wenders,1931,2002 2003 2004
tt0842929,red_2,,Paranoid Park,Red 2,Gus Van Sant,Dean Parisot,2007,2012 2013 2014
tt2089847,1012647-long_days_journey_into_night,,Undocumented Executive,Long Day's Journey Into Night,Brian Kosisky,Sidney Lumet,2012,1961 1962 1963
tt0070079,1010563-initiation,,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,The Initiation,Fielder Cook,Larry Stewart,1973,1983 1984 1985
tt3074578,magic_mirror,,The Surface,Magic Mirror,Gil Cates Jr.,Manoel de Oliveira,2014,2004 2005 2006
tt3787590,1121649-anger_management,,We Are Your Friends,Anger Management,Max Joseph,Peter Segal,2015,2002 2003 2004
tt3165236,1079818-anastasia,,Beyond the Dark,Anastasia,Matthew Douglas Grzeszak,"Gary Goldman,Don Bluth",2014,1996 1997 1998
tt2171902,fx,,Happy Valley,F/X,Amir Bar-Lev,"Gary Davis (II),Robert Mandel",2014,1985 1986 1987
tt1462054,nativity_story,,Letters to God,The Nativity Story,"David Nixon,Patrick Doughtie",Catherine Hardwicke,2010,2005 2006 2007
tt1605630,i_am_here,,American Reunion,The 11th Hour,"Jon Hurwitz,Hayden Schlossberg","Anders Morgenthaler,Andres Morgenthaler",2012,2014 2015 2016
tt0080861,nancy_drew,,Herbie Goes Bananas,Nancy Drew,Vincent McEveety,Andrew Fleming,1980,2006 2007 2008
tt3090252,johnny_guitar,,Dinosaur 13,Johnny Guitar,Todd Douglas Miller,Nicholas Ray,2014,1953 1954 1955
tt0046004,wedding_date,,Little Fugitive,The Wedding Date,"Ray Ashley,Morris Engel",Clare Kilner,1953,2004 2005 2006
tt0928363,unbreakable,,The Double Born,Unbreakable,Tony Randel,"Ross Whitaker,M. Night Shyamalan",2008,1999 2000 2001
tt0071615,hollow_man,,The Holy Mountain,Hollow Man,Alejandro Jodorowsky,Paul Verhoeven,1973,1999 2000 2001
tt3093546,role_models,,Listen Up Philip,Role Models,Alex Ross Perry,David Wain,2014,2007 2008 2009
tt0045706,the_wicker_man_final_cut,,Dream Wife,The Wicker Man - Final Cut,Sidney Sheldon,Robin Hardy,1953,2012 2013 2014
tt0441773,never_back_down,,Kung Fu Panda,Never Back Down,"Mark Osborne,John Stevenson",Jeff Wadlow,2008,2007 2008 2009
tt3859304,1162668-promised_land,,The Bronze,Promised Land,Bryan Buckley,Amos Gitai,2015,2003 2004 2005
tt0074899,frankenweenie_2012,,Midway,Frankenweenie,Jack Smight,Tim Burton,1976,2011 2012 2013
tt0094947,1113658-joshua,,Dangerous Liaisons,Joshua,Stephen Frears,Jon Purdy,1988,2001 2002 2003
tt0043557,playing_for_keeps,,Fort Worth,Playing for Keeps,Edwin L. Marin,"Harvey Weinstein,Bob Weinstein",1951,1985 1986 1987
tt1763264,alley_cat_2003,,No One Lives,Alley Cat,Ryûhei Kitamura,"Victor M. Ordonez,Ed Palmos,Al Valletta",2012,2002 2003 2004
tt0935075,asterix_et_le_coup_du_menhir,,Rabbit Hole,Astérix et le coup du menhir (Asterix and the Big Fight),John Cameron Mitchell,Philippe Grimond,2010,1988 1989 1990
tt1869716,1110008-sidewalks_of_new_york,,The East,Sidewalks of New York,Zal Batmanglij,Edward Burns,2013,2000 2001 2002
tt0009150,1037177-deceived,,Hearts of the World,Deceived,D.W. Griffith,"Lee Friedlander,Damian Harris,Damien Harris",1918,1990 1991 1992
tt1334558,robinson_crusoe_on_mars,,Demon Legacy,Robinson Crusoe on Mars,Rand Vossler,Byron Haskin,2014,1963 1964 1965
tt3567200,horses_the_story_of_equus,,The Great Invisible,Horses: The Story of Equus,Margaret Brown,"Michael Caulfield,Michael Caulfied",2014,2000 2001 2002
tt0110623,the_ladies_man,,Naked in New York,The Ladies' Man,Daniel Algrant,Jerry Lewis,1993,1960 1961 1962
tt0230838,men_in_black_ii,,Sweet November,Men in Black II,Pat O'Connor,Barry Sonnenfeld,2001,2001 2002 2003
tt0027652,fargo,,Fury,Fargo,Fritz Lang,"Ethan Coen,Joel Coen",1936,1995 1996 1997
tt0099816,brubaker,,Shipwrecked,Brubaker,Nils Gaup,Stuart Rosenberg,1990,1979 1980 1981
tt2263648,300_rise_of_an_empire,,What About Love,300: Rise of an Empire,Klaus Menzel,Noam Murro,2016,2013 2014 2015
tt0120903,1007617-fog,,X-Men,The Fog,Bryan Singer,John Carpenter,2000,1978 1979 1980
tt0308514,lilo_and_stitch,,Lost in La Mancha,Lilo & Stitch,"Keith Fulton,Louis Pepe","Christopher Sanders,Dean DeBlois,Chris Sanders (III)",2002,2001 2002 2003
tt0056825,bananas,,America America,Bananas,Elia Kazan,Woody Allen,1963,1970 1971 1972
tt1559547,deep_rising,,Beautiful Creatures,Deep Rising,Richard LaGravenese,Stephen Sommers,2013,1997 1998 1999
tt0112573,1079516-peacemaker,,Braveheart,The Peacemaker,Mel Gibson,Mimi Leder,1995,1996 1997 1998
tt2626350,1013259-mannequin,,Step Up All In,Mannequin,Trish Sie,Michael Gottlieb,2014,1986 1987 1988
tt1533053,house_of_dark_shadows,,Is It Just Me?,House of Dark Shadows,J.C. Calciano,Dan Curtis,2010,1969 1970 1971
tt1757800,1015000-night_and_day,,Mitt,Night and Day,Greg Whiteley,Michael Curtiz,2014,1945 1946 1947
tt0043456,gator,,The Day the Earth Stood Still,Gator,Robert Wise,Burt Reynolds,1951,1975 1976 1977
tt0884328,1059629-quick_and_the_dead,,The Mist,The Quick and the Dead,Frank Darabont,Sam Raimi,2007,1994 1995 1996
tt0040498,el-cid-la-leyenda-el-cid-the-legend,,Julia Misbehaves,El Cid: La Leyenda (El Cid: The Legend),Jack Conway,Jose Pozo,1948,2002 2003 2004
tt0466342,1053672-payback,,Date Movie,Payback,"Aaron Seltzer,Jason Friedberg","Anthony Hickox,Richard Kletter",2006,1994 1995 1996
tt2543336,1002343-big_red,,The Harvest,Big Red,John McNaughton,Norman Tokar,2013,1961 1962 1963
tt0305206,fat_sick_and_nearly_dead_2,,American Splendor,"Fat, Sick & Nearly Dead 2","Shari Springer Berman,Robert Pulcini","Joe Cross,Kurt Engfehr",2003,2013 2014 2015
tt0253556,d3_the_mighty_ducks,,Reign of Fire,D3: The Mighty Ducks,Rob Bowman,"Robert Lieberman,Robert H. Lieberman",2002,1995 1996 1997
tt0068509,spanglish,,"Drive, He Said",Spanglish,Jack Nicholson,James L. Brooks,1971,2003 2004 2005
tt2401878,fight_club,,Anomalisa,Fight Club,"Duke Johnson,Charlie Kaufman",David Fincher,2015,1998 1999 2000
tt0022158,the_santa_clause_2,,Monkey Business,The Santa Clause 2,Norman Z. McLeod,Michael Lembeck,1931,2001 2002 2003
tt2398249,analyze_that,,They Came Together,Analyze That,David Wain,Harold Ramis,2014,2001 2002 2003
tt0388789,malabimba_the_malicious_whore,,Born Into Brothels: Calcutta's Red Light Kids,"Malabimba, (Possession of a Teenager), (The Malicious Whore)","Zana Briski,Ross Kauffman",Andrea Bianchi,2004,1978 1979 1980
tt1822381,1008407-gloria,,Évocateur: The Morton Downey Jr. Movie,Gloria,"Seth Kramer,Daniel A. Miller",John Cassavetes,2012,1979 1980 1981
tt0165994,the_reflektor_tapes,,Treehouse Hostage,The Reflektor Tapes,Sean McNamara,Kahlil Joseph,1999,2014 2015 2016
tt2102496,showgirls,,Cabin Fever: Patient Zero,Showgirls,Kaare Andrews,Paul Verhoeven,2014,1994 1995 1996
tt1608182,orange_county,,My Trip to Al-Qaeda,Orange County,Alex Gibney,Jake Kasdan,2010,2001 2002 2003
tt0095389,the-perfect-murder,,Jack's Back,The Perfect Murder,Rowdy Herrington,Zafar Hai,1988,1989 1990 1991
tt0105812,masterminds_2016,,White Men Can't Jump,Masterminds,Ron Shelton,Jared Hess,1992,2015 2016 2017
tt0046004,white_zombie,,Little Fugitive,White Zombie,"Ray Ashley,Morris Engel",Victor Halperin,1953,1931 1932 1933
tt3835080,free_willy,,31,Free Willy,Rob Zombie,Simon Wincer,2016,1992 1993 1994
tt0024685,clambake,,Torch Singer,Clambake,"Alexander Hall,George Somnes","Arthur Nadel,Arthur H. Nadel",1933,1966 1967 1968
tt3622592,core,,Paper Towns,The Core,Jake Schreier,Jon Amiel,2015,2002 2003 2004
tt0025330,no-1-of-the-secret-service-her-majestys-top-guntell-the-other-guy-to-move-over-im-number-one,,Jimmy the Gent,No. 1 of the Secret Service (Her Majesty's Top Gun)(Tell the Other Guy to Move Over! I'm Number One),Michael Curtiz,Lindsay Shonteff,1934,1976 1977 1978
tt0977855,1090438-rebecca,,Fair Game,Rebecca,Doug Liman,Jim O'Brien,2010,1996 1997 1998
tt3847070,after_earth,,Mr. What,After Earth,Shaun Maki,M. Night Shyamalan,2015,2012 2013 2014
tt0302531,million-dollar-babies,,Endangered Species,Million Dollar Babies,Kevin Tenney,Christian Duguay,2003,1993 1994 1995
tt0035417,the_master_2011,,The Talk of the Town,The Master,George Stevens,Paul Thomas Anderson,1942,2011 2012 2013
tt0062824,10009462-g_force,,Coogan's Bluff,G-Force,Don Siegel,"Hoyt Yeatman,Hoyt Yeatman IV",1968,2008 2009 2010
tt0120667,brewsters-millions-1921,,Fantastic Four,Brewster's Millions,Tim Story,"Joseph Henabery,Joseph Henaberry",2005,1920 1921 1922
tt2170439,body_snatcher,,Horrible Bosses 2,The Body Snatcher,Sean Anders,Robert Wise,2014,1944 1945 1946
tt0240772,shadows_of_a_hot_summer,,Ocean's Eleven,Stíny horkého léta (Shadows of a Hot Summer),Steven Soderbergh,Frantisek Vlácil,2001,1977 1978 1979
tt1621045,marlene-dietrich-her-own-song,,Think Like a Man,Marlene Dietrich: Her Own Song,Tim Story,"David Riva,J. David Riva",2012,2000 2001 2002
tt0088011,2012,,Romancing the Stone,2012,Robert Zemeckis,Roland Emmerich,1984,2008 2009 2010
tt0494238,the_quest_1986,,Inkheart,The Quest,Iain Softley,Brian Trenchard-Smith,2008,1985 1986 1987
tt0072431,10009300-happiness,,Young Frankenstein,Happiness,Mel Brooks,"Jin-ho Hur,Sophie Barthes",1974,2006 2007 2008
tt0433387,the-first-time1969,,Harsh Times,The First Time,David Ayer,James Neilson,2005,1968 1969 1970
tt0040367,step_up,,A Foreign Affair,Step Up,Billy Wilder,Anne Fletcher,1948,2005 2006 2007
tt2507128,resolution_819,,Birth of the Living Dead,Resolution 819,Rob Kuhns,Giacomo Battiato,2013,2007 2008 2009
tt0307479,sparks_2013,,Solaris,Sparks,Steven Soderbergh,"Todd Burrows,Christopher Folino",2002,2013 2014 2015
tt2885364,whiplash_2014,,Willow Creek,Whiplash,Bobcat Goldthwait,Damien Chazelle,2013,2013 2014 2015
tt0378947,10001205-climb,,Melinda and Melinda,The Climb,Woody Allen,John Schmidt,2004,2001 2002 2003
tt0032290,joe_the_king,,Buck Rogers,Joe the King,"Ford Beebe,Saul A. Goodkind",Frank Whaley,1939,1998 1999 2000
tt0074455,the_pirates_band_of_misfits,,Eaten Alive,The Pirates! Band of Misfits,Tobe Hooper,"Peter Lord,Jeff Newitt",1976,2011 2012 2013
tt0220099,1041055-ned_kelly,,The Tigger Movie,"Ned Kelly (Ned Kelly, Outlaw)",Jun Falkenstein,Tony Richardson,2000,1969 1970 1971
tt1869716,stars_and_bars,,The East,Stars and Bars,Zal Batmanglij,Pat O'Connor,2013,1987 1988 1989
tt3630104,1019441-sorcerer,,The Gable 5,Sorcerer,Kevin Tancharoen,William Friedkin,2014,1976 1977 1978
tt0070079,pan_2015,,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,Pan,Fielder Cook,Joe Wright,1973,2014 2015 2016
tt0074174,aloha_bobby_and_rose,,The Bad News Bears,"Aloha, Bobby and Rose",Michael Ritchie,Floyd Mutrux,1976,1974 1975 1976
tt0060424,skyline_2010,,The Fortune Cookie,Skyline,Billy Wilder,"Greg Strause,Colin Strause",1966,2009 2010 2011
tt0117165,final_conflict_omen_iii,,Never Ever,Omen III: The Final Conflict,Charles Finch,Graham Baker,1996,1980 1981 1982
tt0084675,apple_dumpling_gang,,Shoot the Moon,The Apple Dumpling Gang,Alan Parker,Norman Tokar,1982,1974 1975 1976
tt0133093,one_missed_call_2,,The Matrix,One Missed Call 2,"Andy Wachowski,Lana Wachowski",Renpei Tsukamoto,1999,2004 2005 2006
tt0280030,1170120-ill_be_home_for_christmas,,Return to Never Land,I'll Be Home for Christmas,"Robin Budd,Donovan Cook",Jerry London,2002,1996 1997 1998
tt0059418,the_bling_ring_2013,,Major Dundee,The Bling Ring,Sam Peckinpah,Sofia Coppola,1965,2012 2013 2014
tt0104131,1197016-mirrors,,Double Edge,Mirrors,Amos Kollek,Alexandre Aja,1992,2007 2008 2009
tt0090567,valentines_day_2010,,52 Pick-Up,Valentine's Day,John Frankenheimer,Garry Marshall,1986,2009 2010 2011
tt0230600,sleepwalk_with_me_2012,,The Others,Sleepwalk With Me,Alejandro Amenábar,"Mike Birbiglia,Seth Barrish",2001,2011 2012 2013
tt4009460,safe_house_2012,,Saving Christmas,Safe House,Darren Doane,Daniel Espinosa,2014,2011 2012 2013
tt0111653,god_bless_the_child,,Wagons East,God Bless the Child,Peter Markle,Larry Elikann,1994,1987 1988 1989
tt0071675,sleepwalking,,It's Alive,Sleepwalking,Larry Cohen,"Bill Maher,William Maher",1974,2007 2008 2009
tt1883367,fortune,,The Human Centipede III (Final Sequence),The Fortune,Tom Six,Mike Nichols,2015,1974 1975 1976
tt0244970,forgetting_sarah_marshall,,Someone Like You...,Forgetting Sarah Marshall,Tony Goldwyn,"Nicholas Stoller,Nick Stoller",2001,2007 2008 2009
tt1821658,dangerous_liaisons_1959,,The Nut Job,Dangerous Liaisons,Peter Lepeniotis,Roger Vadim,2014,1958 1959 1960
tt1092026,1199325-far_north,,Paul,Far North,Greg Mottola,Asif Kapadia,2011,2007 2008 2009
tt0058700,road_to_singapore_2001,,The Last Man on Earth,Road To Singapore,"Ubaldo Ragona,Sidney Salkow",Victor Schertzinger,1964,2000 2001 2002
tt0787474,phantom_of_the_paradise,,The Boxtrolls,Phantom of the Paradise,"Graham Annable,Anthony Stacchi",Brian DePalma,2014,1973 1974 1975
tt0047811,true-confessions-of-a-hollywood-starlet,,All That Heaven Allows,True Confessions of a Hollywood Starlet,Douglas Sirk,"Tim Matheson,Barbara Lieberman",1955,2007 2008 2009
tt0086361,miracle_woman,,Staying Alive,The Miracle Woman,Sylvester Stallone,Frank Capra,1983,1930 1931 1932
tt2023765,hallows_eve,,The Unspeakable Act,Hallows' Eve,Dan Sallitt,Sean McGarry,2012,2012 2013 2014
tt0061578,10009300-happiness,,The Dirty Dozen,Happiness,Robert Aldrich,"Jin-ho Hur,Sophie Barthes",1967,2006 2007 2008
tt1615918,sin_city,,Alvin and the Chipmunks: Chipwrecked,Sin City,Mike Mitchell,"Robert Rodriguez,Quentin Tarantino,Frank Miller (II),Frank Miller",2011,2004 2005 2006
tt0134067,stripes,,The Rugrats Movie,Stripes,"Igor Kovalyov,Norton Virgien",Ivan Reitman,1998,1980 1981 1982
tt0271211,diakritiki_goiteia_ton_arsenikon_,,Stoked: The Rise and Fall of Gator,"Diakritiki goiteia ton arsenikon, , (The Mating Game)",Helen Stickler,Olga Malea,2002,1998 1999 2000
tt0455944,george_of_the_jungle_2,,The Equalizer,George Of The Jungle 2,Antoine Fuqua,David Grossman,2014,2002 2003 2004
tt2358456,conviction_2010,,I Am Big Bird: The Caroll Spinney Story,Conviction,"Dave LaMattina,Chad N. Walker",Tony Goldwyn,2014,2009 2010 2011
tt0300051,santa_clause_3,,Jersey Girl,The Santa Clause 3: The Escape Clause,Kevin Smith,Michael Lembeck,2004,2005 2006 2007
tt0097165,thing_below,,Dead Poets Society,The Thing Below (Ghost Rig 2: The Legend of the Sea Ghost),Peter Weir,"Jay Andrews,Jim Wynorski",1989,2003 2004 2005
tt1155592,1052692-1052692-speed,,Man on Wire,Speed,James Marsh,Jan de Bont,2008,1993 1994 1995
