ID_A,ID_B,Flag,Name_A,Name_B,Director_A,Director_B,Year_A,Year_B
tt0083943,firefox,,Firefox,Firefox,Clint Eastwood,Clint Eastwood,1982,1981 1982 1983
tt0775552,aliens_in_the_attic,,Aliens in the Attic,Aliens in the Attic,John Schultz,John Schultz,2009,2008 2009 2010
tt0087951,protocol,,Protocol,Protocol,Herbert Ross,Herbert Ross,1984,1983 1984 1985
tt0119822,as_good_as_it_gets,,As Good as It Gets,As Good as It Gets,James L. Brooks,James L. Brooks,1997,1996 1997 1998
tt0041113,1000654-all_the_kings_men,,All the King's Men,All the King's Men,Robert Rossen,Robert Rossen,1949,1948 1949 1950
tt0057878,bedtime_story,,Bedtime Story,Bedtime Story,Ralph Levy,Ralph Levy,1964,1963 1964 1965
tt0319343,elf,,Elf,Elf,Jon Favreau,Jon Favreau,2003,2002 2003 2004
tt0108327,thing_called_love,,The Thing Called Love,The Thing Called Love,Peter Bogdanovich,Peter Bogdanovich,1993,1992 1993 1994
tt0114367,1069696-screamers,,Screamers,Screamers,Christian Duguay,Christian Duguay,1995,1995 1996 1997
tt0110305,1053155-lassie,,Lassie,Lassie,Daniel Petrie,Daniel Petrie,1994,1993 1994 1995
tt0274812,secretary,,Secretary,Secretary,Steven Shainberg,Steven Shainberg,2002,2001 2002 2003
tt0306047,scary_movie_3,,Scary Movie 3,Scary Movie 3,David Zucker,David Zucker,2003,2002 2003 2004
tt1872181,the_amazing_spider_man_2,,The Amazing Spider-Man 2,The Amazing Spider-Man 2,Marc Webb,Marc Webb,2014,2013 2014 2015
tt0082378,final_exam_1981,,Final Exam,Final Exam,Jimmy Huston,Jimmy Huston,1981,1980 1981 1982
tt0378947,melinda_and_melinda,,Melinda and Melinda,Melinda and Melinda,Woody Allen,Woody Allen,2004,2004 2005 2006
tt1964418,tomorrowland_2015,,Tomorrowland,Tomorrowland,Brad Bird,Brad Bird,2015,2014 2015 2016
tt3021360,faults,,Faults,Faults,Riley Stearns,Riley Stearns,2014,2014 2015 2016
tt0381061,casino_royale,,Casino Royale,Casino Royale,Martin Campbell,Martin Campbell,2006,2005 2006 2007
tt1945044,exeter,,Exeter,Exeter,Marcus Nispel,Marcus Nispel,2015,2014 2015 2016
tt0029695,true-confession,,True Confession,True Confession,Wesley Ruggles,Wesley Ruggles,1937,1936 1937 1938
tt2049636,unity,,Unity,Unity,Shaun Monson,Shaun Monson,2015,2014 2015 2016
tt0240772,oceans_eleven,,Ocean's Eleven,Ocean's Eleven,Steven Soderbergh,Steven Soderbergh,2001,2000 2001 2002
tt1781922,no_escape_2015,,No Escape,No Escape,John Erick Dowdle,John Erick Dowdle,2015,2014 2015 2016
tt2309961,afflicted_2013,,Afflicted,Afflicted,"Derek Lee,Clif Prowse","Derek Lee,Clif Prowse",2013,2013 2014 2015
tt0057413,1016338-pink_panther,,The Pink Panther,The Pink Panther,Blake Edwards,Blake Edwards,1963,1962 1963 1964
tt0075860,close_encounters_of_the_third_kind,,Close Encounters of the Third Kind,Close Encounters of the Third Kind,Steven Spielberg,Steven Spielberg,1977,1976 1977 1978
tt2120120,pixels,,Pixels,Pixels,Chris Columbus,Chris Columbus,2015,2014 2015 2016
tt1385867,cop_out,,Cop Out,Cop Out,Kevin Smith,Kevin Smith,2010,2009 2010 2011
tt0110912,pulp_fiction,,Pulp Fiction,Pulp Fiction,Quentin Tarantino,Quentin Tarantino,1994,1993 1994 1995
tt0273923,orange_county,,Orange County,Orange County,Jake Kasdan,Jake Kasdan,2002,2001 2002 2003
tt1716777,people_like_us_2012,,People Like Us,People Like Us,Alex Kurtzman,Alex Kurtzman,2012,2011 2012 2013
tt3057836,documented,,Documented,Documented,"Jose Antonio Vargas,Ann Raffaela Lupo","Jose Antonio Vargas,Ann Raffaela Lupo",2013,2013 2014 2015
tt0101748,1036458-dogfight,,Dogfight,Dogfight,Nancy Savoca,Nancy Savoca,1991,1990 1991 1992
tt0032637,invisible_woman,,The Invisible Woman,The Invisible Woman,A. Edward Sutherland,A. Edward Sutherland,1940,1939 1940 1941
tt1216475,cars_2,,Cars 2,Cars 2,"John Lasseter,Brad Lewis","John Lasseter,Brad Lewis",2011,2010 2011 2012
tt0120373,1077494-trial_and_error,,Trial and Error,Trial and Error,Jonathan Lynn,Jonathan Lynn,1997,1996 1997 1998
tt0190138,whole_nine_yards,,The Whole Nine Yards,The Whole Nine Yards,Jonathan Lynn,Jonathan Lynn,2000,1999 2000 2001
tt0469494,there_will_be_blood,,There Will Be Blood,There Will Be Blood,Paul Thomas Anderson,Paul Thomas Anderson,2007,2006 2007 2008
tt1225822,1211183-extract,,Extract,Extract,Mike Judge,Mike Judge,2009,2008 2009 2010
tt1229822,jane_eyre_2011,,Jane Eyre,Jane Eyre,Cary Joji Fukunaga,Cary Joji Fukunaga,2011,2010 2011 2012
tt0081617,terror_train,,Terror Train,Terror Train,Roger Spottiswoode,Roger Spottiswoode,1980,1979 1980 1981
tt0058548,santa_claus_conquers_the_martians,,Santa Claus Conquers the Martians,Santa Claus Conquers the Martians,Nicholas Webster,Nicholas Webster,1964,1963 1964 1965
tt1568346,the_girl_with_the_dragon_tattoo,,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,David Fincher,David Fincher,2011,2010 2011 2012
tt0090859,1004407-cobra,,Cobra,Cobra,George P. Cosmatos,George P. Cosmatos,1986,1985 1986 1987
tt0118570,air_bud,,Air Bud,Air Bud,Charles Martin Smith,Charles Martin Smith,1997,1996 1997 1998
tt1735898,snow_white_and_the_huntsman,,Snow White and the Huntsman,Snow White and the Huntsman,Rupert Sanders,Rupert Sanders,2012,2011 2012 2013
tt1034303,10009458-defiance,,Defiance,Defiance,Edward Zwick,Edward Zwick,2008,2008 2009 2010
tt0498358,interstate_2007,,Interstate,Interstate,Marc-Andre Samson,Marc-Andre Samson,2007,2006 2007 2008
tt0337639,a_hole_in_one,,A Hole in One,A Hole in One,Richard Ledes,Richard Ledes,2004,2003 2004 2005
tt0302640,hot_chick,,The Hot Chick,The Hot Chick,Tom Brady,Tom Brady,2002,2001 2002 2003
tt0848537,epic_2013,,Epic,Epic,Chris Wedge,Chris Wedge,2013,2012 2013 2014
tt0037549,body_snatcher,,The Body Snatcher,The Body Snatcher,Robert Wise,Robert Wise,1945,1944 1945 1946
tt0042395,devils_doorway,,Devil's Doorway,Devil's Doorway,Anthony Mann,Anthony Mann,1950,2002 2003 2004
tt1564349,dolphin_tale,,Dolphin Tale,Dolphin Tale,Charles Martin Smith,Charles Martin Smith,2011,2010 2011 2012
tt0177789,galaxy_quest,,Galaxy Quest,Galaxy Quest,Dean Parisot,Dean Parisot,1999,1998 1999 2000
tt0083907,the-evil-dead,,The Evil Dead,The Evil Dead,Sam Raimi,Sam Raimi,1981,1980 1981 1982
tt0038854,1016591-postman_always_rings_twice,,The Postman Always Rings Twice,The Postman Always Rings Twice,Tay Garnett,Tay Garnett,1946,1945 1946 1947
tt0111161,shawshank_redemption,,The Shawshank Redemption,The Shawshank Redemption,Frank Darabont,Frank Darabont,1994,1993 1994 1995
tt0186151,frequency,,Frequency,Frequency,Gregory Hoblit,Gregory Hoblit,2000,1999 2000 2001
tt3395792,evaporating_borders,,Evaporating Borders,Evaporating Borders,Iva Radivojevic,Iva Radivojevic,2014,2014 2015 2016
tt3153582,listening_2014,,Listening,Listening,Khalil Sullins,Khalil Sullins,2014,2014 2015 2016
tt0120004,relic,,The Relic,The Relic,Peter Hyams,Peter Hyams,1997,1996 1997 1998
tt0077405,days_of_heaven,,Days of Heaven,Days of Heaven,Terrence Malick,Terrence Malick,1978,1977 1978 1979
tt1827578,the_end_of_love,,The End of Love,The End of Love,Mark Webber,Mark Webber,2012,2012 2013 2014
tt0103893,buffy_the_vampire_slayer,,Buffy the Vampire Slayer,Buffy the Vampire Slayer,Fran Rubel Kuzui,Fran Rubel Kuzui,1992,1991 1992 1993
tt1302067,yogi-bear,,Yogi Bear,Yogi Bear,Eric Brevig,Eric Brevig,2010,2009 2010 2011
tt1682940,playback_2011,,Playback,Playback,Michael A. Nickles,Michael A. Nickles,2012,2011 2012 2013
tt0044685,hans_christian_andersen,,Hans Christian Andersen,Hans Christian Andersen,Charles Vidor,Charles Vidor,1952,1951 1952 1953
tt1228705,iron_man_2,,Iron Man 2,Iron Man 2,Jon Favreau,Jon Favreau,2010,2009 2010 2011
tt0089835,pray_for_death,,Pray for Death,Pray for Death,Gordon Hessler,Gordon Hessler,1985,1984 1985 1986
tt1390411,in_the_heart_of_the_sea,,In the Heart of the Sea,In the Heart of the Sea,Ron Howard,Ron Howard,2015,2014 2015 2016
tt0405159,million_dollar_baby,,Million Dollar Baby,Million Dollar Baby,Clint Eastwood,Clint Eastwood,2004,2003 2004 2005
tt0090022,silverado,,Silverado,Silverado,Lawrence Kasdan,Lawrence Kasdan,1985,1984 1985 1986
tt0076776,1020389-stunts,,Stunts,Stunts,Mark L. Lester,Mark L. Lester,1977,1976 1977 1978
tt0242998,valentine,,Valentine,Valentine,Jamie Blanks,Jamie Blanks,2001,2000 2001 2002
tt1134854,survival_of_the_dead,,Survival of the Dead,Survival of the Dead,George A. Romero,George A. Romero,2009,2009 2010 2011
tt0104797,1042135-malcolm_x,,Malcolm X,Malcolm X,Spike Lee,Spike Lee,1992,1991 1992 1993
tt0237572,1104203-pledge,,The Pledge,The Pledge,Sean Penn,Sean Penn,2001,2000 2001 2002
tt3203616,the_cobbler_2015,,The Cobbler,The Cobbler,Tom McCarthy,Tom McCarthy,2014,2014 2015 2016
tt0045888,1010030-house_of_wax,,House of Wax,House of Wax,André De Toth,André De Toth,1953,1952 1953 1954
tt2310332,the_hobbit_the_battle_of_the_five_armies,,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies,Peter Jackson,Peter Jackson,2014,2013 2014 2015
tt0087363,gremlins,,Gremlins,Gremlins,Joe Dante,Joe Dante,1984,1983 1984 1985
tt1502404,drive-angry,,Drive Angry,Drive Angry,Patrick Lussier,Patrick Lussier,2011,2010 2011 2012
tt0031448,1010002-hound_of_the_baskervilles,,The Hound of the Baskervilles,The Hound of the Baskervilles,Sidney Lanfield,Sidney Lanfield,1939,1938 1939 1940
tt0139462,message_in_a_bottle,,Message in a Bottle,Message in a Bottle,Luis Mandoki,Luis Mandoki,1999,1998 1999 2000
tt0110593,munchie_strikes_back,,Munchie Strikes Back,Munchie Strikes Back,Jim Wynorski,Jim Wynorski,1994,1993 1994 1995
tt0098067,parenthood,,Parenthood,Parenthood,Ron Howard,Ron Howard,1989,1988 1989 1990
tt0800308,10008785-appaloosa,,Appaloosa,Appaloosa,Ed Harris,Ed Harris,2008,2007 2008 2009
tt0393735,shaggy_dog,,The Shaggy Dog,The Shaggy Dog,Brian Robbins,Brian Robbins,2006,2005 2006 2007
tt0467406,juno,,Juno,Juno,Jason Reitman,Jason Reitman,2007,2006 2007 2008
tt0029080,1039132-kid_galahad,,Kid Galahad,Kid Galahad,Michael Curtiz,Michael Curtiz,1937,1936 1937 1938
tt0112573,1065684-braveheart,,Braveheart,Braveheart,Mel Gibson,Mel Gibson,1995,1994 1995 1996
tt0219699,1103231-gift,,The Gift,The Gift,Sam Raimi,Sam Raimi,2000,1999 2000 2001
tt0082146,caveman,,Caveman,Caveman,Carl Gottlieb,Carl Gottlieb,1981,1980 1981 1982
tt0116827,1071413-last_dance,,Last Dance,Last Dance,Bruce Beresford,Bruce Beresford,1996,1995 1996 1997
tt0099088,back_to_the_future_3,,Back to the Future Part III,Back to the Future Part III,Robert Zemeckis,Robert Zemeckis,1990,1989 1990 1991
tt2243537,a_haunted_house,,A Haunted House,A Haunted House,Michael Tiddes,Michael Tiddes,2013,2012 2013 2014
tt2182972,song_one,,Song One,Song One,Kate Barker-Froyland,Kate Barker-Froyland,2014,2014 2015 2016
tt0119237,gummo,,Gummo,Gummo,Harmony Korine,Harmony Korine,1997,1996 1997 1998
tt1462411,big_sur_2013,,Big Sur,Big Sur,Michael Polish,Michael Polish,2013,2012 2013 2014
tt0144214,generals_daughter,,The General's Daughter,The General's Daughter,Simon West,Simon West,1999,1998 1999 2000
tt1823664,annie_2012,,Annie,Annie,Will Gluck,Will Gluck,2014,2013 2014 2015
tt2965466,last_shift,,Last Shift,Last Shift,Anthony DiBlasi,Anthony DiBlasi,2014,2014 2015 2016
tt0096324,two_moon_junction,,Two Moon Junction,Two Moon Junction,Zalman King,Zalman King,1988,1987 1988 1989
tt0046534,1023137-war_of_the_worlds,,The War of the Worlds,The War of the Worlds,Byron Haskin,Byron Haskin,1953,1952 1953 1954
tt0089822,police_academy_2_their_first_assignment,,Police Academy 2: Their First Assignment,Police Academy 2: Their First Assignment,Jerry Paris,Jerry Paris,1985,1984 1985 1986
tt2125666,the_queen_of_versailles,,The Queen of Versailles,The Queen of Versailles,Lauren Greenfield,Lauren Greenfield,2012,2011 2012 2013
tt0118749,boogie_nights,,Boogie Nights,Boogie Nights,Paul Thomas Anderson,Paul Thomas Anderson,1997,1996 1997 1998
tt0403217,last_days,,Last Days,Last Days,Gus Van Sant,Gus Van Sant,2005,2004 2005 2006
tt0489018,10008607-day_of_the_dead,,Day of the Dead,Day of the Dead,Steve Miner,Steve Miner,2008,2007 2008 2009
tt1361318,good_people_2014,,Good People,Good People,Henrik Ruben Genz,Henrik Ruben Genz,2014,2013 2014 2015
tt0294357,beyond_borders,,Beyond Borders,Beyond Borders,Martin Campbell,Martin Campbell,2003,2002 2003 2004
tt0106918,1044522-firm,,The Firm,The Firm,Sydney Pollack,Sydney Pollack,1993,1992 1993 1994
tt2479800,palo_alto,,Palo Alto,Palo Alto,Gia Coppola,Gia Coppola,2013,2013 2014 2015
tt0125022,1105990-heartbreakers,,Heartbreakers,Heartbreakers,David Mirkin,David Mirkin,2001,2000 2001 2002
tt1757746,extracted,,Extracted,Extracted,Nir Paniry,Nir Paniry,2012,2012 2013 2014
tt0119558,1084881-lolita,,Lolita,Lolita,Adrian Lyne,Adrian Lyne,1997,1996 1997 1998
tt0070735,1020130-sting,,The Sting,The Sting,George Roy Hill,George Roy Hill,1973,1972 1973 1974
tt2058673,point_break_2013,,Point Break,Point Break,Ericson Core,Ericson Core,2015,2014 2015 2016
tt0289765,red_dragon,,Red Dragon,Red Dragon,Brett Ratner,Brett Ratner,2002,2001 2002 2003
tt3018070,stonewall_2015,,Stonewall,Stonewall,Roland Emmerich,Roland Emmerich,2015,2014 2015 2016
tt2389182,cheap_thrills_2013,,Cheap Thrills,Cheap Thrills,E.L. Katz,E.L. Katz,2013,2013 2014 2015
tt0090305,1023316-weird_science,,Weird Science,Weird Science,John Hughes,John Hughes,1985,1984 1985 1986
tt0437325,the-mars-underground,,The Mars Underground,The Mars Underground,Scott J. Gill,Scott J. Gill,2007,2006 2007 2008
tt2597760,the_outskirts_2015,,The Outskirts,The Outskirts,Peter Hutchings,Peter Hutchings,2015,2014 2015 2016
tt0119196,gingerbread_man,,The Gingerbread Man,The Gingerbread Man,Robert Altman,Robert Altman,1998,1996 1997 1998
tt0087258,final_justice_1985,,Final Justice,Final Justice,Greydon Clark,Greydon Clark,1985,1984 1985 1986
tt0123209,other_sister,,The Other Sister,The Other Sister,Garry Marshall,Garry Marshall,1999,1998 1999 2000
tt0024069,gold_diggers_of_1933,,Gold Diggers of 1933,Gold Diggers of 1933,Mervyn LeRoy,Mervyn LeRoy,1933,1932 1933 1934
tt1596343,fast_five,,Fast Five,Fast Five,Justin Lin,Justin Lin,2011,2010 2011 2012
tt0020640,animal_crackers,,Animal Crackers,Animal Crackers,Victor Heerman,Victor Heerman,1930,1929 1930 1931
tt2578608,krampus_the_christmas_devil,,Krampus: The Christmas Devil,Krampus: The Christmas Devil,Jason Hull,Jason Hull,2013,2012 2013 2014
tt1186367,1198524-ninja_assassin,,Ninja Assassin,Ninja Assassin,James McTeigue,James McTeigue,2009,2008 2009 2010
tt0110632,natural_born_killers,,Natural Born Killers,Natural Born Killers,Oliver Stone,Oliver Stone,1994,1993 1994 1995
tt0365929,10008655-whiteout,,Whiteout,Whiteout,Dominic Sena,Dominic Sena,2009,2008 2009 2010
tt1568338,man_on_a_ledge,,Man on a Ledge,Man on a Ledge,Asger Leth,Asger Leth,2012,2011 2012 2013
tt0116922,lost_highway,,Lost Highway,Lost Highway,David Lynch,David Lynch,1997,1996 1997 1998
tt0088172,starman,,Starman,Starman,John Carpenter,John Carpenter,1984,1983 1984 1985
tt0191397,replacements,,The Replacements,The Replacements,Howard Deutch,Howard Deutch,2000,1999 2000 2001
tt0086960,beverly_hills_cop,,Beverly Hills Cop,Beverly Hills Cop,Martin Brest,Martin Brest,1984,1983 1984 1985
tt0065537,change_of_habit,,Change of Habit,Change of Habit,William A. Graham,William A. Graham,1969,1968 1969 1970
tt0319524,how_to_deal,,How to Deal,How to Deal,Clare Kilner,Clare Kilner,2003,2002 2003 2004
tt0077742,interiors,,Interiors,Interiors,Woody Allen,Woody Allen,1978,1977 1978 1979
tt2974918,alvin_and_the_chipmunks_the_road_chip,,Alvin and the Chipmunks: The Road Chip,Alvin and the Chipmunks: The Road Chip,Walt Becker,Walt Becker,2015,2014 2015 2016
tt1980209,pain_and_gain,,Pain & Gain,Pain & Gain,Michael Bay,Michael Bay,2013,2012 2013 2014
tt0102138,1037756-jfk,,JFK,JFK,Oliver Stone,Oliver Stone,1991,1990 1991 1992
tt0091920,seize_the_day,,Seize the Day,Seize the Day,Fielder Cook,Fielder Cook,1986,1985 1986 1987
tt0266915,rush_hour_2,,Rush Hour 2,Rush Hour 2,Brett Ratner,Brett Ratner,2001,2000 2001 2002
tt0099816,shipwrecked,,Shipwrecked,Shipwrecked,Nils Gaup,Nils Gaup,1990,1989 1990 1991
tt0106226,age_of_innocence,,The Age of Innocence,The Age of Innocence,Martin Scorsese,Martin Scorsese,1993,1992 1993 1994
tt0436971,1155622-why_we_fight,,Why We Fight,Why We Fight,Eugene Jarecki,Eugene Jarecki,2005,2005 2006 2007
tt0032881,1015737-our_town,,Our Town,Our Town,Sam Wood,Sam Wood,1940,1939 1940 1941
tt0030265,if_i_were_king,,If I Were King,If I Were King,Frank Lloyd,Frank Lloyd,1938,1937 1938 1939
tt2272350,the_battery,,The Battery,The Battery,Jeremy Gardner,Jeremy Gardner,2012,2013 2014 2015
tt0080569,cruising,,Cruising,Cruising,William Friedkin,William Friedkin,1980,1979 1980 1981
tt0034583,1003707-casablanca,,Casablanca,Casablanca,Michael Curtiz,Michael Curtiz,1942,1941 1942 1943
tt0317740,italian_job,,The Italian Job,The Italian Job,F. Gary Gray,F. Gary Gray,2003,2002 2003 2004
tt0085470,1006425-easy_money,,Easy Money,Easy Money,James Signorelli,James Signorelli,1983,1982 1983 1984
tt0095776,oliver_and_company,,Oliver & Company,Oliver & Company,George Scribner,George Scribner,1988,1987 1988 1989
tt0264395,basic,,Basic,Basic,John McTiernan,John McTiernan,2003,2002 2003 2004
tt0376994,x_men_3_the_last_stand,,X-Men: The Last Stand,X-Men: The Last Stand,Brett Ratner,Brett Ratner,2006,2005 2006 2007
