ID,Name,Director,Creator,Duration,Rating,Year,Release_Date,Genre
tt0094321,Who's That Girl,James Foley,"Andrew Smith,Andrew Smith",92 min,4.6,1987,7 August 1987 (USA),"Comedy,Music,Romance"
tt0089017,Desperately Seeking Susan,Susan Seidelman,Leora Barish,104 min,5.8,1985,12 April 1985 (USA),"Comedy,Drama"
tt1522198,Hollywood Mouth,Jordan Mohr,Jordan Mohr,75 min,6.6,2008,,Drama
tt0052218,Some Came Running,Vincente Minnelli,"James Jones,John Patrick",137 min,7.5,1958,18 December 1958 (USA),"Drama,Romance"
tt1032755,RocknRolla,Guy Ritchie,Guy Ritchie,114 min,7.3,2008,31 October 2008 (USA),"Action,Crime,Thriller"
tt0120467,Vulgar,Bryan Johnson,Bryan Johnson,87 min,5.3,2000,26 April 2002 (USA),"Crime,Drama,Thriller"
tt2783020,Jay and Silent Bob's Super Groovy Cartoon Movie,Steve Stark,Kevin Smith,64 min,5.1,2013,20 April 2013 (USA),"Animation,Comedy"
tt0261392,Jay and Silent Bob Strike Back,Kevin Smith,"Kevin Smith,Kevin Smith",104 min,6.9,2001,24 August 2001 (USA),Comedy
tt0300051,Jersey Girl,Kevin Smith,Kevin Smith,102 min,6.2,2004,26 March 2004 (USA),"Comedy,Drama,Romance"
tt1385867,Cop Out,Kevin Smith,"Robb Cullen,Mark Cullen",107 min,5.7,2010,26 February 2010 (USA),"Action,Comedy,Crime"
tt1144555,Vegasland,"Kenneth Kit Lamug,Thomas J. Vosicky","Kenneth Kit Lamug,Thomas J. Vosicky",90 min,7.6,2008,2008 (USA),"Comedy,Crime,Drama"
tt3282858,Naomi and Ely's No Kiss List,Kristin Hanggi,"Amy Andelson,Amy Andelson",89 min,5.9,2015,18 September 2015 (USA),"Comedy,Drama,Romance"
tt0080436,Battle Creek Brawl,Robert Clouse,"Robert Clouse,Robert Clouse",95 min,5.8,1980,18 August 1980 (Australia),"Action,Comedy,Crime"
tt0085210,Bad Boys,Rick Rosenthal,Richard Di Lello,104 min,7.2,1983,25 March 1983 (USA),"Crime,Drama,Thriller"
tt0085154,All the Right Moves,Michael Chapman,"Pat Jordan,Michael Kane",91 min,5.9,1983,21 October 1983 (USA),"Drama,Romance,Sport"
tt0104231,Far and Away,Ron Howard,"Bob Dolman,Ron Howard",140 min,6.5,1992,22 May 1992 (USA),"Adventure,Drama,Romance"
tt0093437,The Lost Boys,Joel Schumacher,"Jan Fischer,James Jeremias",97 min,7.2,1987,31 July 1987 (USA),"Comedy,Horror"
tt0102945,Sleeping with the Enemy,Joseph Ruben,"Nancy Price,Ronald Bass",99 min,6.1,1991,8 February 1991 (USA),"Crime,Drama,Thriller"
tt0879870,Eat Pray Love,Ryan Murphy,"Ryan Murphy,Jennifer Salt",133 min,5.6,2010,13 August 2010 (USA),"Drama,Romance"
tt1583420,Larry Crowne,Tom Hanks,"Tom Hanks,Nia Vardalos",98 min,6.0,2011,1 July 2011 (USA),"Comedy,Drama,Romance"
tt1135487,Duplicity,Tony Gilroy,Tony Gilroy,125 min,6.2,2009,20 March 2009 (USA),"Crime,Romance,Thriller"
tt0963178,The International,Tom Tykwer,Eric Warren Singer,118 min,6.5,2009,13 February 2009 (USA),"Action,Crime,Drama"
tt0454848,Inside Man,Spike Lee,Russell Gewirtz,129 min,7.6,2006,24 March 2006 (USA),"Crime,Drama,Mystery"
tt0071960,The Outfit,John Flynn,"Donald E. Westlake,John Flynn",103 min,7.0,1973,October 1973 (USA),"Crime,Thriller,Drama"
tt0069865,Charley Varrick,Don Siegel,"John Reese,Howard Rodman",111 min,7.5,1973,1973 (UK),"Action,Crime,Drama"
tt0080889,Hopscotch,Ronald Neame,"Brian Garfield,Brian Garfield",106 min,7.2,1980,10 October 1980 (Finland),"Adventure,Comedy"
tt0328107,Man on Fire,Tony Scott,"A.J. Quinnell,Brian Helgeland",146 min,7.7,2004,23 April 2004 (USA),"Action,Crime,Drama"
tt0068168,Across 110th Street,Barry Shear,"Luther Davis,Wally Ferris",102 min,7.0,1972,23 March 1973 (Finland),"Action,Crime,Drama"
tt0477080,Unstoppable,Tony Scott,Mark Bomback,98 min,6.8,2010,12 November 2010 (USA),"Action,Thriller"
tt1392214,Prisoners,Denis Villeneuve,Aaron Guzikowski,153 min,8.1,2013,20 September 2013 (USA),"Crime,Drama,Mystery"
tt0138704,Pi,Darren Aronofsky,"Darren Aronofsky,Darren Aronofsky",84 min,7.5,1998,10 July 1998 (USA),"Drama,Thriller"
tt3152624,Trainwreck,Judd Apatow,Amy Schumer,125 min,6.6,2015,17 July 2015 (USA),"Comedy,Romance"
tt0066093,Monte Walsh,William A. Fraker,"Lukas Heller,David Zelag Goodman",106 min,7.1,1970,7 October 1970 (USA),Western
tt0071249,Bring Me the Head of Alfredo Garcia,Sam Peckinpah,"Frank Kowalski,Sam Peckinpah",112 min,7.6,1974,13 March 1975 (Mexico),"Action,Crime,Drama"
tt0071338,Cockfighter,Monte Hellman,"Charles Willeford,Charles Willeford",83 min,7.3,1974,August 1974 (USA),Drama
tt0054930,Girl on the Run,"Arthur J. Beckhard,Joseph Lee","Arthur J. Beckhard,Cedric Worth",64 min,5.2,1953,15 December 1953 (USA),"Crime,Mystery"
tt0057517,Soldier in the Rain,Ralph Nelson,"Maurice Richlin,Blake Edwards",88 min,6.9,1963,27 November 1963 (USA),"Comedy,Drama"
tt0059037,The Cincinnati Kid,Norman Jewison,"Richard Jessup,Ring Lardner Jr.",102 min,7.3,1965,15 October 1965 (USA),Drama
tt0067334,Le Mans,Lee H. Katzin,Harry Kleiner,106 min,6.7,1971,23 June 1971 (USA),"Action,Adventure,Drama"
tt0060472,Grand Prix,John Frankenheimer,"Robert Alan Aurthur,Robert Alan Aurthur",176 min,7.2,1966,21 December 1966 (USA),"Drama,Sport"
tt0059825,The Train,"John Frankenheimer,Arthur Penn","Franklin Coen,Frank Davis",133 min,7.9,1964,7 March 1965 (USA),"Thriller,War,Action"
tt0055633,The Young Savages,John Frankenheimer,"Edward Anhalt,J.P. Miller",103 min,7.0,1961,24 May 1961 (USA),"Action,Crime,Drama"
tt0063557,The Scalphunters,Sydney Pollack,William W. Norton,102 min,6.9,1968,2 April 1968 (USA),"Comedy,Western"
tt0069436,Ulzana's Raid,Robert Aldrich,Alan Sharp,103 min,7.1,1972,18 October 1972 (USA),"Adventure,Western"
tt0044683,Hangman's Knot,Roy Huggins,Roy Huggins,81 min,6.8,1952,15 November 1952 (USA),Western
tt0046426,Thunder Over the Plains,André De Toth,Russell S. Hughes,82 min,6.4,1953,27 October 1953 (USA),"Romance,War,Western"
tt0038213,The Valley of Decision,Tay Garnett,"John Meehan,Sonya Levien",119 min,7.4,1945,June 1945 (USA),Drama
tt0082766,Mommie Dearest,Frank Perry,"Christina Crawford,Frank Yablans",129 min,6.6,1981,18 September 1981 (USA),"Biography,Drama"
tt0058620,Strait-Jacket,William Castle,Robert Bloch,93 min,6.8,1964,19 January 1964 (USA),"Drama,Horror,Thriller"
tt0019290,The Power of the Press,Frank Capra,"Sonya Levien,Fred Thompson",62 min,6.6,1928,31 October 1928 (USA),Drama
tt0019152,The Mating Call,James Cruze,"Rex Beach,Walter Woods",72 min,7.0,1928,21 July 1928 (USA),Drama
tt1969062,Infinitely Polar Bear,Maya Forbes,Maya Forbes,90 min,7.1,2014,19 June 2015 (USA),"Comedy,Drama"
tt1502712,Fantastic Four,Josh Trank,"Jeremy Slater,Simon Kinberg",100 min,4.1,2015,7 August 2015 (USA),"Action,Adventure,Sci-Fi"
tt0238321,Ivansxtc,Bernard Rose,"Leo Tolstoy,Bernard Rose",93 min,6.7,2000,19 July 2002 (UK),Drama
tt0111252,Spanking the Monkey,David O. Russell,David O. Russell,100 min,6.3,1994,15 July 1994 (USA),"Comedy,Drama"
tt0840361,The Town,Ben Affleck,"Peter Craig,Ben Affleck",125 min,7.6,2010,17 September 2010 (USA),"Crime,Drama,Thriller"
tt0408839,The Heartbreak Kid,"Bobby Farrelly,Peter Farrelly","Scot Armstrong,Leslie Dixon",116 min,5.8,2007,5 October 2007 (USA),"Comedy,Romance"
tt0765443,Eastern Promises,David Cronenberg,Steven Knight,100 min,7.7,2007,21 September 2007 (USA),"Crime,Thriller"
tt0286106,Signs,M. Night Shyamalan,M. Night Shyamalan,106 min,6.7,2002,2 August 2002 (USA),"Drama,Sci-Fi,Thriller"
tt0120780,Out of Sight,Steven Soderbergh,"Elmore Leonard,Scott Frank",123 min,7.1,1998,26 June 1998 (USA),"Comedy,Crime,Romance"
tt0110478,Maverick,Richard Donner,"Roy Huggins,William Goldman",127 min,7.0,1994,20 May 1994 (USA),"Action,Adventure,Comedy"
tt1542344,127 Hours,Danny Boyle,"Danny Boyle,Simon Beaufoy",94 min,7.6,2010,28 January 2011 (USA),"Adventure,Biography,Drama"
tt0080928,Inside Moves,Richard Donner,"Todd Walton,Valerie Curtin",113 min,7.5,1980,20 August 1981 (Argentina),Drama
tt0338466,Stuck on You,"Bobby Farrelly,Peter Farrelly","Charles B. Wessler,Bennett Yellin",118 min,5.8,2003,12 December 2003 (USA),Comedy
tt0134119,The Talented Mr. Ripley,Anthony Minghella,"Patricia Highsmith,Anthony Minghella",139 min,7.3,1999,25 December 1999 (USA),"Crime,Drama,Thriller"
tt0875034,Nine,Rob Marshall,"Michael Tolkin,Anthony Minghella",118 min,5.9,2009,25 December 2009 (USA),"Drama,Musical,Romance"
tt0062741,The Blood of Fu Manchu,Jesús Franco,"Jesús Franco,Sax Rohmer",92 min,4.5,1968,24 September 1969 (USA),"Adventure,Crime"
tt0032420,Drums of Fu Manchu,"John English,William Witney","Sax Rohmer,Franklin Adreon",269 min,7.3,1940,15 March 1940 (USA),"Action,Adventure"
tt0045064,Radar Men from the Moon,Fred C. Brannon,Ronald Davidson,167 min,4.5,1952,9 January 1952 (USA),"Action,Sci-Fi"
tt0053593,The Amazing Transparent Man,Edgar G. Ulmer,Jack Lewis,58 min,3.7,1960,July 1960 (USA),Sci-Fi
tt1211956,Escape Plan,Mikael Håfström,"Miles Chapman,Jason Keller",115 min,6.8,2013,18 October 2013 (USA),"Action,Mystery,Thriller"
tt0462499,Rambo,Sylvester Stallone,"Art Monterastelli,Sylvester Stallone",92 min,7.1,2008,25 January 2008 (USA),"Action,Thriller,War"
tt0083944,First Blood,Ted Kotcheff,"David Morrell,Michael Kozoll",93 min,7.7,1982,22 October 1982 (USA),"Action,Thriller"
tt0118887,Cop Land,James Mangold,James Mangold,104 min,6.9,1997,15 August 1997 (USA),"Crime,Drama,Thriller"
tt0110367,Little Women,Gillian Armstrong,"Louisa May Alcott,Robin Swicord",115 min,7.3,1994,25 December 1994 (USA),"Drama,Romance"
tt3722118,God the Father,Simon Fellows,"Moshe Diamant,Michael Franzese",101 min,5.7,2014,31 October 2014 (USA),Documentary
tt0096332,The Unbearable Lightness of Being,Philip Kaufman,"Milan Kundera,Jean-Claude Carrière",171 min,7.4,1988,5 February 1988 (USA),"Drama,Romance"
tt1790885,Zero Dark Thirty,Kathryn Bigelow,Mark Boal,157 min,7.4,2012,11 January 2013 (USA),"Drama,History,Thriller"
tt3224036,The Labyrinth,"John Berardo,Jessica Kaye","Kristen Davila,Rosanne Flynn",,,2015,2015 (USA),"Fantasy,Horror,Sci-Fi"
tt2735292,L.A. Slasher,Martin Owen,"Martin Owen,Abigail Wright",86 min,6.7,2015,26 June 2015 (USA),"Comedy,Crime,Fantasy"
tt0276198,Horse Crazy,Eric Hendershot,Eric Hendershot,84 min,6.0,2001,,Family
tt1707386,Les Misérables,Tom Hooper,"William Nicholson,Alain Boublil",158 min,7.6,2012,25 December 2012 (USA),"Drama,Musical,Romance"
tt1060277,Cloverfield,Matt Reeves,Drew Goddard,85 min,7.1,2008,18 January 2008 (USA),"Adventure,Horror,Sci-Fi"
tt0096166,Stars and Bars,Pat O'Connor,"William Boyd,William Boyd",94 min,4.7,1988,18 March 1988 (USA),Comedy
tt0011387,The Last of the Mohicans,"Clarence Brown,Maurice Tourneur","James Fenimore Cooper,Robert Dillon",73 min,6.9,1920,21 November 1920 (USA),"Adventure,Drama"
tt0022495,Trader Horn,W.S. Van Dyke,"Ethelreda Lewis,Dale Van Every",122 min,6.5,1931,23 May 1931 (USA),"Adventure,Romance"
tt0027869,The Last of the Mohicans,George B. Seitz,"James Fenimore Cooper,Philip Dunne",91 min,6.9,1936,4 September 1936 (USA),"Adventure,Drama,History"
tt3487994,Bloodsucking Bastards,Brian James O'Connell,"Dr. God,Ryan Mitts",86 min,5.7,2015,4 September 2015 (USA),"Comedy,Horror"
tt0032285,Brother Orchid,Lloyd Bacon,"Earl Baldwin,Richard Connell",88 min,7.1,1940,8 June 1940 (USA),"Comedy,Crime,Drama"
tt0015059,Leatherstocking,George B. Seitz,James Fenimore Cooper,,,1924,23 March 1924 (USA),
tt0039554,Last of the Redmen,George Sherman,"James Fenimore Cooper,Herbert Dalmas",79 min,5.3,1947,1 August 1947 (USA),"Action,Adventure,Romance"
tt2965466,Last Shift,Anthony DiBlasi,"Anthony DiBlasi,Anthony DiBlasi",90 min,5.5,2014,6 October 2015 (USA),"Horror,Thriller"
tt0414951,The Quiet,Jamie Babbit,"Abdi Nazemian,Micah Schraft",96 min,6.4,2005,25 August 2006 (USA),"Drama,Thriller"
tt0071115,Alice Doesn't Live Here Anymore,Martin Scorsese,Robert Getchell,112 min,7.4,1974,30 May 1975 (France),"Drama,Romance"
tt0119485,Kundun,Martin Scorsese,Melissa Mathison,134 min,7.0,1997,25 December 1997 (USA),"Biography,Drama,History"
tt0095497,The Last Temptation of Christ,Martin Scorsese,"Nikos Kazantzakis,Paul Schrader",164 min,7.6,1988,22 September 1988 (Netherlands),Drama
tt0163988,Bringing Out the Dead,Martin Scorsese,"Joe Connelly,Paul Schrader",121 min,6.8,1999,22 October 1999 (USA),"Drama,Thriller"
tt0085794,The King of Comedy,Martin Scorsese,Paul D. Zimmerman,109 min,7.8,1982,18 December 1982 (Iceland),"Comedy,Drama"
tt0076451,"New York, New York",Martin Scorsese,"Earl Mac Rauch,Mardik Martin",155 min,6.7,1977,21 June 1977 (USA),"Drama,Music,Musical"
tt0989000,In Search of a Midnight Kiss,Alex Holdridge,Alex Holdridge,90 min,7.3,2007,1 August 2008 (USA),"Comedy,Romance"
tt0094947,Dangerous Liaisons,Stephen Frears,"Christopher Hampton,Choderlos de Laclos",119 min,7.7,1988,24 February 1989 (USA),"Drama,Romance"
tt0088680,After Hours,Martin Scorsese,Joseph Minion,97 min,7.7,1985,11 October 1985 (USA),"Comedy,Crime,Drama"
tt0092005,Stand by Me,Rob Reiner,"Stephen King,Raynold Gideon",89 min,8.1,1986,22 August 1986 (USA),"Adventure,Drama"
tt0758774,Body of Lies,Ridley Scott,"William Monahan,David Ignatius",128 min,7.1,2008,10 October 2008 (USA),"Action,Drama,Thriller"
tt0493464,Wanted,Timur Bekmambetov,"Michael Brandt,Derek Haas",110 min,6.7,2008,27 June 2008 (USA),"Action,Crime,Fantasy"
tt0442933,Beowulf,Robert Zemeckis,"Neil Gaiman,Roger Avary",115 min,6.3,2007,16 November 2007 (USA),"Animation,Action,Adventure"
tt0120744,The Man in the Iron Mask,Randall Wallace,"Alexandre Dumas père,Randall Wallace",132 min,6.4,1998,13 March 1998 (USA),"Action,Adventure"
tt0473709,The TV Set,Jake Kasdan,Jake Kasdan,88 min,6.7,2006,28 April 2006 (USA),"Comedy,Drama"
tt1028528,Death Proof,Quentin Tarantino,Quentin Tarantino,113 min,7.1,2007,31 May 2007 (Hungary),Thriller
tt0401792,Sin City,"Frank Miller,Robert Rodriguez",Frank Miller,124 min,8.1,2005,1 April 2005 (USA),"Crime,Thriller"
tt0167404,The Sixth Sense,M. Night Shyamalan,M. Night Shyamalan,107 min,8.2,1999,6 August 1999 (USA),"Drama,Mystery,Thriller"
tt0102798,Robin Hood: Prince of Thieves,Kevin Reynolds,"Pen Densham,Pen Densham",143 min,6.9,1991,14 June 1991 (USA),"Action,Adventure,Drama"
tt0281358,A Walk to Remember,Adam Shankman,"Nicholas Sparks,Karen Janszen",101 min,7.4,2002,25 January 2002 (USA),"Drama,Romance"
tt1142988,The Ugly Truth,Robert Luketic,"Nicole Eastman,Karen McCullah",96 min,6.5,2009,24 July 2009 (USA),"Comedy,Romance"
tt0988595,27 Dresses,Anne Fletcher,Aline Brosh McKenna,111 min,6.1,2008,18 January 2008 (USA),"Comedy,Romance"
tt0815244,Sydney White,Joe Nussbaum,Chad Gomez Creasey,108 min,6.3,2007,21 September 2007 (USA),"Comedy,Romance"
tt0821640,Ghosts of Girlfriends Past,Mark Waters,"Jon Lucas,Scott Moore",100 min,5.7,2009,1 May 2009 (USA),"Comedy,Fantasy,Romance"
tt0817230,Valentine's Day,Garry Marshall,"Katherine Fugate,Katherine Fugate",125 min,5.8,2010,12 February 2010 (USA),"Comedy,Romance"
tt0832266,"Definitely, Maybe",Adam Brooks,Adam Brooks,112 min,7.2,2008,14 February 2008 (USA),"Comedy,Drama,Romance"
tt0053291,Some Like It Hot,Billy Wilder,"Billy Wilder,I.A.L. Diamond",120 min,8.3,1959,29 March 1959 (USA),Comedy
tt0045152,Singin' in the Rain,"Stanley Donen,Gene Kelly","Adolph Green,Betty Comden",103 min,8.4,1952,11 April 1952 (USA),"Comedy,Musical,Romance"
tt0112864,Die Hard: With a Vengeance,John McTiernan,"Jonathan Hensleigh,Roderick Thorp",131 min,7.6,1995,19 May 1995 (USA),"Action,Adventure,Thriller"
tt1606378,A Good Day to Die Hard,John Moore,"Skip Woods,Roderick Thorp",98 min,5.3,2013,14 February 2013 (USA),"Action,Crime,Thriller"
tt1046173,G.I. Joe: The Rise of Cobra,Stephen Sommers,"Stuart Beattie,David Elliot",118 min,5.8,2009,7 August 2009 (USA),"Action,Adventure,Sci-Fi"
tt0418279,Transformers,Michael Bay,"Roberto Orci,Alex Kurtzman",144 min,7.1,2007,3 July 2007 (USA),"Action,Adventure,Sci-Fi"
tt0371746,Iron Man,Jon Favreau,"Mark Fergus,Hawk Ostby",126 min,7.9,2008,2 May 2008 (USA),"Action,Adventure,Sci-Fi"
tt1843866,Captain America: The Winter Soldier,"Anthony Russo,Joe Russo","Christopher Markus,Stephen McFeely",136 min,7.8,2014,4 April 2014 (USA),"Action,Adventure,Sci-Fi"
tt1872181,The Amazing Spider-Man 2,Marc Webb,"Alex Kurtzman,Roberto Orci",142 min,6.8,2014,2 May 2014 (USA),"Action,Adventure,Fantasy"
tt1628841,Independence Day: Resurgence,Roland Emmerich,"Carter Blanchard,Dean Devlin",,,2016,24 June 2016 (USA),"Action,Adventure,Sci-Fi"
tt0174480,Autumn in New York,Joan Chen,Allison Burnett,103 min,5.5,2000,11 August 2000 (USA),Drama
tt3379814,June,L. Gustavo Cooper,"Sharon Y. Cobb,L. Gustavo Cooper",84 min,4.4,2015,6 October 2015 (USA),"Horror,Sci-Fi"
tt0358135,Shall We Dance,Peter Chelsom,"Masayuki Suo,Audrey Wells",106 min,6.1,2004,15 October 2004 (USA),"Comedy,Drama,Romance"
tt0124014,The Mutilator,"Buddy Cooper,John Douglass",Buddy Cooper,86 min,5.1,1984,4 January 1985 (USA),Horror
tt0082279,The Dorm That Dripped Blood,"Stephen Carpenter,Jeffrey Obrow","Stephen Carpenter,Jeffrey Obrow",84 min,4.8,1982,April 1982 (USA),Horror
tt0081617,Terror Train,Roger Spottiswoode,T.Y. Drake,97 min,5.9,1980,3 October 1980 (USA),"Horror,Thriller"
tt0088117,"Silent Night, Deadly Night",Charles E. Sellier Jr.,"Paul Caimi,Michael Hickey",79 min,5.9,1984,9 November 1984 (USA),"Horror,Thriller"
tt0082748,Pieces,Juan Piquer Simón,"Dick Randall,Joe D'Amato",89 min,6.1,1982,23 September 1983 (USA),"Horror,Mystery,Thriller"
tt0104265,Final Analysis,Phil Joanou,"Robert Berger,Wesley Strick",124 min,5.8,1992,7 February 1992 (USA),"Drama,Romance,Thriller"
tt0956038,Nights in Rodanthe,George C. Wolfe,"Ann Peacock,John Romano",97 min,6.0,2008,26 September 2008 (USA),"Drama,Romance"
tt0094142,Throw Momma from the Train,Danny DeVito,Stu Silver,88 min,6.2,1987,11 December 1987 (USA),"Comedy,Crime,Thriller"
tt0104070,Death Becomes Her,Robert Zemeckis,"Martin Donovan,David Koepp",104 min,6.4,1992,31 July 1992 (USA),"Comedy,Fantasy"
tt0118158,White Squall,Ridley Scott,"Charles Gieg Jr.,Felix Sutton",129 min,6.6,1996,2 February 1996 (USA),"Adventure,Drama"
tt0379357,Los Angeles Plays Itself,Thom Andersen,Thom Andersen,169 min,8.0,2003,January 2004 (USA),"Documentary,History"
tt0119173,G.I. Jane,Ridley Scott,"Danielle Alexandra,David Twohy",125 min,5.8,1997,22 August 1997 (USA),"Action,Drama"
tt0089469,Legend,Ridley Scott,William Hjortsberg,89 min,6.5,1985,18 April 1986 (USA),"Adventure,Fantasy,Romance"
tt0103074,Thelma & Louise,Ridley Scott,Callie Khouri,130 min,7.4,1991,24 May 1991 (USA),"Adventure,Crime,Drama"
tt0094008,Someone to Watch Over Me,Ridley Scott,Howard Franklin,106 min,6.1,1987,9 October 1987 (USA),"Crime,Drama,Romance"
tt0116731,The Juror,Brian Gibson,"George Dawes Green,Ted Tally",118 min,5.5,1996,2 February 1996 (USA),"Drama,Thriller"
tt0118055,Up Close & Personal,Jon Avnet,"Joan Didion,John Gregory Dunne",124 min,6.0,1996,1 March 1996 (USA),"Drama,Romance"
tt0443632,The Sentinel,Clark Johnson,"George Nolfi,Gerald Petievich",108 min,6.1,2006,21 April 2006 (USA),"Action,Crime,Thriller"
tt0203755,One Night at McCool's,Harald Zwart,Stan Seidel,93 min,6.1,2001,27 April 2001 (USA),"Comedy,Crime"
tt1124035,The Ides of March,George Clooney,"George Clooney,Grant Heslov",101 min,7.1,2011,7 October 2011 (USA),Drama
tt2017038,All Is Lost,J.C. Chandor,J.C. Chandor,106 min,6.9,2013,7 November 2013 (Greece),"Action,Adventure,Drama"
tt1016268,Enron: The Smartest Guys in the Room,Alex Gibney,"Alex Gibney,Bethany McLean",110 min,7.7,2005,20 May 2005 (USA),Documentary
tt0093220,House II: The Second Story,Ethan Wiley,"Fred Dekker,Ethan Wiley",88 min,5.3,1987,28 August 1987 (USA),"Comedy,Fantasy,Horror"
tt0119784,The Night Flier,Mark Pavia,"Stephen King,Mark Pavia",94 min,5.9,1997,6 February 1998 (USA),"Fantasy,Horror,Mystery"
tt0113762,The Mangler,Tobe Hooper,"Stephen King,Tobe Hooper",106 min,3.9,1995,3 March 1995 (USA),"Horror,Mystery"
tt0119675,Mimic,Guillermo del Toro,"Donald A. Wollheim,Matthew Robbins",105 min,5.9,1997,22 August 1997 (USA),"Horror,Sci-Fi"
tt0272152,K-PAX,Iain Softley,"Gene Brewer,Charles Leavitt",120 min,7.4,2001,26 October 2001 (USA),"Drama,Sci-Fi"
tt1645089,Inside Job,Charles Ferguson,"Charles Ferguson,Chad Beck",105 min,8.3,2010,12 November 2010 (USA),"Documentary,Crime"
tt2937898,A Most Violent Year,J.C. Chandor,J.C. Chandor,125 min,7.1,2014,30 January 2015 (USA),"Action,Crime,Drama"
tt1480295,Killing Season,Mark Steven Johnson,Evan Daugherty,91 min,5.4,2013,25 July 2013 (Israel),"Action,Drama,Thriller"
tt1817273,The Place Beyond the Pines,Derek Cianfrance,"Derek Cianfrance,Ben Coccio",140 min,7.3,2012,19 April 2013 (USA),"Crime,Drama,Thriller"
tt1212450,Lawless,John Hillcoat,"Nick Cave,Matt Bondurant",116 min,7.3,2012,29 August 2012 (USA),"Crime,Drama"
tt1205558,Hick,Derick Martini,"Andrea Portes,Andrea Portes",99 min,5.7,2011,11 May 2012 (USA),"Comedy,Drama"
tt0365737,Syriana,Stephen Gaghan,"Stephen Gaghan,Robert Baer",128 min,7.0,2005,9 December 2005 (USA),"Drama,Thriller"
tt1385826,The Adjustment Bureau,George Nolfi,"George Nolfi,Philip K. Dick",106 min,7.1,2011,4 March 2011 (USA),"Romance,Sci-Fi,Thriller"
tt1130080,The Informant!,Steven Soderbergh,"Scott Z. Burns,Kurt Eichenwald",108 min,6.5,2009,18 September 2009 (USA),"Comedy,Crime,Drama"
tt1598778,Contagion,Steven Soderbergh,Scott Z. Burns,106 min,6.7,2011,9 September 2011 (USA),"Drama,Sci-Fi,Thriller"
tt1212419,Hereafter,Clint Eastwood,Peter Morgan,129 min,6.5,2010,22 October 2010 (USA),"Drama,Fantasy"
tt1057500,Invictus,Clint Eastwood,"Anthony Peckham,John Carlin",134 min,7.4,2009,11 December 2009 (USA),"Biography,Drama,History"
