ID,title,authors,cover,pages,publisher,language,ISBN-10,ISBN13,price
B826,Beginner SQL Programming Using Microsoft SQL Server 2014,"Kalman Toth,",paperback,420," CreateSpace Independent Publishing Platform (May 8, 2014)", English,1499393083,9781499393088,
B827,Expert One-on-One J2EE Design and Development,,paperback,768," Wrox; New edition edition (October 23, 2002)", English,764543857,9780764543852,$28.63
B828,QlikView 11 for Developers,"Barry Harmsen,Miguel Garcia,",paperback,534," Packt Publishing (November 23, 2012)", English,1849686068,9781849686068,
B829,The Evolution of Conceptual Modeling: From a Historical Perspective towards the Future of Conceptual Modeling (Lecture Notes in Computer Science),,paperback,360," Springer; 2011 edition (March 21, 2011)", English, 364217504X,9783642175046,
B830,Data Munging with Perl,"David Cross,",paperback,300," Manning Publications (January 15, 2001)", English,1930110006,9781930110007,
B831,Business Data Networks and Security (10th Edition),,paperback,480," Prentice Hall; 10 edition (September 20, 2014)", English, 013354401X,9780133544015,$192.63
B832,Predictive Analytics and Data Mining: Concepts and Practice with RapidMiner,"Vijay Kotu,Bala Deshpande,",paperback,446," Morgan Kaufmann; 1 edition (December 17, 2014)", English,128014601,9780128014608,$49.71
B833,Microsoft Access for Business Students: An Active-learning Approach (Promoting Active Learning),,paperback,160, Letts Educational (July 1994), English,1858050960,9781858050966,
B834,Beginning PL/SQL: From Novice to Professional (Expert's Voice in Oracle),"Donald Bales,",paperback,476," Apress; 2007 edition (August 27, 2007)", English,1590598822,9781590598825,$28.74
B835,"Microsoft ®  Office 2007 Business Intelligence: Reporting, Analysis, and Measurement from the Desktop","Doug Harts,",paperback,444," McGraw-Hill Education; 1 edition (December 7, 2007)", English,71494243,9780071494243,$42.00
B836,Defense Industry Applications of Autonomous Agents and Multi-Agent Systems (Whitestein Series in Software Agent Technologies and Autonomic Computing),,paperback,166," Birkhäuser; 2008 edition (February 6, 2008)", English,3764385707,9783764385705,$69.99
B837,Access 2000 Guidebook,"Maggie Trigg,",paperback,600," Scott Jones; 3rd edition (January 1, 1999)", English, 157676043X,9781576760437,
B838,SQL Server 2000 Design & T-SQL Programming,"Michael Reilly,",paperback,612," Osborne/McGraw-Hill; 1st edition (December 29, 2000)", English,72123753,9780072123753,
B839,PostGIS Cookbook,"Paolo Corti,Thomas J. Kraft,Stephen Vincent Mather,",paperback,484," Packt Publishing (January 24, 2014)", English,1849518661,9781849518666,
B840,Practical Web Analytics for User Experience: How Analytics Can Help You Understand Your Users,"Michael Beasley,",paperback,256," Morgan Kaufmann; 1 edition (August 27, 2013)", English,124046193,9780124046191,$32.86
B841,Office 2000 Made Easy,,paperback,644," Mcgraw-Hill Osborne Media (May 20, 1999)", English,78825857,9780078825859,
B842,"Advances in Visual Information Systems: 9th International Conference, VISUAL 2007 Shanghai, China, June 28-29, 2007 Revised Selected Papers (Lecture Notes in Computer Science)",,paperback,586," Springer; 2007 edition (January 28, 2008)", English,3540764135,9783540764137,$139.00
B843,Access  /  problemas y soluciones: Como Conocer Y Controlar Las Bases De Datos / How to Fix the Most Annoying Things about Your Favorite Database ... / Problems and Solutions) (Spanish Edition),,paperback,463," Anaya Multimedia; Tra edition (June 30, 2006)", Spanish,8441520488,9788441520486,
B844,"Algorithm Theory - SWAT '92: Third Scandinavian Workshop on Algorithm Theory, Helsinki, Finland, July 8-10, 1992. Proceedings (Lecture Notes in Computer Science)",,paperback,436," Springer; 1992 edition (July 16, 1992)", English,3540557067,9783540557067,$119.00
B845,IBM DB2 9.7 Advanced Application Developer Cookbook,,paperback,442," Packt Publishing (March 14, 2012)", English,1849683964,9781849683968,
B846,Office XP For Dummies,"Wallace Wang,",paperback,408," For Dummies; 1 edition (May 29, 2001)", English, 076450830X,9780764508301,$21.99
B847,Oracle Database Ajax & PHP Web Application Development (Oracle Press),"Lee Barney,Michael McLaughlin,",paperback,458," McGraw-Hill Education; 1 edition (March 13, 2008)", English,71502777,9780071502771,$52.00
B848,Hadoop Application Architectures,"Mark Grover,Jonathan Seidman,",paperback,400," O'Reilly Media; 1 edition (July 20, 2015)", English,1491900083,9781491900086,$41.86
B849,Fundamentals of Discrete Math for Computer Science: A Problem-Solving Primer (Undergraduate Topics in Computer Science),,paperback,416," Springer; 2013 edition (September 13, 2012)", English,1447140680,9781447140689,
B850,Oracle Application Server Interview Questions: Unauthorized Oracle Fusion,,paperback,160," Equity Press (September 5, 2007)", English,1933804270,9781933804279,
B851,The SQL Guide to SQLite,,paperback,542," lulu.com (September 7, 2009)", English,557076765,9780557076765,
B852,"Graph Transformation: 7th International Conference, ICGT 2014, Held as Part of STAF 2014, York, UK, July 22-24, 2014, Proceedings (Lecture Notes in Computer Science)",,paperback,285," Springer; 2014 edition (June 24, 2014)", English,3319091077,9783319091075,
B853,SQL Server 6.5 Secrets (The Secrets Series),"David K. Rensin,Andrew M. Fedorchek,",paperback,850, John Wiley & Sons Inc (Computers) (September 1996), English,1568846983,9781568846989,
B854,Applied Numerical Analysis Using MATLAB (2nd Edition),,paperback,688," Pearson; 2nd edition (April 21, 2007)", English,132397285,9780132397285,$99.08
B855,JDBC Pocket Reference,"Donald Bales,",paperback,152," O'Reilly Media; 1 edition (January 1, 2003)", English,596004575,9780596004576,$9.55
B856,"The Guru's Guide to SQL Server Stored Procedures, XML, and HTML","Ken Henderson,",paperback,800," Addison-Wesley Professional (January 6, 2002)", English,201700468,9780201700466,$44.47
B857,The Art and Science of Analyzing Software Data,"Thomas Zimmermann,",paperback,672," Morgan Kaufmann; 1 edition (September 15, 2015)", English,124115195,9780124115194,$66.83
B858,Internet Server Construction Kit for WindowsÂ,"Greg Bean,",paperback,432," Wiley (October 4, 1995)", English,471126969,9780471126966,$11.49
B859,"New Perspectives on Microsoft Office Access 2003, Brief, CourseCard Edition (New Perspectives Series)",,paperback,216," Course Technology; 1 edition (March 29, 2005)", English,1418839078,9781418839079,$35.69
B860,Sams Teach Yourself SQL in 10 Minutes (3rd Edition),"Ben Forta,",paperback,256," Sams Publishing; 3 edition (April 10, 2004)", English,672325675,9780672325670,$11.74
B861,Microsoft Access 7 for Windows 95: Introductory,,paperback,304, Course Technology Ptr (Sd) (February 1996), English,760035423,9780760035429,
B862,"DB2 Certification Guide for Common Servers, with CD-ROM",,paperback,608, Prentice Hall; 2nd edition (January 1997), English,137274130,9780137274130,
B863,Zero Downtime Database Upgrade & Active Active Replication Using Oracle GoldenGate 11g Release 2,,paperback,268," CreateSpace Independent Publishing Platform (July 12, 2012)", English,1477666184,9781477666180,
B864,Database Design,,paperback,528," Sams Publishing; 1 edition (November 30, 2000)", English,672317583,9780672317583,$21.69
B865,UML for Database Design,"Eric J. Naiburg,",paperback,320," Addison-Wesley Professional; 1 edition (August 3, 2001)", English,201721635,9780201721638,$44.99
B866,Microsoft Access 2010 In Depth,"Roger Jennings,",paperback,1200," Que Publishing; 1 edition (January 7, 2011)", English,789743078,9780789743077,$27.08
B867,C# 2012 Joes 2 Pros: Common Object Oriented Programming Tutorial in .Net Using the C# Language,,paperback,382," Joes 2 Pros International LLC (May 1, 2013)", English,1939666198,9781939666192,
B868,INSIDE Pro/SURFACE: Moving from Solid Modeling to Surface Design,,paperback,400," OnWord Press; 1 edition (June 9, 1997)", English,1566901340,9781566901345,$242.95
B869,"Programming Languages and Systems: 15th European Symposium on Programming, ESOP 2006, Held as Part of the Joint European (Lecture Notes in Computer Science)","Peter Sestoft,",paperback,342," Springer; 2006 edition (April 28, 2006)", English, 354033095X,9783540330950,$109.00
B870,MapReduce Design Patterns,"Donald Miner,Adam Shook,",paperback,275," O'Reilly Media; 2 edition (March 25, 2016)", English,1491927925,9781491927922,$44.99
B871,Event-Driven Architecture: How SOA Enables the Real-Time Enterprise,"Hugh Taylor,Les Phillips,",paperback,272," Addison-Wesley Professional; 1 edition (February 27, 2009)", English,321322118,9780321322111,$33.50
B872,Dynamics of dBase III,"Aiala Reizer,",paperback,317, Dow Jones-Irwin (February 1987), English,870946544,9780870946547,
B873,Microsoft Access 2003: Specialist & Expert (Benchmark Series),"Nita Hewitt Rutkosky,",paperback,1, Emc Pub (December 2003), English,763820458,9780763820459,$0.88
B874,Sams Teach Yourself Data Structures and Algorithms in 24 Hours,,paperback,523, Sams; Pap/Cdr edition (May 1999), English,672316331,9780672316333,
B875,Microsoft SQL Server 2012 Analysis Services: The BISM Tabular Model (Developer Reference),"Alberto Ferrari,Marco Russo,Chris Webb,",paperback,656," Microsoft Press; 1 edition (July 25, 2012)", English,735658188,9780735658189,$41.54
B876,Up and Running With DB2 for Linux (Ibm Redbooks),,paperback,336, Ibm; 1 edition (March 2003), English,738427675,9780738427676,
B877,Improving Business Intelligence:  The Six Sigma Way,,paperback,380," Holt, Thompson & Associates (August 15, 2008)", English, 097941461X,9780979414619,
B878,"Algorithms and Computation: 21st International Symposium, ISAAC 2010, Jeju Island, Korea, December 15-17, 2010, Proceedings, Part I (Lecture Notes in ... Computer Science and General Issues)",,paperback,465," Springer; 2010 edition (January 19, 2011)", English,3642175163,9783642175169,$109.00
B879,"XSLT Cookbook: Solutions and Examples for XML and XSLT Developers, 2nd Edition","Sal Mangano,",paperback,778," O'Reilly Media; 2 edition (December 24, 2005)", English,596009747,9780596009748,
B880,The Art of XSD - SQL Server XML Schemas (Paperback) - Common,,paperback,464, Simple Talk Publishing (2009),,,,
B881,"SQL: The Complete Reference, 3rd Edition","Paul N. Weinberg,Andrew J. Oppel,",paperback,912," McGraw-Hill Education; 3 edition (September 2, 2009)", English,71592555,9780071592550,$39.34
B882,"Microsoft Office Access 2007, Exam 77-605, with Student Cd-Rom High School Edition (Microsoft Official Academic Course Series)",,paperback,411," Wiley; Pap/Cdr edition (November 17, 2008)", English,470470100,9780470470107,$57.49
B883,Einführung in SAP Business Information Warehouse (German Edition),"Peter Cissek,",paperback,274," Springer; 2006 edition (March 7, 2006)", German,3540311246,9783540311249,
B884,Beginning Access 2000 VBA,"Robert Smith,Dave Sussman,",paperback,896," Wrox (April 3, 2000)", English,764543830,9780764543838,$4.07
B885,Digital Signal Processing Using MATLAB Version 4: A Bookware Companions Problems Book (A volume in the PWS BookWare Companion Series),"Vinay K. Ingle,John G. Proakis,",paperback,420," CL Engineering; 1 edition (June 28, 1996)", English,534938051,9780534938055,$7.57
B886,Microsoft Access 97: Second Course,,paperback,192, Course Technology Ptr (Sd); 10 edition (July 1997), English,760051542,9780760051542,
B887,DB2 for Z/Os and Websphere Integration for Enterprise Java Applications,,paperback,638," Vervante (August 7, 2013)", English,738438391,9780738438399,
B888,"Algorithms in Bioinformatics: First International Workshop, WABI 2001, Aarhus, Denmark, August 28-31, 2001, Proceedings (Lecture Notes in Computer Science)",,paperback,314," Springer; 2001 edition (September 21, 2001)", English,3540425160,9783540425168,
B889,SQL Server 2012 Exam Prep and Reference for Exam 70-461,"Don Goodman,",paperback,286," Jakes Books (December 8, 2013)", English,991291107,9780991291106,
B890,Professional SQL Server 7.0 Programming,,paperback,1139, Wrox Press; 1st edition (June 1999), English,1861002319,9781861002310,
B891,Konzeption Eines Frameworks Zur Erstellung Von Grafischen Benutzerschnittstellen Mit Der Ide PowerBuilder (German Edition),"Ralph Sommermeier,",paperback,80," GRIN Verlag (October 14, 2013)", German,3640487710,9783640487714,
B892,Instant Weka How-to,,paperback,80," Packt Publishing (June 21, 2013)", English,1782163867,9781782163862,
B893,Data Architecture,"Thomas J. Kelly,",paperback,375, Intl Thomson Computer Press; Pap/Cdr edition (January 1996), English,1850328595,9781850328599,
B894,SQL Server 2014 Development Essentials,"Basit A. Masood-Al-Farooq,",paperback,150," Packt Publishing - ebooks Account (July 14, 2014)", English,1782172556,9781782172550,
B895,"Computational Forensics: Second International Workshop, IWCF 2008, Washington, DC, USA, August 7-8, 2008, Proceedings (Lecture Notes in Computer Science)",,paperback,229," Springer; 2008 edition (September 11, 2008)", English,3540853022,9783540853022,$89.99
B896,O'Leary Series: Microsoft Access 97,,paperback,216," Mcgraw-Hill College (August 1, 1997)", English,70125945,9780070125940,$3.99
B897,"The Compass: Essential Reading about XML, Dita, and Web 2.0 (Second Edition)",,paperback,220," Scriptorium Publishing Services, Inc.; 2 edition (April 20, 2010)", English,970473397,9780970473394,
B898,"Advanced Communication and Networking: International Conference, ACN 2011, Brno, Czech Republic, August 15-17, 2011, Proceedings (Communications in Computer and Information Science)",,paperback,468," Springer; 2011 edition (September 29, 2011)", English,3642233112,9783642233111,$129.00
B899,Exploring Microsoft Access 2.0 for Windows,,paperback,256," Prentice Hall College Div; 1 edition (August 17, 1994)", English,130794929,9780130794925,$6.29
B900,Oracle Warehouse Builder 11g R2: Getting Started 2011,,paperback,424," Packt Publishing (May 16, 2011)", English,1849683441,9781849683449,
B901,Building Microsoft® Access Applications (Business Skills),,paperback,720," Microsoft Press; PAP/CDR edition (February 24, 2005)", English,735620393,9780735620391,$22.30
B902,"Beginning PHP and PostgreSQL E-Commerce: From Novice to Professional (Beginning, from Novice to Professional)","Cristian Darie,",paperback,640," Apress; 1 edition (December 26, 2006)", English, 159059648X,9781590596487,
B903,Data Resource Quality: Turning Bad Habits into Good Practices,"Michael H. Brackett,",paperback,384," Addison-Wesley Professional; 1 edition (September 18, 2000)", English,201713063,9780201713060,
