ID_A,ID_B,Title_A,Title_B,Authors_A,Authors_B
1586,6275,Robust Scene Text Recognition With Automatic Rectification,Cascaded multi-scale and multi-dimension convolutional neural network for stereo matching,"Shi, Baoguang and Wang, Xinggang and Lyu, Pengyuan and Yao, Cong and Bai, Xiang","Haihua Lu, Hai Xu, Li Zhang, Yong Zhao"
553,6165,Efficient Sparse-to-Dense Optical Flow Estimation Using a Learned Basis and Layers,Two can play this Game: Visual Dialog with Discriminative Question Generation and Answering,"Wulff, Jonas and Black, Michael J.","Unnat Jain, Svetlana Lazebnik, Alexander Schwing"
820,779,Improving Object Proposals With Multi-Thresholding Straddling Expansion,"Deformable ConvNets v2: More Deformable, Better Results","Chen, Xiaozhi and Ma, Huimin and Wang, Xiang and Zhao, Zhichen","Xizhou Zhu, Han Hu, Stephen Lin, Jifeng Dai"
2484,3162,DSAC - Differentiable RANSAC for Camera Localization,Multi-shot Person Re-identification through Set Distance with Visual Distributional Representation,"Brachmann, Eric and Krull, Alexander and Nowozin, Sebastian and Shotton, Jamie and Michel, Frank and Gumhold, Stefan and Rother, Carsten","Ting-Yao Hu, Xiaojun Chang, Alexander G. Hauptmann"
1158,9228,Interactive Segmentation on RGBD Images via Cue Selection,Semantic speech retrieval with a visually grounded model of untranscribed speech,"Feng, Jie and Price, Brian and Cohen, Scott and Chang, Shih-Fu","Herman Kamper, Gregory Shakhnarovich, Karen Livescu"
2255,9422,Single Image Reflection Suppression,A Generic Regression Framework for Pose Recognition on Color and Depth Images,"Arvanitopoulos, Nikolaos and Achanta, Radhakrishna and Susstrunk, Sabine",Wenye He
1039,4691,Simulating Makeup Through Physics-Based Manipulation of Intrinsic Image Layers,Audio Visual Scene-Aware Dialog (AVSD) Challenge at DSTC7,"Li, Chen and Zhou, Kun and Lin, Stephen","Huda Alamri, Vincent Cartillier, Raphael Gontijo Lopes, Abhishek Das, Jue Wang, Irfan Essa, Dhruv Batra, Devi Parikh, Anoop Cherian, Tim K. Marks, Chiori Hori"
3369,3263,Beyond Trade-Off: Accelerate FCN-Based Face Detector With Higher Accuracy,SafeDrive: Enhancing Lane Appearance for Autonomous and Assisted Driving Under Limited Visibility,"Song, Guanglu and Liu, Yu and Jiang, Ming and Wang, Yujie and Yan, Junjie and Leng, Biao","Jiawei Mo, Junaed Sattar"
706,9568,Rolling Shutter Motion Deblurring,Adversarial Occlusion-aware Face Detection,"Su, Shuochen and Heidrich, Wolfgang","Yujia Chen, Lingxiao Song, Ran He"
1886,644,Visual-Inertial-Semantic Scene Representation for 3D Object Detection,Cross-Modulation Networks for Few-Shot Learning,"Dong, Jingming and Fei, Xiaohan and Soatto, Stefano","Hugo Prol, Vincent Dumoulin, Luis Herranz"
371,4827,Decomposable Nonlocal Tensor Dictionary Learning for Multispectral Image Denoising,Synergistic Reconstruction and Synthesis via Generative Adversarial Networks for Accelerated Multi-Contrast MRI,"Peng, Yi and Meng, Deyu and Xu, Zongben and Gao, Chenqiang and Yang, Yi and Zhang, Biao","Salman Ul Hassan Dar, Mahmut Yurt, Mohammad Shahdloo, Muhammed Emrullah Ildz, Tolga ukur"
2680,1521,CSRNet: Dilated Convolutional Neural Networks for Understanding the Highly Congested Scenes,Few-shot 3D Multi-modal Medical Image Segmentation using Generative Adversarial Learning,"Li, Yuhong and Zhang, Xiaofan and Chen, Deming","Arnab Kumar Mondal, Jose Dolz, Christian Desrosiers"
1505,3156,Unconstrained Face Alignment via Cascaded Compositional Learning,Exploring Uncertainty Measures in Deep Networks for Multiple Sclerosis Lesion Detection and Segmentation,"Zhu, Shizhan and Li, Cheng and Loy, Chen-Change and Tang, Xiaoou","Tanya Nair, Doina Precup, Douglas L. Arnold, Tal Arbel"
564,7215,Shape Driven Kernel Adaptation in Convolutional Neural Network for Robust Facial Traits Recognition,Self-Supervised Video Hashing with Hierarchical Binary Auto-encoder,"Li, Shaoxin and Xing, Junliang and Niu, Zhiheng and Shan, Shiguang and Yan, Shuicheng","Jingkuan Song, Hanwang Zhang, Xiangpeng Li, Lianli Gao, Meng Wang, Richang Hong"
2221,9624,Spatio-Temporal Naive-Bayes Nearest-Neighbor (ST-NBNN) for Skeleton-Based Action Recognition,Improving precision and recall of face recognition in SIPP with combination of modified mean search and LSH,"Weng, Junwu and Weng, Chaoqun and Yuan, Junsong",Xihua Li
1877,655,Simple Does It: Weakly Supervised Instance and Semantic Segmentation,Understanding Unequal Gender Classification Accuracy from Face Images,"Khoreva, Anna and Benenson, Rodrigo and Hosang, Jan and Hein, Matthias and Schiele, Bernt","Vidya Muthukumar, Tejaswini Pedapati, Nalini Ratha, Prasanna Sattigeri, Chai-Wah Wu, Brian Kingsbury, Abhishek Kumar, Samuel Thomas, Aleksandra Mojsilovic, Kush R. Varshney"
2528,9084,Zero Shot Learning via Multi-Scale Manifold Regularization,Analysis of feature detector and descriptor combinations with a localization experiment for various performance metrics,"Deutsch, Shay and Kolouri, Soheil and Kim, Kyungnam and Owechko, Yuri and Soatto, Stefano","Ertugrul Bayraktar, Pinar Boyraz"
97,1365,Range-Sample Depth Feature for Action Recognition,DeepDPM: Dynamic Population Mapping via Deep Neural Network,"Lu, Cewu and Jia, Jiaya and Tang, Chi-Keung","Zefang Zong, Jie Feng, Kechun Liu, Hongzhi Shi, Yong Li"
1758,7882,"Estimating Correspondences of Deformable Objects ""In-The-Wild""",ComboGAN: Unrestrained Scalability for Image Domain Translation,"Zhou, Yuxiang and Antonakos, Epameinondas and Alabort-i-Medina, Joan and Roussos, Anastasios and Zafeiriou, Stefanos","Asha Anoosheh, Eirikur Agustsson, Radu Timofte, Luc Van Gool"
2017,5219,Agent-Centric Risk Assessment: Accident Anticipation and Risky Region Localization,Layered Optical Flow Estimation Using a Deep Neural Network with a Soft Mask,"Zeng, Kuo-Hao and Chou, Shih-Han and Chan, Fu-Hsiang and Carlos Niebles, Juan and Sun, Min","Xi Zhang, Di Ma, Xu Ouyang, Shanshan Jiang, Lin Gan, Gady Agam"
2790,4593,"3D Human Sensing, Action and Emotion Recognition in Robot Assisted Therapy of Children With Autism",Adaptive feature recombination and recalibration for semantic segmentation: application to brain tumor segmentation in MRI,"Marinoiu, Elisabeta and Zanfir, Mihai and Olaru, Vlad and Sminchisescu, Cristian","Srgio Pereira, Victor Alves, Carlos A. Silva"
2202,7426,Learning to Rank Retargeted Images,Identifying Corresponding Patches in SAR and Optical Images with a Pseudo-Siamese CNN,"Chen, Yang and Liu, Yong-Jin and Lai, Yu-Kun","Lloyd H. Hughes, Michael Schmitt, Lichao Mou, Yuanyuan Wang, Xiao Xiang Zhu"
1216,2480,Primary Object Segmentation in Videos via Alternate Convex Optimization of Foreground and Background Distributions,A Global Alignment Kernel based Approach for Group-level Happiness Intensity Estimation,"Jang, Won-Dong and Lee, Chulwoo and Kim, Chang-Su","Xiaohua Huang, Abhinav Dhall, Roland Goecke, Matti Pietikainen, Guoying Zhao"
653,1178,A Low-Dimensional Step Pattern Analysis Algorithm With Application to Multimodal Retinal Image Registration,Deep Template Matching for Offline Handwritten Chinese Character Recognition,"Addison Lee, Jimmy and Cheng, Jun and Hai Lee, Beng and Ping Ong, Ee and Xu, Guozhen and Wing Kee Wong, Damon and Liu, Jiang and Laude, Augustinus and Han Lim, Tock","Zhiyuan Li, Min Jin, Qi Wu, Huaxiang Lu"
1366,1067,Traffic-Sign Detection and Classification in the Wild,Addressing the Invisible: Street Address Generation for Developing Countries with Deep Learning,"Zhu, Zhe and Liang, Dun and Zhang, Songhai and Huang, Xiaolei and Li, Baoli and Hu, Shimin","Ilke Demir, Ramesh Raskar"
1886,707,Visual-Inertial-Semantic Scene Representation for 3D Object Detection,EV-SegNet: Semantic Segmentation for Event-based Cameras,"Dong, Jingming and Fei, Xiaohan and Soatto, Stefano","Iigo Alonso, Ana C. Murillo"
800,4516,DeepID-Net: Deformable Deep Convolutional Neural Networks for Object Detection,Stochastic seismic waveform inversion using generative adversarial networks as a geological prior,"Ouyang, Wanli and Wang, Xiaogang and Zeng, Xingyu and Qiu, Shi and Luo, Ping and Tian, Yonglong and Li, Hongsheng and Yang, Shuo and Wang, Zhe and Loy, Chen-Change and Tang, Xiaoou","Lukas Mosser, Olivier Dubrule, Martin J. Blunt"
1000,945,Mining Semantic Affordances of Visual Object Categories,Mask R-CNN with Pyramid Attention Network for Scene Text Detection,"Chao, Yu-Wei and Wang, Zhan and Mihalcea, Rada and Deng, Jia","Zhida Huang, Zhuoyao Zhong, Lei Sun, Qiang Huo"
2309,9848,Deep Hashing Network for Unsupervised Domain Adaptation,Inferring Human Activities Using Robust Privileged Probabilistic Learning,"Venkateswara, Hemanth and Eusebio, Jose and Chakraborty, Shayok and Panchanathan, Sethuraman","Michalis Vrigkas, Evangelos Kazakos, Christophoros Nikou, Ioannis A. Kakadiaris"
1067,7392,Transport-Based Single Frame Super Resolution of Very Low Resolution Face Images,Contextual Multi-Scale Region Convolutional 3D Network for Activity Detection,"Kolouri, Soheil and Rohde, Gustavo K.","Yancheng Bai, Huijuan Xu, Kate Saenko, Bernard Ghanem"
2610,8347,First-Person Hand Action Benchmark With RGB-D Videos and 3D Hand Pose Annotations,Pulsar Candidate Identification with Artificial Intelligence Techniques,"Garcia-Hernando, Guillermo and Yuan, Shanxin and Baek, Seungryul and Kim, Tae-Kyun","Ping Guo, Fuqing Duan, Pei Wang, Yao Yao, Xin Xin"
1729,3509,DeepStereo: Learning to Predict New Views From the World's Imagery,Feature Fusion through Multitask CNN for Large-scale Remote Sensing Image Segmentation,"Flynn, John and Neulander, Ivan and Philbin, James and Snavely, Noah","Shihao Sun, Lei Yang, Wenjie Liu, Ruirui Li"
2767,2159,Matryoshka Networks: Predicting 3D Geometry via Nested Shape Layers,Open Source Presentation Attack Detection Baseline for Iris Recognition,"Richter, Stephan R. and Roth, Stefan","Joseph McGrath, Kevin W. Bowyer, Adam Czajka"
941,598,Fine-Grained Visual Categorization via Multi-Stage Metric Learning,Generating Material Maps to Map Informal Settlements,"Qian, Qi and Jin, Rong and Zhu, Shenghuo and Lin, Yuanqing","Patrick Helber, Bradley Gram-Hansen, Indhu Varatharajan, Faiza Azam, Alejandro Coca-Castro, Veronika Kopackova, Piotr Bilinski"
2914,5816,Joint Pose and Expression Modeling for Facial Expression Recognition,A Recurrent CNN for Automatic Detection and Classification of Coronary Artery Plaque and Stenosis in Coronary CT Angiography,"Zhang, Feifei and Zhang, Tianzhu and Mao, Qirong and Xu, Changsheng","Majd Zreik, Robbert W. van Hamersvelt, Jelmer M. Wolterink, Tim Leiner, Max A. Viergever, Ivana Isgum"
222,2097,Unified Face Analysis by Iterative Multi-Output Random Forests,Channel-wise and Spatial Feature Modulation Network for Single Image Super-Resolution,"Zhao, Xiaowei and Kim, Tae-Kyun and Luo, Wenhan","Yanting Hu, Jie Li, Yuanfei Huang, Xinbo Gao"
2120,3589,CityPersons: A Diverse Dataset for Pedestrian Detection,Surgical Phase Recognition of Short Video Shots Based on Temporal Modeling of Deep Features,"Zhang, Shanshan and Benenson, Rodrigo and Schiele, Bernt",Constantinos Loukas
1184,5237,Convexity Shape Constraints for Image Segmentation,Highly Scalable Image Reconstruction using Deep Neural Networks with Bandpass Filtering,"Royer, Loic A. and Richmond, David L. and Rother, Carsten and Andres, Bjoern and Kainmueller, Dagmar","Joseph Y. Cheng, Feiyu Chen, Marcus T. Alley, John M. Pauly, Shreyas S. Vasanawala"
2229,1882,Minimum Delay Moving Object Detection,Inter-Scanner Harmonization of High Angular Resolution DW-MRI using Null Space Deep Learning,"Lao, Dong and Sundaramoorthi, Ganesh","Vishwesh Nath, Prasanna Parvathaneni, Colin B. Hansen, Allison E. Hainline, Camilo Bermudez, Samuel Remedios, Justin A. Blaber, Kurt G. Schilling, Ilwoo Lyu, Vaibhav Janve, Yurui Gao, Iwona Stepniewska, Baxter P. Rogers, Allen T. Newton, L. Taylor Davis, Jeff Luci, Adam W. Anderson, Bennett A. Landman"
1583,2732,Structure From Motion With Objects,How Robust is 3D Human Pose Estimation to Occlusion?,"Crocco, Marco and Rubino, Cosimo and Del Bue, Alessio","Istvn Srndi, Timm Linder, Kai O. Arras, Bastian Leibe"
2020,7857,"ER3: A Unified Framework for Event Retrieval, Recognition and Recounting",Accurate 3D Reconstruction of Dynamic Scenes from Monocular Image Sequences with Severe Occlusions,"Gao, Zhanning and Hua, Gang and Zhang, Dongqing and Jojic, Nebojsa and Wang, Le and Xue, Jianru and Zheng, Nanning","Vladislav Golyanik, Torben Fetzer, Didier Stricker"
519,2295,Newton Greedy Pursuit: A Quadratic Approximation Method for Sparsity-Constrained Optimization,Deep Textured 3D Reconstruction of Human Bodies,"Yuan, Xiao-Tong and Liu, Qingshan","Abbhinav Venkat, Sai Sagar Jinka, Avinash Sharma"
1519,6034,Learning to Match Aerial Images With Deep Attentive Architectures,Unsupervised Geometry-Aware Representation for 3D Human Pose Estimation,"Altwaijry, Hani and Trulls, Eduard and Hays, James and Fua, Pascal and Belongie, Serge","Helge Rhodin, Mathieu Salzmann, Pascal Fua"
3366,9348,Learning Multi-Instance Enriched Image Representations via Non-Greedy Ratio Maximization of the l1-Norm Distances,Scale Adaptive Clustering of Multiple Structures,"Liu, Kai and Wang, Hua and Nie, Feiping and Zhang, Hao","Xiang Yang, Peter Meer"
1717,2016,Random Features for Sparse Signal Classification,Optimization Algorithm Inspired Deep Neural Network Structure Design,"Rick Chang, Jen-Hao and Sankaranarayanan, Aswin C. and Vijaya Kumar, B. V. K.","Huan Li, Yibo Yang, Dongmin Chen, Zhouchen Lin"
2420,2988,Viraliency: Pooling Local Virality,A novel method for predicting and mapping the presence of sun glare using Google Street View,"Alameda-Pineda, Xavier and Pilzer, Andrea and Xu, Dan and Sebe, Nicu and Ricci, Elisa","Xiaojiang Li, Bill Yang Cai, Waishan Qiu, Jinhua Zhao, Carlo Ratti"
923,8748,Scene Labeling With LSTM Recurrent Neural Networks,"CUR Decompositions, Similarity Matrices, and Subspace Clustering","Byeon, Wonmin and Breuel, Thomas M. and Raue, Federico and Liwicki, Marcus","Akram Aldroubi, Keaton Hamm, Ahmet Bugra Koku, Ali Sekmen"
2762,9618,Deformable Shape Completion With Graph Convolutional Autoencoders,Streamlined Deployment for Quantized Neural Networks,"Litany, Or and Bronstein, Alex and Bronstein, Michael and Makadia, Ameesh","Yaman Umuroglu, Magnus Jahre"
2299,539,Adaptive and Move Making Auxiliary Cuts for Binary Pairwise Energies,Compressive Classification (Machine Learning without learning),"Gorelick, Lena and Boykov, Yuri and Veksler, Olga","Vincent Schellekens, Laurent Jacques"
3259,1547,Image Restoration by Estimating Frequency Distribution of Local Patches,3D Terrain Segmentation in the SWIR Spectrum,"Yoo, Jaeyoung and Lee, Sang-ho and Kwak, Nojun","Dalton Rosario, Anthony Ortiz, Olac Fuentes"
684,7744,A Novel Locally Linear KNN Model for Visual Recognition,Context aware saliency map generation using semantic segmentation,"Liu, Qingfeng and Liu, Chengjun","Mahdi Ahmadi, Mohsen Hajabdollahi, Nader Karimi, Shadrokh Samavi"
1894,381,Spatially Adaptive Computation Time for Residual Networks,Loss Guided Activation for Action Recognition in Still Images,"Figurnov, Michael and Collins, Maxwell D. and Zhu, Yukun and Zhang, Li and Huang, Jonathan and Vetrov, Dmitry and Salakhutdinov, Ruslan","Lu Liu, Robby T. Tan, Shaodi You"
3089,6488,Direct Shape Regression Networks for End-to-End Face Alignment,Evolving Deep Convolutional Neural Networks by Variable-length Particle Swarm Optimization for Image Classification,"Miao, Xin and Zhen, Xiantong and Liu, Xianglong and Deng, Cheng and Athitsos, Vassilis and Huang, Heng","Bin Wang, Yanan Sun, Bing Xue, Mengjie Zhang"
2279,4295,Temporal Residual Networks for Dynamic Scene Recognition,DFNet: Semantic Segmentation on Panoramic Images with Dynamic Loss Weights and Residual Fusion Block,"Feichtenhofer, Christoph and Pinz, Axel and Wildes, Richard P.","Wei Jiang, Yan Wu"
2037,6155,Semantic Multi-View Stereo: Jointly Estimating Objects and Voxels,Two-Stream Neural Networks for Tampered Face Detection,"Osman Ulusoy, Ali and Black, Michael J. and Geiger, Andreas","Peng Zhou, Xintong Han, Vlad I. Morariu, Larry S. Davis"
2956,4521,Empirical Study of the Topology and Geometry of Deep Networks,Free-Form Image Inpainting with Gated Convolution,"Fawzi, Alhussein and Moosavi-Dezfooli, Seyed-Mohsen and Frossard, Pascal and Soatto, Stefano","Jiahui Yu, Zhe Lin, Jimei Yang, Xiaohui Shen, Xin Lu, Thomas S. Huang"
1098,1911,Deep Convolutional Neural Fields for Depth Estimation From a Single Image,Vision-based Navigation of Autonomous Vehicle in Roadway Environments with Unexpected Hazards,"Liu, Fayao and Shen, Chunhua and Lin, Guosheng","Mhafuzul Islam, Mahsrur Chowdhury, Hongda Li, Hongxin Hu"
388,5609,Classification of Histology Sections via Multispectral Convolutional Sparse Coding,An Aggregated Multicolumn Dilated Convolution Network for Perspective-Free Counting,"Zhou, Yin and Chang, Hang and Barner, Kenneth and Spellman, Paul and Parvin, Bahram","Diptodip Deb, Jonathan Ventura"
3088,6457,WILDTRACK: A Multi-Camera HD Dataset for Dense Unscripted Pedestrian Detection,Asymmetric kernel in Gaussian Processes for learning target variance,"Chavdarova, Tatjana and Baqu, Pierre and Bouquet, Stphane and Maksai, Andrii and Jose, Cijo and Bagautdinov, Timur and Lettry, Louis and Fua, Pascal and Van Gool, Luc and Fleuret, Franois","Silvia L. Pintea, Jan C. van Gemert, Arnold W. M. Smeulders"
3175,4741,LiDAR-Video Driving Dataset: Learning Driving Policies Effectively,Context Exploitation using Hierarchical Bayesian Models,"Chen, Yiping and Wang, Jingkang and Li, Jonathan and Lu, Cewu and Luo, Zhipeng and Xue, Han and Wang, Cheng","Christopher A. George, Pranab Banerjee, Kendra E. Moore"
979,7003,The Common Self-Polar Triangle of Concentric Circles and Its Application to Camera Calibration,Do deep nets really need weight decay and dropout?,"Huang, Haifei and Zhang, Hui and Cheung, Yiu-ming","Alex Hernndez-Garca, Peter Knig"
2221,588,Spatio-Temporal Naive-Bayes Nearest-Neighbor (ST-NBNN) for Skeleton-Based Action Recognition,Image-based model parameter optimisation using Model-Assisted Generative Adversarial Networks,"Weng, Junwu and Weng, Chaoqun and Yuan, Junsong","Sal Alonso-Monsalve, Leigh H. Whitehead"
