ID_A,ID_B,Flag,Title_A,Title_B,Authors_A,Authors_B
2590,7083,,A Papier-Mch Approach to Learning 3D Surface Generation,AtlasNet: A Papier-Mch Approach to Learning 3D Surface Generation,"Groueix, Thibault and Fisher, Matthew and Kim, Vladimir G. and Russell, Bryan C. and Aubry, Mathieu","Thibault Groueix, Matthew Fisher, Vladimir G. Kim, Bryan C. Russell, Mathieu Aubry"
2591,6552,,LEGO: Learning Edge With Geometry All at Once by Watching Videos,LEGO: Learning Edge with Geometry all at Once by Watching Videos,"Yang, Zhenheng and Wang, Peng and Wang, Yang and Xu, Wei and Nevatia, Ram","Zhenheng Yang, Peng Wang, Yang Wang, Wei Xu, Ram Nevatia"
2592,6808,,Five-Point Fundamental Matrix Estimation for Uncalibrated Cameras,Five-point Fundamental Matrix Estimation for Uncalibrated Cameras,"Barath, Daniel",Daniel Barath
2593,8307,,PointFusion: Deep Sensor Fusion for 3D Bounding Box Estimation,PointFusion: Deep Sensor Fusion for 3D Bounding Box Estimation,"Xu, Danfei and Anguelov, Dragomir and Jain, Ashesh","Danfei Xu, Dragomir Anguelov, Ashesh Jain"
2594,6809,,Scalable Dense Non-Rigid Structure-From-Motion: A Grassmannian Perspective,Scalable Dense Non-rigid Structure-from-Motion: A Grassmannian Perspective,"Kumar, Suryansh and Cherian, Anoop and Dai, Yuchao and Li, Hongdong","Suryansh Kumar, Anoop Cherian, Yuchao Dai, Hongdong Li"
2598,8449,,Real-Time Seamless Single Shot 6D Object Pose Prediction,Real-Time Seamless Single Shot 6D Object Pose Prediction,"Tekin, Bugra and Sinha, Sudipta N. and Fua, Pascal","Bugra Tekin, Sudipta N. Sinha, Pascal Fua"
2599,8125,,"Factoring Shape, Pose, and Layout From the 2D Image of a 3D Scene","Factoring Shape, Pose, and Layout from the 2D Image of a 3D Scene","Tulsiani, Shubham and Gupta, Saurabh and Fouhey, David F. and Efros, Alexei A. and Malik, Jitendra","Shubham Tulsiani, Saurabh Gupta, David Fouhey, Alexei A. Efros, Jitendra Malik"
2601,5770,,Spline Error Weighting for Robust Visual-Inertial Fusion,Spline Error Weighting for Robust Visual-Inertial Fusion,"Ovrn, Hannes and Forssn, Per-Erik","Hannes Ovrn, Per-Erik Forssn"
2603,6639,,Unsupervised Learning of Monocular Depth Estimation and Visual Odometry With Deep Feature Reconstruction,Unsupervised Learning of Monocular Depth Estimation and Visual Odometry with Deep Feature Reconstruction,"Zhan, Huangying and Garg, Ravi and Saroj Weerasekera, Chamara and Li, Kejie and Agarwal, Harsh and Reid, Ian","Huangying Zhan, Ravi Garg, Chamara Saroj Weerasekera, Kejie Li, Harsh Agarwal, Ian Reid"
2604,7791,,Detect-and-Track: Efficient Pose Estimation in Videos,Detect-and-Track: Efficient Pose Estimation in Videos,"Girdhar, Rohit and Gkioxari, Georgia and Torresani, Lorenzo and Paluri, Manohar and Tran, Du","Rohit Girdhar, Georgia Gkioxari, Lorenzo Torresani, Manohar Paluri, Du Tran"
2605,3992,,Supervision-by-Registration: An Unsupervised Approach to Improve the Precision of Facial Landmark Detectors,Supervision-by-Registration: An Unsupervised Approach to Improve the Precision of Facial Landmark Detectors,"Dong, Xuanyi and Yu, Shoou-I and Weng, Xinshuo and Wei, Shih-En and Yang, Yi and Sheikh, Yaser","Xuanyi Dong, Shoou-I Yu, Xinshuo Weng, Shih-En Wei, Yi Yang, Yaser Sheikh"
2606,6247,,Diversity Regularized Spatiotemporal Attention for Video-Based Person Re-Identification,Diversity Regularized Spatiotemporal Attention for Video-based Person Re-identification,"Li, Shuang and Bak, Slawomir and Carr, Peter and Wang, Xiaogang","Shuang Li, Slawomir Bak, Peter Carr, Xiaogang Wang"
2607,6631,,Style Aggregated Network for Facial Landmark Detection,Style Aggregated Network for Facial Landmark Detection,"Dong, Xuanyi and Yan, Yan and Ouyang, Wanli and Yang, Yi","Xuanyi Dong, Yan Yan, Wanli Ouyang, Yi Yang"
2608,6172,,Learning Deep Models for Face Anti-Spoofing: Binary or Auxiliary Supervision,Learning Deep Models for Face Anti-Spoofing: Binary or Auxiliary Supervision,"Liu, Yaojie and Jourabloo, Amin and Liu, Xiaoming","Yaojie Liu, Amin Jourabloo, Xiaoming Liu"
2611,8345,,A Pose-Sensitive Embedding for Person Re-Identification With Expanded Cross Neighborhood Re-Ranking,A Pose-Sensitive Embedding for Person Re-Identification with Expanded Cross Neighborhood Re-Ranking,"Saquib Sarfraz, M. and Schumann, Arne and Eberle, Andreas and Stiefelhagen, Rainer","M. Saquib Sarfraz, Arne Schumann, Andreas Eberle, Rainer Stiefelhagen"
2612,7026,,Disentangling 3D Pose in a Dendritic CNN for Unconstrained 2D Face Alignment,Disentangling 3D Pose in A Dendritic CNN for Unconstrained 2D Face Alignment,"Kumar, Amit and Chellappa, Rama","Amit Kumar, Rama Chellappa"
2615,5206,,Learning to Estimate 3D Human Pose and Shape From a Single Color Image,Learning to Estimate 3D Human Pose and Shape from a Single Color Image,"Pavlakos, Georgios and Zhu, Luyang and Zhou, Xiaowei and Daniilidis, Kostas","Georgios Pavlakos, Luyang Zhu, Xiaowei Zhou, Kostas Daniilidis"
2616,6952,,Glimpse Clouds: Human Activity Recognition From Unstructured Feature Points,Glimpse Clouds: Human Activity Recognition from Unstructured Feature Points,"Baradel, Fabien and Wolf, Christian and Mille, Julien and Taylor, Graham W.","Fabien Baradel, Christian Wolf, Julien Mille, Graham W. Taylor"
2617,6209,,Context-Aware Deep Feature Compression for High-Speed Visual Tracking,Context-aware Deep Feature Compression for High-speed Visual Tracking,"Choi, Jongwon and Jin Chang, Hyung and Fischer, Tobias and Yun, Sangdoo and Lee, Kyuewang and Jeong, Jiyeoup and Demiris, Yiannis and Young Choi, Jin","Jongwon Choi, Hyung Jin Chang, Tobias Fischer, Sangdoo Yun, Kyuewang Lee, Jiyeoup Jeong, Yiannis Demiris, Jin Young Choi"
2618,5543,,Correlation Tracking via Joint Discrimination and Reliability Learning,Correlation Tracking via Joint Discrimination and Reliability Learning,"Sun, Chong and Wang, Dong and Lu, Huchuan and Yang, Ming-Hsuan","Chong Sun, Dong Wang, Huchuan Lu, Ming-Hsuan Yang"
2619,6044,,PhaseNet for Video Frame Interpolation,PhaseNet for Video Frame Interpolation,"Meyer, Simone and Djelouah, Abdelaziz and McWilliams, Brian and Sorkine-Hornung, Alexander and Gross, Markus and Schroers, Christopher","Simone Meyer, Abdelaziz Djelouah, Brian McWilliams, Alexander Sorkine-Hornung, Markus Gross, Christopher Schroers"
2624,8848,,End-to-End Flow Correlation Tracking With Spatial-Temporal Attention,End-to-end Flow Correlation Tracking with Spatial-temporal Attention,"Zhu, Zheng and Wu, Wei and Zou, Wei and Yan, Junjie","Zheng Zhu, Wei Wu, Wei Zou, Junjie Yan"
2625,6186,,Deep Texture Manifold for Ground Terrain Recognition,Deep Texture Manifold for Ground Terrain Recognition,"Xue, Jia and Zhang, Hang and Dana, Kristin","Jia Xue, Hang Zhang, Kristin Dana"
2628,7601,,The Unreasonable Effectiveness of Deep Features as a Perceptual Metric,The Unreasonable Effectiveness of Deep Features as a Perceptual Metric,"Zhang, Richard and Isola, Phillip and Efros, Alexei A. and Shechtman, Eli and Wang, Oliver","Richard Zhang, Phillip Isola, Alexei A. Efros, Eli Shechtman, Oliver Wang"
2629,5744,,Local Descriptors Optimized for Average Precision,Local Descriptors Optimized for Average Precision,"He, Kun and Lu, Yan and Sclaroff, Stan","Kun He, Yan Lu, Stan Sclaroff"
2630,5921,,Recovering Realistic Texture in Image Super-Resolution by Deep Spatial Feature Transform,Recovering Realistic Texture in Image Super-resolution by Deep Spatial Feature Transform,"Wang, Xintao and Yu, Ke and Dong, Chao and Change Loy, Chen","Xintao Wang, Ke Yu, Chao Dong, Chen Change Loy"
2631,8427,,Deep Extreme Cut: From Extreme Points to Object Segmentation,Deep Extreme Cut: From Extreme Points to Object Segmentation,"Maninis, Kevis-Kokitsi and Caelles, Sergi and Pont-Tuset, Jordi and Van Gool, Luc","Kevis-Kokitsi Maninis, Sergi Caelles, Jordi Pont-Tuset, Luc Van Gool"
2635,4857,,Intrinsic Image Transformation via Scale Space Decomposition,Intrinsic Image Transformation via Scale Space Decomposition,"Cheng, Lechao and Zhang, Chengyi and Liao, Zicheng","Lechao Cheng, Chengyi Zhang, Zicheng Liao"
2637,5188,,PAD-Net: Multi-Tasks Guided Prediction-and-Distillation Network for Simultaneous Depth Estimation and Scene Parsing,PAD-Net: Multi-Tasks Guided Prediction-and-Distillation Network for Simultaneous Depth Estimation and Scene Parsing,"Xu, Dan and Ouyang, Wanli and Wang, Xiaogang and Sebe, Nicu","Dan Xu, Wanli Ouyang, Xiaogang Wang, Nicu Sebe"
2638,8534,,Multi-Image Semantic Matching by Mining Consistent Features,Multi-Image Semantic Matching by Mining Consistent Features,"Wang, Qianqian and Zhou, Xiaowei and Daniilidis, Kostas","Qianqian Wang, Xiaowei Zhou, Kostas Daniilidis"
2639,6990,,Density-Aware Single Image De-Raining Using a Multi-Stream Dense Network,Density-aware Single Image De-raining using a Multi-stream Dense Network,"Zhang, He and Patel, Vishal M.","He Zhang, Vishal M. Patel"
2640,8383,,Joint Cuts and Matching of Partitions in One Graph,Joint Cuts and Matching of Partitions in One Graph,"Yu, Tianshu and Yan, Junchi and Zhao, Jieyi and Li, Baoxin","Tianshu Yu, Junchi Yan, Jieyi Zhao, Baoxin Li"
2642,6272,,Fast and Accurate Single Image Super-Resolution via Information Distillation Network,Fast and Accurate Single Image Super-Resolution via Information Distillation Network,"Hui, Zheng and Wang, Xiumei and Gao, Xinbo","Zheng Hui, Xiumei Wang, Xinbo Gao"
2643,5993,,Hallucinated-IQA: No-Reference Image Quality Assessment via Adversarial Learning,Hallucinated-IQA: No-Reference Image Quality Assessment via Adversarial Learning,"Lin, Kwan-Yee and Wang, Guanxiang","Kwan-Yee Lin, Guanxiang Wang"
2644,8029,,NAG: Network for Adversary Generation,NAG: Network for Adversary Generation,"Reddy Mopuri, Konda and Ojha, Utkarsh and Garg, Utsav and Venkatesh Babu, R.","Konda Reddy Mopuri, Utkarsh Ojha, Utsav Garg, R. Venkatesh Babu"
2645,6515,,Dynamic-Structured Semantic Propagation Network,Dynamic-structured Semantic Propagation Network,"Liang, Xiaodan and Zhou, Hongfei and Xing, Eric","Xiaodan Liang, Hongfei Zhou, Eric Xing"
2646,8426,,Cross-Domain Self-Supervised Multi-Task Feature Learning Using Synthetic Imagery,Cross-Domain Self-supervised Multi-task Feature Learning using Synthetic Imagery,"Ren, Zhongzheng and Jae Lee, Yong","Zhongzheng Ren, Yong Jae Lee"
2649,5570,,Decorrelated Batch Normalization,Decorrelated Batch Normalization,"Huang, Lei and Yang, Dawei and Lang, Bo and Deng, Jia","Lei Huang, Dawei Yang, Bo Lang, Jia Deng"
2650,5409,,Learning to Sketch With Shortcut Cycle Consistency,Learning to Sketch with Shortcut Cycle Consistency,"Song, Jifei and Pang, Kaiyue and Song, Yi-Zhe and Xiang, Tao and Hospedales, Timothy M.","Jifei Song, Kaiyue Pang, Yi-Zhe Song, Tao Xiang, Timothy Hospedales"
2655,8557,,Learning Steerable Filters for Rotation Equivariant CNNs,Learning Steerable Filters for Rotation Equivariant CNNs,"Weiler, Maurice and Hamprecht, Fred A. and Storath, Martin","Maurice Weiler, Fred A. Hamprecht, Martin Storath"
2656,6259,,Efficient Interactive Annotation of Segmentation Datasets With Polygon-RNN++,Efficient Interactive Annotation of Segmentation Datasets with Polygon-RNN++,"Acuna, David and Ling, Huan and Kar, Amlan and Fidler, Sanja","David Acuna, Huan Ling, Amlan Kar, Sanja Fidler"
2657,8443,,SplineCNN: Fast Geometric Deep Learning With Continuous B-Spline Kernels,SplineCNN: Fast Geometric Deep Learning with Continuous B-Spline Kernels,"Fey, Matthias and Eric Lenssen, Jan and Weichert, Frank and M_ller, Heinrich","Matthias Fey, Jan Eric Lenssen, Frank Weichert, Heinrich Mller"
2658,8217,,GAGAN: Geometry-Aware Generative Adversarial Networks,GAGAN: Geometry-Aware Generative Adversarial Networks,"Kossaifi, Jean and Tran, Linh and Panagakis, Yannis and Pantic, Maja","Jean Kossaifi, Linh Tran, Yannis Panagakis, Maja Pantic"
2659,8373,,On the Robustness of Semantic Segmentation Models to Adversarial Attacks,On the Robustness of Semantic Segmentation Models to Adversarial Attacks,"Arnab, Anurag and Miksik, Ondrej and Torr, Philip H.S.","Anurag Arnab, Ondrej Miksik, Philip H. S. Torr"
2660,9012,,Feedback-Prop: Convolutional Neural Network Inference Under Partial Evidence,Feedback-prop: Convolutional Neural Network Inference under Partial Evidence,"Wang, Tianlu and Yamaguchi, Kota and Ordonez, Vicente","Tianlu Wang, Kota Yamaguchi, Vicente Ordonez"
2662,8481,,Frustum PointNets for 3D Object Detection From RGB-D Data,Frustum PointNets for 3D Object Detection from RGB-D Data,"Qi, Charles R. and Liu, Wei and Wu, Chenxia and Su, Hao and Guibas, Leonidas J.","Charles R. Qi, Wei Liu, Chenxia Wu, Hao Su, Leonidas J. Guibas"
2665,8191,,Towards Faster Training of Global Covariance Pooling Networks by Iterative Matrix Square Root Normalization,Towards Faster Training of Global Covariance Pooling Networks by Iterative Matrix Square Root Normalization,"Li, Peihua and Xie, Jiangtao and Wang, Qilong and Gao, Zilin","Peihua Li, Jiangtao Xie, Qilong Wang, Zilin Gao"
2668,7852,,Learning to Act Properly: Predicting and Explaining Affordances From Images,Learning to Act Properly: Predicting and Explaining Affordances from Images,"Chuang, Ching-Yao and Li, Jiaman and Torralba, Antonio and Fidler, Sanja","Ching-Yao Chuang, Jiaman Li, Antonio Torralba, Sanja Fidler"
2669,7945,,Pointwise Convolutional Neural Networks,Pointwise Convolutional Neural Networks,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Binh-Son Hua, Minh-Khoi Tran, Sai-Kit Yeung"
2670,8574,,Image-Image Domain Adaptation With Preserved Self-Similarity and Domain-Dissimilarity for Person Re-Identification,Image-Image Domain Adaptation with Preserved Self-Similarity and Domain-Dissimilarity for Person Re-identification,"Deng, Weijian and Zheng, Liang and Ye, Qixiang and Kang, Guoliang and Yang, Yi and Jiao, Jianbin","Weijian Deng, Liang Zheng, Qixiang Ye, Guoliang Kang, Yi Yang, Jianbin Jiao"
2671,8171,,A Generative Adversarial Approach for Zero-Shot Learning From Noisy Texts,A Generative Adversarial Approach for Zero-Shot Learning from Noisy Texts,"Zhu, Yizhe and Elhoseiny, Mohamed and Liu, Bingchen and Peng, Xi and Elgammal, Ahmed","Yizhe Zhu, Mohamed Elhoseiny, Bingchen Liu, Xi Peng, Ahmed Elgammal"
2673,6149,,Transductive Unbiased Embedding for Zero-Shot Learning,Transductive Unbiased Embedding for Zero-Shot Learning,"Song, Jie and Shen, Chengchao and Yang, Yezhou and Liu, Yang and Song, Mingli","Jie Song, Chengchao Shen, Yezhou Yang, Yang Liu, Mingli Song"
2674,6056,,Hierarchical Novelty Detection for Visual Object Recognition,Hierarchical Novelty Detection for Visual Object Recognition,"Lee, Kibok and Lee, Kimin and Min, Kyle and Zhang, Yuting and Shin, Jinwoo and Lee, Honglak","Kibok Lee, Kimin Lee, Kyle Min, Yuting Zhang, Jinwoo Shin, Honglak Lee"
2675,8117,,Zero-Shot Visual Recognition Using Semantics-Preserving Adversarial Embedding Networks,Zero-Shot Visual Recognition using Semantics-Preserving Adversarial Embedding Networks,"Chen, Long and Zhang, Hanwang and Xiao, Jun and Liu, Wei and Chang, Shih-Fu","Long Chen, Hanwang Zhang, Jun Xiao, Wei Liu, Shih-Fu Chang"
2676,5164,,Learning Rich Features for Image Manipulation Detection,Learning Rich Features for Image Manipulation Detection,"Zhou, Peng and Han, Xintong and Morariu, Vlad I. and Davis, Larry S.","Peng Zhou, Xintong Han, Vlad I. Morariu, Larry S. Davis"
2677,6110,,Human Semantic Parsing for Person Re-Identification,Human Semantic Parsing for Person Re-identification,"Kalayeh, Mahdi M. and Basaran, Emrah and Gkmen, Muhittin and Kamasak, Mustafa E. and Shah, Mubarak","Mahdi M. Kalayeh, Emrah Basaran, Muhittin Gokmen, Mustafa E. Kamasak, Mubarak Shah"
2679,8126,,R-FCN-3000 at 30fps: Decoupling Detection and Classification,R-FCN-3000 at 30fps: Decoupling Detection and Classification,"Singh, Bharat and Li, Hengduo and Sharma, Abhishek and Davis, Larry S.","Bharat Singh, Hengduo Li, Abhishek Sharma, Larry S. Davis"
2680,6851,,CSRNet: Dilated Convolutional Neural Networks for Understanding the Highly Congested Scenes,CSRNet: Dilated Convolutional Neural Networks for Understanding the Highly Congested Scenes,"Li, Yuhong and Zhang, Xiaofan and Chen, Deming","Yuhong Li, Xiaofan Zhang, Deming Chen"
2682,8511,,Deep Sparse Coding for Invariant Multimodal Halle Berry Neurons,Deep Sparse Coding for Invariant Multimodal Halle Berry Neurons,"Kim, Edward and Hannan, Darryl and Kenyon, Garrett","Edward Kim, Darryl Hannan, Garrett Kenyon"
2684,5612,,Rethinking the Faster R-CNN Architecture for Temporal Action Localization,Rethinking the Faster R-CNN Architecture for Temporal Action Localization,"Chao, Yu-Wei and Vijayanarasimhan, Sudheendra and Seybold, Bryan and Ross, David A. and Deng, Jia and Sukthankar, Rahul","Yu-Wei Chao, Sudheendra Vijayanarasimhan, Bryan Seybold, David A. Ross, Jia Deng, Rahul Sukthankar"
2686,6202,,Video Representation Learning Using Discriminative Pooling,Video Representation Learning Using Discriminative Pooling,"Wang, Jue and Cherian, Anoop and Porikli, Fatih and Gould, Stephen","Jue Wang, Anoop Cherian, Fatih Porikli, Stephen Gould"
2690,5901,,Blazingly Fast Video Object Segmentation With Pixel-Wise Metric Learning,Blazingly Fast Video Object Segmentation with Pixel-Wise Metric Learning,"Chen, Yuhua and Pont-Tuset, Jordi and Montes, Alberto and Van Gool, Luc","Yuhua Chen, Jordi Pont-Tuset, Alberto Montes, Luc Van Gool"
2691,8657,,Learning to Compare: Relation Network for Few-Shot Learning,Learning to Compare: Relation Network for Few-Shot Learning,"Sung, Flood and Yang, Yongxin and Zhang, Li and Xiang, Tao and Torr, Philip H.S. and Hospedales, Timothy M.","Flood Sung, Yongxin Yang, Li Zhang, Tao Xiang, Philip H. S. Torr, Timothy M. Hospedales"
2693,6002,,Image Generation From Scene Graphs,Image Generation from Scene Graphs,"Johnson, Justin and Gupta, Agrim and Fei-Fei, Li","Justin Johnson, Agrim Gupta, Li Fei-Fei"
2695,9825,,Learning to Look Around: Intelligently Exploring Unseen Environments for Unknown Tasks,Learning to Look Around: Intelligently Exploring Unseen Environments for Unknown Tasks,"Jayaraman, Dinesh and Grauman, Kristen","Dinesh Jayaraman, Kristen Grauman"
2696,6092,,Multi-Scale Location-Aware Kernel Representation for Object Detection,Multi-scale Location-aware Kernel Representation for Object Detection,"Wang, Hao and Wang, Qilong and Gao, Mingqi and Li, Peihua and Zuo, Wangmeng","Hao Wang, Qilong Wang, Mingqi Gao, Peihua Li, Wangmeng Zuo"
2698,6119,,Compare and Contrast: Learning Prominent Visual Differences,Compare and Contrast: Learning Prominent Visual Differences,"Chen, Steven and Grauman, Kristen","Steven Chen, Kristen Grauman"
