ID,Title,Author,Price,ISBN13,Publisher,Publication_Date,Pages,Dimensions
HC0170,Rosa Parks,Rosa Parks,$8.45,9780141301204,Puffin Books,"Jan. 1st, 1999",192,5.18 x 7.74 x 0.57 inches
HC0171,The Wednesday Wars,Gary D. Schmidt,$9.17,9780547237602,Houghton Mifflin Harcourt (HMH),"May. 1st, 2009",264,5.93 x 6.96 x 0.69 inches
HC0172,The Face on the Milk Carton,Caroline B. Cooney,,9780440220657,Laurel Leaf Library,"Apr. 1st, 1991",208,4.19 x 6.91 x 0.61 inches
HC0173,Webster's English/Spanish Dictionary(Webster's Classic Reference Library),School Specialty Publishing,$5.98,9780769615905,American Education Publishing,"Aug. 1st, 2000",222,5.10 x 7.50 x 0.70 inches
HC0174,Milkweed(Readers Circle (Laurel-Leaf)),Jerry Spinelli,$9.14,9780440420057,Laurel Leaf Library,"Sep. 13th, 2005",208,4.20 x 6.90 x 0.70 inches
HC0175,Mockingbird,Kathryn Erskine,$8.47,9780142417751,Puffin Books,"Feb. 3rd, 2011",235,5.00 x 7.60 x 0.70 inches
HC0176,Artemis Fowl(Artemis Fowl (Quality)),Eoin Colfer,,9780786817870,Disney Press,Unknown,416,4.18 x 6.92 x 1.09 inches
HC0177,Where the Red Fern Grows,Wilson Rawls,$8.44,9780553274295,Laurel Leaf Library,"Mar. 12th, 1997",256,4.17 x 6.89 x 0.74 inches
HC0178,Forged by Fire,Sharon M. Draper,$8.68,9780689818516,Simon Pulse,"Jan. 1st, 1998",160,4.29 x 7.13 x 0.48 inches
HC0179,If I Stay,Gayle Forman,$10.64,9780142415436,Speak,"Apr. 6th, 2010",272,5.80 x 8.20 x 0.80 inches
HC0180,The Lost Prince(Iron Fey - Trilogy),Julie Kagawa,$10.86,9780373210572,Harlequin Teen,"Oct. 23rd, 2012",400,
HC0181,Go Ask Alice,Anonymous,$10.57,9781416914631,Simon Pulse,"Dec. 1st, 2005",214,5.02 x 7.05 x 0.64 inches
HC0182,Facing the Lion,Joseph Lemasolai Lekuton,$9.31,9780792272977,National Geographic Society,"Oct. 11th, 2005",127,5.26 x 8.26 x 0.40 inches
HC0183,My Side of the Mountain,Jean Craighead George,$8.44,9780141312422,Puffin Books,"May. 21st, 2001",192,5.02 x 7.90 x 0.50 inches
HC0184,"Heroes, Gods and Monsters of the Greek Myths",Bernard Evslin,$8.54,9780553259209,Laurel Leaf Library,"Sep. 1st, 1984",224,4.10 x 6.80 x 0.70 inches
HC0185,Knots in My Yo-Yo String,Jerry Spinelli,$10.51,9780679887911,Alfred A. Knopf,"Apr. 28th, 1998",160,5.54 x 8.23 x 0.36 inches
HC0186,Copper Sun,Sharon M. Draper,$11.32,9781416953487,Simon Pulse,"Jan. 1st, 2008",314,5.64 x 8.27 x 0.91 inches
HC0187,"Drums, Girls & Dangerous Pie",Jordan Sonnenblick,,9780439755207,Scholastic Paperbacks,"Sep. 1st, 2006",273,5.00 x 7.11 x 0.57 inches
HC0188,Schooled,Gordon Korman,$8.59,9781423105169,Hyperion Books for Children,"Aug. 26th, 2008",208,5.58 x 7.22 x 0.46 inches
HC0189,I Am the Messenger,Markus Zusak,$10.63,9780375836671,Alfred A. Knopf Books for Young Readers,"May. 9th, 2006",357,5.30 x 7.10 x 0.90 inches
HC0190,The Emperor of Nihon-Ja(Ranger's Apprentice (Quality)),John Flanagan,$10.62,9780142418598,Puffin Books,"Mar. 20th, 2012",438,5.10 x 7.70 x 1.40 inches
HC0191,The Siege of Macindaw(Ranger's Apprentice (Quality)),John Flanagan,$9.99,9780142415245,Puffin Books,"May. 18th, 2010",293,6.34 x 7.74 x 0.86 inches
HC0192,The King's of Clonmel(Ranger's Apprentice (Quality)),John Flanagan,$9.91,9780142418574,Puffin Books,"Sep. 6th, 2011",400,5.00 x 7.75 x 1.00 inches
HC0193,Erak's Ransom(Ranger's Apprentice (Quality)),John Flanagan,$10.00,9780142415252,Puffin Books,"Sep. 6th, 2011",373,5.00 x 7.70 x 1.10 inches
HC0194,Sold,Patricia McCormick,$10.01,9780786851720,Hyperion Books for Children,"Apr. 1st, 2008",263,5.74 x 8.26 x 0.59 inches
HC0195,My Brother Sam Is Dead(Point),James Lincoln Collier,$8.27,9780590427920,Scholastic Paperbacks,"May. 1st, 1985",224,4.20 x 6.78 x 0.60 inches
HC0196,Before I Fall,Lauren Oliver,$10.87,9780061726811,HarperCollins,"Oct. 25th, 2011",470,5.50 x 8.00 x 1.40 inches
HC0197,The Odyssey,Gareth Hinds,$19.75,9780763642686,Candlewick Press (MA),"Oct. 12th, 2010",256,6.76 x 10.28 x 0.81 inches
HC0198,Little Brother,Cory Doctorow,$12.28,9780765323118,Tor Books,"Apr. 13th, 2010",416,5.50 x 8.25 x 1.10 inches
HC0199,Wild Things,Clay Carmichael,$10.84,9781590789148,Boyds Mills Press,"Oct. 1st, 2012",184,5.20 x 7.50 x 0.80 inches
HC0200,Scat,Carl Hiaasen,$9.35,9780375834875,Alfred A. Knopf Books for Young Readers,"Apr. 27th, 2010",371,5.30 x 7.93 x 0.85 inches
HC0201,Holes,Louis Sachar,,9780440419464,Yearling Books,"Mar. 31st, 2003",256,5.20 x 7.86 x 0.62 inches
HC0202,The Boy in the Striped Pajamas(Random House Movie Tie-In Books),John Boyne,$8.90,9780385751896,David Fickling Books,"Oct. 28th, 2008",215,5.20 x 7.80 x 0.60 inches
HC0203,Messenger,Lois Lowry,$9.29,9780385737166,Bantam Books for Young Readers,"Jan. 13th, 2009",169,4.22 x 6.92 x 0.51 inches
HC0204,"The Kane Chronicles, The, Book One: Red Pyramid(Kane Chronicles Graahic Novels)",Rick Riordan,$6.87,9781423150695,Hyperion Books,"Oct. 2nd, 2012",192,
HC0205,Eldest(Inheritance Cycle (Paperback)),Christopher Paolini,$121.48,9780440238492,Laurel Leaf Library,"Aug. 31st, 2008",1056,4.20 x 6.70 x 1.70 inches
HC0206,Life as We Knew It,Susan Beth Pfeffer,$10.01,9780152061548,Graphia Books,"May. 1st, 2008",360,5.06 x 7.05 x 0.90 inches
HC0207,Twilight(Twilight Saga (Paperback)),Stephenie Meyer,$5.79,9780316038379,"Little, Brown Young Readers","Nov. 1st, 2008",498,4.22 x 6.85 x 1.14 inches
HC0208,The Sorcerer of the North(Ranger's Apprentice (Quality)),John Flanagan,$9.97,9780142414293,Puffin Books,"Jul. 1st, 2009",295,5.12 x 7.78 x 0.85 inches
HC0209,Brisingr(Inheritance Cycle (Paperback)),Christopher Paolini,$13.65,9780375826740,Alfred A. Knopf Books for Young Readers,"Apr. 13th, 2010",800,5.70 x 8.10 x 1.70 inches
HC0210,Fallen Angels,Walter Dean Myers,$8.70,9780545055765,Scholastic Paperbacks,"May. 1st, 2008",309,5.30 x 7.08 x 0.67 inches
HC0211,Flipped,Wendelin Van Draanen,$9.88,9780375825446,Ember,"May. 13th, 2003",224,5.20 x 8.10 x 0.50 inches
HC0212,Woods Runner,Gary Paulsen,$8.67,9780375859083,Wendy Lamb Books,"Jan. 11th, 2011",164,5.55 x 8.20 x 0.41 inches
HC0213,Sign of the Moon(Warriors: Omen of the Stars),Erin Hunter,$9.06,9780061555213,Harper,"Apr. 3rd, 2012",297,5.23 x 7.57 x 0.78 inches
HC0214,Gathering Blue,Lois Lowry,$119.24,9780385732567,Delacorte Press Books for Young Readers,"Jan. 24th, 2006",215,5.18 x 8.02 x 0.50 inches
HC0215,The Circuit,Francisco Jimenez,$14.09,9780826317971,University of New Mexico Press,"Oct. 1st, 1997",146,4.80 x 7.10 x 0.39 inches
HC0216,The Pigman,Paul Zindel,$9.85,9780060757359,Harper Teen,"Mar. 29th, 2005",192,4.24 x 6.72 x 0.53 inches
HC0217,The Revealers,Doug Wilhelm,$9.16,9780312563745,Square Fish,"Aug. 30th, 2011",240,5.10 x 7.50 x 0.80 inches
HC0218,Flipped,Wendelin Van Draanen,$121.39,9780375863479,Alfred A. Knopf Books for Young Readers,"Aug. 10th, 2010",212,5.50 x 8.20 x 0.60 inches
HC0219,Peak,Roland Smith,$9.15,9780152062682,Harcourt Paperbacks,"Aug. 1st, 2008",246,4.45 x 7.01 x 0.64 inches
HC0220,Leviathan(Leviathan (Numbered)),Scott Westerfeld,$11.30,9781416971740,Simon Pulse,"Aug. 10th, 2010",440,5.50 x 8.20 x 1.20 inches
HC0221,The Bad Beginning(Series of Unfortunate Events (Paperback)),Lemony Snicket,$8.54,9780061146305,HarperTrophy,"May. 8th, 2007",142,5.17 x 7.62 x 0.43 inches
HC0222,Ashfall(Ashfall (Trilogy - Quality)),Mike Mullin,$9.27,9781933718743,Tanglewood Press,"Oct. 16th, 2012",476,
HC0223,Before We Were Free,Julia Alvarez,$8.43,9780440237846,Laurel Leaf Library,"Apr. 13th, 2004",192,4.18 x 6.86 x 0.56 inches
HC0224,Flush,Carl Hiaasen,$8.45,9780375861253,Yearling Books,"May. 11th, 2010",263,5.40 x 7.64 x 0.69 inches
HC0225,Homeless Bird,Gloria Whelan,$8.44,9780064408196,HarperTrophy,"Aug. 21st, 2001",192,4.92 x 7.83 x 0.43 inches
HC0226,The Misfits,James Howe,$9.28,9780689839566,Atheneum Books for Young Readers,"May. 1st, 2003",266,5.26 x 7.62 x 0.79 inches
HC0227,I Am Number Four: The Lost Files(Lorien Legacies (Unnumbered)),Pittacus Lore,$10.86,9780062211101,HarperCollins,"Jul. 24th, 2012",351,5.26 x 8.09 x 1.10 inches
HC0228,Yummy,Greg Neri,$19.64,9781584302674,Lee & Low Books,"Sep. 1st, 2010",94,6.64 x 8.90 x 0.30 inches
HC0229,Fire and Ice(Warriors (Avon Paperback)),Erin Hunter,,9780060525590,Avon Books,"Jun. 1st, 2004",317,5.27 x 7.65 x 0.74 inches
HC0230,Halt's Peril(Ranger's Apprentice (Quality)),John Flanagan,$9.83,9780142418581,Puffin Books,"Mar. 20th, 2012",386,5.00 x 7.60 x 1.20 inches
HC0231,Letters from Rifka,Karen Hesse,$8.48,9780312535612,Square Fish,"Jan. 6th, 2009",148,5.46 x 7.66 x 0.52 inches
HC0232,Rot & Ruin,Jonathan Maberry,$12.29,9781442402331,Simon & Schuster Children's Publishing,"May. 3rd, 2011",458,5.50 x 8.10 x 1.50 inches
HC0233,Crank,Ellen Hopkins,,9780689865190,Simon Pulse,"Oct. 5th, 2004",537,6.86 x 7.12 x 1.46 inches
HC0234,Howl's Moving Castle,Diana Wynne Jones,$9.29,9780061478789,Eos,"Apr. 22nd, 2008",429,5.22 x 7.62 x 0.98 inches
HC0235,Crossed(Matched),Ally Condie,,9780142421710,Speak,"Jan. 15th, 2013",400,
HC0236,Pretties(Uglies Trilogy),Scott Westerfeld,$12.03,9781442419803,Simon Pulse,"May. 3rd, 2011",348,5.50 x 8.20 x 1.00 inches
HC0237,Chinese Cinderella,Adeline Yen Mah,$9.87,9780385740074,Delacorte Press Books for Young Readers,"Sep. 14th, 2010",205,5.50 x 8.04 x 0.52 inches
HC0238,Beowulf,Robert Nye,$7.71,9780440905608,Laurel Leaf Library,"Mar. 15th, 1982",112,4.40 x 7.18 x 0.33 inches
HC0239,Breaking Dawn(Twilight Saga (Paperback)),Stephenie Meyer,$14.73,9780316067935,"Little, Brown Books for Young Readers","Aug. 3rd, 2010",768,5.40 x 8.20 x 2.10 inches
HC0240,Cut,Patricia McCormick,$5.79,9780439324595,Push,"Jan. 31st, 2002",160,5.04 x 7.26 x 0.39 inches
HC0241,A Wrinkle in Time(Madeleine L'Engle's Time Quintet),Madeleine L'Engle,$8.43,9780312367558,Square Fish,"May. 1st, 2007",212,4.20 x 6.80 x 0.60 inches
HC0242,Whirligig,Paul Fleischman,$9.15,9780312629113,Square Fish,"Oct. 12th, 2010",133,5.40 x 8.20 x 0.50 inches
HC0243,The Call of the Wild(Puffin Classics (Paperback)),Jack London,$7.40,9780141321059,Puffin Books,"Apr. 1st, 2008",133,5.10 x 7.04 x 0.49 inches
HC0244,Island of the Blue Dolphins,Scott O'Dell,,9780440940005,Laurel Leaf Library,"Mar. 31st, 1978",197,4.00 x 7.25 x 1.00 inches
HC0245,Kingdom Keepers(Kingdom Keepers (Paperback)),Ridley Pearson,$10.27,9781423123118,Hyperion Books,"Sep. 1st, 2009",336,5.50 x 8.10 x 0.70 inches
HC0246,The Outcasts(Brotherband Chronicles (Quality)),John Flanagan,$6.90,9780142421949,Puffin Books,"Sep. 4th, 2012",464,5.00 x 7.50 x 1.30 inches
HC0247,Los Juegos del Hambre = The Hunger Games(Hunger Games),Suzanne Collins,$19.87,9788427202122,Molino,"Mar. 1st, 2012",396,5.59 x 8.33 x 1.38 inches
HC0248,The People of Sparks(Book of Ember (Paperback)),Jeanne DuPrau,$9.17,9780375828256,Yearling Books,"Apr. 12th, 2005",352,4.95 x 7.95 x 0.82 inches
HC0249,The Magician(Secrets of the Immortal Nicholas Flamel (Paperback)),Michael Scott,$10.55,9780385737289,Delacorte Press,"Apr. 28th, 2009",464,5.22 x 8.01 x 1.08 inches
HC0250,Feed,M. T. Anderson,,9780763622596,Candlewick Press (MA),"Mar. 1st, 2004",299,4.60 x 7.76 x 0.86 inches
HC0251,The Death Cure (Maze Runner Series #3)(Maze Runner Trilogy (Paperback)),James Dashner,$11.27,9780385738781,Delacorte Press Books for Young Readers,"Jan. 8th, 2013",336,
HC0252,The Recruit(Cherub),Robert Muchamore,$18.61,9780689877797,Simon Pulse,Unknown,342,4.26 x 7.02 x 0.96 inches
HC0253,Eragon(Inheritance Cycle (Paperback)),Christopher Paolini,$8.69,9780440240730,Laurel Leaf Library,"Jun. 30th, 2007",754,5.73 x 7.00 x 1.24 inches
HC0254,The False Prince(Ascendance Trilogy (Quality)),Jennifer A. Nielsen,$10.56,9780545284141,Scholastic Paperbacks,"Mar. 1st, 2013",352,
HC0255,New Moon(Twilight Saga (Paperback)),Stephenie Meyer,$14.45,9780316024969,"Little, Brown Young Readers","May. 31st, 2008",563,5.50 x 8.20 x 1.50 inches
HC0256,Rumble Fish,S. E. Hinton,,9780440975342,Laurel Leaf Library,"Oct. 1st, 1989",135,4.17 x 6.91 x 0.47 inches
HC0257,The Dark Is Rising(Dark Is Rising Sequence (Paperback)),Susan Cooper,$8.98,9780689829833,Aladdin Paperbacks,"Oct. 1st, 1999",232,5.21 x 7.67 x 0.70 inches
HC0258,Chicken Soup for the Teenage Soul(Chicken Soup for the Soul (Paperback Health Communications)),Jack Canfield,,9781558744639,Chicken Soup for the Soul,"May. 14th, 1997",352,5.50 x 8.50 x 1.00 inches
HC0259,A Child in Prison Camp,Shizuye Takashima,$13.98,9780887762413,Tundra Books (NY),"Dec. 14th, 1992",104,5.54 x 8.46 x 0.33 inches
HC0260,The Sorceress(Secrets of the Immortal Nicholas Flamel (Paperback)),Michael Scott,$10.81,9780385735308,Delacorte Press Books for Young Readers,"Apr. 27th, 2010",502,5.40 x 8.20 x 1.00 inches
HC0261,Harry Potter y la Piedra Filosofal = Harry Potter and the Sorcerer's Stone(Harry Potter (Paperback)),J. K. Rowling,$103.79,9788478886548,Lectorum Publications,"Mar. 6th, 2001",502,5.20 x 7.94 x 0.59 inches
HC0262,Witness,Karen Hesse,$8.24,9780439272001,Scholastic Paperbacks,"Feb. 1st, 2003",176,5.30 x 7.54 x 0.45 inches
HC0263,Private Peaceful(After Words),Michael Morpurgo,$8.91,9780439636537,Scholastic,"May. 1st, 2006",202,4.04 x 7.06 x 0.60 inches
HC0264,Ashes of Roses,Mary Jane Auch,$121.39,9780440238515,Laurel Leaf Library,"Feb. 10th, 2004",256,4.24 x 6.88 x 0.71 inches
HC0265,Storm Runners(Storm Runners - Trilogy (Paperback)),Roland Smith,$7.55,9780545081771,Scholastic Paperbacks,"Feb. 1st, 2012",143,5.28 x 7.60 x 0.42 inches
HC0266,Eclipse(Twilight Saga (Paperback)),Stephenie Meyer,$14.75,9780316027656,"Little, Brown Young Readers","Aug. 4th, 2009",629,5.52 x 8.20 x 1.72 inches
HC0267,The Warlock(Secrets of the Immortal Nicholas Flamel (Paperback)),Michael Scott,$11.92,9780385735346,Ember,"Apr. 24th, 2012",385,8.03 x 7.42 x 0.89 inches
HC0268,The Odyssey(Puffin Classics (Paperback)),Homer,$7.81,9780140383096,Puffin Books,"Dec. 1st, 1997",112,5.08 x 7.76 x 0.28 inches
HC0269,Summer of the Monkeys,Wilson Rawls,$8.45,9780440415800,Yearling Books,"Dec. 29th, 1998",288,5.19 x 7.69 x 0.75 inches
HC0270,Harriet Tubman,Ann Petry,$8.45,9780064461818,Amistad Press,"Dec. 15th, 1995",256,5.18 x 7.60 x 0.60 inches
HC0271,The Great Gilly Hopkins,Katherine Paterson,$7.73,9780064402019,HarperTrophy,"Jun. 17th, 1987",148,5.09 x 7.63 x 0.43 inches
HC0272,The Mortal Instruments(Mortal Instruments),Cassandra Clare,$45.39,9781442472068,Margaret K. McElderry Books,"Oct. 2nd, 2012",2032,
HC0273,Home of the Brave,Katherine Applegate,$9.15,9780312535636,Square Fish,"Dec. 23rd, 2008",267,5.30 x 7.60 x 0.70 inches
HC0274,The Giver,Lois Lowry,$10.55,9780553571332,Starfire,"May. 11th, 1999",192,4.20 x 6.90 x 0.57 inches
HC0275,Crimson Frost(Mythos Academy Novels),Jennifer Estep,$11.25,9780758281463,K-Teen,"Dec. 24th, 2012",384,
HC0276,It's Perfectly Normal(Family Library (Paperback)),Robie H. Harris,$16.48,9780763644840,Candlewick Press (MA),"Sep. 8th, 2009",96,8.48 x 10.20 x 0.36 inches
HC0277,The Battle of Jericho,Sharon M. Draper,$8.75,9780689842337,Simon Pulse,"Dec. 28th, 2004",352,4.25 x 7.06 x 1.03 inches
HC0278,Le Petit Prince (French),Antoine de Saint-Exupery,$11.27,9780156013987,Mariner Books,"Sep. 4th, 2001",96,5.34 x 8.06 x 0.34 inches
HC0279,Let It Snow,John Green,$10.81,9780142412145,Speak,"Oct. 2nd, 2008",352,5.52 x 8.16 x 0.97 inches
HC0280,The Knife of Never Letting Go(Chaos Walking Trilogy (Paper)),Patrick Ness,$10.12,9780763645762,Candlewick Press (MA),"Jul. 14th, 2009",479,5.20 x 8.20 x 1.30 inches
HC0281,The Necromancer(Secrets of the Immortal Nicholas Flamel (Paperback)),Michael Scott,$10.54,9780385735322,Ember,"Apr. 26th, 2011",403,5.28 x 7.95 x 0.92 inches
HC0282,Ender's Shadow(Ender's Shadow),Orson Scott Card,,9780765342409,Starscape Books,"May. 19th, 2002",480,5.31 x 7.65 x 1.29 inches
HC0283,The War with Grandpa(Yearling),Robert Kimmel Smith,$8.43,9780440492764,Yearling Books,"Sep. 1st, 1984",140,5.17 x 7.66 x 0.39 inches
HC0284,Extras(Uglies Trilogy),Scott Westerfeld,,9781416971214,Simon Pulse,"Apr. 30th, 2009",417,5.00 x 7.00 x 1.25 inches
HC0285,Artemis Fowl(Artemis Fowl (Quality)),Eoin Colfer,,9780786817078,Hyperion Books for Children,"Jun. 30th, 2002",304,5.16 x 7.56 x 0.81 inches
HC0286,Eldest(Inheritance Cycle (Paperback)),Christopher Paolini,$12.41,9780375840401,Alfred A. Knopf Books for Young Readers,"Mar. 13th, 2007",704,5.50 x 8.20 x 1.50 inches
HC0287,Fire from the Rock,Sharon M. Draper,$7.93,9780142411995,Speak,"Sep. 18th, 2008",231,5.54 x 8.20 x 0.64 inches
HC0288,Johnny Tremain,Esther Forbes,,9780440942504,Laurel Leaf Library,"Nov. 3rd, 1987",272,4.18 x 6.88 x 0.88 inches
HC0289,Bull Run,Paul Fleischman,$8.44,9780064405881,HarperTrophy,"Mar. 31st, 1995",128,5.40 x 8.00 x 0.40 inches
HC0290,The Great Cow Race(Bone (Graphix Paperback)),Jeff Smith,$12.62,9780439706391,Graphix,"Aug. 1st, 2005",132,5.92 x 9.26 x 0.39 inches
HC0291,Merriam-Webster's Student Atlas,Inc. Merriam-Webster,$11.19,9780877796381,Merriam-Webster,"Apr. 1st, 2006",132,8.52 x 10.82 x 0.31 inches
HC0292,It's Kind of a Funny Story,Ned Vizzini,$18.95,9781423141914,Hyperion Books,"Aug. 31st, 2010",444,5.65 x 8.28 x 0.94 inches
HC0293,The Great Fire,Jim Murphy,$13.01,9780439203074,Scholastic Paperbacks,"Oct. 1st, 2006",144,8.00 x 9.90 x 0.30 inches
HC0294,Basher History(Basher History),Simon Basher,$10.67,9780753469248,Kingfisher,"Jan. 8th, 2013",112,
HC0295,The Number Devil,Hans Magnus Enzensberger,$17.96,9780805062991,Metropolitan Books,"May. 1st, 2000",262,6.22 x 9.23 x 0.55 inches
HC0296,Webster's Dictionary for Students [With Webster's Thesaurus for Students 3/E],Inc. Merriam-Webster,$125.48,9781596951273,Federal Street Press,"Jun. 1st, 2011",262,5.12 x 7.68 x 2.17 inches
HC0297,Crash,Jerry Spinelli,,9780440238577,Laurel Leaf Library,"May. 11th, 2004",162,4.14 x 6.88 x 0.51 inches
HC0298,How They Croaked,Georgia Bragg,$12.17,9780802727947,Walker Childrens,"Jul. 3rd, 2012",192,
HC0299,Fire(Graceling (Paperback)),Kristin Cashore,$10.82,9780142415917,Speak,"Jan. 25th, 2011",461,5.54 x 8.20 x 1.31 inches
HC0300,Sent(Missing (Aladdin)),Margaret Peterson Haddix,$8.47,9781416954231,Simon & Schuster Books for Young Readers,"Aug. 3rd, 2010",313,5.56 x 7.62 x 0.94 inches
HC0301,The Mad Art of Caricature!,Tom Richmond,$23.93,9780983576709,Deadline Demon Publishing,"Nov. 1st, 2011",170,8.40 x 10.90 x 0.50 inches
HC0302,Code Orange,Caroline B. Cooney,$8.43,9780385732604,Laurel Leaf Library,"May. 8th, 2007",200,4.25 x 6.95 x 0.63 inches
HC0303,Where Things Come Back,John Corey Whaley,$8.47,9781442413344,Atheneum Books for Young Readers,"Jul. 24th, 2012",228,5.57 x 8.29 x 0.86 inches
HC0304,Point Blank(Alex Rider Adventures (Paperback)),Anthony Horowitz,$9.91,9780142406120,Puffin Books,"Feb. 16th, 2006",274,5.92 x 7.72 x 0.95 inches
HC0305,King Arthur and His Knights of the Round Table(Puffin Classics (Paperback)),Roger Lancelyn Green,$7.67,9780141321011,Puffin Books,"Apr. 1st, 2008",384,5.33 x 7.05 x 1.22 inches
HC0306,The River,Gary Paulsen,,9780440407539,Yearling Books,"Jan. 1st, 1993",144,5.18 x 7.72 x 0.36 inches
HC0307,Harriet the Spy,Louise Fitzhugh,$9.44,9780440416791,Yearling Books,"May. 8th, 2001",320,5.10 x 7.60 x 0.90 inches
HC0308,The United States Constitution,Founding Fathers,$7.05,9780195304435,Oxford University Press,"Sep. 17th, 2005",89,3.53 x 5.97 x 0.23 inches
HC0309,The Contender,Robert Lipsyte,$9.83,9780064470391,HarperTrophy,"Apr. 1st, 1987",240,4.10 x 6.70 x 0.80 inches
HC0310,The Lightning Thief(Percy Jackson & the Olympians (Paperback)),Rick Riordan,$12.73,9781423117100,Hyperion Books,"Oct. 12th, 2010",128,6.42 x 8.98 x 0.31 inches
HC0311,The Glory Field,Walter Dean Myers,,9780590458986,Scholastic,"Jan. 31st, 1996",375,4.42 x 6.96 x 1.09 inches
HC0312,Breaking Through,Francisco Jimenez,$9.17,9780618342488,Houghton Mifflin Harcourt (HMH),"Oct. 1st, 2002",208,5.06 x 7.04 x 0.52 inches
HC0313,National Geographic Student Atlas of the World(National Geographic Student Atlas of the World (Quality)),National Geographic,$15.02,9781426304460,National Geographic Society,"Jun. 9th, 2009",143,8.60 x 10.56 x 0.51 inches
HC0314,Forge(Seeds of America),Laurie Halse Anderson,$9.66,9781416961451,Atheneum Books for Young Readers,"Apr. 24th, 2012",297,5.10 x 7.50 x 1.00 inches
HC0315,Every Soul a Star,Wendy Mass,$9.89,9780316002578,"Little, Brown Young Readers","Sep. 1st, 2009",322,5.10 x 7.50 x 1.00 inches
HC0316,So Far from the Bamboo Grove,Yoko Kawashima Watkins,$7.76,9780688131159,HarperTempest,"May. 24th, 1994",192,5.10 x 7.60 x 0.47 inches
HC0317,Warriors: Omen of the Stars #5(Warriors: Omen of the Stars),Erin Hunter,$7.59,9780061555268,HarperCollins,"Dec. 26th, 2012",384,
HC0318,Daniel's Story,Carol Matas,$8.08,9780590465885,Scholastic,"Apr. 1st, 1993",136,6.17 x 9.13 x 0.57 inches
HC0319,Letters to a Young Sister,Hill Harper,$15.55,9781592404599,Gotham Books,"May. 5th, 2009",278,5.26 x 8.00 x 0.84 inches
HC0320,Michael Vey(Michael Vey (Quality)),Richard Paul Evans,$11.00,9781442468122,Simon Pulse/Mercury Ink,"Jul. 10th, 2012",326,5.90 x 8.90 x 0.90 inches
HC0321,En Llamas = Catching Fire(Hunger Games),Suzanne Collins,$19.87,9788427202139,Molino,"Mar. 1st, 2012",407,5.58 x 8.33 x 1.45 inches
HC0322,Wham! It's a Poetry Jam,Sara Holbrook,$10.53,9781590780114,Boyds Mills Press,"Apr. 1st, 2002",64,6.04 x 9.06 x 0.17 inches
HC0323,Peter and the Starcatchers(Starcatchers (Paperback)),Dave Barry,$11.01,9780786849079,Disney Editions,"Apr. 25th, 2006",451,5.26 x 7.58 x 1.01 inches
HC0324,Flawless(Pretty Little Liars (Quality)),Sara Shepard,$10.71,9780060887353,Harper Teen,"Feb. 19th, 2008",330,5.42 x 8.03 x 0.86 inches
HC0325,Perfect Chemistry,Simone Elkeles,,9780802798220,Walker & Company,"Dec. 23rd, 2008",360,5.60 x 8.30 x 0.98 inches
HC0326,Enclave,Ann Aguirre,$11.29,9780312551377,Square Fish,"Aug. 7th, 2012",288,5.50 x 8.20 x 0.90 inches
HC0327,The Iron Legends(Iron Fey - Trilogy),Julie Kagawa,$10.86,9780373210749,Harlequin Teen,"Aug. 28th, 2012",304,
HC0328,Milkweed(Random House Reader's Circle),Jerry Spinelli,$9.87,9780375861475,Alfred A. Knopf Books for Young Readers,"Mar. 23rd, 2010",208,5.17 x 7.96 x 0.54 inches
