ID_A,ID_B,Flag,Title_A,Title_B,ISBN13_A,ISBN13_B
BN2907,HC0811,,The Ruby Knight (Elenium Series #2),Gossamer,9.78035E+12,9.78039E+12
BN1501,HC1307,,Angelfire (Angelfire Series #1),The Princess Diaries(Princess Diaries Books),9.78006E+12,9.78006E+12
BN0137,HC0190,,The Testing (The Testing Trilogy Series #1),The Emperor of Nihon-Ja(Ranger's Apprentice (Quality)),9.78054E+12,9.78014E+12
BN1830,HC2657,,Best Friends for Never (Clique Series #2),Scholastic Dictionary of Spelling,9.78032E+12,9.78044E+12
BN3007,HC0348,,"Odd Girl Speaks Out: Girls Write about Bullies, Cliques, Popularity, and Jealousy",Torn(Missing (Aladdin)),9.78016E+12,9.78142E+12
BN0861,HC0537,,Lord of Chaos (Wheel of Time Series #6),The Lost Years(Merlin (Puffin)),9.78081E+12,9.78014E+12
BN2790,HC1470,,The 10 p.m. Question,Midnight Magic,9.78076E+12,9.78044E+12
BN1672,HC1269,,Because of Low (Sea Breeze Series #2),Spark(Elemental (Kensington)),9.78144E+12,9.78076E+12
BN1567,HC1318,,Hexbound (Dark Elite Series #2),My Life in Pink & Green,9.78045E+12,9.78081E+12
BN0441,HC2955,,Stung (Stung Series #1),"Comprehensive Curriculum of Basic Skills, Grade 6(Comprehensive Curriculum of Basic Skills)",9.7808E+12,9.78161E+12
BN1010,HC0390,,The Recruit: Mission 1 (Cherub Series),Forest of Secrets(Warriors (Avon Paperback)),9.78144E+12,9.78006E+12
BN0329,HC3002,,The Alchemyst (The Secrets of the Immortal Nicholas Flamel #1),James and the Giant Peach(Penguin Classics Deluxe Editions),9.78039E+12,9.78014E+12
BN1326,HC1217,,Emblaze (Jessica Shirvington's Embrace Series #3),The Last Wilderness(Seekers (Quality)),9.7814E+12,9.78006E+12
BN0624,HC2989,,Gossip Girl (Gossip Girl Series #1),Calico Captive,9.78032E+12,9.78062E+12
BN2824,HC2340,,One Night That Changes Everything,Malice(Malice (Quality)),9.78144E+12,9.78055E+12
BN1647,HC1984,,The Shadow Club,The Broken Ear(Tintin Young Readers Editions),9.78014E+12,9.78032E+12
BN1283,HC1204,,My Life and Hard Times,The Secret of Sarah Revere(Great Episodes (Paperback)),9.78006E+12,9.78015E+12
BN0143,HC1588,,The Unbecoming of Mara Dyer (Mara Dyer Trilogy Series #1),To Catch a Pirate,9.78144E+12,9.78044E+12
BN1599,HC1021,,Radiant Shadows (Wicked Lovely Series #4),Predator Cities #1(Predator Cities),9.78006E+12,9.78055E+12
BN0224,HC1751,,The Dark Tower VI: Song of Susannah,To Save a Life,9.78142E+12,9.78098E+12
BN1177,HC1930,,The Teen Vogue Handbook: An Insider's Guide to Careers in Fashion,Miss Spitfire,9.7816E+12,9.78144E+12
BN1545,HC0174,,Catching Fire: Foil Edition (Hunger Games Series #2),Milkweed(Readers Circle (Laurel-Leaf)),9.78055E+12,9.78044E+12
BN0086,HC2548,,Unwind (Unwind Dystology Series #1),"Tokyo Mew Mew Omnibus, Volume 1(Tokyo Mew Mew Omnibus)",9.78142E+12,9.78194E+12
BN1836,HC2934,,How to Eat a Poem: A Smorgasbord of Tasty and Delicious Poems for Young Readers,Witchlanders,9.78049E+12,9.78144E+12
BN1669,HC2240,,Halo (Halo Trilogy #1),The Horse Charmer(Phantom Stallion: Wild Horse Island),9.78031E+12,9.78006E+12
BN1479,HC0680,,The First Part Last,Betrayed(House of Night Novels (Paperback)),9.78069E+12,9.78031E+12
BN1671,HC0078,,"The Earth, My Butt, and Other Big Round Things",Touching Spirit Bear,9.78076E+12,9.78038E+12
BN1595,HC0823,,Better Than Perfect,Peanut,9.7808E+12,9.78038E+12
BN1557,HC0909,,Finding Miracles,The Goddess Test(Goddess Test Novel),9.78055E+12,9.78037E+12
BN1131,HC2154,,What Janie Found,Stefan's Diaries(Vampire Diaries: The Return (Quality)),9.78039E+12,9.78006E+12
BN2066,HC0711,,Altered (Altered Series #1),Harry Potter and the Prisoner of Azkaban(Harry Potter),9.78032E+12,9.78044E+12
BN1811,HC2931,,Keeper,Behind the Curtain(Echo Falls Mysteries (Paperback)),9.78076E+12,9.78006E+12
BN0883,HC0581,,Betrayed (House of Night Series #2),Half-Blood(Covenant),9.78031E+12,9.78098E+12
BN1626,HC1989,,"Women Heroes of World War II: 26 Stories of Espionage, Sabotage, Resistance, and Rescue",Split,9.78161E+12,9.78038E+12
BN0905,HC2316,,The Edge of Nowhere (Edge of Nowhere Series #1),Hang a Thousand Trees with Ribbons(Great Episodes (Paperback)),9.78014E+12,9.78015E+12
BN1352,HC2088,,The Last Hero: A Discworld Fable (Discworld Series #27),Guys Write for Guys Read,9.78006E+12,9.78067E+12
BN1243,HC1175,,Obsidian Mirror (Obsidian Mirror Series #1),January(Conspiracy 365),9.78014E+12,9.78161E+12
BN1935,HC1837,,Star Wars The New Jedi Order #12: Enemy Lines II: Rebel Stand,Playground,9.78035E+12,9.7816E+12
BN1587,HC1606,,Star Wars The Bounty Hunter Wars #3: Hard Merchandise,Shooting the Moon,9.78055E+12,9.78142E+12
BN2241,HC1474,,Enchanters' End Game (Belgariad Series #5),The Seven Songs(Merlin (Puffin)),9.78035E+12,9.78014E+12
BN1393,HC0407,,Scarlet (Scarlet Series #1),Monster High(Monster High (Paperback)),9.7808E+12,9.78032E+12
BN0162,HC3050,,Attack of the Fiend (Last Apprentice Series #4),Lady Friday(Keys to the Kingdom (Quality)),9.78006E+12,9.78044E+12
BN0580,HC2196,,Apollyon (Covenant Series #4),Wolf by the Ears(Point (Scholastic Inc.)),9.78194E+12,9.78059E+12
BN0393,HC2173,,Across Five Aprils,Boy,9.78043E+12,9.78014E+12
BN0880,HC1741,,Catch a Falling Star,Phoenix Rising,9.78055E+12,9.78031E+12
BN0275,HC2543,,Twilight,Daughter of War,9.78032E+12,9.78155E+12
BN1276,HC0148,,Dragonsong,Opal(Lux Novel),9.78148E+12,9.78162E+12
BN0138,HC1972,,In the Time of the Butterflies,The Opal Deception(Artemis Fowl (Mass Market)),9.78157E+12,9.78142E+12
BN1757,HC2504,,Storm (Brigid Kemmerer's Elemental Series #1),Here Lies Arthur,9.78076E+12,9.78055E+12
BN2112,HC1004,,Nightshade (Nightshade Series #1),AMA Boy's Guide to Becoming a Teen,9.78014E+12,9.78079E+12
BN2796,HC0337,,Belle of the Brawl (Alphas Series #3),Stargirl,9.78032E+12,9.78038E+12
BN1604,HC1882,,Princess in Waiting (Princess Diaries Series #4),Coraline,9.78006E+12,9.78006E+12
BN2397,HC0737,,Peeled,Priceless Inspirations,9.78014E+12,9.78098E+12
BN1933,HC1301,,Star Wars Children of the Jedi,The Heidelberg Catechism,9.78055E+12,9.78093E+12
BN2016,HC2759,,The Islanders: Volume 2: Nina Won't Tell and Ben's In Love,Carpe Corpus(Morganville Vampires (Mass Market)),9.78006E+12,9.78045E+12
BN1666,HC1904,,Hide and Seek (Lying Game Series #4),"Dicey's Song(Tillerman Cycle, the Tillerman Cycle)",9.78006E+12,9.78144E+12
BN0338,HC2809,,The Hunchback of Notre Dame (Barnes & Noble Classics Series),Kingdom's Dawn(Kingdom),9.78159E+12,9.78159E+12
BN1632,HC3034,,InterWorld (InterWorld Trilogy Series #1),What My Girlfriend Doesn't Know,9.78006E+12,9.78069E+12
BN1101,HC2519,,Star Wars Episode I: The Phantom Menace,The Unwritten Rule,9.78035E+12,9.78142E+12
BN2008,HC0360,,High Fidelity,Impulse,9.78157E+12,9.78142E+12
BN1852,HC1682,,Welcome to the Dark House (Dark House Series #1),The Hallowed Ones,9.78142E+12,9.78055E+12
BN0181,HC0112,,Silver Shadows (Bloodlines Series #5),Harry Potter and the Prisoner of Azkaban(Harry Potter (Paperback)),9.7816E+12,9.78044E+12
BN1006,HC2567,,Guts: The True Stories behind Hatchet and the Brian Books,Crossing Jordan,9.78044E+12,9.78156E+12
BN1327,HC3031,,The Van Alen Legacy (Blue Bloods Series #4),Chicken Soup for the Teenage Soul Journal(Chicken Soup for the Soul (Paperback Health Communications)),9.78142E+12,9.78156E+12
BN2444,HC0237,,MindWar,Chinese Cinderella,9.7814E+12,9.78039E+12
BN0988,HC1966,,Bloodrose (Nightshade Series #3),We All Fall Down,9.78014E+12,9.78032E+12
BN1332,HC1514,,The Secrets of the Immortal Nicholas Flamel: The First Codex (Books #1-3),"Death, Doom, and Detention",9.78038E+12,9.78031E+12
BN2245,HC2626,,Notes from the Dog,Gandhi(DK Biography (Paperback)),9.78038E+12,9.78076E+12
BN0182,HC2008,,Inferno (Chronicles of Nick Series #4),The Grey King(Dark Is Rising Sequence (Simon Pulse)),9.78125E+12,9.78142E+12
BN0379,HC0805,,Artemis Fowl,The What's Happening to My Body Book for Boys,9.78142E+12,9.78156E+12
BN0582,HC0075,,Death Sentence: Escape from Furnace 3,The Giver,9.78031E+12,9.78039E+12
BN2610,HC2828,,Daily Reflections for Highly Effective Teens,Lemonade Mouth,9.78068E+12,9.78039E+12
BN1624,HC1684,,The Arm of the Starfish (O'Keefe Family Series #1),"Brighter Child English & Grammar, Grade 6(Brighter Child Workbooks Brighter Child English & Grammar Wo)",9.78031E+12,9.78077E+12
